Gene = RFESD
Position 758: 1.5030514094381593e-09
Position 223: 5.378801919682633e-10
Position 557: 1.7753955298790637e-10
Position 305: 3.0800535742976435e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7272: 0.5775730854936594
Position 5282: 0.4199233296381661
Position 7478: 0.32102458227359876
Position 9191: 0.25098337097093426
Position 6262: 0.24295084898811342
Position 1824: 0.2115690663653749
Position 1854: 0.20095565233007087
Position 7206: 0.17270231718717075
Position 9999: 0.1495973342274847
Position 9125: 0.11535039494427872
Position 9810: 0.10253524318742646
Position 6126: 0.09455543863932922
Position 8636: 0.0844258231260022
Position 9122: 0.06905712431567003
Position 1071: 0.0679319009534272
Position 894: 0.06279518592051585
Position 7232: 0.05541829889571907
Position 6237: 0.05383953080790803
Position 8569: 0.04576413669706287
Position 1164: 0.04447962414808941
Position 8835: 0.039240838839983264
Position 6324: 0.03876644199721024
Position 7135: 0.03831744642403544
Position 9255: 0.036356000860686556
Position 8088: 0.032572383730883295
Position 6197: 0.02821340585771613
Position 296: 0.02701723562513381
Position 8406: 0.024562544788244153
Position 1552: 0.022210710013455256
Position 5221: 0.02141532554926803
Position 1007: 0.01850251937755678
Position 805: 0.01650823605014468
Position 9836: 0.016161518157327838
Position 5355: 0.015442520196041446
Position 8704: 0.014688003253316442
Position 1527: 0.01406138489178113
Position 8163: 0.012476576872573647
Position 5947: 0.01217625226398626
Position 9507: 0.009881933294354517
Position 4331: 0.009240166022588779
Position 8362: 0.009116477793127799
Position 10097: 0.008772510982888502
Position 9072: 0.007863761746985717
Position 8450: 0.007437735876395704
Position 8655: 0.007250508325637594
Position 5306: 0.006502753776904287
Position 1776: 0.006330188963869038
Position 4347: 0.005904367428754328
Position 7439: 0.005479551825033699
Position 8515: 0.005403966105507624
Position 5081: 0.005238656974684623
Position 7672: 0.005093246332870751
Position 4795: 0.004804888551644498
Position 7539: 0.004796567975929915
Position 8221: 0.004660716716504814
Position 878: 0.004094233995786619
Position 8106: 0.004092834457811259
Position 1189: 0.004024756403024973
Position 6283: 0.004010982306781473
Position 4585: 0.003986488169513479
Position 1096: 0.003920074388199823
Position 6106: 0.00390227940696808
Position 8900: 0.0037114896944835116
Position 7348: 0.003416858993058968
Position 313: 0.003355559338770978
Position 5434: 0.0029249548172135533
Position 4352: 0.002824696747417902
Position 350: 0.002795009782922039
Position 983: 0.002384877644500002
Position 7829: 0.002235641094733591
Position 1409: 0.002204104020069905
Position 1122: 0.0021563880209916207
Position 9553: 0.002116030655850202
Position 3058: 0.002027939308188288
Position 5686: 0.0018821664576798456
Position 6451: 0.0017714847731084235
Position 9833: 0.0017436920232958685
Position 7323: 0.0016383553197901538
Position 8521: 0.0016289109386842782
Position 1588: 0.001608966742133568
Position 6411: 0.0015370459773356244
Position 4559: 0.001361692846182363
Position 10058: 0.001299526826806056
Position 2478: 0.0012635408262989878
Position 6046: 0.001263264066187599
Position 7749: 0.0012316807943812183
Position 1197: 0.0010667522180912515
Position 5758: 0.0010011455178871962
Position 3777: 0.0009365679817674265
Position 5426: 0.0009200061009173269
Position 7083: 0.0008753390337752163
Position 7733: 0.0008727262792032247
Position 7777: 0.0008509786980638297
Position 1800: 0.0008054242033263648
Position 9035: 0.0008029645211769618
Position 628: 0.0007889269859499983
Position 7456: 0.0007583854607873532
Position 899: 0.0007360440600272672
Position 7639: 0.0007280137074492579
Position 285: 0.0007219215296278878
Position 1549: 0.0006983645494637781
Position 2517: 0.0006770845244305026
Position 1383: 0.0006450152179805265
Position 1830: 0.0006340584739786431
Position 2361: 0.0006083292553994012
Position 7151: 0.000563445063985609
Position 1330: 0.0005459222028024176
Position 4392: 0.0005450759149107189
Position 1126: 0.0005084753025994941
Position 6432: 0.0004973604249834614
Position 5993: 0.00040231250931156427
Position 5906: 0.000386315852046701
Position 4965: 0.0003206718556220912
Position 2953: 0.00027083448624912475
Position 4496: 0.0002623879336914439
Position 3038: 0.00025858685968135415
Position 5228: 0.000248204148110468
Position 1435: 0.00022566958762762336
Position 1865: 0.0002243523178732443
Position 1415: 0.00017994770272370048
Position 260: 0.00015864726193760254
Position 1612: 0.00015729956262213878
Position 1387: 0.00015093237684420268
Position 528: 0.00013705520348140547
Position 5528: 0.00013019922622728458
Position 2032: 0.00012867060476295624
Position 420: 0.00012216267149221772
Position 1146: 0.00011485428312386093
Position 1360: 0.00011175983068214769
Position 576: 0.00010243473888636662
Position 4565: 9.457405818424508e-05
Position 3386: 9.450137930652659e-05
Position 7484: 9.01722561019394e-05
Position 1073: 8.430774687107352e-05
Position 1018: 7.994389585306467e-05
Position 2685: 7.614781418509707e-05
Position 1532: 7.276726403584656e-05
Position 911: 6.561389351541477e-05
Position 1209: 6.52972814741997e-05
Position 701: 6.0259845578893404e-05
Position 1727: 5.3678993350610166e-05
Position 330: 4.991195630881755e-05
Position 2069: 4.60670153881411e-05
Position 497: 4.567980113778906e-05
Position 2035: 3.953775636774013e-05
Position 781: 3.747961436765843e-05
Position 361: 3.333788293647113e-05
Position 371: 3.196179230490578e-05
Position 1467: 3.0741457959582734e-05
Position 1039: 2.9750716334538038e-05
Position 1485: 1.786232210288504e-05
Position 3144: 1.569756892039025e-05
Position 1141: 1.5588213127528254e-05
Position 1034: 1.4673672939697657e-05
Position 1170: 1.3705991230710539e-05
Position 647: 1.2332636977775794e-05
Position 377: 1.2257887293625383e-05
Position 706: 1.085629826108116e-05
Position 1015: 1.0041323166637708e-05
Position 1021: 7.903031811668048e-06
Position 234: 7.762249779066628e-06
Position 767: 7.484631528269913e-06
Position 1043: 6.872831358377799e-06
Position 424: 5.624482087055352e-06
Position 385: 4.66421134561532e-06
Position 1396: 4.643120296441014e-06
Position 457: 4.5984115355282164e-06
Position 273: 2.6397007993910158e-06
Position 276: 2.170995718918607e-06
Position 1735: 1.5220860375807741e-06
Position 341: 1.3518738420568305e-06
Position 596: 1.1401181379358523e-06
Position 582: 1.1086672856633448e-06
Position 653: 5.304732020265963e-07
Position 207: 4.3741447510603034e-07
Position 738: 2.8782129048524957e-07
Position 428: 2.200696644013729e-07
Position 591: 1.9409096486816585e-07
Position 1707: 1.7403510493637218e-07
Position 1716: 1.6708487059880335e-07
Position 268: 1.6303176482615072e-07
Position 1873: 1.5988167664177541e-07
Position 1696: 1.4222745931874693e-07
Position 1665: 1.3771613900221403e-07
Position 440: 1.270236537358033e-07
Position 466: 8.654987262203388e-08
Position 459: 8.295644961351592e-09
Position 481: 4.355485938627181e-09
Position 193: 3.3025286316372345e-09
Position 601: 5.061470703553398e-10
Position 141: 1.6302259361690927e-11
Position 442: 2.2052002623213525e-12
Position 125: 1.7348799071744955e-13
Position 99: 1.3247386079371135e-13
Position 150: 1.0651996748677032e-13
Position 147: 9.073403122978378e-14
Position 606: 2.5385390198317957e-15
