Gene = BEND5
Position 2271: 0.00030129744665426773
Position 2309: 0.00029536650174048995
Position 147: 0.00025058137404872916
Position 574: 0.00024346378579222856
Position 646: 0.0002180540441754928
Position 777: 0.00018073206102555548
Position 4021: 0.00017339849400359227
Position 764: 0.00016053310710132944
Position 2692: 0.0001540888070492385
Position 5776: 0.00011260723884012655
Position 1247: 7.53579742748954e-05
Position 642: 7.087970745629866e-05
Position 2885: 6.036585614689636e-05
Position 1292: 5.715684509927046e-05
Position 2292: 5.7050868380640735e-05
Position 1614: 5.289431560626686e-05
Position 2207: 5.100629351896682e-05
Position 3924: 4.284276551822074e-05
Position 1035: 2.6774892786007766e-05
Position 140: 1.9959920684661417e-05
Position 99: 1.7814435007757205e-05
Position 2028: 8.198887009827695e-06
Position 120: 7.87199522028394e-06
Position 104: 7.845373184729775e-06
Position 572: 6.093828057110822e-06
Position 1162: 5.803374863962965e-06
Position 798: 4.6940140305076986e-06
Position 900: 3.776268752017343e-06
Position 760: 3.6720371749564104e-06
Position 3965: 3.6499601234562315e-06
Position 1816: 2.055589247588725e-06
Position 1573: 1.933699791701332e-06
Position 1457: 1.6733472822878166e-06
Position 1914: 9.959979366659297e-07
Position 735: 8.624537162925368e-07
Position 467: 8.478039023431426e-07
Position 278: 7.60381973917043e-07
Position 489: 6.60093820655591e-07
Position 506: 6.535763739299563e-07
Position 688: 5.557944373054349e-07
Position 1171: 3.59947945176533e-07
Position 723: 2.1677084962117477e-07
Position 2051: 1.9989318474709167e-07
Position 1298: 1.9778919806231743e-07
Position 600: 1.8799821247588012e-07
Position 602: 1.7969399137201625e-07
Position 1053: 1.5615735906377676e-07
Position 578: 1.5512491657037946e-07
Position 138: 1.0387137203788882e-07
Position 818: 5.153108256140313e-08
Position 701: 4.112620339851903e-08
Position 739: 3.916384724449399e-08
Position 469: 3.887634262272504e-08
Position 1167: 1.0332583201936805e-08
Position 711: 1.0258329764792957e-08
Position 852: 5.162217637547917e-09
Position 204: 1.2491950490994023e-10
Position 515: 5.268957497104054e-12
Position 611: 1.5343332490367608e-13
Position 651: 2.973957162335229e-14
Position 554: 1.6148458458936735e-15
Position 438: 7.71724403337697e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 24668: 0.9897930323383788
Position 34146: 0.9275404478866569
Position 39190: 0.8287344638653507
Position 3781: 0.8089211305966753
Position 30804: 0.7407619896170763
Position 756: 0.647550713765684
Position 23647: 0.6166031745286079
Position 17551: 0.6137574519199789
Position 10083: 0.6115607644045398
Position 2412: 0.584470230383353
Position 15447: 0.4241684455042897
Position 5097: 0.19435167107718285
Position 17633: 0.1859508740233112
Position 12470: 0.12742665480314047
Position 1147: 0.1099674456805653
Position 27121: 0.08349954989962939
Position 5157: 0.07412243929777164
Position 2140: 0.05877902628286286
Position 18826: 0.054048869645949
Position 811: 0.052789118310923235
Position 27076: 0.04743574978968437
Position 25807: 0.04633910854601073
Position 831: 0.0376108091760133
Position 3810: 0.036961936201357654
Position 688: 0.036799874996573174
Position 19694: 0.02652908252622605
Position 716: 0.021261398008306846
Position 12174: 0.019010595912221557
Position 15767: 0.01789479552759282
Position 4941: 0.017406840800482316
Position 1213: 0.015922177483160344
Position 22724: 0.014094171029266822
Position 15711: 0.013914685622296075
Position 13064: 0.013194965315941354
Position 11687: 0.013028643612598784
Position 4760: 0.013020754649026606
Position 5134: 0.012764601069217358
Position 535: 0.010910203040240755
Position 4106: 0.010206980658827044
Position 3118: 0.010200247571765741
Position 1347: 0.009471709871261023
Position 2434: 0.008945992259333483
Position 2514: 0.008704182313960356
Position 19962: 0.007852701841537682
Position 3670: 0.00704521403878449
Position 1278: 0.0067437697127682265
Position 19979: 0.0060340021570414685
Position 1252: 0.005363684593688999
Position 944: 0.005209039931270727
Position 2628: 0.005148183666052231
Position 24876: 0.004980724692057127
Position 3699: 0.004935745022248389
Position 5181: 0.0046802897247051715
Position 2267: 0.004633685646070043
Position 27925: 0.004512065527106286
Position 3927: 0.004121198345341558
Position 5143: 0.0037556431312616065
Position 2689: 0.003667971481379453
Position 877: 0.0034658224900990108
Position 3568: 0.0033431855481324125
Position 25073: 0.0032059475796790593
Position 3977: 0.003171099820419072
Position 28058: 0.0030475686255558437
Position 3410: 0.0029166120912467643
Position 4809: 0.0025705463077922725
Position 9795: 0.0025218941013137783
Position 3565: 0.002399438873055868
Position 2347: 0.002373507950953744
Position 2106: 0.0022299466411149285
Position 29260: 0.002113073290907389
Position 1621: 0.0020911600366766104
Position 1257: 0.001565682738610248
Position 1099: 0.00145196916087544
Position 1282: 0.0013992284969382355
Position 3729: 0.001299025634842037
Position 4729: 0.0012933578699896749
Position 4946: 0.001204379104551864
Position 29448: 0.0010343148602070585
Position 2906: 0.0010066684935841987
Position 27617: 0.0009402815608337903
Position 4959: 0.0008232177478246592
Position 802: 0.0008170975631400294
Position 2327: 0.0007695256511456581
Position 4396: 0.0007675170988999808
Position 1417: 0.0007097690182417317
Position 221: 0.0007069115315381852
Position 4368: 0.0006232769497186344
Position 2784: 0.0006185608710331374
Position 3858: 0.000617646503916737
Position 2381: 0.0005826308383651408
Position 2430: 0.0004929280689814581
Position 2076: 0.00046768555956391416
Position 1017: 0.0004660797284739774
Position 723: 0.0004284435552630671
Position 3448: 0.0003922089815960323
Position 4216: 0.00038355198676001445
Position 1547: 0.00035383385879152673
Position 4773: 0.00035267699432297195
Position 838: 0.00034942567155670743
Position 2834: 0.00034265105780820323
Position 1014: 0.00034098292630601397
Position 2747: 0.00029146604474527226
Position 1679: 0.00028568327422521427
Position 2955: 0.0002672977093622731
Position 4092: 0.00025241501484303005
Position 3030: 0.00023888119093135173
Position 2459: 0.00021621197580340697
Position 4004: 0.00021213310232580138
Position 2427: 0.00020414752657313236
Position 2207: 0.00018262322294937687
Position 191: 0.00016996426177950046
Position 2149: 0.00016580696089604614
Position 2958: 0.00016547661835380825
Position 4453: 0.00015677658052636734
Position 3086: 0.00014623446196912972
Position 3063: 0.00014601426403584066
Position 2288: 0.00014577721925996542
Position 2637: 0.0001453939826359812
Position 2352: 0.00014455743979783754
Position 1511: 0.0001415790644901021
Position 777: 0.00013732319951638335
Position 194: 0.00013386850427378423
Position 290: 0.00012858910822386766
Position 1983: 0.00012299654546577698
Position 5028: 0.00011799201818873079
Position 4131: 0.0001063318861958567
Position 4079: 9.951734475520625e-05
Position 4449: 9.70864934264502e-05
Position 1488: 9.167169611559096e-05
Position 1356: 8.516561265391104e-05
Position 2807: 8.291730535914137e-05
Position 2284: 8.071980547593589e-05
Position 21250: 7.118163413394404e-05
Position 732: 6.71152293532391e-05
Position 160: 6.308938292069239e-05
Position 23213: 5.762963699458289e-05
Position 5638: 4.7790166224514874e-05
Position 4008: 4.6651970302495385e-05
Position 5664: 4.4518755377129814e-05
Position 833: 4.398284163421375e-05
Position 19227: 4.3880746107217784e-05
Position 550: 4.120935210200013e-05
Position 2534: 4.094874975441184e-05
Position 4048: 4.054726045638929e-05
Position 3816: 3.224129210634594e-05
Position 1288: 2.941028991664876e-05
Position 1232: 2.582406559998482e-05
Position 781: 2.264066967676198e-05
Position 2797: 2.1263237647056964e-05
Position 1387: 2.120028429379403e-05
Position 784: 1.968563795079664e-05
Position 1370: 1.8844787011075787e-05
Position 788: 1.673186494488009e-05
Position 2851: 1.526655592913237e-05
Position 477: 1.3487377705941246e-05
Position 1421: 1.3320465377222364e-05
Position 15874: 1.266468185550987e-05
Position 1177: 1.1975209945625874e-05
Position 20115: 1.1499849920587498e-05
Position 900: 1.1101650798103856e-05
Position 4259: 1.0291613889744183e-05
Position 791: 1.007216145167257e-05
Position 1167: 9.903208806767451e-06
Position 4499: 9.426770704009215e-06
Position 479: 9.290698378035482e-06
Position 13621: 9.098985642623037e-06
Position 244: 8.421976495386604e-06
Position 1254: 7.592081901333454e-06
Position 1152: 6.9535240864683736e-06
Position 242: 6.35909987367003e-06
Position 5577: 5.307600136168903e-06
Position 2183: 5.273074334459427e-06
Position 296: 5.092619438558023e-06
Position 5672: 4.8859994874892545e-06
Position 1373: 4.836438556799389e-06
Position 484: 4.783903373570352e-06
Position 5703: 4.549092094535586e-06
Position 8806: 3.8545616375548455e-06
Position 5551: 3.555605891570944e-06
Position 5747: 3.1705260113589374e-06
Position 3879: 2.985790330062062e-06
Position 1183: 2.973467939340919e-06
Position 1303: 2.868127278045242e-06
Position 1938: 2.301823304408211e-06
Position 391: 2.26165890818921e-06
Position 5303: 2.147973653309194e-06
Position 13142: 9.55192761394853e-07
Position 886: 8.269792878337268e-07
Position 7843: 7.168644168742628e-07
Position 11957: 6.334426057348817e-07
Position 10869: 6.241698214850638e-07
Position 4066: 5.972707520339903e-07
Position 10906: 5.623713277089869e-07
Position 8431: 5.457258624947724e-07
Position 12006: 5.279109366669194e-07
Position 818: 5.076504321376123e-07
Position 8464: 4.204441806392973e-07
Position 5864: 4.0214527153015393e-07
Position 11139: 3.9916131462614034e-07
Position 312: 3.896098033031666e-07
Position 6727: 3.6121865199104854e-07
Position 1882: 3.091154876298217e-07
Position 489: 2.565946376598414e-07
Position 883: 2.5141715439199897e-07
Position 2516: 2.4925265539132285e-07
Position 7960: 2.3569640173859457e-07
Position 7500: 1.864976001495491e-07
Position 7578: 1.6642209331045962e-07
Position 1344: 1.6008266000071087e-07
Position 1065: 1.4900751969987205e-07
Position 1573: 1.3960476888824845e-07
Position 1190: 1.3323655999216845e-07
Position 10311: 1.1603900604973085e-07
Position 951: 1.14733104388464e-07
Position 6740: 1.0945419594779955e-07
Position 1624: 1.0154201341266448e-07
Position 1658: 1.0121092498412304e-07
Position 497: 1.0118880983802808e-07
Position 7104: 9.68195998252884e-08
Position 986: 8.355228463388648e-08
Position 1398: 8.28353679461359e-08
Position 4574: 7.704997050890945e-08
Position 1161: 7.335175672909231e-08
Position 7747: 6.902453597810312e-08
Position 9255: 6.65871063318238e-08
Position 7503: 6.570498066797344e-08
Position 5447: 5.6620440241116546e-08
Position 405: 4.839661004565044e-08
Position 8178: 4.153525989635403e-08
Position 1033: 3.603497370373146e-08
Position 4662: 2.6336654701499748e-08
Position 6770: 2.0708498794688878e-08
Position 6180: 1.6704325582232342e-08
Position 5793: 1.2290803537619212e-08
Position 1292: 6.379927567507204e-09
Position 3256: 3.846061626407123e-09
Position 1261: 3.024010614631893e-09
Position 1467: 5.108162833052888e-10
Position 321: 2.0673739543308698e-10
Position 370: 1.6319887057889462e-10
Position 1110: 1.4434246963387495e-10
Position 3947: 4.3272952165160504e-11
Position 2616: 2.2044721218257218e-11
Position 317: 2.0486497661723283e-11
Position 332: 8.511879861597519e-12
Position 1053: 9.975743636163996e-13
Position 1046: 9.848723300589928e-13
Position 1031: 2.689843531681124e-13
Position 1035: 9.402743094792279e-14
Position 1040: 9.058849290326321e-14
