Gene = ADGRL4
Position 1688: 6.990806011162837e-05
Position 587: 6.835017922873497e-05
Position 1120: 6.589997786530608e-05
Position 502: 6.444400515121247e-05
Position 2731: 5.6387082115823094e-05
Position 3517: 5.2406336537616784e-05
Position 1949: 4.744709787017438e-05
Position 903: 4.5257813433156306e-05
Position 1117: 4.066129285369337e-05
Position 226: 3.927521796753853e-05
Position 709: 3.680131630633153e-05
Position 3635: 3.650560602409712e-05
Position 3400: 3.523443276173274e-05
Position 279: 3.237633483372272e-05
Position 371: 2.4063687813091913e-05
Position 391: 2.3077797438693352e-05
Position 2275: 2.0117044903339823e-05
Position 1404: 1.99538733264603e-05
Position 1266: 1.5321449274262353e-05
Position 1408: 1.4468624075980707e-05
Position 757: 1.4461509138714954e-05
Position 639: 1.3460709751666146e-05
Position 1008: 1.1879703342127686e-05
Position 1004: 1.0832546711978449e-05
Position 1238: 1.0806262615739127e-05
Position 1906: 8.686049236900862e-06
Position 3990: 8.579805325595393e-06
Position 318: 7.483230592431192e-06
Position 1318: 5.687310672607233e-06
Position 651: 4.371403790672375e-06
Position 1451: 3.870914311454882e-06
Position 1322: 3.2197296398806922e-06
Position 1303: 2.871523436632946e-06
Position 481: 2.640039612118319e-06
Position 506: 2.1540032055233958e-06
Position 1359: 1.9827196261717503e-06
Position 460: 1.7370567937842855e-06
Position 216: 1.5925159466687817e-06
Position 846: 1.4799920178979743e-06
Position 551: 1.4767347581239625e-06
Position 159: 1.2720766321406843e-06
Position 389: 6.735941670251495e-07
Position 515: 4.3930819570609445e-07
Position 1934: 2.3698767417990163e-07
Position 2010: 1.7264705865582725e-07
Position 161: 1.390524736496832e-07
Position 167: 1.3171503786553994e-07
Position 202: 7.795052883983599e-08
Position 205: 6.780342181631422e-08
Position 1918: 5.7319684758605426e-08
Position 180: 4.5700754602593705e-08
Position 432: 4.272790444270585e-08
Position 673: 1.1016076199507522e-08
Position 464: 5.7180654730550885e-11
Position 85: 3.109135594987568e-11
Position 141: 1.1168015478351336e-12
Position 114: 1.0629781275124478e-13
Position 90: 1.6078630381006454e-14
Position 97: 4.831583711611451e-15
Position 124: 5.394556771721798e-16
