Gene = BSDC1
Position 9364: 0.00024885994796870737
Position 8156: 0.00024526916880558843
Position 3112: 0.00023807880822236096
Position 3540: 0.00023306267314176807
Position 672: 0.00023255444837492228
Position 9849: 0.00023113981966337892
Position 8374: 0.0002298150001071102
Position 18355: 0.0002263317930650186
Position 1714: 0.00022039514657423202
Position 9213: 0.00021061465121836602
Position 2362: 0.0002098318159209132
Position 1009: 0.00020736054820393122
Position 3397: 0.00020578753212401117
Position 4928: 0.00020177246464618323
Position 22872: 0.0001978634542504434
Position 1602: 0.0001935845703190061
Position 21999: 0.00018936778274635787
Position 1548: 0.00018750214765348165
Position 523: 0.00018024695793147078
Position 583: 0.00017525617733843847
Position 3212: 0.00017196857556794613
Position 10743: 0.00017171138523009745
Position 3226: 0.00017077987285510785
Position 11003: 0.0001689550840973118
Position 13547: 0.0001637312166137159
Position 1246: 0.00016166165994811182
Position 1551: 0.00015832285107987042
Position 4353: 0.00015524617171258257
Position 12248: 0.00015347309639766234
Position 21449: 0.00015204801304567224
Position 2979: 0.00015193535673944293
Position 4162: 0.00014568042545498865
Position 22562: 0.00014460484915894344
Position 4925: 0.0001438617483461776
Position 9791: 0.0001372432139807674
Position 4310: 0.00013604891631087168
Position 9226: 0.00013355327128854497
Position 17479: 0.00012799127179036928
Position 782: 0.00012740797531934006
Position 466: 0.0001273614828263442
Position 16619: 0.00012299980476086615
Position 5135: 0.00012292505540955638
Position 9707: 0.00012022519685656921
Position 16875: 0.0001175832532935057
Position 666: 0.00011027891792007516
Position 11320: 0.00010691407425459192
Position 11605: 0.00010366617625571858
Position 4975: 0.00010334496886489301
Position 7881: 9.931129185000206e-05
Position 16826: 9.539081606354375e-05
Position 10406: 9.171744044336403e-05
Position 3924: 9.140145722815391e-05
Position 981: 8.86999475351964e-05
Position 16675: 8.109826201611467e-05
Position 16579: 7.873723707408163e-05
Position 7924: 7.406224191888919e-05
Position 16303: 7.25920279163982e-05
Position 1874: 7.161633919493588e-05
Position 5062: 6.313266205586292e-05
Position 1941: 6.295876866019537e-05
Position 16691: 6.114203828679243e-05
Position 16736: 5.676799940080042e-05
Position 17482: 4.942167370017925e-05
Position 2409: 4.8530623847941673e-05
Position 1774: 4.633204825317579e-05
Position 1106: 4.5211032942464326e-05
Position 161: 4.4563283458601575e-05
Position 3182: 4.338476148550844e-05
Position 3153: 4.322881758704572e-05
Position 17339: 4.1706990530456286e-05
Position 2289: 3.9390508782635835e-05
Position 68: 3.894741011655167e-05
Position 1313: 3.6318091962561684e-05
Position 1268: 3.4533878947971354e-05
Position 2856: 3.4157110023379355e-05
Position 8446: 3.237415444979269e-05
Position 8894: 3.0323497073600736e-05
Position 17750: 3.0239627105036752e-05
Position 439: 2.8703086459667757e-05
Position 1013: 2.8050620580127428e-05
Position 17711: 2.6977787006193975e-05
Position 9081: 2.570846637680001e-05
Position 9032: 2.5318049335406224e-05
Position 16554: 2.412627525957179e-05
Position 652: 2.1147488288444084e-05
Position 12414: 2.1141704467778416e-05
Position 7898: 1.7829410528227828e-05
Position 8230: 1.662098932410911e-05
Position 8967: 1.6025734883952516e-05
Position 1809: 1.590882310066082e-05
Position 8724: 1.5868416721728662e-05
Position 8300: 1.5804659547873246e-05
Position 11688: 1.5641921622096088e-05
Position 6127: 1.431850286551638e-05
Position 8659: 1.3611195014809352e-05
Position 7637: 1.2958059738985223e-05
Position 166: 1.1774186456456411e-05
Position 13314: 1.078772827303305e-05
Position 209: 1.0665601084221746e-05
Position 399: 1.0406296939331334e-05
Position 18378: 9.732455738022982e-06
Position 16648: 9.45726879849131e-06
Position 13692: 8.363163610682691e-06
Position 17237: 7.971856255182438e-06
Position 197: 7.794087739062858e-06
Position 132: 7.431677797745941e-06
Position 234: 6.1736656903634285e-06
Position 2714: 6.070966942635039e-06
Position 168: 5.838106843711995e-06
Position 2285: 5.823528919354878e-06
Position 16929: 5.8145883668156255e-06
Position 961: 5.445736996999235e-06
Position 950: 5.303529935894603e-06
Position 9888: 4.939939144343538e-06
Position 4024: 4.814609027078189e-06
Position 544: 4.647811341513602e-06
Position 8278: 4.478168486025859e-06
Position 8510: 4.451322461591566e-06
Position 8890: 4.413272548720475e-06
Position 8388: 4.383651274840698e-06
Position 402: 4.189913605369278e-06
Position 2309: 4.021390209916538e-06
Position 527: 3.9242624171198876e-06
Position 1075: 3.825323458418696e-06
Position 994: 3.79912024278081e-06
Position 2432: 3.4469869933776915e-06
Position 693: 3.3841367177424485e-06
Position 966: 3.3310810515833602e-06
Position 1189: 3.283064022665033e-06
Position 137: 3.236469923957287e-06
Position 1644: 3.1938259596429087e-06
Position 92: 3.117927628591209e-06
Position 1393: 2.6801528041851323e-06
Position 1103: 2.589397424791257e-06
Position 804: 2.5892835344248215e-06
Position 670: 2.552584068551841e-06
Position 912: 2.4651256474069187e-06
Position 344: 2.4560540863869164e-06
Position 1085: 2.278091590350459e-06
Position 834: 2.2480215123680693e-06
Position 1082: 2.1114631367269115e-06
Position 2261: 2.0260063366363672e-06
Position 1485: 1.6783180919161404e-06
Position 341: 1.6352064021259408e-06
Position 473: 1.4354251127543998e-06
Position 2612: 1.348991049552451e-06
Position 699: 1.2336364692810445e-06
Position 1982: 1.2266225382383344e-06
Position 1728: 1.0919379622681532e-06
Position 17666: 1.0802348994393055e-06
Position 7933: 1.0672619715573927e-06
Position 7808: 1.0064558836446772e-06
Position 3941: 9.882039388921171e-07
Position 10644: 9.651956432864511e-07
Position 3266: 9.221194500730406e-07
Position 901: 8.910045639870306e-07
Position 10699: 7.765830766921597e-07
Position 10696: 7.481974674991388e-07
Position 8319: 7.264625350010444e-07
Position 185: 6.634941909549518e-07
Position 113: 5.142620898109272e-07
Position 625: 3.688719139406124e-07
Position 865: 3.5895677658192777e-07
Position 17832: 3.1687352400513633e-07
Position 796: 3.026534802285782e-07
Position 1128: 2.472195686420446e-07
Position 555: 2.3003183485429685e-07
Position 839: 2.224096447793248e-07
Position 747: 1.319938234406102e-07
Position 709: 1.2219581470085018e-07
Position 885: 1.1480251510398899e-07
Position 706: 9.37755005934955e-08
Position 331: 8.188689477030018e-08
Position 1351: 6.180986423016674e-08
Position 590: 6.118987676033745e-08
Position 561: 5.7823350035256086e-08
Position 917: 5.3314585517957605e-08
Position 1325: 5.104248351585535e-08
Position 1722: 5.0650174491095716e-08
Position 16871: 4.5073487939962714e-08
Position 1038: 4.32638540862516e-08
Position 622: 4.187191464994878e-08
Position 3342: 4.1715764226650994e-08
Position 1437: 4.0444841227717656e-08
Position 1664: 3.824510827601061e-08
Position 571: 3.1030182407457714e-08
Position 111: 3.0859507592251443e-08
Position 668: 2.8250862860934646e-08
Position 877: 2.26152780998907e-08
Position 16992: 2.1953737435942687e-08
Position 357: 1.4955196485788407e-08
Position 1425: 1.4891771859279067e-08
Position 7750: 1.3491409642082119e-08
Position 173: 1.3274480402402243e-08
Position 346: 8.557232766056746e-09
Position 10751: 7.391521836161841e-09
Position 1553: 6.948033384850496e-09
Position 479: 2.532843798797367e-09
Position 363: 1.2864444230916796e-09
Position 354: 2.912169838150027e-10
Position 978: 2.6454142057129503e-11
Position 850: 1.847182953763559e-11
Position 365: 2.025822577682207e-12
Position 1026: 1.374230539221578e-12
Position 368: 6.050972843740232e-13
