Gene = EDF1
Position 984: 3.9233704448918925e-05
Position 835: 3.914025668576657e-05
Position 2225: 3.762859035111313e-05
Position 1015: 3.518634402631729e-05
Position 178: 3.329023709549955e-05
Position 2063: 3.250213480969309e-05
Position 2670: 3.058617752391307e-05
Position 1733: 2.759350945445896e-05
Position 2096: 2.62735445989185e-05
Position 3250: 2.259925448253152e-05
Position 220: 2.1315209788858345e-05
Position 783: 1.9334052396626217e-05
Position 359: 1.9074262726313135e-05
Position 3129: 1.8489850116116393e-05
Position 533: 1.7373504801308198e-05
Position 1312: 1.6459260351787e-05
Position 197: 1.6412170129425506e-05
Position 1299: 1.601153731876993e-05
Position 2498: 1.5886283425361705e-05
Position 2739: 9.407793475128899e-06
Position 2296: 7.69644850423043e-06
Position 2715: 6.654788606735068e-06
Position 596: 5.878320937699116e-06
Position 781: 5.190993650883876e-06
Position 1216: 4.929219998018686e-06
Position 677: 4.280314130580363e-06
Position 1071: 4.151365597928398e-06
Position 363: 3.828744661568608e-06
Position 833: 3.826278438175376e-06
Position 564: 3.4401315271568366e-06
Position 900: 3.354416255043271e-06
Position 1414: 3.343928962470076e-06
Position 304: 3.1035845147705922e-06
Position 614: 3.020159640917267e-06
Position 1499: 2.9755331453057514e-06
Position 339: 2.7798133339519494e-06
Position 683: 2.6610511042242845e-06
Position 1531: 2.5296348339182036e-06
Position 267: 2.434612031045826e-06
Position 2323: 2.185373104814531e-06
Position 698: 1.91391637164972e-06
Position 501: 1.8701372719040555e-06
Position 658: 1.2590505917456822e-06
Position 653: 9.514357927559385e-07
Position 624: 8.720431670380052e-07
Position 503: 7.0670802419514e-07
Position 319: 5.05122373616907e-07
Position 552: 4.4085254107363177e-07
Position 604: 4.387699835015368e-07
Position 309: 3.616784451314615e-07
Position 192: 3.4106361684989925e-07
Position 646: 3.388809356283987e-07
Position 507: 3.3091974257394753e-07
Position 572: 3.215297136557199e-07
Position 1124: 2.7008045633845346e-07
Position 290: 2.493039584724218e-07
Position 510: 2.328242991242081e-07
Position 690: 2.137545069528719e-07
Position 820: 1.6872111479264553e-07
Position 470: 1.2902145670030084e-07
Position 464: 1.2076977756311486e-07
Position 634: 1.1535263345108386e-07
Position 764: 1.1176030531176957e-07
Position 931: 1.0919671289918475e-07
Position 412: 9.353446236571638e-08
Position 1580: 9.294068755151165e-08
Position 1616: 8.452655694909481e-08
Position 1515: 7.904165600354295e-08
Position 1051: 5.9062785072193424e-08
Position 929: 5.873154663694605e-08
Position 1573: 5.5816277426519696e-08
Position 1356: 5.455691111042161e-08
Position 1018: 5.197238231057198e-08
Position 1350: 4.94030009957434e-08
Position 1045: 4.434104302052726e-08
Position 394: 4.160593714711712e-08
Position 386: 3.5144835324088456e-08
Position 496: 3.3184249240534717e-08
Position 418: 2.9236228592983538e-08
Position 122: 2.0124997640247163e-08
Position 1908: 1.945921151445993e-08
Position 380: 1.536603391234775e-08
Position 566: 1.4334274899472523e-08
Position 293: 1.0701654046633056e-08
Position 443: 8.073767020722112e-09
Position 383: 7.600319398355806e-09
Position 391: 5.820859812063064e-09
Position 437: 3.471807804627676e-09
Position 1552: 4.4848298917446994e-10
Position 788: 3.293708991409933e-10
Position 803: 3.186323966144032e-10
Position 125: 3.102656044427992e-10
