Gene = TMCO2
Position 2511: 2.816680361460091e-05
Position 148: 2.7066131760877912e-05
Position 1433: 2.6046903111403807e-05
Position 2360: 1.9278437256906932e-05
Position 717: 1.423924025163277e-05
Position 1935: 1.3378664361971355e-05
Position 1564: 1.205097972425747e-05
Position 225: 1.1237664983927264e-05
Position 584: 6.529394585431438e-06
Position 791: 3.864571041415399e-06
Position 938: 1.9055391766999688e-06
Position 720: 1.1205957479691466e-06
Position 986: 2.8783974503692073e-07
Position 962: 2.5432503812808295e-07
Position 734: 2.5316032358931383e-07
Position 259: 1.9389393527362765e-07
Position 1483: 1.5604142719179836e-07
Position 834: 9.440526861147313e-08
Position 588: 8.863268831424066e-08
Position 629: 8.719586766417806e-08
Position 132: 5.121218388127556e-08
Position 836: 4.1268280993408015e-08
Position 329: 2.731074973285083e-08
Position 434: 2.4554144088569533e-08
Position 980: 2.455293226578667e-08
Position 784: 2.3880730169160586e-08
Position 313: 1.5074837060480034e-08
Position 193: 1.2867018183591113e-08
Position 171: 1.8686066349393195e-09
Position 175: 1.8283371816001132e-09
Position 203: 8.226260116741204e-10
Position 188: 8.157256249096961e-10
Position 186: 2.362408508168169e-10
Position 663: 1.72110674911973e-10
Position 320: 1.6340782282310916e-10
Position 660: 1.281649967847702e-10
Position 211: 1.0337822856511938e-10
Position 134: 3.2857427361903517e-11
