Gene = ATG7
Position 6146: 0.013889122721367232
Position 2058: 0.013062784980797982
Position 5112: 0.010614197636937174
Position 6410: 0.009886049049011034
Position 9914: 0.00950344510824898
Position 48627: 0.009250729974984651
Position 8312: 0.009110594671563062
Position 45108: 0.008345138615092621
Position 40921: 0.007440885917356247
Position 1384: 0.0069195054082749775
Position 294: 0.006770353165934967
Position 43987: 0.006645014588980151
Position 37006: 0.006373300072404253
Position 2612: 0.006160734908518821
Position 27019: 0.0052934465965678405
Position 26232: 0.005201093370482664
Position 19: 0.005103132597635959
Position 454: 0.0044524157175426056
Position 29125: 0.004233985543173757
Position 9614: 0.0040384749694585675
Position 2172: 0.0035158487829509873
Position 45960: 0.003248783079825012
Position 1858: 0.0031127900261462074
Position 26899: 0.0030027573510558996
Position 5151: 0.002603510711075433
Position 28067: 0.0021049148737671834
Position 1390: 0.0019552290884739436
Position 26734: 0.0018435819349520335
Position 38745: 0.0015139798452736377
Position 6546: 0.0010497370472750268
Position 462: 0.0010105234253810287
Position 1945: 0.0009905811309762875
Position 203: 0.0009569845984834846
Position 225: 0.0009467774346957467
Position 1600: 0.0009338221861428801
Position 6518: 0.0008772185920697687
Position 2689: 0.0006415406348972721
Position 6298: 0.0005642904087514199
Position 199: 0.0004952016787023912
Position 3479: 0.0004464804970489596
Position 2075: 0.0003427963344402663
Position 4: 0.0003163885199680932
Position 1752: 0.0003155892220094143
Position 230: 0.0002989988884671401
Position 19623: 0.0002988525117032258
Position 3076: 0.0002880322971583704
Position 731: 0.0002458946577984469
Position 6742: 0.00023408299474531204
Position 515: 0.00021014668985417452
Position 6210: 0.00020089460046955355
Position 6286: 0.00019777667541353493
Position 37522: 0.00015127078695658245
Position 154: 9.057052360987598e-05
Position 41: 6.242867385780128e-05
Position 272: 5.8267837153366014e-05
Position 151: 5.02235373460613e-05
Position 5281: 4.978602426253179e-05
Position 655: 4.94132984709305e-05
Position 1380: 4.592281763966311e-05
Position 657: 4.240471044875031e-05
Position 121: 3.3432593503550154e-05
Position 63: 3.329757607859359e-05
Position 788: 3.003526194693887e-05
Position 39: 2.9840233022414182e-05
Position 237: 2.849948113110507e-05
Position 659: 1.660466783761532e-05
Position 143: 1.472309669641874e-05
Position 111: 1.4611561315527851e-05
Position 810: 1.3606108769048391e-05
Position 49: 1.3034633541761176e-05
Position 1294: 1.1296203031156137e-05
Position 364: 5.253791022558635e-06
Position 967: 4.953626185453745e-06
Position 563: 4.704138374060348e-06
Position 319: 3.933632101678492e-06
Position 1123: 3.4489353103628974e-06
Position 1136: 3.276405935968194e-06
Position 44: 2.7659405617250836e-06
Position 1073: 2.7653765937222425e-06
Position 362: 2.75458712487945e-06
Position 79: 2.2414010765547184e-06
Position 257: 1.4198228532828077e-06
Position 211: 1.370888679902053e-06
Position 623: 9.395717512856193e-07
Position 377: 6.265278977617266e-07
Position 1439: 4.918892890642768e-07
Position 610: 4.629049042684657e-07
Position 678: 3.817814712291067e-07
Position 661: 3.3598211737663915e-07
Position 301: 1.8882768839511528e-07
Position 673: 1.8818626374358303e-07
Position 641: 1.6159881276541264e-07
Position 448: 3.975313806040558e-08
Position 942: 3.631724558018704e-08
Position 471: 3.0450783506297096e-08
Position 388: 2.7762695453745297e-08
Position 317: 2.7451308152687252e-08
Position 507: 1.3436782181510176e-08
Position 285: 3.004198907044015e-09
Position 565: 2.64046196000906e-10
Position 577: 1.7405316063610692e-11
Position 615: 1.4167232661692395e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 26057: 0.9888460580263789
Position 42715: 0.9252176774207796
Position 36355: 0.8883025857680035
Position 18129: 0.8690587923993455
Position 14561: 0.8277665380092494
Position 6253: 0.6761342443462275
Position 297: 0.6118388513575562
Position 34314: 0.5734233655198655
Position 9776: 0.528616534767897
Position 16229: 0.5014941850616583
Position 40675: 0.4650075767284115
Position 6017: 0.43465034680634285
Position 27693: 0.29197939324347383
Position 48882: 0.27373899283130565
Position 8577: 0.27308492940056545
Position 24770: 0.2690857245384125
Position 35867: 0.26673439926564224
Position 34216: 0.2522030973583274
Position 40733: 0.19858008500989685
Position 14199: 0.18593890533050214
Position 4775: 0.1857346690510348
Position 35864: 0.18414285030722372
Position 35402: 0.1790791437933553
Position 4741: 0.1488144425134438
Position 28140: 0.13768747871284473
Position 27846: 0.1314422250726051
Position 53695: 0.11747631907268814
Position 52235: 0.10539653994104581
Position 6118: 0.10316659250498549
Position 13135: 0.10270894760654131
Position 51375: 0.09490380819768392
Position 53367: 0.09429531964746408
Position 46177: 0.0870201948500787
Position 513: 0.07664843215911357
Position 5586: 0.07552421067431939
Position 22698: 0.07245529764449289
Position 35762: 0.06518819350029752
Position 7655: 0.059931311194230175
Position 4967: 0.053432793302721694
Position 6359: 0.052717406990378406
Position 45826: 0.051253030023657865
Position 1771: 0.05117114690294403
Position 1751: 0.05058708068949245
Position 4576: 0.05028853555127849
Position 9753: 0.046783984294197035
Position 9467: 0.04371889554549973
Position 1884: 0.04237860440097248
Position 48512: 0.03960527632080076
Position 8620: 0.036096651310608144
Position 1185: 0.035866793349794625
Position 50128: 0.03352338517388518
Position 45459: 0.0320376224991194
Position 34346: 0.03163802996914274
Position 37621: 0.029458291803685956
Position 14535: 0.028072687889573775
Position 50146: 0.027187208404968948
Position 39600: 0.026535210286929373
Position 46829: 0.023320034365061294
Position 2537: 0.02241534359286035
Position 1106: 0.019780661716784696
Position 18066: 0.019049717292598314
Position 37692: 0.01871670955951156
Position 36280: 0.01625627139790722
Position 43943: 0.015975661465662226
Position 41654: 0.015738274405815534
Position 18094: 0.015719268868907885
Position 49254: 0.015331399646873276
Position 169: 0.013634613234980561
Position 42758: 0.01304778956951221
Position 860: 0.012259444424489067
Position 9807: 0.011349755226447825
Position 1994: 0.01098429760042931
Position 9831: 0.010763779201531574
Position 26007: 0.01069414984646867
Position 44989: 0.010649922862827144
Position 5701: 0.010355014531107215
Position 27509: 0.010109437367780789
Position 4450: 0.010091243108713158
Position 35814: 0.009690008983860727
Position 46433: 0.008929662331323219
Position 5540: 0.008863198501869693
Position 27810: 0.008733949952759648
Position 26733: 0.008575376302693078
Position 27483: 0.008470054164443786
Position 26603: 0.008230366230582284
Position 47677: 0.008113377605107885
Position 26867: 0.007290051967088172
Position 405: 0.007187090488638927
Position 1903: 0.00677760703175709
Position 6224: 0.00645133952289482
Position 49963: 0.006415295078610364
Position 43477: 0.0063214147240876475
Position 5028: 0.006098358921212953
Position 44359: 0.005898601934369754
Position 301: 0.005616547989087445
Position 44575: 0.005586196282837776
Position 6040: 0.005196799876608844
Position 206: 0.005155136983886083
Position 2502: 0.005084203535162575
Position 7651: 0.004798311345738273
Position 28118: 0.004773764759292197
Position 47703: 0.004750950615683813
Position 43119: 0.004589409287735264
Position 5634: 0.004532328454075315
Position 4405: 0.004528608422415201
Position 46772: 0.004509607120816896
Position 44398: 0.004496602577979455
Position 46002: 0.004493513368381658
Position 36847: 0.0044693849968350284
Position 46622: 0.0043685353449389435
Position 28872: 0.004234455338449031
Position 2025: 0.004056381222831687
Position 454: 0.003987111624910107
Position 8182: 0.003941451901535829
Position 8229: 0.003913428029855183
Position 953: 0.0038869403589576025
Position 1775: 0.003807155700792886
Position 894: 0.003737690511235124
Position 46691: 0.0034826684899285074
Position 354: 0.0034772211438494757
Position 4628: 0.003457722503136371
Position 39122: 0.0034562872190607792
Position 46373: 0.003101763205134718
Position 615: 0.0028752427790444727
Position 5003: 0.0028068801568625185
Position 26754: 0.0027298818277712946
Position 45699: 0.002703384257420543
Position 43027: 0.002630708533783257
Position 46107: 0.0024980189822252055
Position 8365: 0.0023785408652782013
Position 43716: 0.002318235600602379
Position 1018: 0.0020396174378356723
Position 36255: 0.001998172635158712
Position 6062: 0.0019485886243071156
Position 36896: 0.0019220760734300342
Position 43739: 0.0017737091694828727
Position 43867: 0.001714568773759665
Position 38570: 0.0016244926328419246
Position 1788: 0.001451944834429389
Position 26608: 0.0013609859703164412
Position 966: 0.001314835459116387
Position 37777: 0.0013091132033927924
Position 8196: 0.0012557147401720664
Position 42961: 0.0012368238563336327
Position 38025: 0.0010230692528836575
Position 1716: 0.0009703407094053369
Position 1305: 0.0009684085244802645
Position 5911: 0.0008761542699836974
Position 1354: 0.0008696701810919184
Position 272: 0.0008207242611982745
Position 47570: 0.0008199134269515522
Position 610: 0.0008047116335637345
Position 45569: 0.0007964115901660032
Position 45368: 0.0007588507510956873
Position 45593: 0.0006974976077204949
Position 4649: 0.0006818869316430435
Position 47086: 0.000666136623243506
Position 27321: 0.0005657723733081715
Position 814: 0.0004681634009258052
Position 1616: 0.00044107388339423775
Position 2565: 0.00042588916745055883
Position 2541: 0.00041489207543026434
Position 220: 0.0003927308405353764
Position 44985: 0.0003867267687325752
Position 44110: 0.00037399641760820954
Position 41019: 0.00036056534057345326
Position 1136: 0.0003384687093086578
Position 45462: 0.00030992226304274396
Position 19546: 0.0002988525117032258
Position 678: 0.00028892651911787575
Position 2953: 0.0002880322971583683
Position 143: 0.0002802980053682735
Position 1422: 0.00027738382294638413
Position 835: 0.00023930182228199044
Position 1579: 0.00023647654359381206
Position 6606: 0.0002297176607106481
Position 3346: 0.00022392929912273658
Position 3374: 0.0002225511979262241
Position 1599: 0.0001801607457636832
Position 4654: 0.00017576503486711384
Position 37424: 0.000174555139589084
Position 253: 0.00016174920803744712
Position 488: 0.00014846467914827026
Position 41156: 0.00014310152919322233
Position 36526: 0.00011610659194354942
Position 40292: 9.518546405572641e-05
Position 491: 7.936272559839952e-05
Position 317: 7.138878258561914e-05
Position 587: 5.247760676376955e-05
Position 37228: 4.524586288110339e-05
Position 764: 4.324408392641756e-05
Position 904: 4.074642883334156e-05
Position 40874: 3.924657997684359e-05
Position 2433: 3.365013163654369e-05
Position 35618: 3.248426513696756e-05
Position 641: 3.228150912685601e-05
Position 333: 2.6170312147306523e-05
Position 276: 2.264766952502789e-05
Position 1514: 1.9034355656491485e-05
Position 581: 1.249476411190467e-05
Position 795: 1.1208061438782005e-05
Position 562: 7.47817725600246e-06
Position 1192: 6.974857348983048e-06
Position 910: 6.380166643561998e-06
Position 1493: 6.355675530799731e-06
Position 461: 5.8893517733184905e-06
Position 484: 5.4691056838562955e-06
Position 1813: 4.978476527991521e-06
Position 1589: 4.528593441588856e-06
Position 6671: 4.365334034664786e-06
Position 230: 4.112423083613663e-06
Position 32977: 3.925714051605171e-06
Position 308: 3.0427620749158753e-06
Position 552: 2.446069778422549e-06
Position 7675: 2.33971285956567e-06
Position 999: 2.174551295531481e-06
Position 29658: 2.110575676060676e-06
Position 1148: 1.9745827107778662e-06
Position 458: 1.748789977248802e-06
Position 2057: 1.0392001315265403e-06
Position 638: 9.061351053938706e-07
Position 1839: 9.005519950664675e-07
Position 519: 6.98302867719949e-07
Position 27123: 3.8739795311903034e-07
Position 589: 2.641738759450754e-07
Position 471: 2.3663200071188918e-07
Position 1397: 2.0181094865769872e-07
Position 1519: 1.9429749074329819e-07
Position 569: 1.7492318377861475e-07
Position 27073: 1.13390375005963e-07
Position 537: 9.320691109943086e-08
Position 731: 8.275897147305164e-08
Position 117: 6.539713098509403e-08
Position 914: 6.084046630695007e-08
Position 109: 4.57698180609213e-08
Position 26381: 3.739056197121734e-08
Position 99: 3.177521126595853e-08
Position 121: 1.7093739455746266e-08
Position 127: 8.308439349942543e-09
Position 647: 6.484498190342628e-09
Position 84: 6.202902765576705e-09
Position 79: 5.064723096587821e-09
Position 18292: 3.5348303269587033e-09
Position 103: 2.900923638277181e-09
Position 91: 4.103921977299659e-10
Position 71: 3.088105296627063e-11
