Gene = ATP5F1
Position 13334: 0.009417144395171129
Position 12613: 0.008051171286263748
Position 3069: 0.0071897302096240925
Position 5107: 0.007148822267487285
Position 6808: 0.006979904650382131
Position 5238: 0.006670895821520066
Position 13780: 0.006380397793403181
Position 13068: 0.0057576556650190056
Position 2002: 0.00536103286010917
Position 9526: 0.005296971673961865
Position 9986: 0.005020866674531155
Position 5926: 0.0049250466083623125
Position 10942: 0.004899224466682147
Position 6585: 0.004720421510490059
Position 9437: 0.004491372663398261
Position 570: 0.004456473625065787
Position 5284: 0.004388623934200031
Position 7290: 0.004349299823102895
Position 914: 0.004205502729044313
Position 7715: 0.004155344328869579
Position 3806: 0.004147405192277064
Position 12199: 0.004014575042934506
Position 5140: 0.003809702757718551
Position 10545: 0.0036129455674847057
Position 13360: 0.0036053768035051877
Position 9412: 0.003526319131612009
Position 3895: 0.003295711584979561
Position 9123: 0.003110856737641954
Position 9183: 0.002760854478828375
Position 2312: 0.002758420397679625
Position 3383: 0.002708275830323143
Position 1016: 0.002624763386051681
Position 11426: 0.0024722869920322517
Position 3851: 0.0022739640753957104
Position 7604: 0.002145495439324654
Position 5972: 0.002106796444224027
Position 6758: 0.002005034360415609
Position 12616: 0.0020043019539653876
Position 12397: 0.0019683020770468965
Position 6031: 0.0017994730196736323
Position 10773: 0.0017617537669232333
Position 6739: 0.0017456039530254408
Position 13692: 0.0017129723912821348
Position 2497: 0.0016001701381239452
Position 10991: 0.0015714752370528267
Position 3932: 0.00156202500283353
Position 13757: 0.0014387790604759876
Position 6369: 0.0013491522125422704
Position 10452: 0.0012729253812168633
Position 7239: 0.0012549318479641474
Position 642: 0.0012331148790741316
Position 2898: 0.0011126604590549181
Position 1715: 0.0011043882313937763
Position 7197: 0.0011016225235807068
Position 5541: 0.0011001460844777824
Position 5244: 0.0010739550001428895
Position 7492: 0.0010737451754203303
Position 13523: 0.0010482118802998019
Position 6230: 0.0010416286545162335
Position 8910: 0.0010298696314676532
Position 9882: 0.000978878754243549
Position 4257: 0.0009615520714104002
Position 6328: 0.000952043592703684
Position 5691: 0.0009217755298135845
Position 258: 0.0008983841789287126
Position 1837: 0.0008900160073897671
Position 6303: 0.0008879604554141093
Position 5311: 0.0008647013762377179
Position 5351: 0.000809278906139084
Position 9119: 0.0007070420196435684
Position 420: 0.0006619330377568894
Position 6182: 0.0006281498487791885
Position 4139: 0.0006266973218389616
Position 6697: 0.0006193271875475617
Position 13240: 0.0006100488558061846
Position 921: 0.0006037686119280362
Position 3840: 0.0005724923996413611
Position 1885: 0.0005457579286008134
Position 7503: 0.0005167308215283603
Position 10777: 0.0005110634800495605
Position 6410: 0.0004358758202132342
Position 13801: 0.00041857305272211963
Position 7530: 0.00041070952091437575
Position 1934: 0.0004076171896939049
Position 10843: 0.00037377990682824225
Position 8946: 0.0003725696673206795
Position 678: 0.0003654924461925825
Position 8782: 0.0003456897025849472
Position 7623: 0.0003184795568186339
Position 12668: 0.0003177964293988816
Position 7620: 0.0003102656852496436
Position 1735: 0.0002948876225246234
Position 7726: 0.00029263588785665193
Position 4992: 0.00028355152971799955
Position 9321: 0.00025802722660517937
Position 1665: 0.0002506359971673327
Position 7345: 0.00024145567557492886
Position 7768: 0.00023832723370690424
Position 11986: 0.00021686696330352494
Position 2560: 0.00021098355925076146
Position 7928: 0.0002100182685789922
Position 12433: 0.00020624374168508493
Position 1022: 0.0001987230765362263
Position 843: 0.0001950948215042977
Position 11959: 0.00019194476656424485
Position 930: 0.0001815467789401671
Position 858: 0.00017906708483825357
Position 9769: 0.00016789613265339546
Position 9532: 0.0001555856925147931
Position 7022: 0.0001459905262311314
Position 11842: 0.00014517793887124775
Position 6866: 0.0001414569021328715
Position 2835: 0.0001405631226203248
Position 7881: 0.00013718665907067154
Position 11731: 0.00013213696578244047
Position 480: 0.00012663381946738855
Position 12155: 0.00012399302116227807
Position 2484: 0.00012338306728249232
Position 6951: 0.00012194662914891267
Position 8263: 0.0001163829280017838
Position 5770: 0.00010872766922791522
Position 2147: 0.0001036686730791069
Position 13798: 0.0001015572490460391
Position 6073: 0.00010147110426207921
Position 12523: 9.728208095840607e-05
Position 6275: 9.622036175718464e-05
Position 13600: 9.450289685211158e-05
Position 7519: 9.336206810004811e-05
Position 11678: 8.673345923314298e-05
Position 297: 7.114209006859e-05
Position 2027: 7.08061847837703e-05
Position 712: 6.660557971076552e-05
Position 9091: 6.659032816843895e-05
Position 9586: 6.654945674991266e-05
Position 342: 6.358205358282709e-05
Position 9572: 6.1557236344956e-05
Position 9682: 5.460996369140763e-05
Position 1099: 5.375086004586236e-05
Position 12679: 5.231560778205458e-05
Position 848: 4.8386226338407733e-05
Position 8494: 4.648427686471241e-05
Position 7245: 3.966492317982347e-05
Position 8023: 3.897826515933702e-05
Position 12262: 3.887397842902742e-05
Position 11845: 3.622359345269542e-05
Position 9187: 2.767198985313377e-05
Position 7113: 2.3747275828176758e-05
Position 7065: 2.1509818078522927e-05
Position 486: 1.3699125066472068e-05
Position 514: 1.2222470525101957e-05
Position 7818: 1.2040678910729052e-05
Position 8536: 1.1468040324756227e-05
Position 1238: 1.0505066424563145e-05
Position 209: 9.989621659400027e-06
Position 2163: 9.395557399297065e-06
Position 8586: 5.920745490054816e-06
Position 1769: 5.493278832291249e-06
Position 6477: 5.492848541273027e-06
Position 7981: 5.454198043701829e-06
Position 8565: 5.08616256126945e-06
Position 5784: 4.938008734199501e-06
Position 5712: 4.788127307191645e-06
Position 1959: 4.646709946026331e-06
Position 7908: 3.454764174426045e-06
Position 936: 3.3527447228812094e-06
Position 7895: 3.3401834148172318e-06
Position 814: 3.2857881332988807e-06
Position 523: 3.212429539017891e-06
Position 7047: 3.1065016230957358e-06
Position 10337: 2.729336561828966e-06
Position 159: 2.7060515475752073e-06
Position 1651: 2.5186924158491673e-06
Position 1166: 2.0216511309108277e-06
Position 1888: 1.6471102346353932e-06
Position 9017: 1.5510745972387474e-06
Position 282: 1.4469181385782357e-06
Position 1387: 1.3908673929912545e-06
Position 1598: 1.1771116509740483e-06
Position 1623: 1.1724859904512051e-06
Position 1685: 1.1252644035895508e-06
Position 2193: 1.0953988895454028e-06
Position 1817: 9.657221217560377e-07
Position 136: 9.506578754880553e-07
Position 10408: 9.266439541320225e-07
Position 703: 6.665739194789858e-07
Position 1468: 6.035349705051397e-07
Position 2742: 4.89308850252588e-07
Position 1319: 3.700528674889466e-07
Position 802: 3.584010704984327e-07
Position 580: 3.54816502984102e-07
Position 724: 3.2267532006864857e-07
Position 428: 3.192259315265594e-07
Position 1521: 3.079438221952567e-07
Position 1300: 3.07502597138583e-07
Position 765: 2.3387555725713229e-07
Position 694: 2.0355943310713915e-07
Position 1505: 1.983934444294215e-07
Position 490: 1.8811809051219023e-07
Position 1420: 1.7096375393137098e-07
Position 1331: 1.5333937317771243e-07
Position 748: 1.4066238196887482e-07
Position 88: 1.3980384381854348e-07
Position 1688: 1.3976326744358498e-07
Position 826: 1.3699667950559062e-07
Position 1366: 1.3480189202396317e-07
Position 731: 1.315832568769596e-07
Position 746: 1.1341956589324559e-07
Position 680: 1.0639231659024582e-07
Position 1616: 9.635050212824635e-08
Position 1530: 8.979242720179247e-08
Position 777: 8.073211083670351e-08
Position 791: 7.815237334819046e-08
Position 1859: 7.490229635570975e-08
Position 1247: 6.408190539780455e-08
Position 1027: 6.285976624549478e-08
Position 760: 5.914222156606885e-08
Position 658: 5.4960114953182925e-08
Position 716: 4.480484667739611e-08
Position 820: 3.0367489012060787e-08
Position 368: 2.9701244159308793e-08
Position 323: 2.839989518365858e-08
Position 99: 2.5005859048393077e-08
Position 691: 1.7336551945309946e-08
Position 650: 1.6104801564766292e-08
Position 492: 1.5740273605091676e-08
Position 1128: 1.4784334453720348e-08
Position 1525: 1.2538575547741086e-08
Position 179: 1.2263146729510496e-08
Position 753: 8.011317130868784e-09
Position 828: 3.948907712317658e-09
Position 721: 1.8588096032626084e-09
Position 804: 1.4834187660380968e-09
Position 773: 1.2120179553704775e-09
Position 92: 4.0304080943012837e-10
Position 2010: 1.0787509005023268e-10
Position 1076: 1.3645766351259449e-11
Position 1138: 1.495653832759159e-12
