Gene = AGT
Position 8540: 0.002244086477353701
Position 1510: 0.0022183004983639407
Position 8134: 0.00219166137233004
Position 9421: 0.0021215452076732933
Position 541: 0.0019069255293864577
Position 1956: 0.001883086361143393
Position 8578: 0.00183223114869029
Position 1476: 0.0017497769013134934
Position 3701: 0.0017466776372455821
Position 8928: 0.0016241647943645637
Position 8755: 0.0016098847411082405
Position 6297: 0.0015904080961398562
Position 258: 0.0015521455211417595
Position 3692: 0.0015204233563512527
Position 5430: 0.00151542790417516
Position 1102: 0.001496058306511424
Position 8639: 0.0014184561902534005
Position 11266: 0.0014110455359174089
Position 4974: 0.0013380076260699405
Position 1605: 0.0012588131082907146
Position 8544: 0.0012204166975612468
Position 10864: 0.0012108787805789828
Position 1988: 0.00120835185947406
Position 10911: 0.0011273421653091326
Position 5068: 0.001057010870001962
Position 7428: 0.0010555384537698053
Position 4431: 0.0010387932132116572
Position 6294: 0.0010146985032080484
Position 1754: 0.0009883894405452768
Position 10685: 0.0009831072673125198
Position 5157: 0.0009722362474093707
Position 10624: 0.0009639482676124638
Position 4593: 0.0009527100204735768
Position 6266: 0.0009195432920296934
Position 11033: 0.0009128492790489848
Position 1778: 0.0009045206214151277
Position 10928: 0.0009024468695111043
Position 7912: 0.0008913353436646895
Position 2409: 0.0008657910898039882
Position 7175: 0.0008639814385549734
Position 673: 0.0008571005955598428
Position 9867: 0.0008551950663495459
Position 414: 0.0008516997329242461
Position 846: 0.000851523538466581
Position 7209: 0.0008435682983067818
Position 4109: 0.0008345780860579593
Position 4196: 0.0008313191476605158
Position 1067: 0.0008169208352374166
Position 1037: 0.0008066346699644208
Position 6633: 0.0008032947246068628
Position 10620: 0.0007925522632062008
Position 911: 0.0007905143393464891
Position 113: 0.0007703465237848525
Position 2349: 0.0007675631193860455
Position 6619: 0.0007661040646389527
Position 1938: 0.0007646339239693134
Position 6865: 0.0007554492254681687
Position 8035: 0.0007409766064720278
Position 6221: 0.0006846025651577774
Position 7090: 0.0006763877018174232
Position 4204: 0.0006714587325869693
Position 753: 0.0006503028768077025
Position 4926: 0.0006240453983969956
Position 4866: 0.0006162502193515638
Position 883: 0.0005478236495072341
Position 11101: 0.0005293366576961014
Position 10939: 0.0005268474540722942
Position 4258: 0.000496781211645151
Position 646: 0.0004887576172781561
Position 459: 0.00048720838444221975
Position 2441: 0.0004719762231459448
Position 2346: 0.0004677854213783679
Position 1357: 0.0004612848728000901
Position 4563: 0.0004500760067668322
Position 4214: 0.0004420309084131893
Position 6683: 0.000435117745409629
Position 1620: 0.00042733487615611974
Position 124: 0.0004126889778895167
Position 4802: 0.0004107725108052144
Position 5014: 0.00039876157904073916
Position 4224: 0.0003980704093842294
Position 9997: 0.00039146995639051857
Position 9696: 0.00038826429982045257
Position 2114: 0.00036549540871154326
Position 1796: 0.00033177144285418894
Position 5459: 0.00032564888500863435
Position 5089: 0.0003166784891460816
Position 869: 0.0003142003375662677
Position 2056: 0.0002529000082733492
Position 3909: 0.00023471496934005594
Position 2880: 0.00021789503387276195
Position 11290: 0.00021648383740821526
Position 805: 0.00021355808531277554
Position 4092: 0.000209704940401164
Position 4630: 0.0002071244696793335
Position 1320: 0.00020561492445438426
Position 11332: 0.0002015361056089447
Position 463: 0.00019854929398105625
Position 2494: 0.00017842973345752428
Position 1154: 0.00016868429232778231
Position 10991: 0.00016546046633514672
Position 343: 0.0001628486409238896
Position 4106: 0.00015760586376205375
Position 3741: 0.00014438911745277635
Position 6567: 0.00013996106812257745
Position 6390: 0.00013676887687510655
Position 3226: 0.00012967522986010366
Position 10978: 0.00012630250169664767
Position 9115: 0.00012422501259814402
Position 11616: 0.00012273464880879802
Position 472: 0.0001177112847036797
Position 946: 0.00011511067585090214
Position 1111: 0.00011501254678450128
Position 1303: 0.00010503984809361256
Position 181: 9.680002012544619e-05
Position 1717: 9.55191714825435e-05
Position 10208: 8.252292613123649e-05
Position 454: 8.007021007726323e-05
Position 5913: 7.670722803435702e-05
Position 817: 6.839503851662817e-05
Position 208: 6.59364153713403e-05
Position 10283: 6.561232854993005e-05
Position 3174: 6.527059983106035e-05
Position 4565: 6.263551556217105e-05
Position 9792: 6.247062323047088e-05
Position 397: 6.243267640511589e-05
Position 205: 6.133531290638979e-05
Position 493: 5.5160762622121154e-05
Position 3947: 5.2238709802211985e-05
Position 6174: 4.5414348837402e-05
Position 1055: 3.68887923028217e-05
Position 5172: 3.083745185466987e-05
Position 1626: 2.6544037669779516e-05
Position 4336: 2.5602406632390306e-05
Position 620: 2.49494619004848e-05
Position 6572: 2.4219673107244333e-05
Position 178: 2.003387716061897e-05
Position 767: 1.9072045008306377e-05
Position 1221: 1.612342783279455e-05
Position 1245: 1.5131021413194424e-05
Position 856: 1.3324808239227077e-05
Position 4763: 1.301755289014843e-05
Position 4988: 1.2930420402250084e-05
Position 1227: 1.248195641328755e-05
Position 1329: 1.2067960039328434e-05
Position 5114: 9.690183250586608e-06
Position 5051: 9.302477111662134e-06
Position 5488: 8.754073269242918e-06
Position 6032: 6.8076329200092604e-06
Position 1858: 6.702184431417146e-06
Position 289: 4.598499029984797e-06
Position 280: 4.333165680429123e-06
Position 9815: 4.330377671497068e-06
Position 4392: 3.184497765456868e-06
Position 5094: 2.750291577270335e-06
Position 4599: 2.5682668097944617e-06
Position 1623: 2.5266470773826625e-06
Position 3923: 2.271753310302562e-06
Position 4947: 2.210096836585301e-06
Position 4693: 2.193299768320602e-06
Position 483: 1.9821140501136553e-06
Position 232: 1.6128299884835334e-06
Position 607: 1.5956507297774233e-06
Position 794: 1.267294282342896e-06
Position 4442: 1.0813781960877859e-06
Position 905: 1.0508598254861105e-06
Position 1673: 9.226604005362121e-07
Position 544: 9.094428233905998e-07
Position 1018: 8.005270912521746e-07
Position 3605: 7.920346777595641e-07
Position 2098: 7.650149938104494e-07
Position 1128: 5.697571568187793e-07
Position 1256: 5.627545392098312e-07
Position 1104: 5.437998728312841e-07
Position 4384: 5.406478544294742e-07
Position 434: 5.400895448953933e-07
Position 1462: 5.250985992491847e-07
Position 1364: 4.780055568488622e-07
Position 1478: 4.36313484254129e-07
Position 283: 4.317648674842443e-07
Position 824: 4.177469434331541e-07
Position 7260: 2.721070487310715e-07
Position 1015: 2.438159537473971e-07
Position 550: 2.1106946126164414e-07
Position 1283: 2.0327217231407424e-07
Position 564: 1.8591967699085806e-07
Position 499: 1.4178645527285732e-07
Position 1156: 1.2859991897594752e-07
Position 426: 1.2600054188708963e-07
Position 400: 1.18287746753311e-07
Position 480: 1.1532839432275785e-07
Position 1175: 1.1121752413750122e-07
Position 4399: 1.1045392526957018e-07
Position 515: 1.0822460873408446e-07
Position 584: 1.0410436129466282e-07
Position 600: 9.750061425608944e-08
Position 4302: 7.47441778761996e-08
Position 1134: 5.3323746146184433e-08
Position 5008: 5.188597617866256e-08
Position 885: 1.7472478865392177e-08
Position 889: 1.3026491571641398e-08
Position 300: 1.1519794404618289e-08
Position 828: 9.562510461189864e-09
Position 579: 6.160509971325792e-09
Position 517: 2.13853379641204e-09
Position 211: 7.184116166067229e-10
Position 622: 4.740609511789231e-10
Position 553: 1.735793799896925e-10
Position 501: 1.3721025467404964e-10
Position 269: 8.885838278192467e-11
Position 297: 7.441827316225951e-11
Position 216: 3.345100898178263e-12
