Gene = PSMA5
Position 13754: 0.004576801697562734
Position 296: 0.004531920176124753
Position 15902: 0.0045142601101003715
Position 16879: 0.004349619953261508
Position 15861: 0.004259376091814335
Position 1882: 0.004207087025063753
Position 14095: 0.004175537942907206
Position 19779: 0.0032378115223684898
Position 4562: 0.0031678277301713793
Position 2079: 0.0030996535324747136
Position 15773: 0.003081859803158692
Position 5076: 0.0027923760689911818
Position 21159: 0.002668996086029115
Position 13775: 0.00266796088460391
Position 15383: 0.00265759993590401
Position 15041: 0.0025720238363367977
Position 18929: 0.0023907376911092688
Position 14901: 0.002361601215799066
Position 16102: 0.002302239571781943
Position 26691: 0.002242498218355882
Position 5432: 0.0022174416111902925
Position 8634: 0.002161330415607142
Position 910: 0.002027620240794959
Position 23853: 0.0017892855088111933
Position 21136: 0.0017789603287311486
Position 12341: 0.0017639648931491363
Position 1030: 0.0016589998462059029
Position 13820: 0.0015882708917046473
Position 24029: 0.0015453955611073903
Position 22377: 0.0014148892249130891
Position 5115: 0.0014089932108891441
Position 17710: 0.0013918153800726973
Position 6122: 0.0012952001727409117
Position 17036: 0.001285198865959785
Position 23570: 0.0012729277818885418
Position 11025: 0.0012680864582719931
Position 16257: 0.0012608981676727835
Position 358: 0.0012597569039482686
Position 3976: 0.001239284416913262
Position 808: 0.0012071686049792917
Position 35: 0.0011276032521366412
Position 4320: 0.0011101045651508454
Position 15599: 0.0010983402368440328
Position 15349: 0.0009708077530353804
Position 15784: 0.0009202308909759245
Position 2561: 0.0008194871356915806
Position 2016: 0.0007908927007346261
Position 2776: 0.0005391324503252019
Position 2239: 0.000539046687830204
Position 2624: 0.0005318799230071796
Position 1020: 0.0005259194507382694
Position 11338: 0.000519761721907495
Position 11369: 0.0005121525091771641
Position 18317: 0.0004804903019488088
Position 11545: 0.000463694188513979
Position 16388: 0.0004235539200674466
Position 121: 0.00037914354486309694
Position 18135: 0.0003346173563967508
Position 16203: 0.00031557798205388444
Position 20653: 0.0003042893750658842
Position 18068: 0.0002888128888753037
Position 15169: 0.00027556839722354894
Position 741: 0.00026115637632749685
Position 1974: 0.0002399194211272745
Position 5786: 0.00022384210772004366
Position 14489: 0.00021489230803364482
Position 2219: 0.00020662273412566401
Position 3381: 0.00019696506467264155
Position 422: 0.00019067617813242938
Position 2511: 0.00017670173421522201
Position 2692: 0.00014570549417013256
Position 3469: 0.00013459474998356465
Position 14655: 9.756024394160001e-05
Position 16106: 9.743098451391638e-05
Position 15831: 9.466683506830966e-05
Position 21577: 9.417413307044146e-05
Position 69: 7.9089471615975e-05
Position 14281: 5.8634809455642124e-05
Position 737: 5.4840136811233515e-05
Position 16698: 4.488080886487377e-05
Position 634: 3.202873006427696e-05
Position 834: 2.9984739456095727e-05
Position 462: 2.7400877900465813e-05
Position 4775: 2.7345096386046178e-05
Position 373: 2.6461175719072498e-05
Position 54: 1.6880437910801717e-05
Position 14279: 1.6451397861437988e-05
Position 176: 1.6425415033914496e-05
Position 16563: 1.503092203268662e-05
Position 16477: 1.01379259696606e-05
Position 570: 7.501609434799118e-06
Position 260: 5.13063873637556e-06
Position 773: 5.0754088499086545e-06
Position 477: 5.923227368717039e-07
Position 131: 5.352908551377912e-07
Position 23: 3.5192042754669206e-07
Position 645: 1.877055482653985e-07
Position 129: 1.204625829958909e-07
Position 479: 1.1898288906940803e-07
Position 459: 4.411336531345069e-08
Position 688: 2.970976582534566e-08
Position 674: 1.7052655138264897e-08
Position 236: 4.0906314531096896e-09
Position 484: 2.4096210569462923e-09
Position 429: 1.6393888581276409e-09
Position 531: 1.5618280112794313e-09
Position 691: 1.227292371612464e-09
Position 510: 8.524154621224371e-10
Position 538: 2.2724061406538032e-10
Position 249: 4.265315628403247e-11
Position 385: 1.604094577682179e-15
Position 201: 4.333973272300246e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 14166: 0.9795393584443024
Position 10309: 0.9076673589331355
Position 16336: 0.8785503011936484
Position 15237: 0.8605994235563034
Position 11446: 0.6555554225695116
Position 24260: 0.5436451638425787
Position 10987: 0.48824894913856737
Position 4424: 0.38958332178368343
Position 14415: 0.337124391405643
Position 13215: 0.30830335454054
Position 20996: 0.2969949908728974
Position 14379: 0.27538427423102
Position 25402: 0.23846326500685322
Position 11786: 0.2034411196286331
Position 10876: 0.1939242707555569
Position 10819: 0.1926148885036411
Position 23823: 0.15705185513360173
Position 26825: 0.1535656138389623
Position 11000: 0.10122696279980184
Position 26625: 0.0905828840646755
Position 26306: 0.07941269914312496
Position 16309: 0.07315501121999655
Position 21092: 0.06529191707804277
Position 3351: 0.06383160389732781
Position 23921: 0.06168563234912532
Position 24939: 0.060016437112399935
Position 16092: 0.05991923332535924
Position 25220: 0.05959964247555097
Position 11709: 0.05371549332359559
Position 147: 0.052654199921970415
Position 3968: 0.04886434973757847
Position 4450: 0.047976866792988286
Position 10606: 0.04699371705347169
Position 21061: 0.04679528884252902
Position 11768: 0.045836629719568533
Position 11738: 0.045664715237157094
Position 213: 0.04439047135199711
Position 12864: 0.041736245967047565
Position 904: 0.041419324510023725
Position 11332: 0.03999320661912068
Position 11893: 0.03818362799205857
Position 5981: 0.03573671523781184
Position 10843: 0.03423445647264906
Position 13137: 0.033609645572817926
Position 13313: 0.023041807742063408
Position 15085: 0.022835570217548333
Position 15124: 0.022085359698492537
Position 11036: 0.02207465756380077
Position 15736: 0.020761510408974154
Position 14810: 0.020709993468758806
Position 8732: 0.020496072106487635
Position 11608: 0.020038952499374926
Position 22724: 0.01844085041426415
Position 26048: 0.018306955138102432
Position 6790: 0.01822035752142882
Position 24408: 0.01789826979246437
Position 15143: 0.015915315562691944
Position 15662: 0.015667922654109222
Position 6850: 0.013748070684005008
Position 14135: 0.01344630807864706
Position 3948: 0.012782134831089007
Position 14434: 0.012754103346618088
Position 16257: 0.0125590138330331
Position 9771: 0.012427790362634344
Position 22406: 0.012313461142686877
Position 15271: 0.011901106681185858
Position 15981: 0.01162653862748007
Position 13468: 0.01040619939508306
Position 6876: 0.010336880134100909
Position 5785: 0.009903737281204254
Position 8943: 0.009807308959853241
Position 11014: 0.009622421114153895
Position 13619: 0.009365457227187674
Position 8144: 0.00914004718340568
Position 23732: 0.009049442742151852
Position 22748: 0.008865696306439795
Position 834: 0.007855949321746474
Position 19685: 0.007198350538226491
Position 24555: 0.007138429220156638
Position 21057: 0.00679682700223364
Position 870: 0.006268164318344181
Position 950: 0.006245701570870323
Position 13732: 0.005980525743836698
Position 5959: 0.005867364418994516
Position 15642: 0.005614278492609386
Position 10757: 0.005569847277225133
Position 5915: 0.005555810326187275
Position 15860: 0.005484310754921182
Position 16803: 0.005240953206130846
Position 773: 0.005193928126091043
Position 26405: 0.0051363068660138025
Position 15169: 0.004950460124475383
Position 8751: 0.0049041309470698145
Position 16282: 0.004776312316413495
Position 11790: 0.004739802549060934
Position 13992: 0.004675387117971365
Position 191: 0.004638713369432719
Position 907: 0.004444175756006906
Position 3310: 0.004374051811367734
Position 15478: 0.004371565014904656
Position 15799: 0.004270213355762626
Position 217: 0.004148188586931522
Position 23254: 0.0038678831951424503
Position 21744: 0.0038371445903336737
Position 15060: 0.00381475410679033
Position 14138: 0.003587182132167725
Position 15214: 0.003390386004572596
Position 14815: 0.003341577213913756
Position 4891: 0.003282158556294222
Position 16740: 0.0032610359632070525
Position 15769: 0.003232640603842858
Position 980: 0.0028550003606765224
Position 6712: 0.0027568356793308707
Position 14241: 0.0026426128229729193
Position 23380: 0.002427791000037218
Position 16355: 0.002330627530428031
Position 22047: 0.002217579962695697
Position 5337: 0.002217441611190293
Position 17303: 0.0021914646801589723
Position 26791: 0.0021654160496525528
Position 8534: 0.002161330415607141
Position 8164: 0.0021543910091426917
Position 1881: 0.0021280732073622826
Position 15842: 0.0021131847164146855
Position 3934: 0.0020352306166362523
Position 4454: 0.002024024657989259
Position 4334: 0.002014249618181479
Position 14513: 0.0019244387557562632
Position 22569: 0.0019024376982894038
Position 11653: 0.0018777073247975146
Position 805: 0.0018438494155009562
Position 19650: 0.0018399941490026472
Position 3888: 0.0017672035479121336
Position 1909: 0.0016993681474609288
Position 21463: 0.0015906939078168733
Position 725: 0.0015596603460553444
Position 4240: 0.0014936029361061432
Position 20316: 0.0014799743045461355
Position 1768: 0.001454192480128166
Position 20527: 0.0014451084777309454
Position 11368: 0.0014263774143137332
Position 15190: 0.0014094692113507674
Position 741: 0.0013968175590790678
Position 16352: 0.0013795760411519273
Position 18900: 0.001363913183598454
Position 14856: 0.0013258703795721687
Position 13059: 0.0012699800828708365
Position 855: 0.0012146776849928913
Position 12215: 0.0012090937091682836
Position 18829: 0.0012050744210174635
Position 15302: 0.0011883630127616704
Position 20171: 0.0011831331185724434
Position 18281: 0.0010518798068203908
Position 14354: 0.0010435740194482234
Position 17948: 0.000948802725582436
Position 4829: 0.0009192107235861058
Position 777: 0.0008830638476091243
Position 14876: 0.0008457111045371363
Position 22220: 0.000834330543069605
Position 22728: 0.0008217971125839601
Position 20376: 0.0008208795125499873
Position 2446: 0.0008200979055288357
Position 1739: 0.0007879003557231007
Position 23203: 0.0007552531953402516
Position 2107: 0.0007456694219558696
Position 1742: 0.0007404520976503244
Position 16041: 0.0006938203535657883
Position 20440: 0.0006782701012541112
Position 17578: 0.0006709768708074245
Position 2484: 0.0006263463063482878
Position 6715: 0.0006257023791599025
Position 2634: 0.0006024888855803283
Position 20457: 0.0006011207971215966
Position 13064: 0.0005963653580054241
Position 3130: 0.0005913684163031747
Position 14933: 0.0005692017253360751
Position 20215: 0.0005382299784365628
Position 11625: 0.0005363744722842444
Position 6385: 0.0005323672446073827
Position 15103: 0.0005220999587457281
Position 1819: 0.0005075570294328093
Position 20118: 0.00047826136683968705
Position 19711: 0.0004637083669848699
Position 18187: 0.0004517077299595894
Position 15560: 0.00044640793333657405
Position 13145: 0.00043696493897030784
Position 15599: 0.00041830414257826293
Position 21932: 0.0004031910374594262
Position 24512: 0.00039681567109020827
Position 551: 0.0003900153065149884
Position 20782: 0.0003851166463923098
Position 14983: 0.00038117240008243635
Position 15091: 0.00037007345699865485
Position 24530: 0.00036344997536011083
Position 709: 0.00035482655721837076
Position 14891: 0.000344177264776141
Position 10487: 0.000333166243580581
Position 14917: 0.000329866175223847
Position 15501: 0.0003293371754131945
Position 19632: 0.00031362564284903745
Position 16604: 0.0003114506812498508
Position 15452: 0.00029795645331457055
Position 15036: 0.0002914547304146593
Position 13109: 0.0002810996395577337
Position 19493: 0.000268012802005358
Position 21421: 0.0002626319478745136
Position 14760: 0.0002587466175359605
Position 3614: 0.00025148248759499533
Position 16928: 0.0002469797166936747
Position 19505: 0.0002269903752388047
Position 5675: 0.00022384210772004388
Position 16043: 0.0002204275685300569
Position 919: 0.00021750815970757715
Position 11311: 0.0002135555807392367
Position 14648: 0.0002076099530657609
Position 3787: 0.00017637188371187064
Position 4091: 0.00017099593727347713
Position 20041: 0.0001610414888490773
Position 15419: 0.00015505827536927712
Position 3172: 0.00015396773808038977
Position 19687: 0.0001416096833668656
Position 634: 0.00013988509906826454
Position 16495: 0.00013807390722366292
Position 17614: 0.0001374825197299331
Position 20645: 0.00013041719034396395
Position 19594: 0.0001276923960538899
Position 17529: 0.00011604591407366892
Position 16655: 0.00010466831271216703
Position 19049: 0.00010440239056620355
Position 18774: 0.00010262904396256751
Position 16630: 9.98854811153351e-05
Position 13936: 7.835679993396437e-05
Position 392: 6.795846535113458e-05
Position 3361: 6.490520421389444e-05
Position 14921: 6.0152601213887305e-05
Position 12132: 5.8896206670184127e-05
Position 3319: 5.751913000382588e-05
Position 20556: 5.660001163315743e-05
Position 2360: 5.373484054490953e-05
Position 15426: 4.917111804571887e-05
Position 14684: 4.876275556358535e-05
Position 18421: 4.7452679599320374e-05
Position 14449: 4.421315252153784e-05
Position 16824: 4.403652903920555e-05
Position 14987: 4.249548857202358e-05
Position 16697: 4.20879100788285e-05
Position 19820: 4.019093148083857e-05
Position 2320: 3.985571091954451e-05
Position 16839: 3.8605783295497136e-05
Position 19456: 3.4322832435810605e-05
Position 11234: 3.3032604202809846e-05
Position 16538: 3.2134451416278314e-05
Position 3079: 3.112134678814828e-05
Position 1024: 3.060817361294407e-05
Position 2504: 2.7857763196153398e-05
Position 462: 2.4732892426914397e-05
Position 1608: 2.3799224949485092e-05
Position 2549: 2.3335354432944355e-05
Position 16606: 2.2843663611808156e-05
Position 14431: 2.1145872388562077e-05
Position 2363: 1.9189970858312057e-05
Position 465: 1.8844700801191662e-05
Position 746: 1.8717594683659267e-05
Position 442: 1.760245572474302e-05
Position 249: 1.508072187588499e-05
Position 757: 1.258943428792608e-05
Position 4286: 1.1983732934849121e-05
Position 16131: 1.1289418694940143e-05
Position 11220: 9.863194959069297e-06
Position 14589: 9.830244574121401e-06
Position 14749: 9.738822115108168e-06
Position 15304: 6.8239240070451345e-06
Position 4684: 4.092292094342949e-06
Position 4762: 2.538652603896983e-06
Position 4711: 2.377676029409561e-06
Position 15873: 1.6931707134733446e-06
Position 13366: 1.6652296046649768e-06
Position 17914: 1.594144220985279e-06
Position 14557: 1.4200778019319738e-06
Position 16469: 1.4115885382217838e-06
Position 311: 1.4103939949629504e-06
Position 156: 1.4051762684647977e-06
Position 1833: 1.3348700041643008e-06
Position 484: 8.894375804822322e-07
Position 565: 8.533181056200259e-07
Position 308: 7.919889270872398e-07
Position 347: 7.428296177596342e-07
Position 18002: 7.193577127894331e-07
Position 279: 6.94769645419079e-07
Position 641: 6.082463479665036e-07
Position 578: 5.629102889704763e-07
Position 14538: 4.757584055041873e-07
Position 350: 4.589308804405175e-07
Position 496: 3.6123610554006945e-07
Position 688: 3.074744177704923e-07
Position 17911: 3.021330708243265e-07
Position 493: 2.3085826167564487e-07
Position 16749: 1.9296013692882276e-07
Position 16673: 1.4599505578719814e-07
Position 538: 1.454190822866914e-07
Position 448: 1.2559751983766676e-07
Position 286: 1.233815065702058e-07
Position 283: 1.0464718204877308e-07
Position 16842: 8.557797752919877e-08
Position 14452: 7.089008567280086e-08
Position 16945: 6.09028168997095e-08
Position 503: 4.2261643372601926e-08
Position 14605: 3.8779699231212956e-08
Position 18073: 3.063933168253532e-08
Position 580: 3.038991520179369e-08
Position 422: 1.2169863593572501e-08
Position 1531: 6.8618575124226346e-09
Position 356: 5.742838611795209e-09
Position 786: 4.665357199719475e-09
Position 513: 4.315301684514834e-09
Position 14898: 3.118388415773479e-09
Position 14595: 2.5283429942080968e-09
Position 645: 2.456727034092228e-09
Position 14472: 2.6655722710477555e-11
Position 318: 2.426283094265417e-11
