Gene = DTWD2
Position 4764: 0.0002534540304542442
Position 3105: 0.00022745085871799726
Position 2485: 0.00022329741765259365
Position 7748: 0.00021479308556428582
Position 2888: 0.00021097033375045625
Position 514: 0.00019282419595196423
Position 9268: 0.00017066610287311688
Position 1611: 0.00016399641742334645
Position 1986: 0.0001638250095685219
Position 840: 0.00015262997517755805
Position 2586: 0.0001525115558914583
Position 4422: 0.00014665329126770208
Position 4476: 0.00014034082727581562
Position 2508: 0.000139479401159963
Position 10273: 0.0001369233793468206
Position 1050: 0.00013584426292549603
Position 11959: 0.00011752174098895349
Position 7706: 0.00010714680199847895
Position 3777: 0.00010320363291752933
Position 4425: 9.826699349867597e-05
Position 4451: 9.572780907330347e-05
Position 494: 8.96240379067967e-05
Position 9542: 8.638556584131051e-05
Position 4333: 8.378534686787475e-05
Position 8041: 8.228686472718446e-05
Position 1006: 8.203842823000686e-05
Position 668: 8.035389819383819e-05
Position 2194: 7.953286471907407e-05
Position 7482: 7.168310734338024e-05
Position 1041: 6.578779999030326e-05
Position 3132: 5.509065760164399e-05
Position 4504: 5.382330401577683e-05
Position 4257: 5.16932397398844e-05
Position 1817: 5.1250654651087895e-05
Position 408: 4.552298714390714e-05
Position 7054: 4.5505222598798456e-05
Position 898: 4.3295349809066856e-05
Position 3277: 4.192493682790804e-05
Position 4111: 4.0463706736458895e-05
Position 2533: 3.7279328387269824e-05
Position 682: 3.661694972691798e-05
Position 3721: 3.584198511369292e-05
Position 8979: 2.9969574383444647e-05
Position 7224: 2.9732351596729303e-05
Position 1253: 2.6632471803627852e-05
Position 6090: 2.556910201862242e-05
Position 3547: 2.229335205878515e-05
Position 4161: 2.152896112584778e-05
Position 8216: 2.1338118289254278e-05
Position 706: 2.0926429900469914e-05
Position 7919: 1.742158950000437e-05
Position 2657: 1.6789366506420046e-05
Position 4061: 1.6711032696420102e-05
Position 1599: 1.632545325110682e-05
Position 2223: 1.6223635919613368e-05
Position 3901: 1.54949167037029e-05
Position 6039: 1.530400613210208e-05
Position 2700: 1.228459317697735e-05
Position 7139: 1.2250420395700362e-05
Position 6009: 1.0797799422121316e-05
Position 4792: 1.0415620539307821e-05
Position 785: 1.0318878380686819e-05
Position 4093: 9.314266023226596e-06
Position 2133: 8.930306835931411e-06
Position 251: 7.823883860482785e-06
Position 4041: 7.475186594656463e-06
Position 1723: 7.363533666661797e-06
Position 1013: 6.390453703985934e-06
Position 754: 5.811657909584829e-06
Position 794: 5.215403334676469e-06
Position 3618: 4.591788785727242e-06
Position 1510: 3.917094124359071e-06
Position 1323: 3.7705110512065372e-06
Position 1218: 3.6346625664824167e-06
Position 475: 3.5309515405695874e-06
Position 819: 3.206808479394723e-06
Position 2136: 3.060472215864154e-06
Position 1406: 2.308985171168361e-06
Position 2358: 2.189735925794596e-06
Position 693: 2.1451226402993533e-06
Position 610: 2.0808403264431003e-06
Position 2398: 1.741747477023247e-06
Position 1916: 1.6773745464541338e-06
Position 1118: 1.2129980043526268e-06
Position 2229: 1.0620907596553263e-07
Position 2072: 8.299556309146136e-08
Position 974: 6.937531050713536e-08
Position 591: 5.502139543012662e-08
Position 572: 4.7429447359055136e-08
Position 932: 4.172265829841493e-08
Position 2774: 3.6252298224112896e-08
Position 366: 3.387830617592113e-08
Position 799: 2.9087687066892026e-08
Position 423: 2.5885247858900136e-08
Position 282: 2.5449331893287764e-08
Position 2385: 2.4275230312597682e-08
Position 3155: 2.280754274328253e-08
Position 2105: 2.1024109242483214e-08
Position 1529: 1.9816991784842983e-08
Position 878: 1.861346455406703e-08
Position 642: 1.8029954504059138e-08
Position 1086: 1.7077516625222283e-08
Position 2446: 1.6381623431346055e-08
Position 1197: 1.6368829818293478e-08
Position 1058: 1.3648164960062913e-08
Position 2835: 1.3517631033708233e-08
Position 599: 1.3409257387444448e-08
Position 533: 9.492966344910188e-09
Position 1678: 9.442777044560508e-09
Position 625: 8.938507112962842e-09
Position 1353: 8.809017596731035e-09
Position 1299: 7.502075786388507e-09
Position 1526: 7.240262078477329e-09
Position 1077: 7.171037976927729e-09
Position 1069: 6.902281419236697e-09
Position 977: 6.390136807774585e-09
Position 1097: 5.727543241912791e-09
Position 523: 5.409235461361426e-09
Position 3804: 3.683198767354652e-09
Position 501: 1.137513431788615e-09
Position 304: 9.51332163574775e-10
Position 1089: 8.383372798381806e-10
Position 420: 7.602746614348889e-10
Position 900: 5.455096625326439e-10
Position 301: 5.414524698423482e-10
Position 1264: 5.077959700021197e-10
Position 852: 4.654763990732917e-10
Position 416: 2.0769578215381258e-10
Position 289: 2.0245795923187455e-10
Position 491: 3.4826821862358405e-11
Position 646: 1.736674614187746e-11
Position 580: 1.1244579056607952e-11
Position 618: 9.897199083185053e-12
Position 169: 8.470960989091228e-12
Position 640: 3.4155647966483344e-12
Position 638: 2.1016402359536336e-12
Position 1443: 1.3096245247223234e-12
Position 98: 1.185596172735341e-12
Position 1190: 9.890922151936943e-13
Position 1065: 4.633506371197163e-13
Position 105: 2.4160316372736716e-13
Position 635: 1.3059272560723295e-13
Position 120: 1.252887593211737e-13
Position 142: 3.408962256466459e-14
Position 171: 3.358124315126804e-14
Position 555: 1.8279198908468868e-14
Position 543: 1.5836950807619448e-14
Position 216: 1.1848794251310906e-14
Position 185: 9.073852524525084e-15
Position 225: 1.5438524461309563e-15
