Gene = TSC1
Position 43328: 0.030596802753918875
Position 41216: 0.029624204377212526
Position 3202: 0.027940799682282996
Position 33230: 0.027012206379973237
Position 1947: 0.025443389254593933
Position 13627: 0.025390346772307126
Position 15056: 0.02508666700210529
Position 45536: 0.024720905364956358
Position 384: 0.024323112721596363
Position 4613: 0.024262198864347773
Position 45297: 0.023625385266449438
Position 12568: 0.02185980729464791
Position 15767: 0.02152334149713631
Position 48157: 0.021504066627426828
Position 4117: 0.021175890368337252
Position 21762: 0.020671610309815305
Position 4963: 0.020279466932863855
Position 33532: 0.01758561614839622
Position 23063: 0.017171570863511898
Position 45877: 0.016133081183932016
Position 23337: 0.016051005202681906
Position 15152: 0.015894631008724285
Position 48077: 0.0157717247520293
Position 22535: 0.01567933425155673
Position 22331: 0.015677522575629283
Position 10819: 0.015238045923172325
Position 48439: 0.014900907012546892
Position 39957: 0.014619174303928407
Position 32665: 0.014313800448968973
Position 48396: 0.011478036315736373
Position 14669: 0.01142442490797106
Position 3983: 0.011409702303512351
Position 22285: 0.010168151583123008
Position 48946: 0.010111401651481144
Position 26130: 0.009971695810907191
Position 44317: 0.009846669043310503
Position 43530: 0.009539421713509336
Position 35488: 0.009410190255425572
Position 24089: 0.009210044274970594
Position 21833: 0.008687211914126778
Position 19246: 0.008526356655871958
Position 33624: 0.00849133720111674
Position 41167: 0.008437107521228147
Position 10115: 0.00834765794852447
Position 38584: 0.00831032779271262
Position 44148: 0.008270299181828195
Position 19046: 0.008112584579018792
Position 21700: 0.007942145337581369
Position 22479: 0.007593673051638956
Position 13409: 0.007564682966053223
Position 25228: 0.007239356224304279
Position 34209: 0.007141449232733466
Position 45: 0.006823221483658255
Position 32923: 0.006705145896942481
Position 44431: 0.006674910110416898
Position 44444: 0.006590801904264469
Position 35558: 0.0064382696563518105
Position 25057: 0.006273530944807742
Position 43229: 0.00622029416193034
Position 25173: 0.006211886734447213
Position 22762: 0.0061863961770679725
Position 39607: 0.005796319710275359
Position 19942: 0.0057901767369343245
Position 2941: 0.005742193489114059
Position 25220: 0.005648043392510674
Position 5: 0.005583115483802354
Position 41177: 0.005496040467132401
Position 40288: 0.005427486482849841
Position 45463: 0.005398702892477667
Position 22234: 0.005077350190861595
Position 21306: 0.004913672661304141
Position 21873: 0.004798650111513918
Position 43615: 0.004706213928401197
Position 435: 0.004670980312439596
Position 33539: 0.004645392958585469
Position 2367: 0.004525489387019496
Position 47992: 0.004379040729268822
Position 194: 0.004287943194939901
Position 23084: 0.004258628603180133
Position 19992: 0.004189189435042615
Position 41366: 0.0041848654820484995
Position 15809: 0.003935018693643883
Position 43236: 0.003768979482577087
Position 35641: 0.0037442410324397364
Position 48513: 0.0032556374217940468
Position 48544: 0.0031899431436628756
Position 46516: 0.003169218581404238
Position 43021: 0.0029437218146391394
Position 32424: 0.002835827314318931
Position 39369: 0.0028293655866589084
Position 24122: 0.0027681177105496418
Position 39878: 0.0027567989296926098
Position 43584: 0.0027048365223335206
Position 45890: 0.002638086848269534
Position 4156: 0.002589590164137897
Position 48619: 0.0025193508274823887
Position 40402: 0.002509730888885136
Position 47904: 0.002477133135752791
Position 30491: 0.002384852591678899
Position 16606: 0.0023016260792029686
Position 44134: 0.0022832937272532047
Position 41193: 0.002275778460777893
Position 10799: 0.0022669551081532617
Position 40371: 0.002253983562296713
Position 46238: 0.002130072427066603
Position 23410: 0.0020472959838199385
Position 43963: 0.0020344578238905044
Position 19835: 0.0020101744388974505
Position 22691: 0.0019268924204003007
Position 40993: 0.0019161803096551329
Position 23090: 0.0018505638641745203
Position 45437: 0.0018164782078436085
Position 16041: 0.001796773663501849
Position 14881: 0.0017911187033345707
Position 21518: 0.0017879480422311684
Position 33599: 0.001766877049528655
Position 20721: 0.0017206158296499876
Position 45902: 0.0016286282580418412
Position 2277: 0.0016196404730684092
Position 25446: 0.0015643470880297512
Position 33611: 0.0015195718572257018
Position 47780: 0.0014657738981719642
Position 24634: 0.001393707313088517
Position 48962: 0.0013726212613515715
Position 21972: 0.0013337442201244122
Position 3540: 0.0013280476160168518
Position 3743: 0.0012821171374860045
Position 841: 0.001278153838263236
Position 47784: 0.001241794043151374
Position 20672: 0.0012088880056896748
Position 21855: 0.0011993593356922668
Position 19196: 0.0011074825673365563
Position 83: 0.0010086060303081878
Position 2678: 0.0010081938066112078
Position 24713: 0.0009738500126363665
Position 1805: 0.0009629284814886006
Position 2735: 0.0009467636499900016
Position 21348: 0.0007641786353637841
Position 44269: 0.0007507168269602466
Position 21678: 0.0007413386256111646
Position 10543: 0.0007281132352580585
Position 2696: 0.0007139522437197789
Position 4568: 0.0007061543256334945
Position 22382: 0.0006980618131052315
Position 45495: 0.0006137130493419998
Position 24945: 0.0005630514031895514
Position 22326: 0.0005534696443535111
Position 10102: 0.0005397331572979949
Position 1429: 0.0005288197477242337
Position 29: 0.00047537887606840845
Position 18001: 0.00046896485760163233
Position 16024: 0.0004676833330682565
Position 44141: 0.000459086515895951
Position 21010: 0.0004418471434924679
Position 396: 0.0004107590811446846
Position 424: 0.0004050298559322729
Position 22737: 0.0004011781973108453
Position 23047: 0.0003611732845362419
Position 21257: 0.0003544549610940689
Position 20088: 0.000353815551291922
Position 33174: 0.0003535088379859834
Position 37843: 0.0003519873191552078
Position 216: 0.0003391590105268816
Position 39723: 0.00033654696615559386
Position 626: 0.0003132640551081603
Position 24109: 0.0003056887309577542
Position 2346: 0.00029627337829975513
Position 10160: 0.00029473127471543644
Position 2982: 0.00027821512672450286
Position 39363: 0.00024938997793936044
Position 9891: 0.000238511403019296
Position 24303: 0.00023126052154448144
Position 22014: 0.00023068782411996306
Position 4474: 0.0002298849217858381
Position 412: 0.00022558574293152987
Position 25046: 0.00021100435930868956
Position 21929: 0.00020171090503154877
Position 43794: 0.00019873330618982527
Position 37807: 0.0001919131305815599
Position 3471: 0.00018812151323352246
Position 449: 0.00018435034290028806
Position 3616: 0.00018400377936502328
Position 44107: 0.00018211336414122056
Position 24476: 0.00017586259605826244
Position 1847: 0.00016182026422343232
Position 22721: 0.000128213775172304
Position 3441: 0.00011551657617977624
Position 11006: 0.0001132656665791221
Position 22836: 0.00011150794372135428
Position 47366: 8.99611609658745e-05
Position 1064: 8.875152972059517e-05
Position 3553: 8.622085554297277e-05
Position 1978: 7.926563027692475e-05
Position 48268: 7.593070432674996e-05
Position 364: 7.150797834387815e-05
Position 3650: 6.658580069458171e-05
Position 1966: 6.339840066564609e-05
Position 47331: 5.916961919074595e-05
Position 45178: 5.8200187080090316e-05
Position 22687: 5.267241317081054e-05
Position 43853: 5.093485241965603e-05
Position 2022: 4.016164883999667e-05
Position 23310: 3.923160556785201e-05
Position 620: 3.399702295038322e-05
Position 1901: 3.1167029301194936e-05
Position 417: 2.9325876315027075e-05
Position 2721: 2.789911102497605e-05
Position 644: 2.5986442275909975e-05
Position 665: 2.454334206040874e-05
Position 38114: 2.2058167679031794e-05
Position 1820: 2.0218804355459573e-05
Position 1633: 1.908420797902843e-05
Position 1195: 1.7877766450191534e-05
Position 91: 1.673179728312698e-05
Position 823: 1.5253073286055141e-05
Position 43387: 1.4478440211606536e-05
Position 3620: 1.3155369107406191e-05
Position 1158: 1.3077602804160655e-05
Position 21647: 1.2330222101514296e-05
Position 1185: 1.1710026069536906e-05
Position 522: 1.1419756038939163e-05
Position 9: 8.98871236275492e-06
Position 586: 8.807354624080286e-06
Position 93: 8.23271562345945e-06
Position 282: 6.656190094199759e-06
Position 584: 6.264957586223974e-06
Position 2448: 5.688148660645484e-06
Position 549: 5.146077544486825e-06
Position 485: 5.079764953076474e-06
Position 618: 5.027485712052505e-06
Position 630: 4.282510377206461e-06
Position 641: 3.783032222088329e-06
Position 43100: 3.1424342748840375e-06
Position 836: 2.5918207431727277e-06
Position 516: 2.3010658705916694e-06
Position 1676: 1.8542318609508374e-06
Position 774: 1.6603545492654131e-06
Position 805: 1.5202164886409813e-06
Position 1541: 1.345868528685664e-06
Position 476: 1.3359066143484495e-06
Position 2252: 1.254297973420792e-06
Position 1607: 8.190313715445384e-07
Position 3140: 7.982316319719809e-07
Position 1654: 7.198318821682617e-07
Position 1285: 4.052221342625227e-07
Position 654: 1.4529555048442112e-07
Position 813: 1.4153061246569336e-07
Position 3255: 4.215569389143992e-08
Position 1049: 3.57866107430072e-09
Position 400: 2.735072424669096e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 17316: 0.9945871917368894
Position 47010: 0.9903676496960838
Position 37250: 0.9898498354205767
Position 21128: 0.9778636373664319
Position 9525: 0.949879897187677
Position 22647: 0.9482339209662227
Position 33052: 0.8960006301414394
Position 43783: 0.8886411360140446
Position 32163: 0.8700079270173526
Position 23184: 0.8591368777409606
Position 42921: 0.8525765643895975
Position 38908: 0.7885643880064478
Position 18881: 0.7581574679958226
Position 47275: 0.7457988464763523
Position 40803: 0.5898941991420318
Position 44180: 0.5518356838350309
Position 37785: 0.5457918315168264
Position 19681: 0.5250087412926373
Position 9841: 0.4574011329551365
Position 914: 0.42312304226546427
Position 48844: 0.3942523065707316
Position 40818: 0.3802358784914665
Position 21761: 0.3770336567913605
Position 33931: 0.37680872000735866
Position 25333: 0.3412763153386704
Position 13193: 0.3361839029774551
Position 43147: 0.3050039227959726
Position 23714: 0.2971801018024497
Position 41833: 0.29586375974154333
Position 44313: 0.25932269725283463
Position 42554: 0.2584254200218538
Position 37631: 0.24205516159395107
Position 9811: 0.23357413845556485
Position 41094: 0.2192234878047524
Position 16241: 0.21567868034394722
Position 15668: 0.19738813364184601
Position 33507: 0.1928197934778917
Position 21903: 0.19103563838636753
Position 47365: 0.19101229030343592
Position 48474: 0.19094427683183002
Position 37974: 0.18548742188876302
Position 40060: 0.18424308768719816
Position 3944: 0.1581483193281762
Position 23435: 0.15563063835619453
Position 28720: 0.1450548154402664
Position 42859: 0.1334894487987091
Position 30352: 0.12985147177407858
Position 47866: 0.1282749136518336
Position 2194: 0.1268676508087283
Position 23724: 0.1168501649053249
Position 39998: 0.1163479161666994
Position 44014: 0.11111311563063736
Position 23152: 0.09807105843062743
Position 19613: 0.09055759543712323
Position 40166: 0.08804216520537797
Position 39798: 0.08758154066254585
Position 32228: 0.08665588507915377
Position 4660: 0.08567224187332853
Position 43171: 0.08317778659737755
Position 21950: 0.08169920296256232
Position 4050: 0.08012782638548653
Position 52765: 0.08005622848319942
Position 5117: 0.0789943229004639
Position 18000: 0.07818646309190011
Position 23497: 0.07375963090375505
Position 33928: 0.07217928736341211
Position 12320: 0.06606408527565932
Position 2276: 0.06540382251426206
Position 45772: 0.06409001657443503
Position 4116: 0.061407261890131966
Position 21681: 0.060775715831812
Position 10080: 0.05864837889668898
Position 52198: 0.05783023695274383
Position 33405: 0.056754200889340314
Position 23688: 0.056479819283146986
Position 25934: 0.05627429641005955
Position 48331: 0.055721778380882374
Position 29759: 0.05393289652507806
Position 15463: 0.05380664030745362
Position 51413: 0.0521827734630938
Position 21637: 0.052062246387465046
Position 18031: 0.04821114256091373
Position 20316: 0.0481429080737373
Position 20292: 0.04737418588659033
Position 43236: 0.04555093945930547
Position 29100: 0.04430667523057816
Position 22207: 0.042855258710347746
Position 22970: 0.037713434881526404
Position 11247: 0.03607848515698047
Position 4925: 0.035582829757344746
Position 40003: 0.03364649199825959
Position 19702: 0.03268726761685093
Position 18895: 0.03126250442586855
Position 49194: 0.0306807488502465
Position 43738: 0.030549606005897796
Position 43794: 0.030016784473584204
Position 18157: 0.02939648506470954
Position 41527: 0.02877308720385154
Position 19714: 0.028329045482903447
Position 9244: 0.02794888786562037
Position 37788: 0.027545655768546947
Position 4855: 0.026581222926412858
Position 9960: 0.02647440717664369
Position 3128: 0.0263544208402556
Position 45259: 0.026214739452041124
Position 52500: 0.0261007352597563
Position 9925: 0.02572753598059994
Position 15010: 0.024861415430561078
Position 50213: 0.024735466986836024
Position 1759: 0.024457984862555873
Position 22762: 0.024289416426104844
Position 43206: 0.02410307514802975
Position 15521: 0.023808804294114135
Position 43984: 0.02354193189048967
Position 9676: 0.023017120533351792
Position 1011: 0.022603840890154873
Position 48990: 0.022348966536879625
Position 20788: 0.021837252585510166
Position 37765: 0.02167106573165968
Position 18187: 0.021010776702767516
Position 48036: 0.01865059373451865
Position 38870: 0.01862345469319799
Position 20785: 0.018441443288015724
Position 1076: 0.0180283940105032
Position 35379: 0.017942845504627287
Position 14765: 0.017911001283603106
Position 43279: 0.017794972636888173
Position 18111: 0.01772832426889563
Position 37737: 0.017718274106938933
Position 28677: 0.017691381775210013
Position 13525: 0.017589444760414064
Position 2257: 0.017412677773646697
Position 23501: 0.01667542642410306
Position 21714: 0.016665286665655196
Position 2232: 0.016527004602645085
Position 21578: 0.01622719464986537
Position 43515: 0.015799208781169777
Position 49346: 0.015012005312263856
Position 41798: 0.014742554927026724
Position 18782: 0.014590572022837403
Position 43386: 0.014382932246673922
Position 2493: 0.014318189262094404
Position 48619: 0.013970712727802322
Position 45378: 0.013699928653036092
Position 25164: 0.013642298304578901
Position 4464: 0.013333646925020112
Position 26008: 0.01241462009674922
Position 21159: 0.012319870727043276
Position 37608: 0.011909766032930898
Position 33979: 0.011822499018769278
Position 43095: 0.01179906438530747
Position 47352: 0.011730399588582949
Position 43099: 0.011666109102648205
Position 23369: 0.011298534135535832
Position 14487: 0.01108619321091192
Position 33276: 0.010922102845433157
Position 48139: 0.010890390049355495
Position 9761: 0.010716339693006978
Position 48819: 0.010690813414200731
Position 38481: 0.010280183432301448
Position 22687: 0.010179890233565006
Position 9879: 0.01015269874676067
Position 4194: 0.010024430231230452
Position 45007: 0.00945120298476878
Position 23047: 0.00943973194097354
Position 4500: 0.00934359127001214
Position 24020: 0.009238489668198877
Position 37681: 0.009129943717912932
Position 52847: 0.009092797799811082
Position 10671: 0.008878957117888272
Position 42738: 0.008748951749681063
Position 49505: 0.008463574071754227
Position 22884: 0.008275943483564205
Position 48766: 0.008156433076225681
Position 37553: 0.008135134683584962
Position 45348: 0.007903998707639096
Position 13522: 0.00780090201189302
Position 9659: 0.007797386372317667
Position 10707: 0.007667116175639727
Position 32560: 0.007451410027274783
Position 19171: 0.007354375382133642
Position 37650: 0.007235463481913639
Position 20757: 0.007228308502225244
Position 12967: 0.007103236528544195
Position 9747: 0.007012230171965364
Position 18040: 0.006990474547948369
Position 24983: 0.006923703935319854
Position 32514: 0.006862390421694185
Position 38794: 0.006814260410319528
Position 39802: 0.00670927781565808
Position 44979: 0.006666445442087478
Position 45024: 0.00662296180611249
Position 52638: 0.006569464054752887
Position 22444: 0.006345333942746347
Position 41350: 0.006268568033230187
Position 33331: 0.006129727505201349
Position 47079: 0.006083014547459687
Position 21947: 0.005955750236193105
Position 44904: 0.005851055749593604
Position 52361: 0.0055997356255914526
Position 22505: 0.0053139058621549
Position 41302: 0.005301705504026847
Position 936: 0.0052238382187562195
Position 966: 0.0052117066001723614
Position 811: 0.005162356276309141
Position 33391: 0.005030568317085365
Position 24835: 0.004875215737474345
Position 40284: 0.0047637144511818354
Position 47282: 0.004661354258304625
Position 4155: 0.0046595118604972705
Position 52801: 0.004658042041800973
Position 41264: 0.004638063970250825
Position 48925: 0.004633033641343775
Position 45273: 0.00459865477819744
Position 44248: 0.004564384572910913
Position 44960: 0.00433675146365861
Position 23692: 0.004230242708427959
Position 49619: 0.004048577020575983
Position 22360: 0.004028181745321316
Position 40865: 0.003997913838511503
Position 48297: 0.003965629118511526
Position 32764: 0.0038977854226443015
Position 25445: 0.0038949034130655465
Position 39456: 0.003828636341394011
Position 9682: 0.00365563643732067
Position 39932: 0.00360415858111806
Position 33466: 0.0035983463976592567
Position 19746: 0.003597969880384029
Position 2549: 0.0035194771341673747
Position 20821: 0.003492327819440162
Position 45429: 0.003480625996293218
Position 43467: 0.0034328187573338807
Position 38709: 0.003432103255015119
Position 40130: 0.00316742562342747
Position 2511: 0.0031619270314474797
Position 2474: 0.003106920887515647
Position 48884: 0.0030799369556124166
Position 48430: 0.0030246721934615263
Position 41440: 0.003005164005893442
Position 12497: 0.0029589220214536124
Position 47605: 0.0029275028965340642
Position 3386: 0.002919246235224317
Position 32800: 0.00280736047429818
Position 43694: 0.0027992110020220646
Position 42258: 0.002771400373455889
Position 47657: 0.0026634984458505026
Position 47400: 0.0025997902869578393
Position 39838: 0.002317570804549496
Position 47345: 0.002295326724265567
Position 46351: 0.002266128153812625
Position 4532: 0.0022433370862195204
Position 48847: 0.0022107952086237257
Position 41837: 0.0021841871371655404
Position 39172: 0.0021838618986119505
Position 20657: 0.0021798142266800267
Position 50491: 0.0021665139409818867
Position 43377: 0.0021591060989949637
Position 45987: 0.002130072427066605
Position 41361: 0.0020845190107822214
Position 21581: 0.0020586573861875418
Position 2319: 0.0020374880761440924
Position 23974: 0.0019429829903990065
Position 48525: 0.0019398343936804351
Position 21088: 0.001938852921381721
Position 9279: 0.001928521532820639
Position 2322: 0.0019275048109879426
Position 21200: 0.0018911419907631588
Position 197: 0.0018215644024487478
Position 22618: 0.0017386242161064032
Position 20529: 0.0017291403144648555
Position 22584: 0.0017101540881963918
Position 33961: 0.0017075663571368754
Position 35331: 0.001649855439589848
Position 18294: 0.0016034327274488762
Position 2404: 0.00160066547137806
Position 874: 0.001597094332387048
Position 21041: 0.0015904979737323885
Position 11261: 0.0015515372515296322
Position 2526: 0.0015417522138730364
Position 24620: 0.0015205135975185453
Position 49929: 0.001495558675393357
Position 22939: 0.0014828706334888441
Position 4609: 0.0014251286985887328
Position 50155: 0.0013994137309045768
Position 38000: 0.0013971451086967038
Position 2445: 0.0013757694969883862
Position 23779: 0.0013626992865645156
Position 39522: 0.0013298849731033667
Position 41736: 0.0012974651188604512
Position 21399: 0.0012957081299432322
Position 18061: 0.0012837735807490818
Position 1034: 0.0012730073695432131
Position 45123: 0.0012726658355787796
Position 37641: 0.001244929275603702
Position 23090: 0.0012293322694817833
Position 3539: 0.0012291886662510877
Position 17686: 0.0011879908159905684
Position 2642: 0.0011606724559789859
Position 1049: 0.0011505116454928867
Position 3012: 0.001139155438663841
Position 49159: 0.001136771427986207
Position 18918: 0.0011178858259217462
Position 41802: 0.001113031123268536
Position 47277: 0.001069049348565537
Position 21831: 0.001066907945633779
Position 23062: 0.0010475611675059338
Position 19862: 0.001008912926540037
Position 41025: 0.0010007462800033944
Position 47403: 0.0009942110083874754
Position 2853: 0.000976586236983335
Position 19804: 0.0009669495754257611
Position 735: 0.000965234772711551
Position 10710: 0.0009589277377975715
Position 38985: 0.000952425581629347
Position 46354: 0.0009030904275916205
Position 42436: 0.0008992531362477371
Position 47895: 0.0008979003554724516
Position 882: 0.0008787538617096335
Position 39416: 0.000871468327691771
Position 47330: 0.0008550922400050857
Position 24530: 0.0008439287434976183
Position 23354: 0.0007982030152958468
Position 52306: 0.0007888494206366031
Position 37833: 0.0007547788644955648
Position 39283: 0.0007515520815766585
Position 1887: 0.0007119044184364027
Position 24929: 0.0007056550811950553
Position 46956: 0.0006981756620850279
Position 19132: 0.0006859128510052099
Position 19149: 0.000679327082534155
Position 47824: 0.0006616139587862133
Position 43448: 0.0006460570696595177
Position 21853: 0.0006387191786870502
Position 15699: 0.0006360221899616442
Position 23734: 0.0006348367254857205
Position 19525: 0.0006027036415115298
Position 33001: 0.0006009345224050519
Position 41756: 0.000593638218380773
Position 49814: 0.0005887806826127125
Position 43645: 0.0005812331043304759
Position 41771: 0.000570617260140511
Position 37822: 0.0005644765150278903
Position 1146: 0.0005288073725130335
Position 21098: 0.0005209349869531889
Position 22027: 0.0005184140319152783
Position 18653: 0.0005101303283540834
Position 2345: 0.0005098452300435083
Position 37842: 0.0005057776718133337
Position 3791: 0.0004924785382466238
Position 45749: 0.0004919746865358365
Position 1669: 0.00048672591074826166
Position 48459: 0.0004828125865406184
Position 33109: 0.00046796518872631375
Position 21734: 0.0004556578910095302
Position 23787: 0.000453790802803823
Position 129: 0.00045325956401278577
Position 2779: 0.00043249296335399107
Position 23921: 0.00043209081826838555
Position 18265: 0.0004241508702950106
Position 46975: 0.00040727931502643574
Position 1847: 0.0003946763153865399
Position 10265: 0.0003898190244691207
Position 22118: 0.0003868513112519427
Position 21881: 0.0003843401309638449
Position 149: 0.0003817429346908817
Position 47696: 0.00035941894079659327
Position 24040: 0.0003565858971561903
Position 44047: 0.00035600075385502656
Position 47376: 0.00035555840127380695
Position 14434: 0.00033823169705910036
Position 19871: 0.0003343458254223992
Position 23460: 0.00032435341889231395
Position 44925: 0.0003216391279513829
Position 23899: 0.0003125690167009937
Position 43830: 0.0003057330304187159
Position 1110: 0.00029556160901428243
Position 2822: 0.00029437257770595533
Position 19423: 0.00029336206757542884
Position 47750: 0.0002911812902120188
Position 21435: 0.00028581915995468517
Position 17966: 0.0002569184553695179
Position 23221: 0.0002505329433428263
Position 1698: 0.00024763079066098686
Position 3015: 0.00023564593803333575
Position 20694: 0.0002320931450999804
Position 24184: 0.00023126052154448176
Position 19645: 0.00022748807441498256
Position 47707: 0.00022041424474704988
Position 38575: 0.00021935519257929405
Position 37655: 0.00021796772729092232
Position 47163: 0.00021684705462922364
Position 46901: 0.00021546974064750584
Position 2981: 0.0002124178526561092
Position 43571: 0.00020632411382405204
Position 2890: 0.00020454888628961687
Position 4567: 0.00019977574147405806
Position 47014: 0.00019825015340393427
Position 18784: 0.0001909510219323091
Position 24295: 0.0001771833286368057
Position 23398: 0.00017296033961034885
Position 23457: 0.00016585771023229425
Position 2155: 0.00016343122245046578
Position 22911: 0.00016114071380402692
Position 47288: 0.00016003285968144973
Position 47295: 0.00015947746305468272
Position 2218: 0.00015570680344628777
Position 21403: 0.00015235723735353588
Position 1709: 0.0001521897155643348
Position 339: 0.00014909103430809243
Position 21492: 0.00014874325309100346
Position 39184: 0.0001433415844096649
Position 48635: 0.00014082289007754569
Position 1523: 0.0001390160524622026
Position 23441: 0.00013185679245676974
Position 1395: 0.00012901745559253921
Position 10364: 0.00012791210856812733
Position 10452: 0.00012774992376389765
Position 21722: 0.00011899877216024109
Position 2422: 0.00011600484804023033
Position 18694: 0.00010836967136798924
Position 39595: 0.00010287703424180079
Position 1266: 0.00010029230890440345
Position 48771: 9.785677815317024e-05
Position 47302: 9.663618217996659e-05
Position 1802: 9.148386187069675e-05
Position 714: 9.118409674152042e-05
Position 1216: 8.459359861550513e-05
Position 47535: 8.315043369457994e-05
Position 971: 8.11372998312538e-05
Position 10361: 7.392351067735109e-05
Position 10909: 7.357773280476253e-05
Position 47942: 7.184613921437503e-05
Position 43986: 7.123719682927674e-05
Position 45199: 6.75926676964807e-05
Position 37714: 6.669761997509344e-05
Position 926: 6.542034723935438e-05
Position 37555: 6.492584330282264e-05
Position 23625: 6.443349359104356e-05
Position 4255: 6.365044327089728e-05
Position 2280: 6.311893333827701e-05
Position 47237: 6.254115536326899e-05
Position 2756: 6.184973252723829e-05
Position 45296: 6.16837146446982e-05
Position 2678: 6.0367689555353565e-05
Position 21560: 5.956763264901118e-05
Position 45396: 5.9471244303670474e-05
Position 21376: 5.720032593510329e-05
Position 1072: 5.4997608073192644e-05
Position 1289: 5.38255490770014e-05
Position 25372: 5.197345836276072e-05
Position 298: 4.715584885883202e-05
Position 37863: 4.3379424108289035e-05
Position 47568: 4.291294655242988e-05
Position 23196: 4.107507902390902e-05
Position 10874: 3.968793377435972e-05
Position 1299: 3.8734361806017755e-05
Position 4281: 3.5835793971170804e-05
Position 2011: 3.438866170617372e-05
Position 46739: 3.306668328833984e-05
Position 702: 3.23943088136149e-05
Position 4387: 3.042096077941282e-05
Position 23235: 3.0172819207943687e-05
Position 47553: 3.0042155988982515e-05
Position 21651: 2.9582077841144784e-05
Position 3756: 2.855467484658841e-05
Position 296: 2.7615997102228775e-05
Position 20981: 2.7517828896978756e-05
Position 1247: 2.411140761881525e-05
Position 1814: 2.3727102966031214e-05
Position 1551: 2.2887224727361523e-05
Position 845: 2.1463291889900665e-05
Position 21352: 2.130544511053779e-05
Position 23258: 2.036925041823526e-05
Position 1817: 2.0208820584111074e-05
Position 813: 1.984751047487053e-05
Position 1318: 1.9678868710492193e-05
Position 44697: 1.871486973080463e-05
Position 47539: 1.79722455931231e-05
