Gene = PSMB2
Position 36561: 0.18674881321158154
Position 10474: 0.15738912597069515
Position 36182: 0.14159483735150158
Position 4997: 0.07654054883228288
Position 8177: 0.0648808752683052
Position 3143: 0.04774285537585469
Position 8956: 0.0414200572458048
Position 9519: 0.027214715172250714
Position 3210: 0.023979316860771375
Position 4836: 0.018901101099077482
Position 5712: 0.018760936778541248
Position 39048: 0.01777073370626572
Position 7874: 0.01752486316851019
Position 35438: 0.01683785148066299
Position 436: 0.01531916996244103
Position 5378: 0.01301601482971242
Position 36120: 0.012906608295260462
Position 32953: 0.010784531205905265
Position 1336: 0.010591368220786573
Position 10523: 0.010437494873055035
Position 34595: 0.009753189820712587
Position 5408: 0.00869027261847819
Position 10208: 0.007732799632236693
Position 7690: 0.0077058340310129265
Position 2149: 0.006932498054493627
Position 6893: 0.006741306073231036
Position 4219: 0.00629438411482481
Position 4101: 0.00623115400088542
Position 10526: 0.005497914979795101
Position 4235: 0.005255830009157326
Position 1097: 0.004601799776123844
Position 5382: 0.004468210852288905
Position 681: 0.00430640010179098
Position 1186: 0.004265938850941067
Position 1143: 0.003824099805870575
Position 1824: 0.0038109891087884686
Position 4977: 0.003801659225983808
Position 392: 0.003599418189263819
Position 8842: 0.0035038959978267695
Position 1473: 0.0032438909821366985
Position 1077: 0.0032327117179671836
Position 959: 0.0029705815559620324
Position 6662: 0.00293354508400434
Position 4713: 0.0027958842699515292
Position 6844: 0.0024883571016756575
Position 33486: 0.002297040559296606
Position 871: 0.002259333847662328
Position 9389: 0.0022539764659386696
Position 6802: 0.002230555178262401
Position 1051: 0.0019931207959839443
Position 2274: 0.001960000056305584
Position 846: 0.001927253571041185
Position 8630: 0.001899047783110257
Position 1114: 0.0018177504187103688
Position 5639: 0.0018133596263418949
Position 6386: 0.001653603411783029
Position 2597: 0.0016145644979160027
Position 3464: 0.0015148947285438556
Position 6612: 0.0014975347937612917
Position 8650: 0.0014009829667795512
Position 1449: 0.0013491488668003493
Position 4265: 0.0013202414972455052
Position 5394: 0.0013164511451779306
Position 1644: 0.0012727493127883565
Position 5431: 0.0012142673102545087
Position 5834: 0.0011707725045799493
Position 5854: 0.0010514231693132404
Position 3445: 0.0010464998849236704
Position 1062: 0.001039029555230367
Position 6830: 0.000996462128611822
Position 3156: 0.0009447268279854865
Position 6587: 0.0009381233472241342
Position 3045: 0.0008936176656460249
Position 5294: 0.0008722959156564747
Position 417: 0.0008688718518291299
Position 6018: 0.0008461654682821615
Position 4947: 0.0008268879148438192
Position 5184: 0.0008154185400493781
Position 5010: 0.0007531385305939309
Position 19117: 0.0007118455742251259
Position 5021: 0.0007075730112627557
Position 819: 0.0006617972311308637
Position 5273: 0.0006297092615933765
Position 8323: 0.0006293364108630363
Position 4130: 0.0006150756577690563
Position 8626: 0.0005637678896763078
Position 3183: 0.0005320116919917791
Position 6777: 0.0005239658597677249
Position 816: 0.0005038789258684366
Position 6366: 0.0004968491243892583
Position 267: 0.0004893800862694369
Position 899: 0.0004495985936328927
Position 7819: 0.00044667400699392447
Position 2226: 0.00044476098589710537
Position 1206: 0.0004360644875746081
Position 6413: 0.0004331366170858919
Position 2836: 0.0004082468106367821
Position 6919: 0.00038508518976603786
Position 4375: 0.00037349755330578203
Position 479: 0.00036349582490586375
Position 1252: 0.00034644661128902123
Position 3300: 0.00034099434692871856
Position 4070: 0.0003263738293639378
Position 3375: 0.000324064047654564
Position 6751: 0.0003025899499484449
Position 2808: 0.00027456905789584936
Position 17884: 0.00026789139189052
Position 4696: 0.0002525501712448326
Position 1121: 0.00023082448246383605
Position 5782: 0.0002123810290695538
Position 3450: 0.0002001094237317763
Position 1344: 0.0001849138983536436
Position 191: 0.0001812532737787685
Position 492: 0.00017374788235532005
Position 127: 0.00017207129168110805
Position 1884: 0.00017025373969667087
Position 3975: 0.00015876636664516593
Position 3429: 0.00015023205986200398
Position 2244: 0.00014184472273832754
Position 6309: 0.00014005683951569118
Position 2235: 0.00013853253663855957
Position 27132: 0.00013625680845957914
Position 17679: 0.0001264621415410993
Position 1478: 0.00011789537684845177
Position 18721: 0.00011716277000235165
Position 23192: 0.00011667693387538003
Position 1647: 0.00010845197441927077
Position 12541: 0.00010836293827042616
Position 14202: 0.00010050810716431396
Position 712: 9.728870898715986e-05
Position 4038: 9.555389758658386e-05
Position 657: 9.501846020157267e-05
Position 1380: 9.490988665062255e-05
Position 1993: 9.14719591639805e-05
Position 23706: 8.794923846985517e-05
Position 1223: 8.511806687650158e-05
Position 738: 8.225850640284744e-05
Position 3269: 7.596891243201075e-05
Position 1456: 5.3736509431399634e-05
Position 207: 5.241776499916572e-05
Position 16442: 4.882169344212356e-05
Position 360: 4.799402752106255e-05
Position 12389: 4.4388485859499154e-05
Position 22375: 4.280682540525725e-05
Position 332: 4.1372938498177145e-05
Position 11671: 3.8321612091473983e-05
Position 1377: 3.8172653054766175e-05
Position 913: 3.502088423453429e-05
Position 1428: 3.4111918352855295e-05
Position 351: 3.24290212672732e-05
Position 16085: 3.067289308112051e-05
Position 20401: 2.7876204119752614e-05
Position 15374: 2.722517091133726e-05
Position 11363: 2.685487464685667e-05
Position 13577: 2.6795524634464696e-05
Position 14222: 2.605964221090591e-05
Position 10677: 2.533073380804074e-05
Position 15528: 2.4228006969458924e-05
Position 19154: 2.3417410049725355e-05
Position 12406: 2.1913483399453965e-05
Position 12036: 1.9778753705297602e-05
Position 14592: 1.9489334555139755e-05
Position 12631: 1.7757013821210553e-05
Position 11095: 1.7140252936632297e-05
Position 12696: 1.6282795900457276e-05
Position 18264: 1.552929824291323e-05
Position 13574: 1.543489408506634e-05
Position 19564: 1.3349419343580233e-05
Position 13273: 1.2981254894616309e-05
Position 12429: 1.189367414555287e-05
Position 12357: 1.157796148323847e-05
Position 11835: 1.0934342180901477e-05
Position 14198: 1.0864912279727492e-05
Position 17098: 8.385815753382607e-06
Position 11893: 8.065416741785827e-06
Position 13611: 7.648470540162583e-06
Position 12279: 6.705675625147152e-06
Position 11832: 6.529643687174719e-06
Position 11701: 6.218575113338825e-06
Position 18551: 5.878872575709003e-06
Position 20264: 5.778353838706247e-06
Position 10730: 4.722845999546619e-06
Position 13357: 4.583724097561581e-06
Position 15654: 4.23350390943243e-06
Position 13360: 3.885876219837226e-06
Position 11464: 3.8148255713024534e-06
Position 11861: 3.7570882498489397e-06
Position 13419: 3.3749196460984248e-06
Position 17586: 3.3293592154184595e-06
Position 11374: 3.2235155075651126e-06
Position 14274: 2.953163030159676e-06
Position 15712: 2.8086153311234423e-06
Position 11323: 2.1914594918921106e-06
Position 16786: 2.14342116534948e-06
Position 16024: 2.068362627474406e-06
Position 13549: 1.957006174656574e-06
Position 15199: 1.9336408591100924e-06
Position 14957: 1.8084508475427654e-06
Position 14434: 1.7494518418571872e-06
Position 11400: 1.5846858408252171e-06
Position 10743: 1.5733780916801044e-06
Position 18187: 1.5391122193940357e-06
Position 17258: 1.5196043316684182e-06
Position 13739: 1.4951965226442734e-06
Position 10853: 1.4726813958032213e-06
Position 15164: 1.427219271818095e-06
Position 12199: 1.2387234077230074e-06
Position 2617: 1.2128846192974613e-06
Position 14974: 1.1769584449646989e-06
Position 12364: 1.0711988955079563e-06
Position 13321: 9.85501426427229e-07
Position 10928: 9.626742269434367e-07
Position 13277: 9.481463239255036e-07
Position 14588: 9.212072432932086e-07
Position 11645: 8.702861316330208e-07
Position 11921: 8.204748950913725e-07
Position 15289: 7.153937277157392e-07
Position 13891: 6.458893714793773e-07
Position 2974: 6.087398966792934e-07
Position 4636: 5.916650784460222e-07
Position 11229: 5.892368667952298e-07
Position 2850: 4.5267784174705596e-07
Position 10710: 4.38217471654704e-07
Position 14087: 4.3149965923888304e-07
Position 1858: 4.2755509467871934e-07
Position 13045: 4.0649921969558893e-07
Position 14007: 3.9061084193920226e-07
Position 13705: 3.881766782068128e-07
Position 14963: 3.820066077180163e-07
Position 13006: 3.803337242399712e-07
Position 2122: 3.772014945110941e-07
Position 2277: 3.6505542903997106e-07
Position 15143: 3.551487726104158e-07
Position 2757: 3.4678639897813237e-07
Position 2196: 3.1246383995083385e-07
Position 12968: 2.3706945829230253e-07
Position 12874: 2.3023675731895038e-07
Position 2926: 2.2736330734582907e-07
Position 1015: 2.2718348546522365e-07
Position 2754: 2.2708943735831238e-07
Position 755: 2.1303129430351954e-07
Position 11293: 2.0192560608529874e-07
Position 11782: 1.7305705949830735e-07
Position 11421: 1.7243085864900676e-07
Position 10944: 1.710342843381838e-07
Position 1027: 1.696971723610753e-07
Position 2080: 1.6334837852742302e-07
Position 1662: 1.5317151790376394e-07
Position 13481: 1.4141159361073077e-07
Position 13055: 1.3711603376902964e-07
Position 12117: 1.3649269327938768e-07
Position 307: 1.3407096918174643e-07
Position 10775: 1.2682450962033121e-07
Position 11483: 1.181566020123762e-07
Position 1035: 1.1309519246592973e-07
Position 1126: 1.0732085888029267e-07
Position 973: 1.0611274866784566e-07
Position 10650: 1.0404152947739702e-07
Position 11753: 9.223638716504353e-08
Position 7702: 8.719410025410194e-08
Position 1610: 8.311928125853848e-08
Position 10858: 8.045346425837594e-08
Position 7845: 7.63993254895132e-08
Position 11779: 7.38907305415059e-08
Position 5645: 7.253918315868722e-08
Position 138: 6.688081663223906e-08
Position 7786: 6.252494107068274e-08
Position 10957: 5.9147886492703784e-08
Position 11814: 5.142415765141702e-08
Position 1625: 5.0316469414203326e-08
Position 11677: 4.968039585615866e-08
Position 821: 4.193866700101562e-08
Position 109: 3.722635488995056e-08
Position 159: 3.48527211412271e-08
Position 498: 3.410528217131978e-08
Position 9013: 3.353817911201428e-08
Position 6748: 2.948793443407433e-08
Position 12741: 2.5638480717287976e-08
Position 11441: 1.4336174469047594e-08
Position 11935: 9.534399633566542e-09
Position 11102: 7.343915518470978e-09
Position 6042: 1.4545211168881934e-09
Position 6329: 1.323142280303254e-09
Position 1962: 1.2198310058732822e-09
Position 8140: 1.1604435510283386e-09
Position 874: 8.796700850543165e-10
Position 1930: 8.362868772066638e-10
Position 227: 8.188832424138876e-10
Position 1230: 7.99816520344736e-10
Position 1017: 6.716623139072876e-10
Position 1064: 6.279870873465951e-10
Position 188: 6.073447499120133e-10
Position 3080: 5.590938538840842e-10
Position 5621: 5.033261663366928e-10
Position 176: 4.932263965314039e-10
Position 1835: 4.5650228453223285e-10
Position 717: 4.405172142089215e-10
Position 1540: 4.232510051570978e-10
Position 544: 3.349716532462211e-10
Position 767: 2.703991978626553e-10
Position 688: 2.488161501932681e-10
Position 922: 2.144923644796044e-10
Position 2020: 2.092885300776909e-10
Position 580: 1.9134544641881663e-10
Position 1290: 1.8949227532394335e-10
Position 1156: 1.5463068490511842e-10
Position 2112: 1.4971074057482014e-10
Position 1577: 1.495769595078519e-10
Position 659: 1.42362345507163e-10
Position 209: 1.2772980843322527e-10
Position 777: 1.2232637755475333e-10
Position 1287: 1.1472286157385921e-10
Position 283: 8.980182104958302e-11
Position 1438: 8.041778246299288e-11
Position 10069: 6.661126516760883e-11
Position 296: 4.452889995896933e-11
Position 1235: 3.8481822737023235e-11
Position 1274: 2.930126427462817e-11
Position 140: 2.623732409260671e-11
Position 531: 7.854224223422354e-12
Position 214: 6.758116013005246e-12
Position 926: 6.723285060931269e-12
Position 285: 4.548231097431221e-12
Position 590: 2.5701105748463352e-12
Position 607: 2.2847983875804914e-12
Position 164: 1.3238001989282516e-12
Position 586: 1.2852674189897341e-12
Position 557: 8.540659819912546e-14
