Gene = TSLP
Position 1551: 0.004711194223607212
Position 1815: 0.0045441610666961466
Position 2777: 0.003985557895913711
Position 3351: 0.0039044254609134814
Position 2751: 0.0037129453456320304
Position 3243: 0.00345725620169031
Position 510: 0.0033647794956197506
Position 2959: 0.003163765191463804
Position 910: 0.0031192126919383067
Position 3590: 0.002903057082342548
Position 1321: 0.002870156859382279
Position 312: 0.002827359061130072
Position 1233: 0.002759362187612153
Position 2228: 0.002465410599383433
Position 232: 0.0017635740358824773
Position 1461: 0.001751029772302167
Position 598: 0.0016659539041853318
Position 3895: 0.001656184940299327
Position 747: 0.00144733992451092
Position 669: 0.0014110886822898932
Position 791: 0.0013368371362705493
Position 1099: 0.0012420518482596642
Position 1276: 0.0012365026008614606
Position 1936: 0.0012050839142426265
Position 411: 0.001095724068146797
Position 765: 0.001023471939575449
Position 2983: 0.0008993955923471671
Position 4268: 0.0008787752971984956
Position 1567: 0.0007781313798813952
Position 829: 0.0007724886962822947
Position 666: 0.0007648719453181262
Position 1844: 0.0006634678774477047
Position 757: 0.0006358170104920401
Position 346: 0.0006188461035774004
Position 1496: 0.0005711531917733405
Position 3372: 0.0005613601925119622
Position 4411: 0.0005138290649569893
Position 2884: 0.0005065803810305979
Position 931: 0.00047754094171930224
Position 602: 0.0004703597205369803
Position 2760: 0.00045319007831016956
Position 585: 0.00043171584252510475
Position 3189: 0.00041925358793008956
Position 774: 0.00039484896805505295
Position 894: 0.0003462891633156054
Position 1911: 0.0003451751773222889
Position 3538: 0.0003289742556528166
Position 2024: 0.0003116392136300469
Position 2909: 0.00025729603182670643
Position 309: 0.00025518747410027367
Position 2283: 0.00022764004390306392
Position 2247: 0.0002147851048126925
Position 456: 0.00019342406414061216
Position 2549: 0.00019155961462884524
Position 1026: 0.00018831363348124097
Position 866: 0.00018691744117791168
Position 2201: 0.00018667825863666917
Position 936: 0.00016718582823076422
Position 2067: 0.00015460416544362972
Position 3822: 0.00014467011704311636
Position 948: 0.0001332836543046763
Position 2732: 0.0001139162552413514
Position 469: 0.000112905480094874
Position 3613: 0.00011182686007035556
Position 3664: 0.00011133328616839275
Position 1456: 0.00010111779453142122
Position 2318: 9.180525081550186e-05
Position 3109: 8.582751277975471e-05
Position 3112: 7.212179330670659e-05
Position 2709: 7.118690860282777e-05
Position 3747: 6.061396525790213e-05
Position 1112: 5.4820437290448684e-05
Position 2801: 5.1326098807998624e-05
Position 1203: 4.100122359138953e-05
Position 413: 3.7849718409321333e-05
Position 965: 3.4428706551525196e-05
Position 1583: 3.179987801944827e-05
Position 1387: 2.831584326267565e-05
Position 332: 2.5771487101750768e-05
Position 989: 2.531318610822027e-05
Position 2914: 2.5264707636807743e-05
Position 416: 2.3981821256968816e-05
Position 1443: 2.066828910889593e-05
Position 1404: 1.762483472930228e-05
Position 1368: 1.711516588974507e-05
Position 1610: 1.4414984451678359e-05
Position 1595: 1.4214717787472487e-05
Position 582: 1.1164022452820795e-05
Position 1439: 9.98022470259319e-06
Position 122: 9.874956264077091e-06
Position 1074: 9.739449134854919e-06
Position 728: 8.7083387784346e-06
Position 2027: 8.634932309927489e-06
Position 322: 8.171689296805061e-06
Position 135: 7.620053328308731e-06
Position 976: 7.571918882317e-06
Position 365: 5.292643962741857e-06
Position 319: 4.811814371463609e-06
Position 374: 2.9849820827996654e-06
Position 1953: 1.4824459078003582e-06
Position 2100: 1.2464902296985352e-06
Position 2631: 1.217338648593218e-06
Position 126: 9.113263372290622e-07
Position 159: 6.96918899377595e-07
Position 672: 6.10559119833356e-07
Position 2086: 5.703852527338942e-07
Position 1304: 3.741180864533731e-07
Position 1280: 2.446068574796368e-07
Position 1210: 2.2453297264685383e-07
Position 1125: 2.1662457914587022e-07
Position 2666: 1.1177485072573197e-07
Position 379: 8.415864924621207e-08
Position 382: 4.805635840764472e-08
Position 166: 2.299365599145268e-08
Position 161: 8.392690299893158e-09
Position 716: 5.257342888912996e-10
