Gene = MYD88
Position 1645: 0.005793901923745924
Position 1090: 0.004380844800013432
Position 1597: 0.0036725188322929278
Position 1093: 0.003625873072714542
Position 3330: 0.0033578538716047945
Position 2223: 0.003286008773153641
Position 459: 0.0032551360380870084
Position 3377: 0.0032489954509164727
Position 2171: 0.003234945739898064
Position 3119: 0.003029932114113003
Position 4057: 0.0028727002872141055
Position 2213: 0.002709839033591836
Position 3309: 0.0026213449044805853
Position 675: 0.002466224185601949
Position 4181: 0.0024105468709229236
Position 3297: 0.0023766028887538745
Position 3753: 0.00233415832308363
Position 2892: 0.002300946269583963
Position 2250: 0.0022768116829988147
Position 1387: 0.0022465914674750405
Position 1131: 0.0019280651011338004
Position 1236: 0.0015670687440711715
Position 2591: 0.0015332909522334614
Position 1060: 0.001419700232528714
Position 4216: 0.0013178123481708797
Position 1659: 0.0012139558390065976
Position 2942: 0.0011941717819036826
Position 3893: 0.0011842629016761167
Position 1965: 0.0011204723821754
Position 634: 0.001113400808940749
Position 2150: 0.000986811891901886
Position 4022: 0.0009549164093584546
Position 4447: 0.0008853067933094455
Position 2618: 0.0008350255947032404
Position 4196: 0.0008211706087366825
Position 1735: 0.000753860434086894
Position 963: 0.0007459071807726203
Position 1029: 0.0007422494805359097
Position 4297: 0.0006713775348183538
Position 161: 0.0006293270233761644
Position 1211: 0.0006073983951894112
Position 3217: 0.0005994976442309079
Position 1420: 0.0005628414749509668
Position 2186: 0.0005580994272096747
Position 1176: 0.0005419715743190274
Position 732: 0.0004854407670696368
Position 1594: 0.00047856783640977006
Position 4240: 0.0004700112472702153
Position 729: 0.00045178803463998056
Position 507: 0.0004336476206398803
Position 126: 0.0004327538647866031
Position 2954: 0.0004185492264199373
Position 4351: 0.00039508205773209417
Position 2197: 0.0003946448142411224
Position 3782: 0.00038218084023514413
Position 2072: 0.00035659736713427594
Position 1974: 0.000350148861520454
Position 1390: 0.0003364519294585491
Position 1414: 0.00032614395467667716
Position 1262: 0.0003206837117582625
Position 4037: 0.000318769945887974
Position 1864: 0.00031297941639959483
Position 4107: 0.00030149326902830626
Position 4141: 0.00029509806163131646
Position 4272: 0.00026892885690184124
Position 3839: 0.0002410537352088478
Position 986: 0.00023999289187287158
Position 2957: 0.00023409875396998662
Position 4062: 0.00022856960755703775
Position 132: 0.00022506521153324314
Position 1639: 0.00020991287656620363
Position 2370: 0.0001961743188223306
Position 3735: 0.00014176094500809982
Position 2685: 0.00014043141108624173
Position 990: 0.00011945542976436808
Position 3665: 0.00011770251008908583
Position 1998: 0.00011745393127728475
Position 3197: 0.00011468834883560587
Position 1096: 0.00011165062510678716
Position 3625: 0.00010743847437415703
Position 893: 9.865555573000247e-05
Position 3192: 8.757415488207285e-05
Position 495: 8.66928899128644e-05
Position 2664: 8.634183064188736e-05
Position 2259: 8.33065598321332e-05
Position 4343: 7.950354244087436e-05
Position 851: 7.671745640747412e-05
Position 1423: 7.321247433746742e-05
Position 1877: 6.994723262659058e-05
Position 381: 6.564578538034837e-05
Position 2810: 6.353946336209972e-05
Position 2483: 6.35340816647547e-05
Position 1697: 6.252075389303065e-05
Position 3524: 5.4139836616650656e-05
Position 1667: 5.370705775598305e-05
Position 1460: 5.038491235331276e-05
Position 1977: 4.647957080954279e-05
Position 378: 4.498838375743102e-05
Position 919: 4.244055494421899e-05
Position 2992: 4.090094871246795e-05
Position 1551: 3.952170862508928e-05
Position 2556: 3.467708176200056e-05
Position 4511: 3.3408060760025594e-05
Position 167: 3.192568183029906e-05
Position 3239: 2.9850388843808556e-05
Position 3237: 2.543980225630254e-05
Position 165: 2.5298690352913528e-05
Position 307: 2.4535072346315002e-05
Position 1776: 2.3971745132419963e-05
Position 2472: 2.3494199047363613e-05
Position 1621: 2.180434647692119e-05
Position 534: 2.147698995059018e-05
Position 1484: 2.1374253841398326e-05
Position 211: 2.1133623478107893e-05
Position 1481: 1.9706266656187532e-05
Position 681: 1.9287133464220724e-05
Position 1447: 1.9077762628356825e-05
Position 424: 1.6731961746268734e-05
Position 2546: 1.544508935125218e-05
Position 2359: 1.4239138507238728e-05
Position 594: 1.295667179594591e-05
Position 3133: 1.0063782277905306e-05
Position 180: 9.375180387218183e-06
Position 2342: 9.101128559169427e-06
Position 976: 8.577367678079737e-06
Position 1674: 7.322822919019655e-06
Position 677: 5.927766342879864e-06
Position 848: 5.618270321349253e-06
Position 545: 5.5271208372878015e-06
Position 204: 5.096028692463759e-06
Position 2667: 4.987752979263717e-06
Position 402: 4.789131266006392e-06
Position 744: 4.482572766875123e-06
Position 754: 4.418279313196545e-06
Position 235: 2.8212917867711185e-06
Position 1833: 2.676548215901292e-06
Position 1923: 2.5228099475671694e-06
Position 2790: 2.457114398761658e-06
Position 1337: 2.4141372273830126e-06
Position 1737: 2.1414371020448094e-06
Position 1609: 1.6713528789075799e-06
Position 417: 1.4527017234271779e-06
Position 2500: 1.2098701647408085e-06
Position 2414: 9.467177422231884e-07
Position 2395: 8.334519791353293e-07
Position 2691: 8.230557955114144e-07
Position 880: 6.22583367709782e-07
Position 171: 6.138319498632436e-07
Position 1283: 5.862787125528981e-07
Position 591: 3.620143860260315e-07
Position 2323: 3.3231047788785784e-07
Position 2631: 3.18235689042829e-07
Position 760: 2.719102432634356e-07
Position 903: 1.9920438655561114e-07
Position 2714: 1.8103183245697483e-07
Position 794: 3.6671340198884375e-08
Position 775: 3.389248139297569e-08
Position 740: 2.8609452311078342e-08
Position 2016: 2.2966213650790353e-08
Position 393: 1.8809592394169747e-08
Position 798: 1.0884663867010274e-09
Position 853: 9.998988792829647e-10
Position 555: 8.327422173128502e-10
Position 859: 3.557266658035947e-10
Position 780: 2.35801149812862e-10
Position 772: 1.5711911962810966e-11
