Gene = SEMA3B
Position 1478: 0.016623488720481625
Position 5536: 0.01552679206890429
Position 7526: 0.015467305756688565
Position 1952: 0.013946225609878484
Position 8329: 0.01392260804283846
Position 2576: 0.013402449210471748
Position 2543: 0.01333413567370207
Position 584: 0.013069149501394721
Position 6151: 0.011647631048328373
Position 6886: 0.011616931704464642
Position 7920: 0.011530644209450411
Position 3815: 0.011019848761802576
Position 3997: 0.010809011475259337
Position 8986: 0.010070877430554563
Position 5705: 0.008540813548564842
Position 8127: 0.008495598887492397
Position 6782: 0.007712757022280813
Position 6934: 0.006669603462819995
Position 8465: 0.0061936851185932645
Position 7708: 0.006142939268153292
Position 7917: 0.0058464474759230165
Position 1233: 0.005842081688848536
Position 8315: 0.005808362147845908
Position 1248: 0.004915371267242595
Position 3257: 0.004770675416641896
Position 6316: 0.004388672288613481
Position 3238: 0.0041982692738663984
Position 7371: 0.004015337462800737
Position 6219: 0.0037776344277640293
Position 5943: 0.003504252879868161
Position 7731: 0.003455024807686807
Position 2443: 0.003450293490277924
Position 3088: 0.0033894773365908608
Position 3546: 0.0033810923889421537
Position 7668: 0.0032907951162965865
Position 7567: 0.002987065145070594
Position 8378: 0.0027458106557603614
Position 7422: 0.0027281739784734246
Position 3970: 0.0027057329411863335
Position 4056: 0.0025889311337901665
Position 1514: 0.002586073505072063
Position 9271: 0.002372507525896388
Position 2412: 0.00220487603918145
Position 6418: 0.0021704067736017492
Position 2217: 0.0021507191203495165
Position 266: 0.002072509165240959
Position 5723: 0.0020638326975029302
Position 7343: 0.0019563855363560444
Position 7929: 0.00182470027939884
Position 2708: 0.0018194678416747097
Position 3685: 0.001771944840963998
Position 8184: 0.0016931399115341775
Position 7551: 0.0016722069056246828
Position 2003: 0.0016339177499915905
Position 2248: 0.0016211169782742972
Position 6339: 0.0016008368204213264
Position 5948: 0.0015679118482872702
Position 7050: 0.0015480294685455561
Position 1740: 0.0015382446447414152
Position 7673: 0.0014456989025346664
Position 4012: 0.001360923426073425
Position 1687: 0.0013060809948469267
Position 8289: 0.0012901225684440062
Position 7646: 0.001195506021336886
Position 7967: 0.0011566901684393832
Position 6443: 0.001015374654783851
Position 2945: 0.0009767631237880248
Position 1017: 0.0009336863973512624
Position 3149: 0.0008975402594517548
Position 3304: 0.0008921583537188547
Position 6640: 0.0008546430466544184
Position 1254: 0.0008207086939950349
Position 7156: 0.0008117312206102871
Position 6677: 0.0008094521871517447
Position 5825: 0.0007996984155943239
Position 2939: 0.0007991266152173732
Position 3781: 0.0007945534743310065
Position 2525: 0.0007803696389954147
Position 6761: 0.0007507238537160135
Position 2771: 0.0007026014601054133
Position 7533: 0.000692619397015895
Position 8147: 0.0006869528617371213
Position 3159: 0.0006780730244638536
Position 7271: 0.0006602448605283719
Position 5333: 0.0006451186112081795
Position 2479: 0.0006388977034783061
Position 1564: 0.0006317373481504359
Position 327: 0.0005997261427284947
Position 5292: 0.0005927220182594368
Position 3778: 0.0005872196445469984
Position 8263: 0.000579622259271598
Position 3507: 0.0005693827640456668
Position 8527: 0.0005225074900738224
Position 3820: 0.0005216650281000646
Position 7276: 0.0004685429171674668
Position 7151: 0.00046181671521836867
Position 3711: 0.00045017384128218893
Position 8434: 0.00043756121919429064
Position 2519: 0.00042781422582765984
Position 6973: 0.0004156067141177905
Position 1852: 0.0004049694569454639
Position 2773: 0.0003976312274337385
Position 5979: 0.0003688694348587078
Position 2735: 0.0003615248799698525
Position 1414: 0.00034223359295073636
Position 2597: 0.000332313620830434
Position 5307: 0.00032989721294882286
Position 9311: 0.00031066504747956743
Position 387: 0.0003062555740323535
Position 1981: 0.00028813950366802783
Position 6610: 0.0002863585658293091
Position 2502: 0.0002813297015912635
Position 8633: 0.0002799577904839026
Position 9292: 0.0002791935999657724
Position 6802: 0.00027301790363897194
Position 3769: 0.00027236449501802514
Position 2078: 0.00027226848658342453
Position 8998: 0.00026091835908431
Position 5397: 0.00025663107187417686
Position 7441: 0.00025382130358369426
Position 263: 0.00024342942361491672
Position 8488: 0.00021841143826621036
Position 2207: 0.00020751617148384151
Position 5274: 0.00020106865996733433
Position 2499: 0.00020101009077190746
Position 1039: 0.0001969715197631143
Position 9081: 0.00019133042954876407
Position 1913: 0.00018233828330418977
Position 943: 0.00018105460705912082
Position 2417: 0.00017560953305842422
Position 2698: 0.00016991411600183055
Position 8142: 0.00016144519738246147
Position 5961: 0.00016101958286953374
Position 5153: 0.00016049572228425175
Position 9101: 0.0001447517298282844
Position 1095: 0.0001365236966599529
Position 8150: 0.0001205643667896059
Position 419: 0.00011680123616630705
Position 7279: 0.00011109198886439892
Position 4018: 0.00010781561555934438
Position 5462: 9.936653169856085e-05
Position 8035: 9.903191262952772e-05
Position 6765: 9.830967967316916e-05
Position 1956: 9.412204198976666e-05
Position 2897: 9.247693459249222e-05
Position 6816: 9.145966159385103e-05
Position 7253: 8.864997886890669e-05
Position 8794: 8.825326628142258e-05
Position 8745: 8.672529113175329e-05
Position 4049: 8.270755796560022e-05
Position 3169: 7.957500961508536e-05
Position 2445: 7.885864204927145e-05
Position 9289: 7.610099203024889e-05
Position 2659: 7.486175077224495e-05
Position 1615: 7.256834758257943e-05
Position 763: 7.004448434882878e-05
Position 6792: 6.757838540853409e-05
Position 7167: 6.209034094614402e-05
Position 8929: 5.617479780605778e-05
Position 1712: 5.5738048687836966e-05
Position 2235: 5.1768202006211613e-05
Position 6548: 4.8206656286233724e-05
Position 2338: 4.087275352841976e-05
Position 3844: 3.9557428504443314e-05
Position 2624: 3.8488272188339496e-05
Position 8550: 3.7073037694425424e-05
Position 3713: 3.6098663910868595e-05
Position 4988: 3.585977888377323e-05
Position 338: 3.578798597564494e-05
Position 992: 3.543564728745625e-05
Position 7175: 3.3052443348685544e-05
Position 9432: 3.165639654995049e-05
Position 2455: 3.0383570809922035e-05
Position 7989: 2.8313924508209955e-05
Position 8702: 2.5250766076163735e-05
Position 3070: 2.352293433291353e-05
Position 2459: 2.0734830612397454e-05
Position 1807: 1.754353881986261e-05
Position 1384: 1.7108851907258603e-05
Position 7443: 1.6259678798733495e-05
Position 9230: 1.5749655625964808e-05
Position 9322: 1.4972723291341484e-05
Position 3756: 1.4487734583521399e-05
Position 8848: 1.2504385966990345e-05
Position 3032: 1.2418312834711805e-05
Position 1571: 1.2075201244856156e-05
Position 1566: 1.159099887769194e-05
Position 1298: 1.1015599310704754e-05
Position 698: 1.0908655563956831e-05
Position 9125: 9.988073095591093e-06
Position 1361: 8.828707703349434e-06
Position 3730: 8.762865669092033e-06
Position 6645: 8.249512664683463e-06
Position 1892: 8.052774776990267e-06
Position 6706: 8.012339882574886e-06
Position 3919: 7.712290793798893e-06
Position 2263: 6.5560094821500755e-06
Position 8208: 6.067095208386012e-06
Position 1310: 5.583007267111203e-06
Position 1464: 5.563944111768019e-06
Position 5073: 5.374028403899136e-06
Position 737: 5.326652365212469e-06
Position 8535: 5.254284812367056e-06
Position 1862: 5.213555738281616e-06
Position 1744: 4.403181708196845e-06
Position 1356: 4.294277720631191e-06
Position 5028: 4.006159780764098e-06
Position 678: 3.963689351044339e-06
Position 6679: 3.697673844293931e-06
Position 1582: 3.6623675355156334e-06
Position 872: 3.247443313761129e-06
Position 356: 3.206579498926071e-06
Position 353: 2.52184471761615e-06
Position 714: 1.8214168819329924e-06
Position 765: 1.5332668934441306e-06
Position 370: 1.4130026705370265e-06
Position 3957: 1.3455192801297537e-06
Position 218: 1.2601798174879805e-06
Position 398: 1.1670526109379893e-06
Position 392: 1.1550080608236288e-06
Position 550: 1.1275178488028116e-06
Position 619: 7.710557353131948e-07
Position 5337: 7.280188865316118e-07
Position 1097: 6.981428927377481e-07
Position 8215: 5.777168385765494e-07
Position 1757: 4.5083189864280713e-07
Position 1576: 3.191382469916055e-07
Position 600: 3.0826014095811424e-07
Position 646: 3.0459114874929767e-07
Position 8041: 3.026057716409267e-07
Position 3759: 2.711463108074693e-07
Position 3695: 1.3009547112830243e-07
Position 1436: 1.2627915053443587e-07
Position 6385: 1.1427684107371981e-07
Position 3619: 5.5858459121508776e-08
Position 3655: 3.422084034636455e-08
Position 1314: 2.3264128160825825e-08
Position 6456: 2.1077835060807382e-08
Position 1785: 1.691459466465546e-08
Position 1920: 1.4456816085993196e-08
Position 1881: 1.4185952402424824e-08
Position 1431: 7.20253575416324e-09
Position 6230: 7.151263773039527e-09
Position 426: 6.65407523516654e-09
Position 722: 6.220304565748759e-09
Position 6224: 1.478118440583935e-09
Position 445: 1.1158412509776937e-09
Position 453: 8.643838658117496e-10
Position 367: 8.410245025113918e-10
Position 529: 5.533663511867615e-10
Position 142: 4.615689339180199e-10
Position 421: 4.3748210330603046e-10
Position 510: 3.8773911306259756e-10
Position 134: 3.4836276194522674e-10
Position 404: 3.1175978272734033e-10
Position 631: 2.9664954757950504e-10
Position 598: 2.8915120022888806e-10
Position 465: 2.869164642914973e-10
Position 374: 2.2788423433945315e-10
Position 436: 1.8749857052344696e-10
Position 621: 1.820166066484161e-10
Position 221: 8.737851144551971e-11
Position 243: 5.983372219985856e-11
Position 229: 5.815376664537418e-11
Position 91: 4.985309908256713e-11
Position 103: 4.593677022825981e-11
Position 112: 3.735094902500362e-11
Position 232: 2.693778401259194e-11
Position 116: 2.2676214359133657e-11
Position 505: 1.7005985036259608e-11
Position 182: 1.6285987101448574e-11
Position 476: 1.4275819094339955e-11
Position 482: 1.1201801560348506e-11
Position 185: 1.0910670463138364e-11
Position 189: 1.0671358674460976e-11
Position 153: 8.655774635371125e-12
Position 596: 6.810862622048813e-12
Position 159: 4.849987531241108e-12
Position 120: 4.033899025164852e-12
Position 177: 3.587800336608315e-12
Position 155: 2.478713739233271e-12
Position 172: 2.4347942011040353e-12
Position 532: 1.6243918743862792e-12
Position 150: 1.1402780668905593e-12
Position 594: 1.0964658812836645e-12
Position 109: 8.880173141831459e-13
Position 515: 3.701622312147019e-13
Position 658: 2.0902678359149146e-13
Position 654: 1.7515311756292918e-13
Position 166: 1.4812219413463687e-13
