Gene = RP11-511P7.5
Position 574: 0.000547113972052677
Position 1793: 0.0005384318493065123
Position 702: 0.000532222087332341
Position 2782: 0.0005267878983254209
Position 2810: 0.000522193035144625
Position 2894: 0.0005109729835094173
Position 1182: 0.0005030265967543951
Position 1002: 0.0004963330881787513
Position 2065: 0.00044377632963780723
Position 1965: 0.0004319194093031115
Position 4448: 0.00036500950035425403
Position 2103: 0.00036046802933395765
Position 4900: 0.0002890867330122345
Position 694: 0.0002840512483205664
Position 1336: 0.00026741841442606796
Position 1239: 0.000245564638106419
Position 1364: 0.0002419760346216495
Position 1462: 0.00021389539191925383
Position 874: 0.00020646459115209075
Position 818: 0.00019582525146995028
Position 450: 0.00018980817983917567
Position 1932: 0.00018764774301403313
Position 977: 0.0001873534646899095
Position 534: 0.0001846868122219803
Position 424: 0.00017451124114161766
Position 647: 0.00015658302937370056
Position 606: 0.00011454977823727426
Position 447: 0.00011269965012714172
Position 673: 0.00011242821164176256
Position 1754: 0.00011225613977280938
Position 4310: 7.633782411131212e-05
Position 1325: 7.474166070520098e-05
Position 1637: 6.865843715082044e-05
Position 675: 6.581860662301767e-05
Position 2453: 6.278883897422765e-05
Position 494: 6.247482434579796e-05
Position 1291: 6.0549187539642045e-05
Position 554: 5.646707134869938e-05
Position 1020: 5.397074230677162e-05
Position 929: 3.746443280841283e-05
Position 1224: 2.650520219912032e-05
Position 3557: 2.5974153226197974e-05
Position 1626: 2.0905500664816263e-05
Position 974: 1.9045612359950245e-05
Position 411: 1.8331584133398476e-05
Position 1221: 1.2026530215246376e-05
Position 496: 7.4272229446520765e-06
Position 730: 7.0099535531070186e-06
Position 2567: 6.363199604741338e-06
Position 934: 6.308610004166829e-06
Position 1172: 3.848690878926618e-06
Position 1113: 3.646541004074026e-06
Position 709: 3.1604451446050497e-06
Position 1372: 3.030189038041936e-06
Position 3786: 2.8412063330465936e-06
Position 1185: 2.62778143494429e-06
Position 1242: 2.344654465868082e-06
Position 3726: 2.2704609526257942e-06
Position 716: 1.5972062748931232e-06
Position 2633: 1.2381338976973818e-06
Position 1245: 1.1448969614154761e-06
Position 1352: 1.0993306848692785e-06
Position 743: 5.500174758552196e-07
Position 949: 5.317772017559515e-07
Position 868: 4.2250019102523987e-07
Position 457: 2.750450290418359e-07
Position 711: 2.379751402408639e-07
Position 737: 2.365158806042913e-07
Position 235: 2.006586395389748e-07
Position 830: 1.7944112913819847e-07
Position 740: 1.0479431153285944e-07
Position 542: 7.429247379693179e-08
Position 842: 5.271880456915455e-08
Position 309: 5.155636074850114e-08
Position 315: 4.608374061109246e-08
Position 834: 2.5938679796647525e-08
Position 751: 1.6767763609166805e-08
Position 1509: 4.990905434130035e-09
Position 1030: 4.23489281220472e-09
Position 78: 4.205337466835964e-09
Position 140: 2.18361588348161e-09
Position 856: 2.0370328731331427e-09
Position 718: 1.8633481666970733e-09
Position 781: 1.6606970557743232e-09
Position 1034: 1.453008053923208e-09
Position 776: 1.4059291288167731e-09
Position 896: 1.2343094439960566e-09
Position 87: 1.1873851173815866e-09
Position 795: 1.0400707358530604e-09
Position 72: 7.88201670011078e-10
Position 74: 4.79198022180813e-10
Position 1165: 3.3982122528862353e-10
Position 145: 7.338549076454233e-11
Position 228: 2.5065095913512325e-11
Position 233: 1.8237926725825518e-11
Position 152: 4.5510203148049035e-12
Position 210: 6.892001001641459e-13
Position 161: 1.3754000425750022e-13
Position 176: 6.149665923768192e-15
