Gene = CLSPN
Position 31998: 0.003706778011314026
Position 3735: 0.0031029098786336034
Position 8400: 0.0030524662976527243
Position 21707: 0.0030121132050891083
Position 5261: 0.00299740159084084
Position 26819: 0.0029746669935654477
Position 8320: 0.002893797540363355
Position 26494: 0.0026818884404447123
Position 27034: 0.002426327032375103
Position 7944: 0.0023762928556935554
Position 31977: 0.002230806992208687
Position 32231: 0.002158431915242177
Position 29938: 0.0020463464128047167
Position 20903: 0.0019949314980562036
Position 28836: 0.0019581302598329397
Position 32686: 0.001921590395340973
Position 30197: 0.0018205387196209236
Position 8200: 0.0017682381920593577
Position 30754: 0.0017646268553275603
Position 2102: 0.001573523776969941
Position 24640: 0.0015617149960309013
Position 4968: 0.0014977444374879244
Position 27701: 0.0013895330101831001
Position 25292: 0.0012707870591024916
Position 3775: 0.0012035934988582492
Position 8316: 0.0011833164645661328
Position 21506: 0.0011485070963067423
Position 140: 0.0011376495477673696
Position 29025: 0.0011108123086872263
Position 24606: 0.0010723285554858327
Position 3092: 0.0010559412727267434
Position 1176: 0.001053043467499986
Position 20984: 0.0010506598055739086
Position 32703: 0.0010352685711891496
Position 30433: 0.0010007768005531683
Position 32594: 0.0009924154234487803
Position 30221: 0.00096386282656741
Position 33267: 0.0009212225197273027
Position 30801: 0.0009070309226390745
Position 31052: 0.0008646299062760343
Position 8454: 0.0008305571028681942
Position 362: 0.0007740446250885463
Position 25752: 0.0006698396275277323
Position 26108: 0.0006423539383371881
Position 25384: 0.0006394636930387217
Position 26981: 0.0006323979636927993
Position 4511: 0.0006038916097108596
Position 30885: 0.0006009569290923251
Position 30350: 0.0005994786886444958
Position 28382: 0.0005961927911113154
Position 8787: 0.0005417926147434199
Position 26229: 0.0005080171765140253
Position 28853: 0.00048378149969555557
Position 1959: 0.0004710419725275108
Position 25278: 0.00046058282544615
Position 30824: 0.00045209945419145536
Position 4202: 0.000432479595993207
Position 8903: 0.0003786038697798209
Position 24829: 0.0003741234801232754
Position 2412: 0.000363943457077102
Position 30929: 0.0003627316125315608
Position 2354: 0.00032947561003287044
Position 2594: 0.0003220650961249049
Position 6451: 0.0003189690424842136
Position 24752: 0.0003087855347158058
Position 31984: 0.00028314208106247293
Position 23052: 0.0002729565307384743
Position 24885: 0.0002596645631406373
Position 27106: 0.00025861762853705877
Position 33444: 0.0002554112224292782
Position 28216: 0.00025525018089420613
Position 27319: 0.00024116793017798163
Position 31480: 0.00021275588031650515
Position 32853: 0.0002001329461742988
Position 2780: 0.0001986913641631149
Position 32579: 0.0001956944023508527
Position 1480: 0.0001907913547268423
Position 24803: 0.00018286320415859402
Position 32323: 0.00018212434366454588
Position 3858: 0.00018200105982682662
Position 29652: 0.00017875534693748005
Position 28534: 0.0001751962420420882
Position 32606: 0.0001692186270270573
Position 7994: 0.00016700716181307896
Position 26515: 0.00014297485401770047
Position 22550: 0.00013382711305836914
Position 31883: 0.00013255312654753505
Position 9326: 0.00012911236265622107
Position 23237: 0.00012873729622717777
Position 1445: 0.00012649194290065396
Position 23203: 0.00011245050633593493
Position 1488: 0.0001062610651631138
Position 3254: 0.00010407565363874531
Position 1154: 8.887408826617512e-05
Position 1977: 8.730652142105173e-05
Position 32333: 8.425979831972755e-05
Position 30443: 8.058477847050876e-05
Position 1821: 7.605312384521521e-05
Position 32076: 6.688867138037462e-05
Position 4715: 6.071770135589631e-05
Position 423: 6.025969820338429e-05
Position 31258: 5.9209891976727894e-05
Position 33039: 5.551917840466063e-05
Position 33196: 5.4970434720773855e-05
Position 74: 5.3372624426250584e-05
Position 23557: 5.301101359207222e-05
Position 31960: 4.9036406216043566e-05
Position 4583: 4.833986074839072e-05
Position 9587: 4.6355604840239904e-05
Position 547: 4.563268521273289e-05
Position 1989: 4.555002617508333e-05
Position 10467: 4.543902267801248e-05
Position 621: 4.297503782029809e-05
Position 33164: 4.164652108063038e-05
Position 10351: 4.0671942058770975e-05
Position 32623: 3.547229228020081e-05
Position 1433: 3.2861630686383736e-05
Position 32757: 3.1568413431479345e-05
Position 32663: 3.109845701985275e-05
Position 4989: 2.9467391118115496e-05
Position 4743: 2.6538548680124696e-05
Position 33008: 2.614623312901925e-05
Position 26466: 2.550701714901199e-05
Position 4702: 2.0895734928335747e-05
Position 26706: 2.046424854893895e-05
Position 32079: 2.0395031433456444e-05
Position 29279: 2.0292213250525062e-05
Position 2270: 2.0276294230476236e-05
Position 247: 2.022621938226174e-05
Position 2135: 1.850662429987457e-05
Position 590: 1.835364990813374e-05
Position 507: 1.6871773753412635e-05
Position 151: 1.530272960920738e-05
Position 27705: 1.5000170062658616e-05
Position 3408: 1.4485216491110232e-05
Position 4999: 1.4246766563238893e-05
Position 4721: 1.4175556369439762e-05
Position 1140: 1.3502136074241453e-05
Position 676: 1.2408108391435064e-05
Position 33223: 1.2010373066836618e-05
Position 26773: 1.1481593575640085e-05
Position 915: 1.051230731772944e-05
Position 31500: 6.340787285614927e-06
Position 26531: 6.339264894498641e-06
Position 27491: 6.300106704929834e-06
Position 968: 6.087076036510128e-06
Position 32338: 5.929601587805992e-06
Position 664: 5.579559653130521e-06
Position 32336: 5.453003878606254e-06
Position 26458: 4.33376626941469e-06
Position 27351: 4.2815689695207535e-06
Position 505: 4.1864874751834115e-06
Position 2252: 4.081578645178322e-06
Position 1498: 3.919766962390817e-06
Position 31909: 3.903633550328404e-06
Position 202: 3.8020397017598403e-06
Position 32091: 3.3986384212874693e-06
Position 1383: 2.608301256962567e-06
Position 2090: 2.4335069463095373e-06
Position 55: 2.4018426223161824e-06
Position 1398: 2.3742017299195892e-06
Position 2150: 2.315793874217265e-06
Position 1200: 2.270861861673143e-06
Position 2416: 2.1289066996952966e-06
Position 26949: 1.7823430150523955e-06
Position 1724: 1.733422631396466e-06
Position 598: 1.544908016481643e-06
Position 2032: 1.5367858360270607e-06
Position 26911: 1.4662476259013283e-06
Position 86: 1.4221124367022163e-06
Position 1135: 1.2375313667530075e-06
Position 27094: 9.611224607089909e-07
Position 27141: 7.515597989268535e-07
Position 26821: 3.654383617904137e-07
Position 22267: 3.3421879149734656e-07
Position 27526: 2.3779032037469475e-07
Position 22055: 2.1965239543126507e-07
Position 22288: 2.0863944048853306e-07
Position 27024: 1.3637179811448895e-07
Position 2769: 1.3437908870910688e-07
Position 2592: 1.1127678639764994e-07
Position 2803: 1.0973996527824764e-07
Position 2823: 7.68913414757762e-08
Position 22089: 5.641082353822185e-08
Position 33: 4.638144720177663e-09
Position 392: 3.336730012028371e-09
Position 399: 2.881123597520266e-09
Position 867: 1.1385025046229e-09
Position 265: 6.125935188436746e-10
Position 1009: 2.649443355817406e-10
Position 678: 2.0990908223341142e-10
Position 26: 6.895660720263314e-11
Position 1289: 4.2768360318238924e-11
Position 299: 1.720464124783093e-11
Position 515: 4.6564390217148934e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 26397: 0.9920714490831726
Position 26686: 0.9910821252011488
Position 31830: 0.987064143598742
Position 30670: 0.9775610930093186
Position 32852: 0.9711130719980525
Position 33321: 0.9589773535603138
Position 32506: 0.9487065323346984
Position 20396: 0.9401609711182088
Position 8723: 0.9197666704361036
Position 24365: 0.9028496161592922
Position 7857: 0.8924881290351276
Position 18421: 0.8531904096454294
Position 30398: 0.8329836633480617
Position 21323: 0.7657989696319075
Position 31345: 0.7334094389844926
Position 4601: 0.6718740162453847
Position 9011: 0.48090827622409404
Position 7350: 0.4493842347252768
Position 21866: 0.36992165142590033
Position 2537: 0.3608537458530207
Position 7446: 0.24252219287620996
Position 15991: 0.2267509767535712
Position 31376: 0.21149533521373756
Position 21936: 0.2010432563826416
Position 16889: 0.1853475186113793
Position 5523: 0.1469077840644631
Position 6983: 0.14535904167290906
Position 4505: 0.1317944308515063
Position 26548: 0.11867056343269752
Position 29044: 0.11243752675147053
Position 30082: 0.10718026016031235
Position 21903: 0.10284873953169499
Position 2188: 0.09732161447843012
Position 5213: 0.09571203948808915
Position 22935: 0.07771561306152479
Position 20239: 0.06903300518790023
Position 21355: 0.06673181962607261
Position 17914: 0.06631977983638632
Position 6606: 0.06330391906579659
Position 20275: 0.058958974226910724
Position 7323: 0.05871474036624727
Position 3582: 0.05779574372728718
Position 8036: 0.055315223014011185
Position 7182: 0.05397329065530233
Position 28996: 0.05394068434985776
Position 7222: 0.04838731355752281
Position 20719: 0.04753747653798039
Position 21458: 0.04509463846620305
Position 20014: 0.043977345305188376
Position 17984: 0.04208666284730054
Position 21242: 0.03719004551938689
Position 17038: 0.03681730611759563
Position 6661: 0.03214139686219826
Position 20358: 0.03172643952449213
Position 23144: 0.02896574121132654
Position 19600: 0.02827979569871012
Position 2067: 0.027268368446122467
Position 21412: 0.026434460256667076
Position 2135: 0.025945424034166418
Position 33141: 0.023680265104954752
Position 8974: 0.02263841846298145
Position 22959: 0.01925113872190432
Position 19019: 0.018787081913662018
Position 31359: 0.01767300568202517
Position 24683: 0.017039163359761
Position 8223: 0.01676820757667972
Position 2515: 0.015301540209711969
Position 31292: 0.014706394382228658
Position 6638: 0.014082618244196802
Position 32510: 0.01212630057428999
Position 12501: 0.01181296878100449
Position 8050: 0.011524093480675056
Position 23001: 0.011458352163482888
Position 23094: 0.01124917613736812
Position 2093: 0.011239091403762128
Position 4510: 0.010678063125120376
Position 21461: 0.010491231834031715
Position 4452: 0.010281547759211623
Position 28775: 0.009912324638751656
Position 32745: 0.009891705772931372
Position 7076: 0.009706746538760757
Position 8055: 0.009640260802354713
Position 5443: 0.0091713012853411
Position 5507: 0.008755719576933272
Position 8088: 0.008750409792266692
Position 22950: 0.008697410207336581
Position 32809: 0.00862095503018692
Position 5065: 0.008581551716436724
Position 13440: 0.008555936743770358
Position 27596: 0.008446593527041933
Position 13239: 0.008442904447997748
Position 2031: 0.00825543067997368
Position 26167: 0.007633300010575946
Position 8103: 0.007602879196707933
Position 28905: 0.007596564410148144
Position 4903: 0.007465343850888512
Position 16235: 0.0070996273290136885
Position 17730: 0.006856553012871262
Position 28563: 0.006597240488372897
Position 30158: 0.006530006595817891
Position 31836: 0.00629827359249889
Position 5219: 0.00617901003665297
Position 28882: 0.0050159765603043855
Position 29024: 0.004985266782158523
Position 24638: 0.004975599320765462
Position 4268: 0.0044910049407765615
Position 8992: 0.004394918916604423
Position 8609: 0.004279237389121025
Position 1237: 0.004246803876533324
Position 4845: 0.004190134517204854
Position 6868: 0.004162879021588374
Position 33366: 0.003924468208595552
Position 32833: 0.003904048104943278
Position 20509: 0.0038658268016501496
Position 5405: 0.0038410638220755266
Position 28947: 0.0037538253009947913
Position 29002: 0.003683339482741729
Position 26040: 0.0036585213472540524
Position 29074: 0.0035327209611947753
Position 23074: 0.003515185931366227
Position 25152: 0.0034766502278712006
Position 24473: 0.003398900160980876
Position 26351: 0.0033961426329884798
Position 22256: 0.0033095178052252633
Position 7099: 0.0032662541121253634
Position 8653: 0.0032567624546538717
Position 29013: 0.0032242562748199997
Position 22127: 0.0032020828269591585
Position 21305: 0.0031618760726621086
Position 22131: 0.003094262426903359
Position 33379: 0.0030719579374088703
Position 24380: 0.003069070572623167
Position 5150: 0.0030318115001678136
Position 21640: 0.002903937595111026
Position 32529: 0.002900842521520343
Position 25216: 0.002836375870258145
Position 5477: 0.0027745021276038943
Position 8073: 0.0027314844503365495
Position 29789: 0.0026254409696985196
Position 5527: 0.0025532935454251242
Position 32483: 0.002495306749692566
Position 5567: 0.0023421542256044157
Position 29463: 0.002333735511942622
Position 7194: 0.002315371473936127
Position 32199: 0.0022607687912085334
Position 4477: 0.002241047640866001
Position 31852: 0.002205820793174682
Position 26948: 0.0022037029521879622
Position 28346: 0.002128491313498201
Position 32929: 0.0020555300928396664
Position 5309: 0.002052463195398577
Position 29675: 0.0020456519174365433
Position 12351: 0.0019565311938341884
Position 2402: 0.001911368842315186
Position 2321: 0.0019003997915941345
Position 24580: 0.0018421800692738951
Position 20636: 0.0018165136477618195
Position 4641: 0.0018094198951113187
Position 25974: 0.0017194521791836104
Position 2365: 0.0017045368496567638
Position 21957: 0.0017006009120669884
Position 31395: 0.0016847808836572907
Position 21905: 0.0016252305229417638
Position 31690: 0.0016223254029339614
Position 1039: 0.0016050984741505135
Position 2348: 0.0015906737385301397
Position 12651: 0.0015597272480473929
Position 29775: 0.001531890865528631
Position 24736: 0.0013562026145019395
Position 2300: 0.0013526882034683976
Position 23062: 0.00131131009967207
Position 18992: 0.001291334266016076
Position 2915: 0.0011675618534619044
Position 31378: 0.0011629841654185115
Position 31665: 0.0011478525579209295
Position 32981: 0.0011445203434551085
Position 28294: 0.0011370492178809975
Position 26595: 0.0011157725014510247
Position 29082: 0.0011092131986418828
Position 8547: 0.001101730760288552
Position 30817: 0.0010736627768239354
Position 30401: 0.001063127283404418
Position 21706: 0.0010122263699951324
Position 30032: 0.0009974097106526727
Position 5288: 0.000976979672760811
Position 12531: 0.0009654355379054157
Position 24706: 0.0009587717187756109
Position 8125: 0.00095584066336594
Position 26581: 0.0009485141650221564
Position 31687: 0.0009016351315405879
Position 32478: 0.0008895426239383582
Position 21914: 0.0008775075418380736
Position 21868: 0.0008521728194422038
Position 33327: 0.0008513967460375997
Position 4643: 0.0008470102781803895
Position 5085: 0.0008454702163580453
Position 4285: 0.0008237569759115421
Position 32773: 0.000820679558997448
Position 29548: 0.0008178004987762391
Position 6901: 0.0008174641594234305
Position 4736: 0.0008016254967744895
Position 26886: 0.0007942185169053847
Position 31628: 0.0007742658771395449
Position 21963: 0.0007655343398607282
Position 32858: 0.0007546501486455742
Position 29541: 0.0007165790997582693
Position 25213: 0.0006933194280573497
Position 26697: 0.0006923255510054106
Position 23161: 0.00068013176148523
Position 25587: 0.0006698396275277331
Position 24858: 0.000668642039671659
Position 7862: 0.0006007312653953673
Position 31308: 0.0005989587827470113
Position 31625: 0.0005779578768158309
Position 26640: 0.0005681471580335166
Position 2353: 0.0005659452827436446
Position 4611: 0.000530736202563185
Position 24570: 0.0004743966618529388
Position 4583: 0.00047001459712538076
Position 29418: 0.0004511917925805952
Position 21677: 0.0004461638758568923
Position 33284: 0.0004460410623892555
Position 7834: 0.0004333842526755541
Position 7775: 0.00042526828840674913
Position 342: 0.00041118636824010656
Position 21938: 0.00038695811465175095
Position 29243: 0.00037828872498081925
Position 22771: 0.000371263691687393
Position 8680: 0.00036611248673165073
Position 2170: 0.00035983345501432916
Position 22271: 0.0003452581426298275
Position 33511: 0.000344002406751609
Position 1095: 0.000338449955918948
Position 26726: 0.00033701166758186974
Position 7655: 0.0003356620994025893
Position 24458: 0.00033378520779869965
Position 33164: 0.0003288801024391052
Position 6961: 0.0003231560208058426
Position 4946: 0.00031650109990833953
Position 28717: 0.00031609008133025085
Position 2486: 0.00031129105374182387
Position 33196: 0.0003092676436474432
Position 375: 0.0003084910015019183
Position 22467: 0.00030652015020391383
Position 21873: 0.0002961015595225917
Position 31574: 0.0002876168200197016
Position 24240: 0.0002836621028945495
Position 4099: 0.0002825017611510331
Position 31839: 0.00027536786961772684
Position 30878: 0.0002693158874300218
Position 32678: 0.0002677449848081559
Position 1928: 0.00026456335098879233
Position 1246: 0.00024291648949871405
Position 26893: 0.0002374585318099755
Position 32168: 0.00023314286155323618
Position 2270: 0.00023230881416688137
Position 24606: 0.00022641747809258047
Position 3628: 0.00021658301572223768
Position 32879: 0.00021057886548289626
Position 32676: 0.00021053763008009284
Position 2747: 0.00020802220387514114
Position 2585: 0.0002032627915559748
Position 29923: 0.00019978104086719787
Position 26258: 0.00019857277129074738
Position 29835: 0.00019523221582072071
Position 25178: 0.00019476070434471898
Position 25169: 0.000189393161174782
Position 8453: 0.0001890864177941665
Position 33443: 0.00017804723008828545
Position 28835: 0.0001729561834816837
Position 27230: 0.00017181763169649665
Position 31162: 0.00016322124920551382
Position 24550: 0.00016192610121397395
Position 1173: 0.0001583055430871979
Position 1563: 0.00015621504693108328
Position 6399: 0.00015360186898596178
Position 29716: 0.0001531528618795431
Position 32062: 0.00015063593082271617
Position 22089: 0.00014874085993384176
Position 33292: 0.0001473171537449468
Position 5256: 0.00014392916441272865
Position 30596: 0.00013725969072801543
Position 5156: 0.00013100802574743555
Position 6351: 0.00012664630082781115
Position 25136: 0.00011672029083683642
Position 2726: 0.0001145147635493709
Position 32862: 0.00011287046366891867
Position 231: 0.00011270809516164693
Position 29378: 0.00011114616691473785
Position 25032: 0.00010729494240331201
Position 421: 0.00010620193361416755
Position 28122: 0.00010487849346753925
Position 29046: 0.00010472101933484948
Position 2383: 0.00010418464958420961
Position 29832: 0.00010368406494352229
Position 32468: 0.00010333469453204106
Position 358: 0.00010187126424043335
Position 7652: 9.872303444604797e-05
Position 32897: 9.51383404281851e-05
Position 8628: 9.504622166867205e-05
Position 408: 9.430537401695597e-05
Position 170: 9.36127363011746e-05
Position 30311: 9.289875276213734e-05
Position 22851: 9.266282055642724e-05
Position 316: 9.199921925019756e-05
Position 27957: 9.138924647378436e-05
Position 1804: 9.086583628664588e-05
Position 4053: 8.958111424947957e-05
Position 18113: 8.494598991598258e-05
Position 185: 8.143964279625988e-05
Position 27255: 7.698697735296126e-05
Position 33055: 7.609926998121141e-05
Position 2378: 7.234751776607344e-05
Position 32886: 7.189900562815508e-05
Position 1375: 6.853691460399475e-05
Position 4418: 6.774863423507058e-05
Position 29427: 6.330920798387388e-05
Position 1118: 6.110490191561588e-05
Position 4135: 6.03967205926948e-05
Position 32014: 6.016227703459622e-05
Position 28119: 5.588253466977039e-05
Position 33394: 5.450264326157907e-05
Position 2097: 5.367971706460509e-05
Position 32623: 5.354504400531408e-05
Position 23264: 5.301101359207223e-05
Position 26404: 4.9506888579447364e-05
Position 4967: 4.78827185461175e-05
Position 1818: 4.429443991186108e-05
Position 21595: 4.402921143248432e-05
Position 3667: 4.243162514269503e-05
Position 1263: 4.161283560546685e-05
Position 1207: 4.073791642940436e-05
Position 10393: 3.695989371718739e-05
Position 1309: 3.4593980528360226e-05
Position 31258: 3.0928205031785054e-05
Position 3645: 3.0791349099146994e-05
Position 31958: 2.9414392359180468e-05
Position 32947: 2.8921598262853462e-05
Position 464: 2.888046581164641e-05
Position 6403: 2.8310060391420592e-05
Position 1587: 2.729809530169038e-05
Position 33477: 2.704770992797185e-05
Position 32333: 2.6804494597498536e-05
Position 2252: 2.488784844027424e-05
Position 32408: 2.440902661715305e-05
Position 32549: 2.339090736296659e-05
Position 21789: 2.1936799173686295e-05
Position 21987: 2.1269507332023498e-05
Position 10155: 2.0394732848444918e-05
Position 1937: 2.0253853639441747e-05
Position 2307: 2.0250161815187217e-05
Position 32263: 1.9681886673326162e-05
Position 30880: 1.8315796708215795e-05
Position 33386: 1.752918972094793e-05
Position 9400: 1.734886345868491e-05
Position 2416: 1.627282228717511e-05
Position 26565: 1.6254659778801506e-05
Position 10246: 1.5008682441451378e-05
Position 1724: 1.4812014785571237e-05
Position 26613: 1.4529416585335832e-05
Position 10192: 1.3747655729699723e-05
Position 1753: 1.3394591469031707e-05
Position 5196: 1.3125073835504758e-05
Position 32026: 1.2730825990428829e-05
Position 28521: 1.2699352766140723e-05
Position 32446: 1.2405867605038068e-05
Position 1727: 1.2297825885615867e-05
Position 487: 1.1597584449750797e-05
Position 2449: 1.1561043444268563e-05
Position 1132: 1.1496903220545387e-05
Position 32038: 1.136269241303632e-05
Position 33407: 1.1277093283048758e-05
Position 2173: 1.0937438126746694e-05
Position 32089: 1.0796457098976938e-05
Position 6299: 1.041081227902006e-05
Position 32207: 1.0230591916591447e-05
Position 26896: 9.739263388261215e-06
Position 1859: 9.284911446381272e-06
Position 31560: 9.255869416859868e-06
Position 33426: 8.491228896136864e-06
Position 4972: 8.259372784735425e-06
Position 9538: 8.242320523047016e-06
Position 154: 7.977282270032877e-06
Position 32351: 7.600964737325267e-06
Position 32386: 7.451682529102278e-06
Position 308: 7.210065920041613e-06
Position 33428: 5.755835620649309e-06
Position 1389: 5.525406000645495e-06
Position 1098: 5.475402927433328e-06
Position 33332: 5.416839987392225e-06
Position 1644: 4.897978950927426e-06
Position 4856: 4.867820086824443e-06
Position 560: 4.725728014573322e-06
Position 32073: 4.626288179014413e-06
Position 1115: 4.539637876899869e-06
Position 9494: 4.5044539946713325e-06
Position 2693: 4.1330507902891684e-06
Position 838: 4.037389478710202e-06
Position 347: 4.015919450548429e-06
Position 1352: 3.96091084875337e-06
Position 3352: 3.91963180543593e-06
Position 852: 3.690723221835572e-06
Position 1870: 3.5960836009129833e-06
Position 1205: 3.5482081070669538e-06
Position 33484: 3.3693032529267413e-06
Position 33463: 3.32303962028782e-06
Position 32780: 3.2923116603558828e-06
Position 1975: 3.2751137724407394e-06
Position 33148: 3.126595925770034e-06
Position 1661: 3.0338243183333574e-06
Position 31745: 2.894606939260335e-06
Position 1216: 2.8521573251428577e-06
Position 9385: 2.468689588274353e-06
Position 1569: 2.421487182996635e-06
Position 27283: 2.2156623379525566e-06
Position 31861: 1.996205086927122e-06
Position 434: 1.954412479017298e-06
Position 3127: 1.8473900673584452e-06
Position 1271: 1.826070797716106e-06
Position 31763: 1.8010606905691398e-06
Position 32783: 1.7539635320877993e-06
Position 9403: 1.7263335893051784e-06
Position 9378: 1.68230997322381e-06
Position 310: 1.572603965951645e-06
Position 9297: 1.570145453092335e-06
Position 2457: 1.2234755871913488e-06
Position 9223: 1.2097512317816027e-06
Position 27839: 1.1566328302297684e-06
Position 29104: 1.1198194752369188e-06
Position 9154: 1.106420021016826e-06
Position 21771: 9.31022639332647e-07
Position 1176: 8.368562630564417e-07
Position 1257: 7.711421872632405e-07
Position 28148: 6.023359894397007e-07
Position 27429: 5.781612783340651e-07
Position 2629: 5.412157107423859e-07
Position 27892: 4.0226706619644855e-07
Position 4406: 3.4072944949494467e-07
Position 27981: 2.882778192199571e-07
Position 26080: 2.81759593916852e-07
Position 28100: 2.614827475961686e-07
Position 30824: 2.402973161324352e-07
Position 27814: 2.086343459186007e-07
Position 27261: 2.0720231331112836e-07
Position 2871: 2.0629974767054357e-07
Position 26915: 1.77336667549737e-07
Position 26910: 1.6839516974314663e-07
Position 26842: 1.49985132700292e-07
Position 1287: 1.1909150091640217e-07
Position 1300: 1.1094789084182757e-07
Position 33150: 7.460726735269147e-08
Position 1673: 6.850418752421218e-08
Position 27033: 5.910404206671607e-08
Position 26735: 5.700202480656029e-08
Position 5290: 5.258175564720511e-08
Position 32750: 4.776879885732005e-08
Position 32247: 4.473494755147567e-08
Position 139: 4.1442820234510374e-08
Position 1705: 4.019078249558103e-08
Position 26924: 3.913793921796494e-08
Position 32563: 3.7963333904058194e-08
Position 27017: 3.0837806617422716e-08
Position 26818: 3.031238977860656e-08
Position 32570: 2.775372007285673e-08
Position 32630: 2.197333701305814e-08
Position 22774: 2.178308308158374e-08
Position 1182: 2.0072874007976225e-08
Position 941: 1.9124270201783438e-08
Position 2550: 1.7471200006228345e-08
Position 32391: 1.5766259995782438e-08
Position 971: 1.3164192446731653e-08
Position 590: 1.2122062936487452e-08
Position 32682: 9.004094366408959e-09
Position 134: 8.203696964737914e-09
Position 631: 7.81030545005125e-09
Position 8951: 7.556782018836646e-09
Position 26750: 3.998095739513874e-09
Position 448: 3.6063769815577373e-09
Position 31640: 3.243962677935606e-09
Position 26747: 3.2056146605457553e-09
Position 2613: 1.9202271666579456e-09
Position 26556: 1.6342610911740931e-09
Position 31547: 1.5030241247126616e-09
Position 31606: 1.264781409632765e-09
Position 1438: 9.432718857561285e-10
Position 32222: 6.379882544779435e-10
Position 441: 6.115951644723331e-10
Position 719: 1.473448359359968e-10
Position 546: 9.741574256043674e-11
Position 671: 4.350699870565758e-11
Position 965: 3.280393791427971e-11
