Gene = SMCP
Position 1038: 1.5847947187174955e-05
Position 115: 1.5659446527222726e-05
Position 1915: 1.5178380003529363e-05
Position 2718: 1.6363104686483954e-06
Position 2751: 1.312066728053571e-06
Position 2867: 8.353449035872888e-07
Position 3157: 7.229995699888563e-07
Position 117: 2.117065681628447e-07
Position 200: 1.4700264423159118e-07
Position 181: 3.78596968451445e-08
Position 191: 3.28013122520203e-08
Position 183: 2.1514899449156438e-08
Position 78: 1.2602759231547575e-08
Position 148: 5.687811894887248e-09
Position 562: 4.127721956777506e-09
Position 26: 4.009971854505187e-09
Position 468: 2.8596460189786307e-09
Position 239: 2.676292657505409e-09
Position 684: 1.5975460861696145e-09
Position 237: 1.4492835361450977e-09
Position 662: 1.0875707196574206e-09
Position 348: 5.650191150529827e-10
Position 350: 2.233235705774701e-10
Position 723: 4.5288361078188824e-11
Position 491: 2.976261594480595e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2676: 0.7539927834705693
Position 6085: 0.4488456167355726
Position 1626: 0.06744689766197631
Position 3678: 0.05917640184244508
Position 4023: 0.04205600459366491
Position 5348: 0.038812480834529414
Position 6513: 0.03646473141836555
Position 5034: 0.03640800483119227
Position 1572: 0.02869492956544886
Position 2476: 0.028362981892310114
Position 3962: 0.026787800838126773
Position 1420: 0.020126976325250075
Position 277: 0.018786674584001337
Position 5094: 0.018748453054344538
Position 6171: 0.01751096784709215
Position 235: 0.01681323157923611
Position 6174: 0.015955314631887537
Position 1632: 0.013585504927746258
Position 1713: 0.012731634476615131
Position 3703: 0.011846517107576683
Position 3889: 0.009477565409332726
Position 3451: 0.009129994836262941
Position 1908: 0.008543498103121027
Position 2331: 0.007982863384676195
Position 1157: 0.007328455985446851
Position 5489: 0.006495344175901967
Position 6222: 0.006390265791489694
Position 3838: 0.006036469573420012
Position 6616: 0.005977314091099919
Position 5817: 0.0058828529677139915
Position 1481: 0.004449371713392619
Position 6309: 0.003676376359764708
Position 366: 0.003368846939631167
Position 6629: 0.003286484372027436
Position 1085: 0.0032122859791237214
Position 1181: 0.0031805452229676763
Position 6411: 0.0031493604904165454
Position 6142: 0.0031483044375486395
Position 4792: 0.0029752539395976932
Position 4005: 0.0029098554934689066
Position 4264: 0.002778117480812835
Position 5958: 0.002775719933035238
Position 3469: 0.0027096828776957903
Position 2612: 0.0026151793874069815
Position 6390: 0.0025852787123043478
Position 3123: 0.002448242842550847
Position 1494: 0.0023496995047144593
Position 4478: 0.0021344308165129762
Position 5723: 0.0021304695703834348
Position 1088: 0.0020623874904613358
Position 2899: 0.0020370049673101758
Position 1928: 0.001998775777437988
Position 5413: 0.0018277275924941478
Position 3966: 0.0018159178186320033
Position 5350: 0.0016510733180877557
Position 4872: 0.0016181691600914193
Position 948: 0.0015914094241363743
Position 5253: 0.0015635618658510514
Position 5398: 0.001537227093480322
Position 6414: 0.0014320274334781535
Position 473: 0.0013952502153207252
Position 5780: 0.0013743865806781412
Position 5679: 0.0012635218052488688
Position 302: 0.0012531305201873592
Position 757: 0.0012463392642898805
Position 1914: 0.0011459678486071703
Position 4983: 0.0010290471096956505
Position 2367: 0.0010286077507405441
Position 6148: 0.001016694925239547
Position 215: 0.0009835207202800531
Position 1114: 0.0009829138265506415
Position 5064: 0.00097895434904262
Position 1652: 0.0009597994475977398
Position 3844: 0.0009472017950616609
Position 3427: 0.0009019048392278867
Position 5593: 0.000849811623613501
Position 5998: 0.0008264530789838433
Position 2229: 0.0008100120994783417
Position 2678: 0.0007355206401085559
Position 1140: 0.0007317782358273505
Position 5305: 0.0007068594402156364
Position 924: 0.0006979991209562373
Position 1388: 0.0006917144394204613
Position 1935: 0.0006407406784742891
Position 2929: 0.0006228155058289999
Position 5918: 0.0006180829588358964
Position 2645: 0.0006013042799323348
Position 3684: 0.0005345593257092402
Position 1167: 0.0005271253640070004
Position 6417: 0.0005230098559061119
Position 3016: 0.0005190613403015571
Position 3525: 0.0004967884398631103
Position 3917: 0.0004965189628128959
Position 1316: 0.00045862555614882555
Position 1066: 0.00042830390060123155
Position 4072: 0.0004261730871243512
Position 4834: 0.00042127683292346105
Position 2844: 0.00037846318742286943
Position 2080: 0.0003679269316620601
Position 2387: 0.0003604164712920403
Position 3581: 0.00034648312029279826
Position 5131: 0.00033773693371811356
Position 1022: 0.00031773546366063043
Position 1728: 0.00031236898588639703
Position 6095: 0.00028640219569508904
Position 4613: 0.00028571127294056177
Position 423: 0.000278059804806953
Position 4831: 0.00027591297407693495
Position 4008: 0.0002508758086038477
Position 2981: 0.00023144130081175686
Position 4224: 0.00022232534889949035
Position 1381: 0.000208422186955619
Position 3864: 0.00020380672024251743
Position 4194: 0.00020153055457091247
Position 640: 0.00018890700075759224
Position 2970: 0.0001877863678406696
Position 1680: 0.00018776650389890016
Position 3840: 0.00018337674903122166
Position 6683: 0.00017422137425497977
Position 4991: 0.00017370539095475147
Position 1272: 0.0001663865885668141
Position 2552: 0.00016587427051684844
Position 3435: 0.0001636157570536246
Position 2391: 0.0001558692115842283
Position 2778: 0.00014373812436913405
Position 1005: 0.00014364782178251357
Position 800: 0.00013201246888282296
Position 816: 0.0001295049149238198
Position 5170: 0.00011712966697385272
Position 5311: 0.00011590672067305999
Position 5119: 0.00011107585645570635
Position 4373: 0.00010950327939466951
Position 4986: 0.00010193631751217746
Position 488: 9.720503483434204e-05
Position 2708: 9.415300535551653e-05
Position 2370: 9.230166642563822e-05
Position 4397: 9.077762408841664e-05
Position 5173: 9.022697885810217e-05
Position 477: 8.950874027171632e-05
Position 2503: 8.732030707706294e-05
Position 1090: 7.829245401214773e-05
Position 4339: 7.81066833323814e-05
Position 3801: 7.505865759901933e-05
Position 2647: 7.238370017202306e-05
Position 1235: 7.198575226616689e-05
Position 2346: 6.752626672950374e-05
Position 460: 6.619821536049825e-05
Position 1206: 6.464866957917712e-05
Position 531: 6.293247700948734e-05
Position 2946: 6.20919846107942e-05
Position 3777: 6.0782211876865955e-05
Position 284: 6.0671983534458536e-05
Position 2617: 6.0416299962251116e-05
Position 3633: 5.865744992848173e-05
Position 3931: 5.698597998876591e-05
Position 3080: 5.586136555404475e-05
Position 3476: 4.979608118754231e-05
Position 2012: 4.7225066127419346e-05
Position 304: 4.670422319990472e-05
Position 2856: 4.429807195461345e-05
Position 3494: 4.236429848161479e-05
Position 2275: 4.069654896116984e-05
Position 428: 4.0580243192302716e-05
Position 1279: 3.8033948829570136e-05
Position 3251: 3.71285505925558e-05
Position 3729: 3.708633212572068e-05
Position 548: 3.231030381441208e-05
Position 308: 3.178744231825411e-05
Position 1320: 3.1406992259124405e-05
Position 930: 3.018596568622866e-05
Position 505: 2.899228977723586e-05
Position 2632: 2.718473799842238e-05
Position 450: 2.6896729450906692e-05
Position 619: 2.6370736601092174e-05
Position 2819: 2.628202682230822e-05
Position 491: 2.486779857209907e-05
Position 660: 2.4360377879404648e-05
Position 759: 2.4311374701109273e-05
Position 2498: 2.4151339364831568e-05
Position 442: 2.2831312115321522e-05
Position 1275: 2.2439352270863514e-05
Position 1949: 1.9695344891997608e-05
Position 3432: 1.8149223342267825e-05
Position 1391: 1.8089386277217853e-05
Position 250: 1.4852511521173056e-05
Position 1046: 1.3796818904452954e-05
Position 191: 1.1253940648106833e-05
Position 3497: 9.241977097154716e-06
Position 1034: 8.48324985753958e-06
Position 1340: 3.3803905451198227e-06
Position 258: 2.7082869645046255e-06
Position 3301: 1.8317521618755703e-06
Position 1323: 1.7889113240800498e-06
Position 1209: 1.4503445750056289e-06
Position 1302: 1.442172127324015e-06
Position 1359: 1.094265350704119e-06
Position 1733: 9.94070362500436e-07
Position 1259: 9.768680082051492e-07
Position 571: 9.127906906018365e-07
Position 1211: 8.900199485836231e-07
Position 336: 8.074230747102201e-07
Position 1290: 7.151176288032103e-07
Position 1351: 6.383178220025146e-07
Position 1637: 4.996542298497526e-07
Position 1242: 4.752233389940462e-07
Position 1428: 4.5937577335515916e-07
Position 622: 4.131660246359437e-07
Position 960: 3.965525445253267e-07
Position 556: 3.815911624415667e-07
Position 502: 2.754414895879878e-07
Position 1295: 2.713499419034457e-07
Position 376: 2.597446537019227e-07
Position 514: 1.817778393356264e-07
Position 820: 1.1682556123043674e-07
Position 603: 6.21314415048264e-08
Position 1547: 6.145463130500309e-08
Position 674: 5.531477500729555e-08
Position 834: 4.99751808819752e-08
Position 248: 3.822412779289823e-08
Position 380: 3.528238758730605e-08
Position 1031: 2.9791243231854656e-08
Position 507: 2.674452383520449e-08
Position 535: 2.3015632898505145e-08
Position 1238: 1.6383244677853313e-08
Position 1223: 1.0877114493582717e-08
Position 691: 9.225467528355593e-09
Position 550: 8.622485974787598e-09
Position 593: 7.852245335678338e-09
Position 636: 6.7242513403130444e-09
Position 438: 1.4849129795233697e-09
Position 582: 1.2672079253368019e-09
Position 712: 1.012126470221813e-09
Position 580: 3.378881227025524e-10
Position 454: 3.3116589649660705e-10
Position 766: 3.066753189235293e-10
Position 340: 1.69027956799543e-10
Position 653: 1.1595396643521498e-10
Position 560: 6.47285478456555e-11
Position 605: 1.8114335074163645e-11
Position 693: 1.6167788527976e-11
Position 317: 3.2350732371942205e-13
Position 124: 9.353878445727195e-15
Position 129: 6.4278114543395755e-15
Position 138: 2.0497698445360905e-17
Position 88: 8.718747908683865e-18
Position 140: 6.530957574939156e-19
Position 93: 6.104855286537799e-19
