Gene = BTBD8
Position 153: 0.007136845919828063
Position 9008: 0.0058350734832766996
Position 6340: 0.005585615172539809
Position 7908: 0.0050059472431874365
Position 3244: 0.003963633300783947
Position 6986: 0.003508682129498596
Position 5186: 0.003448720729342837
Position 1822: 0.0032230568526484937
Position 4344: 0.0032085868372715293
Position 4340: 0.0031772393258937717
Position 4159: 0.003168813838207279
Position 980: 0.003015801156838059
Position 200: 0.002787526763298514
Position 11397: 0.0027213030388754415
Position 3482: 0.0023205373317643253
Position 1027: 0.002318724546214284
Position 5123: 0.002214619295998799
Position 4184: 0.0021653875369763544
Position 10928: 0.0018564430318341117
Position 62: 0.0018492814490049746
Position 4137: 0.0017821724065065084
Position 2132: 0.0017465976241689341
Position 5255: 0.0016803531964786475
Position 2455: 0.001565418730538307
Position 9066: 0.0012813370489656866
Position 9053: 0.001256643565452722
Position 11127: 0.0012348409158825598
Position 7292: 0.0011756733237540619
Position 10797: 0.0008799609561911053
Position 11133: 0.0007814323000586809
Position 9242: 0.000609452455457142
Position 935: 0.0005687840204874998
Position 10844: 0.0005193819006641285
Position 11093: 0.0004540598614220754
Position 8615: 0.000267756920626329
Position 34017: 0.0002618703884909818
Position 4855: 0.00025263672352707255
Position 4288: 0.00021292267453117063
Position 327: 0.00020753939416588216
Position 37999: 0.00020283262212933043
Position 283: 0.0001737893647379437
Position 595: 0.00016458411401259337
Position 2510: 0.00016438923481707548
Position 1739: 0.00014491201857701818
Position 3616: 0.00010434743020850597
Position 2200: 0.00010256596273144517
Position 12265: 9.70645493072836e-05
Position 10538: 9.410925879103747e-05
Position 1114: 9.279350140120325e-05
Position 2221: 9.148174652239718e-05
Position 2026: 8.267445174590287e-05
Position 33: 8.101732674721834e-05
Position 4297: 7.173411387344923e-05
Position 5651: 6.79997612747628e-05
Position 4810: 6.778209353715859e-05
Position 3564: 5.465365036398141e-05
Position 10526: 4.836597135738335e-05
Position 353: 4.390952598908737e-05
Position 4693: 4.3214141180422486e-05
Position 1006: 4.157329837877342e-05
Position 258: 3.869842802970479e-05
Position 4176: 3.525590570412636e-05
Position 3703: 3.30928009016496e-05
Position 1879: 3.27746020105271e-05
Position 3145: 3.1837883433179536e-05
Position 3134: 3.1669832877556485e-05
Position 634: 3.061939984117642e-05
Position 2742: 2.918457802027372e-05
Position 2378: 2.6824164356031734e-05
Position 1771: 2.56029621227528e-05
Position 4087: 2.4392723252942148e-05
Position 3795: 2.422669233403527e-05
Position 4698: 2.2355512763258826e-05
Position 3254: 2.0278049343059503e-05
Position 703: 1.9640209671077973e-05
Position 11013: 1.6399084393357787e-05
Position 148: 7.445163505360251e-06
Position 1518: 5.1940948663539435e-06
Position 355: 4.796495405744579e-06
Position 221: 4.419152258133417e-06
Position 17: 1.7851773082171535e-06
Position 837: 1.7537119563079543e-06
Position 246: 1.3344761184943463e-06
Position 825: 1.0866774459538382e-06
Position 515: 9.86926126033161e-07
Position 632: 2.857317533405157e-07
Position 104: 2.2376173138887523e-07
Position 518: 2.184505496237592e-07
Position 679: 1.711073897541771e-07
Position 629: 1.629854183632469e-07
Position 682: 1.2553429365078017e-07
Position 293: 1.2123148680660666e-07
Position 218: 9.249764408386381e-08
Position 645: 6.299839166896208e-08
Position 416: 2.7472967734956767e-08
Position 325: 1.6280026105835846e-08
Position 307: 1.5174865916251353e-08
Position 1179: 9.792222954328907e-09
Position 489: 1.291194155940446e-09
Position 83: 1.285854753527678e-09
Position 526: 1.2292845331196086e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 22136: 0.9999989591470742
Position 27547: 0.9885950177954774
Position 49350: 0.986606621850806
Position 8361: 0.9647243340413864
Position 8954: 0.7067857824856469
Position 50383: 0.4998076656659224
Position 7187: 0.35446784273690257
Position 9172: 0.21154971624432134
Position 49648: 0.17896837997619086
Position 50048: 0.16508242765941877
Position 25282: 0.16233217791353727
Position 49678: 0.15650820452327668
Position 27260: 0.14747101579152935
Position 14004: 0.13432523009051678
Position 12131: 0.1279046864831374
Position 3964: 0.11096346269780538
Position 21386: 0.10283158373458776
Position 11219: 0.09575864145274622
Position 27123: 0.0908128128521478
Position 6872: 0.0846512829294417
Position 7145: 0.07837829535194017
Position 11533: 0.07327384906384578
Position 10903: 0.07284730912669599
Position 14378: 0.06215821353567559
Position 8911: 0.05560176269454611
Position 482: 0.05400249667940082
Position 25417: 0.04383031876112062
Position 4969: 0.037013558445434164
Position 14001: 0.03534380170674629
Position 9140: 0.03509903655774148
Position 22554: 0.034739989065414464
Position 18546: 0.03240903235375114
Position 11189: 0.030711024887622732
Position 4476: 0.0259373481367328
Position 9212: 0.025532527666710447
Position 2502: 0.02037105020836692
Position 3000: 0.020353273746914164
Position 8878: 0.019023681648671686
Position 13864: 0.01763073661251211
Position 8984: 0.017527495364840003
Position 8423: 0.015444318687666284
Position 14299: 0.014374547979163972
Position 22751: 0.01411793807347618
Position 504: 0.013613868583626636
Position 25760: 0.0132467421657058
Position 14259: 0.012967187490379936
Position 13756: 0.012614136852306756
Position 12330: 0.012006333765263671
Position 4521: 0.010933453603889432
Position 11169: 0.010565085800227194
Position 1089: 0.009933973938329668
Position 3052: 0.009172297225384568
Position 9195: 0.009048611954054294
Position 27526: 0.007594415459415264
Position 7822: 0.007512790499509852
Position 23161: 0.007162118365713038
Position 22724: 0.00714588996973829
Position 900: 0.006773399166350858
Position 23329: 0.00668781734478567
Position 293: 0.006468102557030162
Position 43289: 0.006072919899561195
Position 300: 0.006032487707518556
Position 3131: 0.005826147128566656
Position 11459: 0.005699172361313236
Position 7839: 0.0056155006615720045
Position 12213: 0.005494330670866723
Position 10973: 0.0051699883471882264
Position 4248: 0.004952329989116463
Position 2298: 0.004409035956343757
Position 1147: 0.004150098088606533
Position 7754: 0.0036894206371152396
Position 27622: 0.0036645150774514954
Position 11243: 0.003497935487088467
Position 214: 0.003450660229631479
Position 4257: 0.0031921578657374736
Position 2461: 0.0031900923531090015
Position 8270: 0.0031784214026235715
Position 6588: 0.00309552504159317
Position 38974: 0.003072785021268315
Position 7171: 0.002772322793653877
Position 6068: 0.0023427599628668815
Position 1681: 0.002249556119231263
Position 858: 0.0022273584593101
Position 547: 0.0022125563222634204
Position 7241: 0.002170379949255423
Position 8482: 0.0019320029095589047
Position 3357: 0.001676656902305988
Position 2089: 0.0016520696247354642
Position 8994: 0.0016146459399250153
Position 8963: 0.0016104479779581972
Position 10694: 0.001433826649917648
Position 6086: 0.0013800801952162352
Position 8321: 0.0013161345712088407
Position 1737: 0.001221884903326925
Position 5950: 0.00109745562953726
Position 1093: 0.001054330365105648
Position 4270: 0.0009714217775849668
Position 2430: 0.0009442575490177152
Position 258: 0.0008284457695176414
Position 3389: 0.0007826621140537831
Position 6181: 0.0007653193849194419
Position 34125: 0.0006922332348406043
Position 4769: 0.0006748109279154613
Position 984: 0.0006129642474849235
Position 1021: 0.0006046509989669943
Position 254: 0.0005747091415887932
Position 8171: 0.0005604393359910991
Position 37912: 0.0004578707931686351
Position 364: 0.00042369903155270694
Position 2325: 0.00041910270483153816
Position 37331: 0.0003865967181510035
Position 1955: 0.0003614230778212286
Position 346: 0.0003188811172966933
Position 33911: 0.0003184014085505215
Position 3200: 0.00031720760063496355
Position 4183: 0.0003157071228055451
Position 27770: 0.0003101242219451884
Position 29751: 0.00030790864085825266
Position 10771: 0.00030595057482404186
Position 36257: 0.0003051017675407524
Position 11018: 0.00029852214257866986
Position 2507: 0.000294945584256144
Position 4073: 0.000287269939243914
Position 10844: 0.00028545860593112265
Position 3168: 0.00026316617693003644
Position 36134: 0.00023937334055443226
Position 35561: 0.00020752261846139255
Position 2032: 0.00020302701990267032
Position 1960: 0.00019968828745833107
Position 2265: 0.00019709585777444107
Position 836: 0.00015626444779312857
Position 1177: 0.0001554808594517201
Position 30018: 0.00014813857196214778
Position 1072: 0.0001357804046792067
Position 304: 0.00012414831035395573
Position 601: 0.00012205967216129774
Position 4049: 0.00010741545126860326
Position 34303: 9.857991905732911e-05
Position 28061: 8.402108638218278e-05
Position 31485: 8.246281640066373e-05
Position 2880: 8.237912641794869e-05
Position 2302: 7.711434955506417e-05
Position 10308: 7.552253070005776e-05
Position 34329: 7.445830732423831e-05
Position 315: 7.301628196825351e-05
Position 28227: 6.89545397987286e-05
Position 3543: 6.529236693916228e-05
Position 10345: 6.495361570021487e-05
Position 36558: 6.236078342855436e-05
Position 4291: 6.214954373218135e-05
Position 35839: 4.777672562772893e-05
Position 29477: 4.698907525284182e-05
Position 29390: 4.0071589477513605e-05
Position 30580: 3.9174208435317876e-05
Position 32309: 3.7845393529765254e-05
Position 4045: 3.645154255178851e-05
Position 2294: 3.13285142100967e-05
Position 319: 3.074207799347053e-05
Position 31218: 3.054297583898333e-05
Position 5498: 2.892593166748258e-05
Position 798: 2.8802113940055392e-05
Position 29045: 2.69648362660263e-05
Position 233: 2.6085197417607972e-05
Position 28806: 2.5292126757011515e-05
Position 8851: 2.44398243273709e-05
Position 5443: 2.2955635163976204e-05
Position 28474: 2.2295365594488232e-05
Position 2373: 2.220302109484577e-05
Position 2639: 2.18687448324477e-05
Position 1809: 2.1619519245027635e-05
Position 31106: 2.0019993736441733e-05
Position 10905: 1.991313737793656e-05
Position 31500: 1.9789934245068564e-05
Position 28378: 1.9527008576366716e-05
Position 8090: 1.8146844064772868e-05
Position 5510: 1.6118194443304073e-05
Position 31128: 1.5700317062801475e-05
Position 3115: 1.5023785733250136e-05
Position 31797: 1.4034345806509924e-05
Position 3023: 1.400936662006694e-05
Position 27819: 1.2630201797785343e-05
Position 29806: 1.2426412091676283e-05
Position 3300: 1.2246549770678866e-05
Position 25907: 1.2103666726237761e-05
Position 29971: 1.1640226223806312e-05
Position 32596: 1.1393268934092253e-05
Position 776: 9.369840388133555e-06
Position 29089: 9.121073539470987e-06
Position 2021: 8.900279461029262e-06
Position 2199: 8.872314949000108e-06
Position 3097: 8.578650858567708e-06
Position 28645: 8.54699853816064e-06
Position 2365: 7.891324118010149e-06
Position 1762: 7.38006063506259e-06
Position 522: 7.330905846653994e-06
Position 526: 7.29873043982811e-06
Position 902: 7.1350657962790335e-06
Position 29367: 6.920898823675888e-06
Position 2637: 6.91808811917358e-06
Position 27737: 6.8383354266660955e-06
Position 28334: 6.445573111988923e-06
Position 2927: 6.2884676051844585e-06
Position 8891: 6.2434957166829565e-06
Position 28290: 6.2313620599601685e-06
Position 2347: 5.805620300436892e-06
Position 28666: 5.685712446975492e-06
Position 1054: 5.648548181333378e-06
Position 445: 4.471180499145812e-06
Position 28132: 4.447209019756856e-06
Position 3141: 4.409601221335295e-06
Position 3032: 4.408818661765477e-06
Position 25870: 4.400439480919645e-06
Position 3068: 4.380073914975585e-06
Position 2335: 4.143088055174667e-06
Position 759: 3.879050444653551e-06
Position 27933: 3.832310657874355e-06
Position 1059: 3.7317212792189415e-06
Position 27869: 3.3569458143437484e-06
Position 27928: 3.307162692262154e-06
Position 24961: 3.2810615481244157e-06
Position 2260: 2.8378524561539197e-06
Position 24053: 2.7427418628720078e-06
Position 816: 2.6095225777537503e-06
Position 121: 2.425275602262932e-06
Position 919: 2.402794761962757e-06
Position 23898: 2.323143167305759e-06
Position 803: 2.2214327842278336e-06
Position 10353: 2.0023991719762954e-06
Position 1282: 1.859330326514644e-06
Position 23956: 1.836677725225598e-06
Position 29185: 1.8052073301714037e-06
Position 22918: 1.5715350916453716e-06
Position 1419: 1.4566986878873165e-06
Position 25011: 1.2272866473802717e-06
Position 27901: 1.1064828061321975e-06
Position 1258: 1.0770663067258344e-06
Position 22994: 9.191993771915803e-07
Position 1422: 8.959354041285006e-07
Position 912: 8.531163199822576e-07
Position 22976: 8.234701058900286e-07
Position 929: 7.555976395781808e-07
Position 669: 7.071129330202016e-07
Position 1036: 4.920982247036957e-07
Position 1996: 4.0817792977242205e-07
Position 22871: 4.0601920195960304e-07
Position 2680: 3.9774506865257486e-07
Position 22446: 3.7083573198939613e-07
Position 697: 3.080434100884579e-07
Position 2311: 2.7762180738090384e-07
Position 23526: 2.483504227736404e-07
Position 1588: 2.151497437103108e-07
Position 743: 1.8528929920032854e-07
Position 947: 1.222255042202557e-07
Position 1155: 9.17640019608866e-08
Position 15431: 6.333716144132049e-08
Position 12634: 5.733937079151658e-08
Position 580: 5.2623410851507054e-08
Position 824: 5.175949346986043e-08
Position 639: 3.211949626068489e-08
Position 190: 3.0147183056687416e-08
Position 645: 2.4249514921337843e-08
Position 331: 2.3213094489353712e-08
Position 712: 2.2154000801331676e-08
Position 14881: 2.1677739160915164e-08
Position 2003: 2.1453779541235988e-08
Position 416: 1.7241790018160478e-08
Position 12875: 1.6741652826299808e-08
Position 16935: 1.5306023019253855e-08
Position 1685: 1.386345696721246e-08
Position 610: 1.1953264461831783e-08
Position 200: 1.1744859963610295e-08
Position 4549: 1.1708649217372543e-08
Position 653: 1.1450405312396984e-08
Position 369: 1.0067458561535943e-08
Position 450: 6.692951700876646e-09
Position 138: 6.5063342091628255e-09
Position 2857: 5.66008895450493e-09
Position 9530: 5.6082692905166955e-09
Position 16779: 5.471445228733485e-09
Position 2943: 5.039534473687828e-09
Position 361: 4.68530775851036e-09
Position 373: 3.914406513414917e-09
Position 679: 3.170822845471415e-09
Position 12901: 2.9058410745554995e-09
Position 13193: 2.0976789360728033e-09
Position 13196: 1.9797522439178036e-09
Position 9352: 1.5584076885437678e-09
Position 12485: 1.3999547545887238e-09
Position 384: 8.277258738142079e-10
Position 624: 7.53586600244328e-10
Position 1448: 6.604467986964278e-10
Position 9922: 5.058984743155039e-10
Position 1045: 1.7294981127319848e-10
Position 1264: 1.46603279480616e-10
Position 194: 1.151959311180384e-10
Position 1515: 1.9930756554621663e-11
Position 101: 1.859673458717623e-11
Position 141: 1.7664613739133418e-11
Position 1860: 1.6639059568939223e-11
Position 1721: 1.2872217294236215e-11
Position 79: 4.671190158334308e-12
Position 146: 2.3807966301312895e-12
Position 99: 7.629802370982286e-13
Position 388: 9.000731803824724e-16
Position 394: 6.974206108311452e-18
