Gene = CAAP1
Position 1503: 7.659962502514894e-09
Position 1134: 6.23950889177073e-09
Position 1096: 6.097974479566253e-09
Position 1324: 5.625552743110133e-09
Position 270: 4.7760937199743605e-09
Position 1532: 4.7017038596542396e-09
Position 1155: 4.660756916242483e-09
Position 1676: 4.134334667408417e-09
Position 1261: 3.16138150029066e-09
Position 278: 3.0807089700507376e-09
Position 1776: 2.823398007570408e-09
Position 1188: 2.8010819475885714e-09
Position 1582: 2.3209940922781734e-09
Position 659: 2.2785037132828488e-09
Position 1642: 2.113102143600008e-09
Position 1296: 1.6384398195199559e-09
Position 1736: 1.6209587478467523e-09
Position 1785: 1.3079017997497966e-09
Position 1797: 1.3025289124809448e-09
Position 1280: 1.2259802605640932e-09
Position 684: 1.0894576009629616e-09
Position 567: 9.52061035533956e-10
Position 933: 4.728520858255269e-10
Position 827: 4.080538946929008e-10
Position 569: 1.9265871774605194e-10
Position 893: 1.8403943224409384e-10
Position 528: 1.0476513055154428e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6615: 0.9191403973089166
Position 5081: 0.7405612056627321
Position 7918: 0.574433689867733
Position 6233: 0.5063938223231876
Position 5290: 0.48478982303257484
Position 4379: 0.4119164663214488
Position 23870: 0.35263659378699574
Position 5339: 0.31038768063860506
Position 7901: 0.24322432639817673
Position 24257: 0.21596302550025784
Position 7887: 0.17251368669037914
Position 24369: 0.10639425958749654
Position 18406: 0.09215100415675515
Position 4308: 0.0658420979051409
Position 6393: 0.05971595131225326
Position 17394: 0.0537316815167019
Position 2440: 0.050802654381096525
Position 10155: 0.04589612599505828
Position 5595: 0.04429042967232629
Position 8219: 0.04214923525556732
Position 10025: 0.037033434195642645
Position 5324: 0.029319386078341957
Position 6377: 0.028998166800684812
Position 4696: 0.027247109001752326
Position 10494: 0.027142203851312843
Position 18002: 0.026642114564862335
Position 4230: 0.02382158134716381
Position 10340: 0.023083357565238365
Position 17975: 0.022662134785575837
Position 4628: 0.022402057720539548
Position 4454: 0.020481813982612833
Position 17890: 0.018774606967828483
Position 16404: 0.017626055241851804
Position 2436: 0.01744450504119551
Position 6429: 0.017381800535279074
Position 19455: 0.016945535014613634
Position 8185: 0.016937927226041823
Position 18604: 0.015393806487502135
Position 10751: 0.01431201983723875
Position 6906: 0.012976257524602583
Position 4448: 0.012938249122942896
Position 13149: 0.0122014967188496
Position 6820: 0.011336720128652276
Position 10315: 0.010942776579598579
Position 14407: 0.010230640431125228
Position 13554: 0.010120261397323941
Position 17425: 0.009096110002197493
Position 5135: 0.008931939821987868
Position 7148: 0.008904145262464152
Position 16380: 0.008282237564362712
Position 9698: 0.008278911375197625
Position 4393: 0.008148153884296176
Position 4349: 0.008111236134806046
Position 11862: 0.007798019097322849
Position 5393: 0.007524898682920885
Position 5103: 0.007028726918314865
Position 10767: 0.00690082824049411
Position 4723: 0.005963241920791089
Position 17390: 0.0054778523525370534
Position 15501: 0.0051660931631660485
Position 2372: 0.00510489659567106
Position 6316: 0.0050091300683541805
Position 16430: 0.004997169454978552
Position 6559: 0.004840471886021193
Position 10623: 0.004243381848126169
Position 4433: 0.004230737008192717
Position 1025: 0.003856222138568218
Position 7035: 0.0037991590559890392
Position 2460: 0.003626147027088774
Position 9672: 0.0036124216228956532
Position 6048: 0.003596214324982148
Position 13992: 0.0035636083856907027
Position 12382: 0.003527715076260231
Position 5619: 0.003477430291655817
Position 5757: 0.0034116469316809793
Position 6855: 0.003360898018197465
Position 3392: 0.0033522084136731003
Position 5450: 0.003277623807653309
Position 8670: 0.0031500473326073622
Position 9135: 0.002998821240474904
Position 4837: 0.002949657491172893
Position 3554: 0.0029083229828928713
Position 2409: 0.0028146871705299636
Position 4983: 0.002752804061148271
Position 8106: 0.0026943075350584363
Position 14948: 0.002656976654597169
Position 1862: 0.002583662926127284
Position 4415: 0.0025690684421916022
Position 10287: 0.002506813206041755
Position 14017: 0.0024439244414025956
Position 13956: 0.002300068643638826
Position 14989: 0.002284531236239837
Position 10647: 0.00227173400079038
Position 7839: 0.0022164966106166277
Position 9206: 0.002131295363894647
Position 10231: 0.0020730037216382764
Position 12573: 0.002053599173003582
Position 8758: 0.0020047851818709985
Position 4153: 0.001913264945345
Position 6450: 0.0017773257842879744
Position 4713: 0.001718996127903956
Position 6867: 0.0017149042003665811
Position 8225: 0.0017056407278337835
Position 750: 0.0016934907938480934
Position 4737: 0.001676553264462578
Position 2238: 0.001625390409731014
Position 9961: 0.0015448838455898528
Position 11325: 0.0014870232094115442
Position 6338: 0.001431452597798458
Position 4387: 0.0014036664970992088
Position 17092: 0.0013789484386076561
Position 16970: 0.0013730803710027962
Position 6651: 0.0013430057206588175
Position 14260: 0.0013370313304558725
Position 5346: 0.001235031059001926
Position 10874: 0.001213882322190454
Position 12897: 0.0011786273326070827
Position 13252: 0.0011697597352258134
Position 13419: 0.0011397248266822194
Position 16130: 0.0011386703396177728
Position 11397: 0.0011370584582156438
Position 3885: 0.0011098589555333304
Position 7411: 0.0010367212658619735
Position 8640: 0.0010357487772640005
Position 11204: 0.0010341897000229058
Position 2652: 0.0010076821980887017
Position 5360: 0.0009484151179847052
Position 5341: 0.0009474710187374096
Position 3413: 0.0009192351926131722
Position 6628: 0.0009111856847498454
Position 8393: 0.0009010967483577731
Position 4511: 0.0008853142166135647
Position 6205: 0.0008751269986167603
Position 3172: 0.000852530628376783
Position 5693: 0.0008397090048713196
Position 13208: 0.0008340810731228169
Position 12758: 0.0008218487188909249
Position 5411: 0.0007712855994349366
Position 15514: 0.0007700428423879471
Position 6470: 0.0007615810355139322
Position 11050: 0.0007500259963710743
Position 10264: 0.0007343159565881721
Position 8564: 0.0006940297660148077
Position 4313: 0.0006829716418238777
Position 5783: 0.0006740193509528976
Position 4855: 0.0006636840898827721
Position 2943: 0.0006197666277552906
Position 6239: 0.0006160300472849664
Position 4244: 0.0006125209800670189
Position 1625: 0.0006060600606805135
Position 7197: 0.0005810214651580646
Position 11580: 0.0005707181007721623
Position 2510: 0.0005527587734687709
Position 8689: 0.0005411741196496412
Position 15104: 0.000525803363053045
Position 1707: 0.0005066417392283491
Position 2600: 0.0005062529029325953
Position 6458: 0.0004853058760780361
Position 4936: 0.00046605384311181655
Position 2024: 0.0004577775061057038
Position 5174: 0.00045706899259876504
Position 11768: 0.00045459916745458874
Position 5759: 0.0004385978677684427
Position 10601: 0.0004330891527061253
Position 11688: 0.0004299351373106682
Position 9032: 0.0004296237506253565
Position 5676: 0.0004169155569690292
Position 9569: 0.0004157294875415707
Position 4651: 0.00041514879002305474
Position 4062: 0.00040781866151816447
Position 4322: 0.00039829249508665864
Position 7228: 0.00039276584824467
Position 3388: 0.0003707330084689055
Position 11383: 0.0003617834373106468
Position 4466: 0.00036143583181138606
Position 10234: 0.0003567279337297107
Position 10944: 0.00034816703406826544
Position 10164: 0.0003478255322726416
Position 10791: 0.0003395119893666673
Position 11350: 0.00033136305033856474
Position 13842: 0.00033020848478590323
Position 7181: 0.00032996879505343046
Position 5007: 0.00032883623750833445
Position 4491: 0.00031337980161300614
Position 13664: 0.0003037939154774292
Position 4548: 0.0002990890782668792
Position 9420: 0.0002988218316092251
Position 8192: 0.0002970262696190791
Position 13615: 0.0002959561611636711
Position 9327: 0.0002783504135873833
Position 821: 0.00027164807447758495
Position 10372: 0.00025478872725508015
Position 5993: 0.00025253363812569865
Position 1532: 0.00024468668225826224
Position 1219: 0.00024285596039606055
Position 676: 0.00023292967729720887
Position 4113: 0.0002320331282603671
Position 6738: 0.00021490607387720308
Position 4958: 0.00021282700163661292
Position 1886: 0.00020188454731164898
Position 2027: 0.00019429316228823304
Position 8675: 0.0001925498230830701
Position 5833: 0.00018327046575620007
Position 2694: 0.00018258309015464796
Position 9546: 0.000173957124607798
Position 5196: 0.00017317571571514036
Position 7086: 0.00017159488905510857
Position 9511: 0.0001714605955942602
Position 9448: 0.00017014590586555617
Position 5397: 0.00016981178387584907
Position 8065: 0.00016165443865435428
Position 6520: 0.00015644061775743376
Position 8171: 0.0001489635260641763
Position 9281: 0.00014717314228215948
Position 6096: 0.00014653253881607986
Position 6822: 0.0001423508120339947
Position 5491: 0.0001321947566265841
Position 7250: 0.00013061520443128472
Position 8416: 0.00012858789074671567
Position 2344: 0.000127651455398089
Position 6754: 0.0001256089533109732
Position 3531: 0.00012251901161784503
Position 5601: 0.0001194884918595633
Position 1382: 0.00011879494586788144
Position 3831: 0.00011658702679284033
Position 5357: 0.00011627934005348842
Position 11271: 0.00011301593836953281
Position 2670: 0.00010170179649619821
Position 4098: 0.00010038193394831795
Position 4941: 9.766940170968119e-05
Position 10853: 9.50885194633428e-05
Position 4201: 9.42699706600011e-05
Position 834: 8.630381732899859e-05
Position 893: 8.588056313875962e-05
Position 1140: 8.435568157472949e-05
Position 10814: 8.397235540115698e-05
Position 11088: 8.166858094391326e-05
Position 3912: 8.088905959831545e-05
Position 3785: 7.58997837994976e-05
Position 3580: 7.559946289535846e-05
Position 8312: 7.478008725273527e-05
Position 8164: 7.438975866440095e-05
Position 5434: 7.270545215762204e-05
Position 9682: 7.145873116593711e-05
Position 6261: 6.526069160785837e-05
Position 7236: 6.281363156148415e-05
Position 8327: 6.255775421886732e-05
Position 771: 6.240289263911767e-05
Position 2789: 5.7043474309327826e-05
Position 321: 5.578337074881543e-05
Position 6631: 5.460391087136742e-05
Position 9849: 5.299989413271485e-05
Position 6690: 5.280324943952798e-05
Position 540: 5.198836154557335e-05
Position 270: 5.167812077497829e-05
Position 6003: 4.862052092611293e-05
Position 841: 4.644727365661094e-05
Position 2272: 4.51234867477792e-05
Position 388: 4.357385227197027e-05
Position 6657: 3.8043801021132536e-05
Position 7341: 3.727816232393221e-05
Position 7361: 3.5457308536046195e-05
Position 3195: 3.306053903675256e-05
Position 1278: 3.1413212589943654e-05
Position 8252: 3.108053977319752e-05
Position 870: 2.9625944097687884e-05
Position 7795: 2.916740528393778e-05
Position 4570: 2.8442210199972686e-05
Position 521: 2.7109379259030682e-05
Position 1942: 2.5132779486792027e-05
Position 6886: 2.4853474293910892e-05
Position 5255: 2.4686870513601454e-05
Position 2627: 2.19907567170947e-05
Position 1732: 1.9896603624850855e-05
Position 369: 1.956324216229688e-05
Position 2939: 1.9336562453346335e-05
Position 4169: 1.9176216915743272e-05
Position 2378: 1.707224468246637e-05
Position 5453: 1.5944623960864796e-05
Position 4004: 1.5582499199819493e-05
Position 1373: 1.5309906231804946e-05
Position 5199: 1.371268601871093e-05
Position 7463: 1.3261423287707777e-05
Position 4027: 1.3260888692044191e-05
Position 7779: 1.3069369769458672e-05
Position 5021: 1.2051489577015576e-05
Position 5252: 1.126193719447609e-05
Position 3334: 1.0357236938532475e-05
Position 2963: 1.0276942670929286e-05
Position 1079: 1.0175460843803707e-05
Position 3102: 9.223094160275312e-06
Position 9427: 8.015394233879437e-06
Position 505: 7.440517499729205e-06
Position 3209: 7.340334212101776e-06
Position 2718: 7.2282460091752766e-06
Position 1868: 7.207730557469013e-06
Position 2486: 6.253648603860628e-06
Position 8249: 6.25050958001982e-06
Position 2004: 5.759943199163784e-06
Position 2029: 5.339637041669644e-06
Position 391: 5.119253743981966e-06
Position 472: 4.686934454366315e-06
Position 922: 4.12014397945807e-06
Position 1681: 3.981201823935272e-06
Position 5705: 2.0810128305926997e-06
Position 8710: 1.8121574811793605e-06
Position 2208: 1.1244950810792031e-06
Position 1711: 9.522129229303837e-07
Position 2168: 8.780115388042279e-07
Position 1630: 8.58886520463738e-07
Position 2049: 8.23797461042767e-07
Position 5431: 7.727591051744293e-07
Position 1790: 7.430295787615173e-07
Position 988: 7.341882816396092e-07
Position 2104: 7.326525206344612e-07
Position 1960: 6.23789318634003e-07
Position 6912: 5.745600756090003e-07
Position 8114: 4.1008612665291006e-07
Position 6166: 3.066648816459436e-07
Position 714: 3.050975485919019e-07
Position 956: 2.934861369909874e-07
Position 490: 2.925645406296448e-07
Position 1296: 2.1545687405049562e-07
Position 303: 1.8144054596411639e-07
Position 979: 1.668845582844882e-07
Position 8343: 1.645659138149096e-07
Position 333: 1.531799341679645e-07
Position 1750: 1.5213302184485774e-07
Position 590: 1.3758541990154056e-07
Position 445: 1.0752143515473809e-07
Position 457: 1.0648329125391904e-07
Position 1324: 9.916362707422377e-08
Position 1923: 9.894342280771211e-08
Position 1439: 7.011554886287031e-08
Position 1390: 6.702302335200579e-08
Position 1482: 6.058844405824544e-08
Position 1093: 5.2195785340732344e-08
Position 773: 5.1301434937432906e-08
Position 2534: 4.264923171568812e-08
Position 442: 4.247342006911664e-08
Position 346: 4.13394696455501e-08
Position 8348: 4.0963267530064937e-08
Position 276: 4.071987162267247e-08
Position 318: 3.988979063848505e-08
Position 3105: 3.8128391977505824e-08
Position 2053: 2.774037450601295e-08
Position 2680: 2.3627031480908915e-08
Position 2578: 1.8597906725799135e-08
Position 8118: 1.0810017753581573e-08
Position 189: 9.490913239533202e-09
Position 823: 2.4511123724683523e-09
Position 1815: 1.5846086344936368e-09
Position 2275: 1.3832364409225479e-09
Position 2472: 1.2672542449066183e-09
Position 1280: 9.577075496227583e-10
Position 1427: 6.54014985075502e-10
Position 1736: 5.161299475691718e-10
Position 1657: 3.7098779221497095e-10
Position 994: 3.4441920457879427e-10
Position 2315: 3.015302130664201e-10
Position 1064: 2.43700150244176e-10
Position 1536: 2.2019304084355878e-10
Position 695: 1.4855346958443952e-10
Position 152: 1.1405429265259888e-10
Position 1399: 1.057296837914545e-10
Position 798: 8.886277967450717e-11
Position 246: 5.227829299749413e-11
Position 294: 5.019266380637677e-11
