Gene = UQCRH
Position 9446: 0.00015577563955674082
Position 281: 0.00015474389871441226
Position 9406: 0.000149986237708184
Position 3576: 0.00014413036757132756
Position 735: 0.00013979253424359806
Position 8485: 0.00012886582914556745
Position 8873: 0.00012631761018484192
Position 8583: 0.00012016844092415668
Position 1977: 0.00011736664150220008
Position 3731: 0.00011091536539222866
Position 8416: 8.895587014516095e-05
Position 365: 8.757367866403924e-05
Position 8320: 8.625552782176039e-05
Position 7073: 8.483091815621924e-05
Position 8897: 8.32303163921566e-05
Position 7534: 8.174395468162453e-05
Position 8941: 8.0835546571793e-05
Position 9383: 8.048566787602006e-05
Position 2219: 8.048268061588511e-05
Position 7504: 7.845590873347603e-05
Position 873: 7.635335923478086e-05
Position 6902: 7.58407016133555e-05
Position 7988: 7.316855081556586e-05
Position 4350: 6.769567451493274e-05
Position 10273: 6.531611123382709e-05
Position 4512: 6.395094506539848e-05
Position 8627: 6.255819854742894e-05
Position 3889: 6.001743010339077e-05
Position 1748: 5.96263557600122e-05
Position 8275: 5.601209941242192e-05
Position 8205: 5.469277113960821e-05
Position 8251: 5.334148322785583e-05
Position 3128: 5.104657341891543e-05
Position 7787: 4.1034193012078556e-05
Position 9339: 3.9086428162430774e-05
Position 7766: 3.787611851847139e-05
Position 2424: 3.6080878485432e-05
Position 2347: 3.4555979831223614e-05
Position 9417: 3.366953218655579e-05
Position 2953: 3.2073790769624446e-05
Position 6770: 3.189359159566867e-05
Position 9133: 3.102555213708522e-05
Position 2003: 3.0013549144738056e-05
Position 9208: 2.9129657152236004e-05
Position 7205: 2.715302809468841e-05
Position 8950: 2.637649368050672e-05
Position 317: 2.598441806445623e-05
Position 8806: 2.4933744569562618e-05
Position 8924: 2.4378957325744396e-05
Position 856: 1.9948537064435506e-05
Position 1539: 1.905664680195265e-05
Position 7118: 1.6114072645639425e-05
Position 7588: 1.4995102785179634e-05
Position 7290: 1.153065259717586e-05
Position 2195: 8.186598206270061e-06
Position 1122: 7.3842910361893405e-06
Position 121: 5.6307152804718826e-06
Position 1187: 4.545694472520122e-06
Position 1170: 4.195734104017501e-06
Position 498: 3.30285687106645e-06
Position 692: 2.9617828455283416e-06
Position 881: 2.518025670689235e-06
Position 1393: 2.4832453248732345e-06
Position 554: 1.3933843812315962e-06
Position 178: 1.3865268822414276e-06
Position 3385: 1.376286849291614e-06
Position 698: 1.2071778572833212e-06
Position 2749: 8.617496023392077e-07
Position 2777: 7.756593006133825e-07
Position 232: 7.474213939701432e-07
Position 647: 5.756129385330268e-07
Position 487: 5.638364768040877e-07
Position 129: 5.255564759211505e-07
Position 1412: 4.843795482863903e-07
Position 589: 4.5806361337171235e-07
Position 675: 4.435095286688774e-07
Position 3356: 3.535256082116547e-07
Position 159: 1.659655685239327e-07
Position 897: 1.5013532997687928e-07
Position 311: 1.2661007608493388e-07
Position 1445: 1.0274163077096504e-07
Position 811: 9.779388413197375e-08
Position 153: 9.762812340872144e-08
Position 1638: 8.764993572333098e-08
Position 186: 6.644468669978029e-08
Position 237: 5.5049532852655376e-08
Position 1309: 4.504371699628349e-08
Position 373: 4.2872285331578045e-08
Position 147: 4.2291665101032947e-08
Position 90: 3.039794187012092e-08
Position 425: 1.880778679401567e-08
Position 522: 1.4857426716049215e-08
Position 133: 1.4657491838252822e-08
Position 885: 3.544184255491185e-09
Position 681: 3.4725853783873903e-09
Position 427: 3.3632426410276464e-09
Position 189: 8.651040717387846e-10
Position 194: 4.66181942296643e-10
Position 244: 3.135467527720192e-11
Position 199: 2.3921491903707202e-11
