Gene = THPO
Position 331: 2.269073982445028e-07
Position 654: 1.7697755030604613e-07
Position 394: 1.721921076077193e-07
Position 207: 1.7174597188510198e-07
Position 377: 1.6253288122507763e-07
Position 1240: 1.4528449996192318e-07
Position 3745: 9.914715122616276e-08
Position 2833: 9.735546042499485e-08
Position 3693: 8.859338331951256e-08
Position 2626: 8.750028084052962e-08
Position 815: 7.280065265538294e-08
Position 479: 7.151658756593697e-08
Position 650: 6.819266694914441e-08
Position 761: 6.725907504098583e-08
Position 506: 4.7141090105948457e-08
Position 380: 3.973159010787144e-08
Position 2321: 3.475747183845392e-08
Position 681: 3.147684158195336e-08
Position 771: 2.6729557138386452e-08
Position 668: 2.6572934567327813e-08
Position 326: 2.1326861596059667e-08
Position 146: 8.12968373786181e-09
Position 198: 7.325771798672676e-09
Position 711: 5.299171486591022e-09
Position 765: 4.4407451206254935e-09
Position 487: 3.3031411868493393e-09
Position 226: 2.407394477658741e-09
Position 215: 1.3552707526148023e-09
Position 343: 9.671820917284257e-10
Position 384: 7.524351578008683e-10
Position 218: 5.013786730932924e-10
Position 231: 4.4774824273886945e-10
Position 228: 4.138062000699164e-10
Position 335: 3.075728040064688e-10
Position 503: 1.7820148424343945e-10
Position 351: 1.0465359887511351e-10
Position 237: 6.495765384764652e-11
Position 475: 3.380024266132532e-11
Position 698: 2.371068124502818e-11
Position 345: 1.323884240173387e-11
Position 347: 1.1908726284058561e-11
Position 111: 5.681139928865967e-12
Position 490: 2.1479203185124764e-12
Position 107: 1.207701164578652e-12
Position 116: 8.102360733166855e-13
Position 780: 5.202476477611831e-14
Position 102: 4.102032238389495e-15
Position 121: 2.542741378805281e-15
Position 123: 2.212063769201309e-15
