Gene = TNFRSF9
Position 1796: 0.0010359656283276753
Position 11455: 0.0010246092685745332
Position 321: 0.0008738348450803349
Position 11030: 0.0008726889505120003
Position 5446: 0.0008088775729105979
Position 3145: 0.0007971522195135104
Position 8245: 0.0007462661154360549
Position 12248: 0.0007303579282169988
Position 3088: 0.0007193597423901412
Position 2044: 0.0006979334227632381
Position 4766: 0.0006329801976516046
Position 13243: 0.0006217764159286262
Position 6239: 0.0006159994350321438
Position 10224: 0.0006143977251020055
Position 17311: 0.0006133030479160029
Position 8956: 0.0005993879675787472
Position 2323: 0.0005758027532818049
Position 4938: 0.0005668334562125744
Position 19817: 0.0005599253097987368
Position 3433: 0.0005477748424612873
Position 2130: 0.0005447203634221259
Position 15861: 0.0005395550384802485
Position 10739: 0.0005360795786490454
Position 140: 0.0005155002308430478
Position 14744: 0.0004987922382724505
Position 12217: 0.00045316820122410335
Position 15894: 0.00044599501708694034
Position 3227: 0.00042756320651663463
Position 2645: 0.00042666126623737215
Position 3922: 0.0004250749378491551
Position 2737: 0.0004131527951878406
Position 1596: 0.0004091179820020256
Position 3675: 0.00040287202779390224
Position 173: 0.0003959939514792495
Position 12178: 0.0003843809128651463
Position 3047: 0.0003680878472243768
Position 10854: 0.00036270757062285136
Position 4400: 0.0003465422179518058
Position 10272: 0.00033662118777846
Position 2082: 0.0003189321043236353
Position 6159: 0.0003090912887852471
Position 177: 0.00030532226296245
Position 1558: 0.0003048199450571227
Position 2170: 0.00030331464740553267
Position 3419: 0.0002850396954424183
Position 13732: 0.0002647794310583475
Position 5662: 0.000262153931845074
Position 3757: 0.000259295062915819
Position 12563: 0.00025796106883223664
Position 12811: 0.00024617666741270683
Position 11716: 0.0002451672383978252
Position 12653: 0.0002283076039012997
Position 10593: 0.00022439760790186186
Position 2750: 0.00020044819683388907
Position 13619: 0.00019472423101185742
Position 188: 0.00018775533265434182
Position 11581: 0.00017607455942734282
Position 3050: 0.00016707443498491982
Position 1715: 0.00016459511545403158
Position 2642: 0.00016374507516580928
Position 12126: 0.00016360898564828953
Position 4063: 0.00015938638981309616
Position 11509: 0.00015919066228360618
Position 737: 0.00015617787155971287
Position 17490: 0.0001547392769096555
Position 2072: 0.00015220111981008782
Position 5263: 0.00014982908176747558
Position 303: 0.00014912995744314957
Position 4698: 0.0001482791057840698
Position 14565: 0.0001482548276933185
Position 2148: 0.00014767482809400353
Position 221: 0.00014466240848768388
Position 1858: 0.00014046167178574821
Position 12423: 0.00013893493166467527
Position 273: 0.0001369121285955492
Position 2332: 0.00013461071399394886
Position 7648: 0.00012995168249484862
Position 4373: 0.00012242707066111453
Position 2189: 0.000120591542425372
Position 277: 0.00011902267221215755
Position 12053: 0.0001186944833434423
Position 2205: 0.00011441098538057661
Position 3680: 0.00010597170198735504
Position 4997: 0.00010211940189294684
Position 4365: 9.811534497848232e-05
Position 13533: 9.45225747096558e-05
Position 1839: 9.013295205431941e-05
Position 2597: 8.6106288242623e-05
Position 4633: 8.437614527494951e-05
Position 7147: 8.062396955990455e-05
Position 3235: 7.677725882756454e-05
Position 3610: 7.614689057286187e-05
Position 11392: 7.094694071284542e-05
Position 846: 7.049894004338416e-05
Position 152: 6.279925919354428e-05
Position 15319: 6.068791744740374e-05
Position 12377: 5.8977383988284327e-05
Position 1875: 5.3696796395251235e-05
Position 4578: 5.218475655072885e-05
Position 4741: 5.193068877439563e-05
Position 10610: 5.191549603037516e-05
Position 3245: 5.016801732013184e-05
Position 1951: 4.504361579369111e-05
Position 1830: 4.3030114399897974e-05
Position 4195: 4.266757641275736e-05
Position 1718: 3.836810672653586e-05
Position 14079: 3.691272218005234e-05
Position 3571: 3.3557441653402534e-05
Position 11357: 3.339739061070849e-05
Position 3613: 3.2139279263198976e-05
Position 350: 3.0440207100412184e-05
Position 11344: 3.0214035209611054e-05
Position 852: 2.769542264469484e-05
Position 2815: 2.735171327741594e-05
Position 3484: 2.561357853286021e-05
Position 4881: 2.5437975262735174e-05
Position 769: 2.498954062126504e-05
Position 13251: 2.4197818474089745e-05
Position 4433: 2.4144306976442128e-05
Position 3256: 2.2672840189326128e-05
Position 11803: 2.0633467432711512e-05
Position 12804: 2.0375910816371578e-05
Position 10360: 1.9631929423572768e-05
Position 11239: 1.9181978074970134e-05
Position 1842: 1.9076186916234557e-05
Position 3229: 1.8155174844906967e-05
Position 3368: 1.8121176545014693e-05
Position 504: 1.573927834647228e-05
Position 4105: 1.510105372778555e-05
Position 446: 1.4298501992936503e-05
Position 5574: 1.3352712520510396e-05
Position 2366: 1.3099641717102269e-05
Position 2525: 1.272735345958707e-05
Position 6184: 1.2169788275410666e-05
Position 5059: 1.1643652914309005e-05
Position 2686: 1.074694561236349e-05
Position 693: 1.0429905467042632e-05
Position 668: 9.418493825253096e-06
Position 767: 8.330637574899958e-06
Position 2793: 8.306578215475803e-06
Position 5495: 8.303482168125498e-06
Position 455: 8.235527331972237e-06
Position 5684: 7.655056161060833e-06
Position 871: 7.3235913150386e-06
Position 4164: 7.26131021420059e-06
Position 4707: 6.975198236876518e-06
Position 228: 5.975897170426502e-06
Position 880: 5.581782371917378e-06
Position 1852: 5.460286007344903e-06
Position 5601: 5.1917368411093984e-06
Position 368: 4.20191911041561e-06
Position 1870: 4.0704488453743615e-06
Position 1415: 3.877688268286521e-06
Position 793: 3.7582666534556382e-06
Position 510: 3.632441098898422e-06
Position 10169: 3.4511881881389316e-06
Position 1469: 3.2164951765258456e-06
Position 1444: 2.585364740008375e-06
Position 323: 2.481151405078818e-06
Position 4475: 2.1547885425661283e-06
Position 13429: 2.0638155203663905e-06
Position 1328: 1.977802185807309e-06
Position 9784: 1.9754192801690917e-06
Position 1418: 1.9202752131044843e-06
Position 465: 1.8733522363885318e-06
Position 448: 1.7040683482230986e-06
Position 157: 1.6634324885400804e-06
Position 4091: 1.3153432751314528e-06
Position 6913: 1.1531496631685427e-06
Position 6916: 1.10250587157633e-06
Position 10208: 9.639963099637838e-07
Position 10514: 3.401418632324276e-07
Position 1510: 3.1446006000405107e-07
Position 364: 1.873450082211329e-07
Position 1928: 1.0679952233620334e-07
Position 9720: 6.16869922624244e-08
Position 10388: 4.5935612347462296e-08
Position 10097: 2.9073900565446854e-08
Position 480: 2.4205174673130634e-08
Position 484: 2.1766181554333403e-08
Position 233: 1.748792179237304e-08
Position 371: 1.5485538430916027e-08
Position 10175: 1.4647441752416883e-08
Position 563: 9.038146600265649e-09
Position 402: 5.3402082166592715e-09
Position 492: 5.225983627450188e-09
Position 148: 4.948030772451277e-09
Position 327: 3.897925717232663e-09
Position 517: 1.421214259551579e-09
Position 386: 1.240943401680617e-09
Position 461: 1.2170824629590377e-09
Position 1496: 9.041066640109855e-10
Position 533: 8.209254997387345e-10
Position 337: 5.597615698838392e-10
Position 522: 5.170035484796433e-10
Position 796: 4.100163251796766e-10
Position 577: 3.9477596169358613e-10
Position 459: 3.711790045933086e-10
Position 393: 2.691498450154998e-10
Position 1290: 2.353971718494089e-10
Position 463: 1.7754008452845786e-10
Position 599: 8.834872879739689e-11
Position 397: 5.909263370858658e-11
Position 606: 4.9251004183069263e-11
Position 475: 3.130457065552835e-11
Position 585: 2.162415554903163e-11
Position 331: 6.556870353547044e-12
