Gene = ZBTB8OS
Position 15: 3.359448664030652e-05
Position 496: 2.719667051330376e-05
Position 919: 2.6625254221370212e-05
Position 2192: 2.5830680170393835e-05
Position 921: 2.444927697710479e-05
Position 923: 2.1336987211580608e-05
Position 2925: 1.9559702758653208e-05
Position 394: 1.8269921617294244e-05
Position 925: 1.8068427696180823e-05
Position 10: 1.5895945403026297e-05
Position 2676: 1.575053031991623e-05
Position 927: 1.516387543361251e-05
Position 2725: 1.5146259434393534e-05
Position 2754: 1.44899459102202e-05
Position 2787: 1.4101143159466067e-05
Position 775: 1.4027024544532407e-05
Position 343: 1.3459946030198755e-05
Position 2692: 1.3440573858030018e-05
Position 1107: 1.3211942287339849e-05
Position 732: 1.274196760308847e-05
Position 372: 1.2561950843096752e-05
Position 335: 1.114084412354036e-05
Position 929: 1.0570263563962061e-05
Position 2494: 1.0250877437937161e-05
Position 779: 9.759832074921657e-06
Position 3175: 9.06751393783411e-06
Position 2055: 8.567225703554704e-06
Position 2972: 7.935749275838024e-06
Position 2908: 7.515039076680831e-06
Position 416: 7.39825926254137e-06
Position 470: 6.999730777725353e-06
Position 4121: 4.818297085018574e-06
Position 494: 4.364893679494835e-06
Position 239: 2.579901663288636e-06
Position 456: 2.019428519009897e-06
Position 133: 1.5551800579939817e-06
Position 763: 1.47779445505829e-06
Position 766: 1.1899921619051511e-06
Position 288: 1.0958806670781477e-06
Position 37: 9.6108338104165e-07
Position 931: 9.543251628920224e-07
Position 285: 4.5905550777668876e-07
Position 297: 2.905961041871462e-07
Position 1137: 2.1788612720389836e-07
Position 933: 2.1530480001645274e-07
Position 935: 1.382147196982385e-07
Position 282: 1.1952105587672907e-07
Position 447: 1.0021032129252084e-07
Position 546: 9.659510695308837e-08
Position 896: 9.232992756795599e-08
Position 273: 9.018006944246274e-08
Position 578: 8.152676121295644e-08
Position 596: 7.526740425249796e-08
Position 937: 6.436915524538667e-08
Position 1031: 5.261792753428597e-08
Position 939: 4.779526713890578e-08
Position 1052: 4.488071874480311e-08
Position 39: 4.113831426965616e-08
Position 941: 3.9265421248020405e-08
Position 943: 3.231243942128804e-08
Position 52: 1.8141386312164418e-08
Position 459: 1.6955207153418004e-08
Position 2498: 1.0218654400003907e-09
Position 1690: 8.42874964478057e-11
Position 945: 4.280783082468864e-12
Position 1208: 1.7360780219655126e-12
Position 632: 1.3119250604704457e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15791: 0.9443571643878519
Position 16856: 0.8004027945365011
Position 16473: 0.7589297762296412
Position 28635: 0.5946440322621462
Position 18704: 0.5833826660764676
Position 18262: 0.28736755214300985
Position 621: 0.2659873482902187
Position 16511: 0.17976528831031546
Position 3154: 0.15412208021128454
Position 19236: 0.1085310806117021
Position 19256: 0.07934210331761837
Position 23414: 0.07584795362377314
Position 21652: 0.0653985603021785
Position 17749: 0.06225276963039959
Position 14758: 0.05376791285653823
Position 29188: 0.0527989919919362
Position 18238: 0.05091467862527708
Position 27633: 0.041286705981034656
Position 29007: 0.03846166333001063
Position 17229: 0.03771017545943055
Position 22955: 0.032512075565507975
Position 23039: 0.03227544290867131
Position 27124: 0.0253401348908429
Position 17614: 0.02429046830649146
Position 3224: 0.02053274051973021
Position 19584: 0.020428293251844747
Position 26534: 0.018769198118373454
Position 3174: 0.017009476962404686
Position 2833: 0.01673683080603215
Position 8087: 0.01639562404259424
Position 956: 0.016153618891719526
Position 21195: 0.013035646213977278
Position 16806: 0.012766544750488992
Position 16585: 0.010630866078961888
Position 3150: 0.00874732710693988
Position 17661: 0.008544065949441387
Position 17235: 0.008353729633045332
Position 18965: 0.0071396124778362715
Position 982: 0.006924190553185027
Position 17566: 0.006099106923982724
Position 22718: 0.00581531347853251
Position 2573: 0.005507374500037136
Position 21955: 0.005446422256864443
Position 3324: 0.004878110015886132
Position 3939: 0.004742510368245047
Position 1317: 0.004531461125202829
Position 372: 0.0038474691995429413
Position 288: 0.003840369468190985
Position 4271: 0.0037059420318523097
Position 19063: 0.0033275091634374712
Position 18209: 0.003231026857644471
Position 654: 0.003212450553846156
Position 5279: 0.0031115949267184226
Position 25053: 0.00275561179602634
Position 21674: 0.0024109441752442817
Position 258: 0.002364164735683894
Position 1350: 0.002087770179713271
Position 17019: 0.0020761188190954096
Position 21340: 0.0016276503452949545
Position 20199: 0.0015283040488749508
Position 24905: 0.0015150432353037953
Position 3069: 0.001506326190945578
Position 20058: 0.0012857320097490945
Position 19197: 0.0011589689806900604
Position 17164: 0.001091829425655737
Position 18241: 0.0010815873756443671
Position 18309: 0.0010567768444485236
Position 5253: 0.0010350193214638253
Position 958: 0.0009790711758442179
Position 17529: 0.0009427728155122017
Position 343: 0.0006592441241086383
Position 19604: 0.0006572659199745311
Position 671: 0.0006516427258925048
Position 5109: 0.0006492166942029665
Position 4428: 0.0006179927536618658
Position 320: 0.0006157846891081098
Position 4290: 0.0005700293765982298
Position 21656: 0.0005520647661238603
Position 24137: 0.0005133991455652369
Position 19118: 0.0004906691060220244
Position 17070: 0.00046543067702657545
Position 3447: 0.00043694497999146237
Position 17139: 0.00043187042178314053
Position 2856: 0.00042295691574223166
Position 4431: 0.0003653066082497439
Position 2968: 0.0003632063640382076
Position 17191: 0.00032478562926255034
Position 2913: 0.0002954410543545618
Position 3408: 0.00026656634757845276
Position 22742: 0.0002623549038878359
Position 788: 0.00021771243576754768
Position 19166: 0.00019555465010759817
Position 20567: 0.00019262210297145305
Position 2305: 0.00017742856599578064
Position 20038: 0.00016441217175100237
Position 444: 0.000150848526051761
Position 19580: 0.00012052882831504292
Position 20545: 8.582921602406434e-05
Position 2138: 6.245426849604112e-05
Position 2333: 5.4718057266912383e-05
Position 2098: 5.052683608456956e-05
Position 2892: 4.3134130944104806e-05
Position 2262: 4.083734985331441e-05
Position 3020: 3.655215966952346e-05
Position 17053: 3.611846880463976e-05
Position 428: 3.601207228298838e-05
Position 2636: 3.2686199419186824e-05
Position 17950: 2.4032178249467564e-05
Position 17846: 2.3724650399300344e-05
Position 1231: 2.113167559638718e-05
Position 2281: 1.7511217181678182e-05
Position 2242: 1.5828003540242357e-05
Position 2599: 1.479158260854763e-05
Position 2795: 1.3664499639698423e-05
Position 454: 1.196793791006078e-05
Position 566: 1.0296896272215417e-05
Position 17231: 9.08926175604744e-06
Position 756: 8.879091901967664e-06
Position 2515: 8.267630752207401e-06
Position 665: 7.0519805018703965e-06
Position 640: 5.896375543317936e-06
Position 487: 5.69628142839168e-06
Position 1929: 5.145876590037008e-06
Position 1955: 3.4690459176835477e-06
Position 187: 3.159481419640644e-06
Position 1052: 1.909912555944216e-06
Position 6217: 1.4258772994787927e-06
Position 11673: 1.31327145101863e-06
Position 3248: 1.1393291455231366e-06
Position 194: 7.022394102007195e-07
Position 8664: 6.982883052154915e-07
Position 492: 6.672086706142105e-07
Position 2410: 6.552325323393039e-07
Position 837: 4.4567070578133735e-07
Position 327: 3.6718116190200355e-07
Position 2577: 2.8921650294262534e-07
Position 689: 2.4707323083103336e-07
Position 805: 2.214300221665514e-07
Position 3569: 2.1263754716492163e-07
Position 697: 1.1509287331256327e-07
Position 831: 1.0866291610548582e-07
Position 4696: 1.0577035377214467e-07
Position 809: 1.0507907467482823e-07
Position 3711: 1.0379993366154161e-07
Position 6261: 1.0060341716248909e-07
Position 3320: 8.502467056984946e-08
Position 1020: 5.364568936973402e-08
Position 1008: 4.337905439788664e-08
Position 1112: 4.1717749708141745e-08
Position 703: 3.1455345295830314e-08
Position 708: 2.7395336070297633e-08
Position 100: 2.5980396025749714e-08
Position 799: 2.1438620232614414e-08
Position 1027: 1.5637333654111833e-08
Position 2013: 1.4087340846943678e-08
Position 105: 1.2245475576878698e-08
Position 989: 8.356058567452977e-09
Position 1061: 7.0604504106433285e-09
Position 771: 5.267871400146104e-09
Position 873: 4.613068938169643e-09
Position 140: 4.051687322233482e-09
Position 812: 2.485813742076582e-09
Position 507: 2.1742960539029663e-09
Position 108: 1.828685757959938e-09
Position 494: 1.1883064056412956e-09
Position 520: 9.412306466248718e-10
Position 528: 9.046262992992162e-10
Position 133: 5.14308374324669e-10
Position 73: 3.3982999098843075e-10
Position 2439: 1.7453417876457474e-10
Position 117: 5.165886487646309e-11
Position 80: 4.4295927101573093e-11
Position 2026: 3.518554680031701e-11
Position 2066: 3.261955645497176e-11
Position 1239: 2.2152584224234826e-11
Position 159: 1.548459301395535e-11
Position 1485: 1.5484159367657498e-11
Position 82: 7.939139344717435e-12
Position 123: 5.369831939252098e-12
Position 144: 3.92131075111878e-12
Position 1959: 1.9310787919767176e-12
Position 1399: 7.50233159834105e-13
Position 1127: 3.3664002382509594e-13
Position 2144: 2.2977768958549153e-14
