Gene = PTRH1
Position 10108: 0.0001725937878420912
Position 821: 0.00017095967622926327
Position 435: 0.0001357016637588201
Position 10347: 0.00013255153940414314
Position 9964: 0.00013244274787821086
Position 1034: 0.00012923536910840457
Position 1989: 0.00012820001835954042
Position 2340: 0.00012711552872698946
Position 10333: 0.0001235018721726431
Position 11046: 0.000119006901445077
Position 10537: 0.0001175579667016757
Position 566: 0.00011394607153009585
Position 10779: 0.00011365273205793726
Position 944: 0.00010639030524250628
Position 1040: 0.00010072970541227485
Position 11332: 8.655868874025171e-05
Position 638: 8.454855637926112e-05
Position 10548: 8.138752639258176e-05
Position 10638: 7.927350546140774e-05
Position 10686: 7.619590742329668e-05
Position 11320: 6.699168190964009e-05
Position 4249: 6.602700692876641e-05
Position 1825: 5.898511976334969e-05
Position 992: 5.364986906355082e-05
Position 1367: 4.481624568985013e-05
Position 2533: 4.178342633343174e-05
Position 442: 3.719543438739244e-05
Position 572: 3.709781615395583e-05
Position 11012: 3.6322195119692615e-05
Position 4496: 3.0518990803350756e-05
Position 456: 2.66858798454573e-05
Position 10601: 2.5082310290342338e-05
Position 527: 2.429037597722498e-05
Position 10400: 2.4112716469220932e-05
Position 11246: 1.9575406309956046e-05
Position 632: 1.9048701016632345e-05
Position 10018: 1.2833001379311118e-05
Position 10391: 1.2131540538168231e-05
Position 781: 9.91351319999221e-06
Position 10462: 8.412346530395545e-06
Position 307: 7.797413123015154e-06
Position 202: 6.591171511446772e-06
Position 347: 5.2012993339390475e-06
Position 1149: 3.5516328389054337e-06
Position 734: 2.4729099031852894e-06
Position 618: 2.260643801019183e-06
Position 705: 1.579262899873949e-06
Position 298: 1.5290968700033818e-06
Position 1007: 1.2417786443395433e-06
Position 1314: 1.2317712405870392e-06
Position 867: 9.83235985685442e-07
Position 10499: 8.297090606167045e-07
Position 159: 7.452349214447142e-07
Position 871: 6.448904247783277e-07
Position 2537: 5.972150390056408e-07
Position 828: 4.474902471642126e-07
Position 774: 4.271089427184389e-07
Position 799: 3.1556205588789603e-07
Position 310: 1.593381770927674e-07
Position 367: 1.140550971087388e-07
Position 793: 8.030778599837076e-08
Position 331: 6.015054010309752e-08
Position 175: 4.9591672962855835e-08
Position 321: 2.621108846280199e-08
Position 190: 2.211931960464296e-08
Position 180: 5.468778506669483e-09
Position 784: 3.544981388387106e-09
Position 317: 1.959568285893687e-09
Position 169: 1.9582767350044436e-09
Position 464: 9.727072371929992e-11
Position 94: 4.565081691384957e-12
Position 141: 2.6350206651767906e-12
Position 121: 2.331265701289515e-12
Position 103: 1.6694319671120107e-12
Position 113: 1.0195172031018048e-12
Position 130: 2.142954496754114e-13
Position 89: 1.598546650698529e-13
Position 110: 3.254889438005011e-14
