Gene = CTH
Position 6887: 0.011100034168151068
Position 6765: 0.009627106022761558
Position 21044: 0.009429157056688264
Position 10076: 0.0092878205650077
Position 20252: 0.008815366414715036
Position 19143: 0.008697041445755048
Position 2905: 0.008631653366444732
Position 26838: 0.00848097792460887
Position 27909: 0.008333051596027494
Position 596: 0.008031744416125879
Position 27336: 0.007937898353798194
Position 7787: 0.007824676774440676
Position 23981: 0.006715431351554172
Position 22113: 0.006676787299610204
Position 321: 0.006171423294885817
Position 18618: 0.0054451944219571285
Position 14185: 0.004885199997627196
Position 3015: 0.004869436337402424
Position 172: 0.004811824172300914
Position 15580: 0.004140345498176726
Position 28105: 0.00402548481632451
Position 3799: 0.003926741338406846
Position 7674: 0.003545730694023005
Position 2879: 0.0032891029964239715
Position 17619: 0.00320863880279172
Position 1801: 0.0032044898194766845
Position 6606: 0.003165890928915625
Position 10778: 0.0030750476497948317
Position 17482: 0.0028963413763077087
Position 18798: 0.0027425293229604085
Position 7308: 0.0025534475520483805
Position 2961: 0.00215337113592535
Position 13052: 0.0020289481264899713
Position 20859: 0.0019599977733355143
Position 2270: 0.0018662722097581837
Position 16153: 0.0018513074693289038
Position 889: 0.001669668250500247
Position 12412: 0.001580226005846414
Position 12203: 0.001521026487169895
Position 2706: 0.0014720321734034082
Position 6753: 0.0014612474343423353
Position 3027: 0.0013906900145108174
Position 27741: 0.0010339215837007819
Position 16432: 0.0009706857013452466
Position 4444: 0.0008995862110546364
Position 27988: 0.0008946068111402849
Position 4908: 0.000831464185219301
Position 4604: 0.00080396983348167
Position 2911: 0.0007614475299497452
Position 9971: 0.0007195526710467686
Position 137: 0.0006614638398101804
Position 9905: 0.0006167391509446089
Position 5435: 0.0005957796079529753
Position 10721: 0.000563755598551996
Position 2891: 0.0005188508880706142
Position 2571: 0.0004605794197919847
Position 17794: 0.00041601844841001836
Position 10575: 0.00039806883780705573
Position 1376: 0.0003797230946411371
Position 216: 0.0003773974904423548
Position 2393: 0.00037453838039217164
Position 4770: 0.00034139341045965726
Position 1205: 0.0003335329535003557
Position 11266: 0.0003186587397531941
Position 522: 0.0003165269944966735
Position 1622: 0.0003010231751411563
Position 28027: 0.0002838747378430312
Position 389: 0.00026483426927293585
Position 3916: 0.00022672259927553984
Position 28184: 0.00021325054831498915
Position 4920: 0.00015737980647742908
Position 10304: 0.0001263337667393812
Position 22604: 0.00011347266481504006
Position 1605: 8.804523160640605e-05
Position 3441: 8.353406536971001e-05
Position 5068: 8.138265673218353e-05
Position 3056: 7.015387568331203e-05
Position 252: 6.26798545443106e-05
Position 4117: 5.5185383310893274e-05
Position 1153: 4.8335591928373305e-05
Position 281: 4.1527112591163366e-05
Position 96: 4.0513232751015276e-05
Position 342: 2.6295105979938612e-05
Position 467: 2.515685049283183e-05
Position 4761: 2.14499364489943e-05
Position 645: 1.9786070611273864e-05
Position 108: 1.2402108868781915e-05
Position 1781: 1.1281893034378173e-05
Position 1423: 6.503026598046198e-06
Position 2272: 4.453966020364369e-06
Position 1270: 3.787502549684438e-06
Position 488: 2.672752635141605e-06
Position 5: 2.5603270203049637e-06
Position 445: 2.308841726774252e-06
Position 27572: 2.2733077915086334e-06
Position 642: 2.2018671544091725e-06
Position 2329: 2.0054570977394795e-06
Position 27574: 1.8705068712926393e-06
Position 27576: 1.8478763837317987e-06
Position 325: 1.5251901385576702e-06
Position 674: 1.3239538024787717e-06
Position 3329: 1.257361962317246e-06
Position 715: 1.0815133281967907e-06
Position 6788: 7.036242258885066e-07
Position 6878: 5.877672380604691e-07
Position 866: 5.26255790403785e-07
Position 27578: 5.113244741746152e-07
Position 255: 3.951551454702552e-07
Position 2845: 3.865337232401093e-07
Position 1889: 2.7318075492132933e-07
Position 477: 2.4146308005006176e-07
Position 526: 2.3396642086848226e-07
Position 2316: 1.9151558139046225e-07
Position 110: 1.205612475895577e-07
Position 62: 6.051087557323487e-08
Position 16: 5.7451743712951395e-08
Position 272: 3.64276095592079e-08
Position 871: 3.2031453194176996e-08
Position 782: 1.1436992290311845e-08
Position 929: 9.830082833204412e-09
Position 335: 7.3794239002195285e-09
Position 989: 5.466598426638328e-09
Position 31: 3.748505313709745e-09
Position 434: 2.0112335784398428e-09
Position 482: 1.5856924484286723e-09
Position 652: 1.1239818530219905e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 27415: 0.9627568638752446
Position 10293: 0.9306618076228448
Position 19044: 0.8439518362263789
Position 6664: 0.8374187946394952
Position 23852: 0.7837382526207834
Position 27828: 0.7676002462517468
Position 6487: 0.6563666431300161
Position 20810: 0.6447994258431097
Position 18521: 0.6258986052553595
Position 13012: 0.6225539036484697
Position 22575: 0.597660187570742
Position 4683: 0.3971735982856493
Position 12622: 0.36344930515873103
Position 14079: 0.2931705997789814
Position 15322: 0.28385751359539585
Position 13889: 0.25736244072647135
Position 416: 0.21872926078607377
Position 15290: 0.21171432546270516
Position 12818: 0.2015167099593138
Position 23501: 0.1931912325508787
Position 24379: 0.19284431102785762
Position 24549: 0.1919466289620062
Position 457: 0.1909817788080832
Position 6507: 0.18408908725589998
Position 2774: 0.1663365969716531
Position 25354: 0.15454319175871228
Position 10804: 0.14444953662865334
Position 4414: 0.1334116682313792
Position 22555: 0.1287258281418031
Position 15905: 0.11522902877480157
Position 2877: 0.09735077649544177
Position 13048: 0.08790027975916806
Position 27683: 0.08610318994500687
Position 6682: 0.07832375028348129
Position 15015: 0.07750841077501379
Position 28048: 0.07618960723969245
Position 20690: 0.06959032140059528
Position 11360: 0.05718188340960541
Position 13980: 0.05537501422871372
Position 10829: 0.05305242773797396
Position 20858: 0.0525384435314597
Position 14032: 0.05102838452228757
Position 22779: 0.0494971161535499
Position 5143: 0.04036258810061135
Position 11942: 0.04031412566838081
Position 23349: 0.0383488165240901
Position 15776: 0.036178801618183674
Position 2494: 0.03227323375706732
Position 5165: 0.02817727134756586
Position 27293: 0.027274044572432505
Position 21876: 0.025573085802138785
Position 462: 0.02303409906510322
Position 28101: 0.02240735309330764
Position 13373: 0.022287555868426803
Position 4172: 0.020636503609846917
Position 26964: 0.015128850532996193
Position 4813: 0.014721648691759544
Position 18869: 0.014362223160421947
Position 26874: 0.013621511051969454
Position 15200: 0.01329268660370512
Position 26743: 0.0132676705663284
Position 15833: 0.01326200036383743
Position 10003: 0.012852707795820435
Position 20792: 0.01242177551724951
Position 12594: 0.011419950164240708
Position 20822: 0.011125122228380295
Position 11550: 0.010986551737971521
Position 22951: 0.010965214715472339
Position 13051: 0.010616346688737842
Position 24475: 0.010231045889229845
Position 9841: 0.009854387427942679
Position 24486: 0.009206784423233158
Position 13856: 0.008994054143197748
Position 11591: 0.008898899832524282
Position 6412: 0.008300714355146031
Position 2737: 0.008250057175052717
Position 28243: 0.008104666709265716
Position 12711: 0.007672938416630633
Position 27663: 0.007601408066153543
Position 15067: 0.007559640653729733
Position 11023: 0.0075213591268279405
Position 28210: 0.007446196413440826
Position 9952: 0.00744616355718711
Position 11898: 0.007272775510808775
Position 14062: 0.00712261868457922
Position 6537: 0.006702266630825135
Position 4657: 0.0066887821748014015
Position 15712: 0.006681933215259578
Position 27893: 0.006614736716776491
Position 4787: 0.006491815330099376
Position 11521: 0.006332457981557409
Position 11524: 0.006278419693956686
Position 15099: 0.00564429597745719
Position 17362: 0.005504177772569236
Position 10303: 0.005291870684533275
Position 24441: 0.005276790911877714
Position 28153: 0.004991451939089854
Position 26791: 0.00493120806980299
Position 4907: 0.004861016015023537
Position 18924: 0.004841330817642129
Position 20139: 0.004815071426278299
Position 23505: 0.00479781208148887
Position 25450: 0.00457636179358958
Position 2705: 0.004470471138847226
Position 27708: 0.004305328639329338
Position 4628: 0.004182512115447144
Position 15479: 0.004124502269351998
Position 7592: 0.004057727035353529
Position 3572: 0.004028661662266227
Position 20171: 0.004000294988436738
Position 23352: 0.003934562967335784
Position 6724: 0.0037195775149868084
Position 7721: 0.0036761747270261454
Position 507: 0.003477714711655059
Position 10340: 0.0034012881760465126
Position 6721: 0.0033407026638727615
Position 6376: 0.0033139180005420372
Position 10625: 0.0033007320424687024
Position 13422: 0.0032331633349795014
Position 482: 0.0032046917699116878
Position 18671: 0.003172313778305992
Position 23821: 0.0031318115774870785
Position 6870: 0.002910737248368281
Position 4514: 0.0028387344906128245
Position 25185: 0.0028172348695108293
Position 21999: 0.002802111044043158
Position 7667: 0.002789532602050132
Position 21895: 0.0025586012107334847
Position 13904: 0.002517722128346075
Position 11615: 0.0025155885780168905
Position 14912: 0.0024414723716756764
Position 28000: 0.002386827281205127
Position 25618: 0.0022894700390827536
Position 28271: 0.002162924428221975
Position 21768: 0.002144795490283056
Position 10137: 0.002099388220549222
Position 11384: 0.0019019168853331438
Position 2490: 0.0018991345919110035
Position 1641: 0.0018686860076562904
Position 4243: 0.0018429252123209493
Position 2514: 0.0018156499513261697
Position 10710: 0.0016192385795626117
Position 7162: 0.0015457909037076211
Position 12498: 0.001494854357107832
Position 6806: 0.0014909610808020223
Position 2654: 0.0013716622688626108
Position 2012: 0.0011995381956371573
Position 11864: 0.001169554717863732
Position 5139: 0.0011562213047320161
Position 2651: 0.0011403732286060688
Position 504: 0.0010684341293792342
Position 12000: 0.0010196919348930361
Position 1716: 0.0009850658768831742
Position 16300: 0.0009706857013452466
Position 27688: 0.0009671914600132446
Position 3990: 0.0008528722738250828
Position 7500: 0.000846973104033875
Position 2837: 0.0008420256502559024
Position 7188: 0.0008254749913156838
Position 4697: 0.0008163113031908705
Position 10850: 0.0008142075862651215
Position 6347: 0.0008100519996223901
Position 11879: 0.0007863324727863968
Position 13067: 0.000727588931735875
Position 2960: 0.0007251754590179549
Position 11657: 0.0007250693890281212
Position 4718: 0.0006997942610721654
Position 4560: 0.0006932279155190899
Position 26226: 0.0006483509484911274
Position 13309: 0.0006099249878750844
Position 17382: 0.0006008024065301957
Position 13799: 0.0005410183697517665
Position 5214: 0.0004902256147094376
Position 25649: 0.00045615929845517576
Position 10474: 0.0004366708027394055
Position 17669: 0.00041601844841001814
Position 2632: 0.00041214913454906834
Position 5315: 0.00038527857437552877
Position 11841: 0.00037445938765277745
Position 1085: 0.0003632437031621409
Position 380: 0.00035251952328992114
Position 4386: 0.00033696431800892733
Position 27736: 0.0003365174129385339
Position 2178: 0.00033576961054147933
Position 1604: 0.0003297350048813267
Position 2840: 0.0003244372619047824
Position 3880: 0.00031877050985818325
Position 11844: 0.0003124550175218154
Position 12971: 0.00031067013816553574
Position 2680: 0.00031022598457409426
Position 543: 0.0002996083857364766
Position 6688: 0.00029957198481284097
Position 2175: 0.0002794809110852316
Position 4308: 0.0002730403163939304
Position 6877: 0.0002702754879918828
Position 27242: 0.0002692945211716494
Position 15687: 0.00024931150294317306
Position 11265: 0.00024910137239093894
Position 24794: 0.00024804620036773724
Position 4466: 0.0002438153037364708
Position 15932: 0.00021549632271223394
Position 12270: 0.0002035172702703738
Position 10661: 0.00019053094407059054
Position 6998: 0.0001821816570250742
Position 420: 0.0001761665161785591
Position 26625: 0.00017305739911890202
Position 10567: 0.00016511242784892214
Position 27839: 0.00014775937493984585
Position 4012: 0.0001398893188553611
Position 11155: 0.00013835173357980778
Position 2036: 0.0001342007629001899
Position 6194: 0.00013266786624076255
Position 2588: 0.0001318673849082909
Position 1512: 0.0001295689069912925
Position 11277: 0.00012954735008085893
Position 1063: 0.00012871602737256498
Position 431: 0.00010094737135000016
Position 11757: 8.59327719996389e-05
Position 2316: 7.312060850704893e-05
Position 5336: 6.436115865920936e-05
Position 1950: 6.323890659432017e-05
Position 712: 6.153210636394438e-05
Position 1299: 6.0935911846996475e-05
Position 3837: 5.714010745951833e-05
Position 10853: 5.68255821964678e-05
Position 2723: 5.526530824338969e-05
Position 4947: 5.3794262143401096e-05
Position 1263: 5.309158505384147e-05
Position 815: 5.272423653410169e-05
Position 3365: 4.799973042475079e-05
Position 848: 4.7858524534738874e-05
Position 2204: 4.661860709431324e-05
Position 13388: 4.317327853421401e-05
Position 2421: 3.7297450599635945e-05
Position 24222: 3.635314345907694e-05
Position 2255: 3.455790830060133e-05
Position 2332: 3.37580549858983e-05
Position 3368: 3.188888389921829e-05
Position 1257: 3.1288635799386605e-05
Position 1756: 3.027875287689587e-05
Position 206: 2.9470708762900997e-05
Position 342: 2.5895835296376123e-05
Position 3734: 2.4409980954190276e-05
Position 1493: 2.424717967157854e-05
Position 18728: 2.303752851097898e-05
Position 1254: 2.2830595275559683e-05
Position 2296: 2.2416712459275106e-05
Position 287: 2.199727959041547e-05
Position 3568: 1.7577598734465555e-05
Position 3440: 1.737510337099201e-05
Position 11280: 1.091447852100186e-05
Position 2269: 1.0775439257377839e-05
Position 672: 9.589797603162671e-06
Position 20717: 7.76638015127098e-06
Position 1683: 7.655848926937712e-06
Position 11366: 7.2984841717495225e-06
Position 1646: 6.882970768173727e-06
Position 691: 6.5411472751743605e-06
Position 21434: 6.516406235709995e-06
Position 1521: 6.3652330595124814e-06
Position 1340: 5.778065933024798e-06
Position 2093: 5.7008880535514164e-06
Position 10629: 4.604250707567444e-06
Position 1018: 4.233915632132549e-06
Position 2180: 3.629942462230515e-06
Position 709: 3.3715155272948673e-06
Position 3320: 3.345452454537273e-06
Position 724: 2.8719185384722883e-06
Position 851: 2.80551680779065e-06
Position 1031: 2.6317539381140546e-06
Position 531: 2.5182806029901568e-06
Position 2993: 2.4666246047171736e-06
Position 1658: 2.440652351961189e-06
Position 10667: 2.353248417445064e-06
Position 19290: 2.2576769118293056e-06
Position 10689: 2.249450055653143e-06
Position 247: 1.8723531624432748e-06
Position 1478: 1.5719113750885882e-06
Position 1261: 1.526030380186968e-06
Position 1899: 1.4414720657148156e-06
Position 698: 1.4254027725058653e-06
Position 595: 1.3580018694016476e-06
Position 171: 1.0077397511002876e-06
Position 1404: 9.444883521738611e-07
Position 14155: 5.601924935221384e-07
Position 6848: 4.101635110106307e-07
Position 224: 2.3106338737306318e-07
Position 1841: 2.206864607091522e-07
Position 938: 2.0542725138531083e-07
Position 142: 1.760608038692124e-07
Position 2110: 1.7357639696280546e-07
Position 561: 1.508699997356107e-07
Position 952: 1.108808217881969e-07
Position 639: 8.369634702323132e-08
Position 255: 8.202711594091642e-08
Position 1188: 8.036103842869634e-08
Position 622: 7.04666101721895e-08
Position 291: 5.622044616645417e-08
Position 3120: 4.3571607236265135e-08
Position 305: 3.25970365135148e-08
Position 2656: 2.980149199802105e-08
Position 231: 2.8521070938807948e-08
Position 645: 1.0465464702453058e-08
Position 625: 9.330373386903135e-09
Position 1791: 9.21935454168332e-09
Position 989: 8.79944949534945e-09
Position 1000: 7.51205688796573e-09
Position 1102: 7.495779416179293e-09
Position 1214: 7.179055213649018e-09
Position 1226: 6.180948102787363e-09
Position 149: 6.018406802930014e-09
Position 1270: 5.7086905559991884e-09
Position 1501: 4.857118518711414e-09
Position 732: 4.0595813359373565e-09
Position 1125: 3.772966326929306e-09
Position 1609: 3.3596343374179088e-09
Position 389: 3.001595333956104e-09
Position 1235: 2.270291529098144e-09
Position 612: 1.7487565119601052e-09
Position 1039: 8.941886498917388e-10
Position 919: 8.758093813342505e-10
Position 1096: 7.735437002698702e-10
Position 233: 7.073436376224829e-10
Position 356: 3.752884413860797e-10
Position 316: 1.4731928573748297e-10
Position 156: 8.434122921358311e-11
Position 862: 6.853858333831499e-11
Position 516: 6.502474268314177e-11
Position 960: 2.513763687159241e-11
Position 358: 1.22736098478681e-11
Position 519: 3.6998767159623094e-13
