Gene = DNALI1
Position 727: 0.00032162069323944073
Position 2598: 0.0003160030959968165
Position 2076: 0.0002701775567606679
Position 332: 0.00023868107181795265
Position 435: 0.0001816221203277221
Position 1929: 0.0001727610297788298
Position 268: 0.00016628766279391918
Position 1910: 0.00016343733922795706
Position 2475: 0.00015346331067616798
Position 8388: 0.00010795153704145368
Position 2547: 8.510884277762098e-05
Position 1653: 8.284887606256761e-05
Position 1774: 6.563802853256765e-05
Position 2068: 6.341622788981226e-05
Position 2841: 5.3356107331409896e-05
Position 1731: 5.130393529156602e-05
Position 5595: 4.882805754917536e-05
Position 4: 4.4632004214143265e-05
Position 1405: 3.6784706070484685e-05
Position 285: 3.444463213136918e-05
Position 2127: 2.7893624790173163e-05
Position 310: 2.777816282250579e-05
Position 1300: 2.4566435069894328e-05
Position 989: 2.3920080110367655e-05
Position 3355: 1.8421850009434e-05
Position 327: 1.4245782194816308e-05
Position 2925: 1.400308109072351e-05
Position 1500: 1.0382849163742723e-05
Position 699: 1.034861021871126e-05
Position 370: 9.5037672848792e-06
Position 772: 6.315707828733036e-06
Position 1086: 6.088974344051271e-06
Position 2045: 5.86653085457224e-06
Position 2916: 4.901348036381099e-06
Position 334: 4.899232380648657e-06
Position 1631: 4.8938264404713466e-06
Position 893: 4.6918749842011684e-06
Position 940: 4.451723460732969e-06
Position 629: 4.337655376823098e-06
Position 501: 4.120405799139923e-06
Position 1398: 4.032487005645029e-06
Position 488: 3.993659022034218e-06
Position 2983: 3.7202760115508116e-06
Position 593: 3.360323084638818e-06
Position 3663: 2.3728198736383333e-06
Position 1751: 2.3575393166578513e-06
Position 415: 2.3519893276386603e-06
Position 3204: 2.2878796504798283e-06
Position 6068: 2.2016902350431617e-06
Position 535: 1.1240856027312042e-06
Position 1084: 8.134233666670649e-07
Position 118: 6.424084523102704e-07
Position 55: 5.195333416670057e-07
Position 438: 5.099492710433953e-07
Position 2478: 3.1496410888060704e-07
Position 1237: 2.498443499620528e-07
Position 1646: 1.0353910746134045e-07
Position 1493: 8.920171732318411e-08
Position 1639: 8.841675023791951e-08
Position 669: 5.833021978784815e-08
Position 1065: 3.9558992258756344e-08
Position 986: 8.428014434585224e-09
Position 929: 7.906501686315312e-09
Position 891: 6.8851657654495484e-09
Position 1130: 4.641249307706388e-09
Position 461: 2.8217217658273275e-10
Position 1588: 3.067368483898012e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5161: 0.9041089822644319
Position 2407: 0.8544335215789672
Position 683: 0.7866700577975689
Position 4637: 0.5141373669130185
Position 9660: 0.4455902760924992
Position 8852: 0.4167100382244026
Position 1869: 0.3628434456370014
Position 8701: 0.2673146570456651
Position 2754: 0.22567152917471509
Position 1793: 0.18864092998279897
Position 5728: 0.18695164886797008
Position 9011: 0.1834437930505459
Position 5573: 0.17273101083787987
Position 9261: 0.1449024074254636
Position 2799: 0.12470677339133432
Position 8830: 0.09709124764166462
Position 5102: 0.08320707999797364
Position 3997: 0.08176851742411458
Position 5546: 0.07844650022770938
Position 8671: 0.07578320064210366
Position 9554: 0.07101839813867449
Position 780: 0.06740834411754763
Position 5969: 0.06453523888925833
Position 8106: 0.05738355581283826
Position 4889: 0.04904441465856662
Position 726: 0.043505192888913996
Position 5807: 0.03433095618449486
Position 1551: 0.031370255728582486
Position 9591: 0.031092098768505654
Position 2640: 0.027742159709937746
Position 456: 0.026493967531892138
Position 1716: 0.026265675705682685
Position 2956: 0.025982238316894623
Position 5444: 0.021387298852597006
Position 6616: 0.020368836192001187
Position 1467: 0.020347319050687634
Position 5524: 0.01797096016314925
Position 1971: 0.01746943601289881
Position 6591: 0.01725440314334298
Position 6227: 0.016517422582779523
Position 5588: 0.015148863754772465
Position 4911: 0.014889220526203869
Position 1917: 0.01375073571700323
Position 1924: 0.01336831226326182
Position 5533: 0.012033955386503403
Position 8825: 0.011526387515717686
Position 2554: 0.009755051603535691
Position 2358: 0.009450174429445127
Position 5137: 0.009173897923487636
Position 5850: 0.009114693577517432
Position 9683: 0.008568580729494159
Position 2217: 0.00834448006605689
Position 4867: 0.008334673563886915
Position 9340: 0.007991329176246382
Position 2489: 0.00787811133233231
Position 4735: 0.00745756502037143
Position 5828: 0.0070556831221946096
Position 1398: 0.0065517726851383115
Position 6262: 0.006456086720104687
Position 9219: 0.006288591106229463
Position 2444: 0.00618819394568303
Position 2068: 0.0058611667077675435
Position 3108: 0.005363737416450637
Position 3429: 0.004773096879919049
Position 2645: 0.004719028510223634
Position 5879: 0.004607000828208069
Position 1255: 0.004252427867002106
Position 3707: 0.004149953456659012
Position 2169: 0.003783825756910554
Position 4055: 0.0037438030559182435
Position 6122: 0.0037287386873705764
Position 5551: 0.0036453029444672848
Position 1667: 0.0035914979892098676
Position 4169: 0.0035540810126048735
Position 9188: 0.003476996534523436
Position 2322: 0.0033218546312089544
Position 2035: 0.003312887466863259
Position 530: 0.0033115178901920116
Position 2723: 0.0033072998682522237
Position 3373: 0.0033025280495001365
Position 5794: 0.003170713156185625
Position 6925: 0.0030693915845928735
Position 91: 0.0029636578169353585
Position 5834: 0.0027806731951684474
Position 3456: 0.002617571516618642
Position 4406: 0.002399699242790017
Position 3174: 0.002247713879238579
Position 8813: 0.002135977529706663
Position 3196: 0.0021240954142476565
Position 8531: 0.0019177700507706892
Position 8030: 0.0018679184410419997
Position 713: 0.0018014828310848202
Position 710: 0.0017581177703356232
Position 9803: 0.0016454823876426022
Position 1296: 0.00159379542638007
Position 1485: 0.0015742935147797805
Position 9101: 0.0015647755255038462
Position 9185: 0.001447182787065551
Position 2123: 0.0013873391415210948
Position 5477: 0.0013871434991564145
Position 9404: 0.0013774491143827582
Position 8932: 0.001375515697737138
Position 3966: 0.001340738574458197
Position 8981: 0.001285133987634026
Position 5592: 0.0012103027986049158
Position 7436: 0.001162528306070448
Position 703: 0.0011247554746892747
Position 9266: 0.0011222254401555744
Position 458: 0.0010426365678001435
Position 732: 0.0009046476338798313
Position 740: 0.0008780907097154444
Position 749: 0.0008652841453779213
Position 6284: 0.0008502084570047888
Position 5716: 0.0008438421704217889
Position 2131: 0.0008232089830328612
Position 7484: 0.0007601986570461513
Position 5778: 0.0007553529029853184
Position 2099: 0.0007224351531173865
Position 9481: 0.0007048877498449377
Position 1524: 0.0007031206774178864
Position 2387: 0.0006987576782856312
Position 619: 0.0006858255306393741
Position 343: 0.0006401370753802379
Position 9147: 0.00063336514886099
Position 2925: 0.0006056177963533666
Position 1817: 0.0005958041982069552
Position 2729: 0.0005906327103154702
Position 699: 0.0005590095088804305
Position 5451: 0.0005357697231266321
Position 1820: 0.0005098800516492752
Position 2441: 0.0005006895486473373
Position 426: 0.00048862730262579
Position 1426: 0.0004801169058397953
Position 2184: 0.0004758574754682174
Position 1748: 0.0004588384641681447
Position 6287: 0.00039242148534497753
Position 6043: 0.00034082237613570446
Position 2233: 0.00033193412227474343
Position 2461: 0.0003210606994959093
Position 8290: 0.0002998845080900644
Position 3749: 0.0002936137299954849
Position 3866: 0.00025218547657318086
Position 8206: 0.00024683412472403674
Position 557: 0.00024382414666813626
Position 6402: 0.00023611503246480657
Position 9719: 0.00023370371934838073
Position 601: 0.00021331722825287434
Position 5168: 0.00020656270651995125
Position 2151: 0.00020338597985733122
Position 1929: 0.00019681051157349972
Position 7645: 0.00019594110766240654
Position 572: 0.00018618846466515715
Position 1095: 0.00017507670696749895
Position 1951: 0.00015111600854853202
Position 5633: 0.00014236970158419552
Position 2760: 0.00012782725824851243
Position 1727: 0.00011208195835848438
Position 6597: 9.729827550371041e-05
Position 794: 9.352366066057448e-05
Position 755: 8.928775700088033e-05
Position 421: 8.880609626183432e-05
Position 5739: 8.399646040008805e-05
Position 2467: 8.234622558241236e-05
Position 6756: 8.197477025075463e-05
Position 7674: 7.554524772284751e-05
Position 258: 7.413362635936049e-05
Position 598: 7.342992885800695e-05
Position 4557: 6.17224905341216e-05
Position 2269: 5.576893446922332e-05
Position 1120: 5.576228050072052e-05
Position 1053: 5.534912556781506e-05
Position 479: 5.533185001685392e-05
Position 5954: 5.324469430672631e-05
Position 5979: 5.242296653588348e-05
Position 2495: 5.2023037376437726e-05
Position 4926: 4.319215460896017e-05
Position 5020: 4.299698825250794e-05
Position 434: 3.7168901407214964e-05
Position 791: 3.693026411163998e-05
Position 2492: 3.569281678986591e-05
Position 1585: 3.328047552965874e-05
Position 494: 3.238328715596439e-05
Position 1884: 3.0013993962090157e-05
Position 501: 2.9314445736113866e-05
Position 356: 2.924798990088752e-05
Position 1805: 2.847648766469212e-05
Position 2411: 2.7663770767313888e-05
Position 5389: 2.712552570999829e-05
Position 233: 2.4249334839655092e-05
Position 2369: 2.410277709219545e-05
Position 1159: 2.4057189999350942e-05
Position 345: 2.378423058047689e-05
Position 2079: 2.3695863240485857e-05
Position 940: 2.140876947357411e-05
Position 3081: 2.116222544461852e-05
Position 2803: 2.0243577597210592e-05
Position 203: 1.9717037970876573e-05
Position 636: 1.8214782162097005e-05
Position 3385: 1.6034084922047956e-05
Position 2140: 1.5093012584181951e-05
Position 3434: 1.4117741580045241e-05
Position 1937: 1.0509409222149282e-05
Position 2570: 9.843368012351062e-06
Position 376: 9.369234986893418e-06
Position 350: 8.608055985954999e-06
Position 5861: 8.174293203959984e-06
Position 105: 8.165917528886758e-06
Position 2881: 8.011696442183817e-06
Position 227: 7.545831091571776e-06
Position 5983: 6.351347969082606e-06
Position 1504: 4.772535821526556e-06
Position 2326: 4.40031673345162e-06
Position 2429: 3.552995943985791e-06
Position 511: 3.1754035297089447e-06
Position 641: 3.018842641418351e-06
Position 554: 2.9882268725797577e-06
Position 577: 2.9873123424108134e-06
Position 1493: 2.9269095904426642e-06
Position 2328: 2.8981578769212124e-06
Position 369: 2.896143008519278e-06
Position 569: 2.790386306626304e-06
Position 467: 2.6209803743852896e-06
Position 273: 2.4276830230445925e-06
Position 984: 2.0818771612111877e-06
Position 2960: 2.015219048378403e-06
Position 1500: 1.665364894025983e-06
Position 315: 1.6652939873547671e-06
Position 243: 1.6114149285872665e-06
Position 6096: 1.5346151298529078e-06
Position 3045: 1.5050069223037658e-06
Position 438: 1.4670869883890313e-06
Position 829: 1.261231295516805e-06
Position 3285: 1.1499814848356433e-06
Position 118: 1.1117083535365998e-06
Position 289: 1.0676764019512623e-06
Position 1514: 9.487375569273087e-07
Position 948: 8.304142954917019e-07
Position 609: 6.629645407473765e-07
Position 801: 5.738738939470489e-07
Position 2674: 4.6131476030393194e-07
Position 366: 4.260983227072942e-07
Position 183: 3.393092105328245e-07
Position 319: 3.1891464271853095e-07
Position 2962: 3.0309225325242235e-07
Position 209: 2.633210965372993e-07
Position 5673: 2.5193373284500583e-07
Position 324: 1.7533168228783157e-07
Position 2301: 1.606829030407987e-07
Position 285: 1.1056084411003991e-07
Position 2973: 7.079626252848562e-08
Position 1170: 2.2910749376841794e-08
Position 798: 1.9801403986044784e-08
Position 294: 1.7737734449912734e-08
Position 268: 8.230297036281226e-09
Position 291: 6.647646404993578e-09
Position 380: 6.060829357046213e-09
Position 581: 5.3368681443817705e-09
Position 186: 4.810121501186736e-09
Position 162: 4.24242741032875e-09
Position 588: 3.700807310584017e-09
Position 297: 3.4059075249137696e-09
Position 128: 2.6601521643982602e-09
Position 156: 1.110775442737383e-09
Position 177: 1.0752017235417766e-09
Position 141: 9.26759692342471e-10
Position 957: 8.62911502472984e-11
Position 149: 1.4354536949032448e-11
Position 583: 8.137395351595298e-12
Position 303: 5.2802805691010815e-12
Position 305: 4.2711833299743095e-12
Position 834: 1.2671478190231367e-12
Position 902: 1.308297958241075e-13
