Gene = GTPBP8
Position 4641: 0.0017110229744945634
Position 4645: 0.0016687547308058214
Position 4090: 0.0016670720906413427
Position 1456: 0.0016301486029577546
Position 1366: 0.0014137428339675608
Position 371: 0.0013579820172654096
Position 9650: 0.001306299424989652
Position 2402: 0.001274259900569378
Position 10160: 0.0011613691475001664
Position 1215: 0.001039257736182247
Position 9729: 0.0010349393831215793
Position 9366: 0.001027456613314985
Position 6041: 0.0010109392487325879
Position 9383: 0.000918631376111206
Position 10016: 0.000917971096418569
Position 10421: 0.0008746833059119384
Position 9758: 0.0008445371882195343
Position 9160: 0.0008337796581389044
Position 10216: 0.0008257319290438479
Position 2378: 0.0008207552231801212
Position 9419: 0.0007526328045773819
Position 4280: 0.0007135591368398782
Position 2652: 0.0006957693282870103
Position 9881: 0.0006475167242549182
Position 9148: 0.0006006854626421262
Position 9176: 0.0005319641066026672
Position 1938: 0.0005190415803833086
Position 2124: 0.000513366589967573
Position 1324: 0.0005016115356986016
Position 9616: 0.0005013099295015701
Position 8761: 0.0004875529826953668
Position 8364: 0.00048487025411561455
Position 237: 0.0004371998092841243
Position 1713: 0.00038447588813758415
Position 3113: 0.00035554477789949
Position 10299: 0.00028836514173955933
Position 5662: 0.0002858937388288862
Position 1798: 0.00027684095486473555
Position 608: 0.00026832800033012647
Position 9480: 0.00025847770304717366
Position 4438: 0.0002506024711495934
Position 1581: 0.0002499249018631454
Position 4464: 0.00024621779522501254
Position 9690: 0.00022867999720026314
Position 1283: 0.0002234604719921029
Position 1299: 0.0002226850622562953
Position 3999: 0.0002155925676045011
Position 9381: 0.0002110964352649453
Position 3657: 0.0002101484930286897
Position 8833: 0.0001978215120320471
Position 8269: 0.00018890056259110758
Position 3618: 0.0001868334015524322
Position 8790: 0.00017505807761910956
Position 269: 0.00017268398623450465
Position 9975: 0.0001723068490714225
Position 316: 0.0001662877976509007
Position 7086: 0.00016549560696002314
Position 6499: 0.00015995267699003292
Position 8983: 0.0001552796087891765
Position 8810: 0.0001493888241764597
Position 1890: 0.00014476372274964183
Position 2207: 0.00014290663087262589
Position 8921: 0.00014219201760747052
Position 10221: 0.00014219038968750215
Position 2665: 0.00013611339300772477
Position 9178: 0.00013031985487078077
Position 6337: 0.0001206343848284306
Position 6967: 0.00011002119688021967
Position 1525: 0.00010952492112190082
Position 274: 8.444050615617098e-05
Position 9900: 8.294846184387543e-05
Position 2063: 7.95585268297248e-05
Position 2331: 7.926208648271541e-05
Position 9765: 7.33298083024132e-05
Position 1733: 7.18123600111218e-05
Position 9741: 7.101935713491904e-05
Position 1584: 6.90964771176174e-05
Position 2127: 6.76919333137051e-05
Position 1195: 6.588271160337492e-05
Position 6604: 6.579560009264013e-05
Position 6274: 6.258432778891694e-05
Position 207: 4.3355083183405396e-05
Position 320: 4.119341140856156e-05
Position 4549: 4.0919377370056643e-05
Position 9239: 3.940202239985137e-05
Position 9193: 3.67808994830251e-05
Position 809: 3.598321966405458e-05
Position 8879: 3.5871822241411455e-05
Position 8935: 3.509520310342609e-05
Position 2427: 3.161998825447389e-05
Position 2186: 3.006696122759894e-05
Position 7013: 2.8296800233299294e-05
Position 812: 2.665978820184163e-05
Position 415: 2.5180192851983616e-05
Position 1696: 2.3956866740709328e-05
Position 956: 2.292248284403947e-05
Position 2021: 2.1566259578855247e-05
Position 1102: 1.9438163453766695e-05
Position 1778: 1.8793933295355246e-05
Position 1351: 1.857536823174958e-05
Position 6549: 1.7562874371465547e-05
Position 1058: 1.6971795238103196e-05
Position 1986: 1.5963096680924733e-05
Position 1552: 1.3684359540336881e-05
Position 2190: 1.2862187980664e-05
Position 620: 1.2817038058145944e-05
Position 2301: 1.1944668712143455e-05
Position 8122: 1.1554452357906553e-05
Position 1191: 8.632100031455805e-06
Position 1749: 8.337163109234296e-06
Position 7254: 7.9712956157153e-06
Position 593: 7.240960764346524e-06
Position 1117: 5.9180685538044355e-06
Position 461: 5.910538537180906e-06
Position 4712: 5.266520757190305e-06
Position 6294: 5.0918990032567045e-06
Position 4663: 4.919826881445161e-06
Position 2423: 4.251903746717821e-06
Position 765: 4.128097847355987e-06
Position 998: 3.5848478717521416e-06
Position 696: 3.3033448155843365e-06
Position 835: 2.813270496293614e-06
Position 646: 2.5660401137754635e-06
Position 1641: 2.527518914258838e-06
Position 745: 2.2912739772926185e-06
Position 204: 2.1084023096656144e-06
Position 1150: 2.029246593829135e-06
Position 4573: 1.804664237879359e-06
Position 142: 1.7885896175720562e-06
Position 1604: 1.7700620542235618e-06
Position 722: 1.5733460454078892e-06
Position 210: 1.5158086129822358e-06
Position 661: 1.460774467234262e-06
Position 2217: 1.312903709524532e-06
Position 887: 7.256587963721546e-07
Position 839: 5.032042037235929e-07
Position 1069: 4.967384361071364e-07
Position 874: 4.938868038263788e-07
Position 679: 4.907247358922488e-07
Position 905: 4.805306665397746e-07
Position 164: 4.3336885292248165e-07
Position 175: 3.638272031061241e-07
Position 417: 3.3357848907374224e-07
Position 241: 1.8894203681079444e-07
Position 4051: 1.8469500803603061e-07
Position 860: 1.7998590860743802e-07
Position 186: 1.700295650058541e-07
Position 826: 1.3532581946377448e-07
Position 244: 5.328649188530513e-08
Position 1608: 3.810939012318654e-08
Position 116: 4.509310868969152e-09
Position 144: 4.343464167457015e-09
Position 219: 2.626586933188323e-09
Position 246: 2.0630670732057537e-09
Position 725: 1.70234562710167e-09
Position 80: 4.712978743226317e-10
Position 152: 2.287458923428433e-10
Position 109: 1.9672039822045734e-10
Position 215: 1.185628380221278e-10
Position 424: 1.1786207179034448e-11
Position 676: 7.277774816542607e-12
Position 422: 4.829182335503941e-12
Position 681: 4.705600111068037e-12
Position 846: 3.4609319156645375e-12
