Gene = MAATS1
Position 48672: 0.0005463002861263578
Position 4764: 0.0005428990398644123
Position 25313: 0.0005172127066658379
Position 4213: 0.0005171565202648063
Position 36386: 0.000509590756283977
Position 49116: 0.0004928083793107578
Position 367: 0.00048071649938249083
Position 7568: 0.000476228245888292
Position 1686: 0.00047559139443908527
Position 2444: 0.0004738936797449368
Position 3021: 0.0004674342194443412
Position 5992: 0.00046173682053444857
Position 249: 0.0004424093581487039
Position 12646: 0.0004421981231942431
Position 44587: 0.00043953259576456487
Position 3733: 0.0004290244314485061
Position 34981: 0.0004284824053436202
Position 35696: 0.0004242520217026941
Position 624: 0.0004215726352302428
Position 982: 0.00041805084471226693
Position 4963: 0.00041654932917048715
Position 478: 0.00039828590013295863
Position 3440: 0.00038385375105341437
Position 6685: 0.0003836941882486046
Position 2084: 0.0003675848786781761
Position 7785: 0.00034686829963801174
Position 8750: 0.00034664367224713924
Position 35074: 0.00034015562895451604
Position 46984: 0.00033887123201499074
Position 37542: 0.00033360746449197096
Position 44945: 0.00033273722648991384
Position 44908: 0.00032862651991748644
Position 7426: 0.00031498562001042364
Position 29796: 0.0003073310537269819
Position 45048: 0.00028781826915893886
Position 45760: 0.00028365935710910614
Position 3173: 0.0002813526830429328
Position 25328: 0.00027456409582288357
Position 25706: 0.00027220737533643766
Position 4252: 0.00027117125427243574
Position 2180: 0.0002709092138961958
Position 25061: 0.0002681162278465997
Position 3935: 0.0002576977585510163
Position 8384: 0.0002523234773839574
Position 45223: 0.0002363608033775338
Position 6546: 0.0002362421974731001
Position 5811: 0.0002327940373103582
Position 38390: 0.0002326593704205653
Position 1905: 0.00023260816806223582
Position 279: 0.0002256183918696162
Position 836: 0.00022467102500965837
Position 6995: 0.00022378034548496044
Position 46943: 0.0002210775954407647
Position 8139: 0.00022036813471839912
Position 46172: 0.00021935222227108053
Position 2283: 0.00021789732992809406
Position 4170: 0.00021717621224480473
Position 5724: 0.00021613246973370713
Position 4125: 0.00021369214481954633
Position 4914: 0.00021087974849088833
Position 7751: 0.00020291166412419583
Position 34555: 0.00020260767236378026
Position 37068: 0.00019719925632202286
Position 205: 0.00019450120726455478
Position 6378: 0.00018743811791287727
Position 29708: 0.00018641724821670067
Position 37499: 0.00018558188180045442
Position 35351: 0.00018481682431563601
Position 45446: 0.00018394815794263593
Position 6334: 0.00017876879007537111
Position 6621: 0.00017501219101257059
Position 12800: 0.00016433333795566921
Position 30972: 0.00016106239853585876
Position 6947: 0.00015756088516295948
Position 7855: 0.00015487560739359466
Position 3856: 0.0001536184074492225
Position 2489: 0.00015124881947110402
Position 1790: 0.00014239562684272464
Position 7342: 0.0001390723732207639
Position 4831: 0.00013567555272136968
Position 10514: 0.00013291090292364435
Position 2689: 0.00013277700238762208
Position 34552: 0.0001288768673946105
Position 44963: 0.00012578317121142435
Position 4460: 0.00012357821865191648
Position 2027: 0.00012014761648297478
Position 2153: 0.00011882905500871562
Position 1354: 0.00011538663693653254
Position 2808: 0.00011469011134721129
Position 5942: 0.00011396621019688777
Position 36236: 0.00010745926125969505
Position 47160: 0.00010726908291874037
Position 3704: 0.00010481176880669041
Position 4944: 0.00010396233211256993
Position 45180: 0.00010210084964371811
Position 2047: 9.998730375392944e-05
Position 45323: 9.889192813295077e-05
Position 2771: 9.71217428376046e-05
Position 36140: 9.654172260174703e-05
Position 2912: 9.286989810991818e-05
Position 6449: 9.237627080765175e-05
Position 6783: 9.072222521408996e-05
Position 3859: 8.854579047264971e-05
Position 25191: 8.736314253957324e-05
Position 1288: 8.50242609806723e-05
Position 2559: 8.270452977306404e-05
Position 5129: 8.19809833440807e-05
Position 2996: 7.353981977570817e-05
Position 1087: 7.258850052508026e-05
Position 2121: 7.192763053585838e-05
Position 29971: 7.175663429134132e-05
Position 1870: 7.121947430925051e-05
Position 46759: 7.118630124401185e-05
Position 1253: 7.051706631525686e-05
Position 4306: 6.901574572583723e-05
Position 30220: 6.900169101028519e-05
Position 26376: 6.80170612635294e-05
Position 5755: 6.664742440343713e-05
Position 3827: 6.41524674326029e-05
Position 2605: 5.709968699878253e-05
Position 2224: 5.657574908882351e-05
Position 3252: 5.554754930558453e-05
Position 1293: 5.4039406643437106e-05
Position 45979: 5.402632664520356e-05
Position 7051: 5.3877018561237094e-05
Position 26288: 5.3597922083936036e-05
Position 6183: 4.771628716038969e-05
Position 25230: 4.649583366862939e-05
Position 3190: 4.5821712916167975e-05
Position 4337: 4.561284352274447e-05
Position 412: 4.461596805491269e-05
Position 31037: 4.0847548753057104e-05
Position 1048: 3.917070951075103e-05
Position 3738: 3.67204157685717e-05
Position 4805: 3.6306050811580645e-05
Position 896: 3.5901629797367145e-05
Position 5417: 3.413701712238185e-05
Position 3610: 3.16254134805787e-05
Position 1474: 3.1277657073871643e-05
Position 1910: 3.1189632420653703e-05
Position 3558: 2.6832082604267237e-05
Position 5438: 2.4730962876684196e-05
Position 4531: 2.4594248165858193e-05
Position 6482: 2.442590032899482e-05
Position 1807: 2.401481623911521e-05
Position 6014: 2.3874834758501887e-05
Position 5428: 2.3835484213520376e-05
Position 5461: 2.2777886973195648e-05
Position 5500: 2.0651417069447164e-05
Position 41713: 2.047430366708695e-05
Position 854: 2.020625527152564e-05
Position 6410: 1.8902135286219608e-05
Position 6874: 1.8539871321474834e-05
Position 45467: 1.790400345871296e-05
Position 1011: 1.787132246899921e-05
Position 3978: 1.7859575757663513e-05
Position 482: 1.637724397463867e-05
Position 3881: 1.6288864501403505e-05
Position 6061: 1.4845418620393476e-05
Position 38370: 1.4285668239598279e-05
Position 3576: 1.4194553718969392e-05
Position 5028: 1.3345497671711608e-05
Position 5962: 1.217995183817544e-05
Position 7861: 1.2007219109753652e-05
Position 4153: 1.1548533115669134e-05
Position 6523: 1.0054838409260894e-05
Position 3816: 9.857406382446341e-06
Position 5597: 9.8298714455158e-06
Position 37536: 9.620172876075987e-06
Position 37593: 9.466079264774371e-06
Position 4969: 6.342467510096004e-06
Position 5927: 6.229086822150872e-06
Position 4133: 6.013223684151847e-06
Position 38289: 5.4437792383766355e-06
Position 6107: 5.385061482031304e-06
Position 6571: 5.128655107448867e-06
Position 3644: 5.0728294480351e-06
Position 37469: 4.720172312843869e-06
Position 5850: 4.600895849606046e-06
Position 26039: 4.415475794759136e-06
Position 44310: 3.3472736973541173e-06
Position 6548: 3.253850893307882e-06
Position 38818: 3.101249453284561e-06
Position 36239: 2.799953711156118e-06
Position 4710: 2.257783353029614e-06
Position 4925: 2.0475690070170783e-06
Position 4136: 2.0211029508225862e-06
Position 10793: 1.7694906407705311e-06
Position 3994: 1.746773217313455e-06
Position 36170: 1.6616046932497725e-06
Position 38671: 1.6541406805953705e-06
Position 5480: 1.537032320542194e-06
Position 38236: 1.481671033162122e-06
Position 5513: 1.4432916960543678e-06
Position 30615: 7.292531083954134e-07
Position 36089: 5.878469952315272e-07
Position 7540: 5.192427685673126e-07
Position 6217: 4.661135354886283e-07
Position 5600: 2.642996921243484e-07
Position 5609: 2.1795443562612523e-07
Position 2003: 1.956328025425359e-07
Position 6213: 1.6293922008279062e-07
Position 261: 1.621937220626244e-07
Position 5944: 1.3116157359424375e-07
Position 6249: 9.128716444463092e-08
Position 28939: 8.001412422018654e-08
Position 1129: 6.927317988924267e-08
Position 782: 5.981202124943069e-08
Position 26075: 4.889358516825317e-08
Position 1933: 4.8804704988512044e-08
Position 507: 4.357473625413505e-08
Position 25917: 3.921697095318678e-08
Position 672: 2.7843784921567368e-08
Position 1549: 1.9893781001857072e-08
Position 1364: 1.9696703441206048e-08
Position 1530: 1.820461254201723e-08
Position 26145: 1.7786093328719962e-08
