Gene = STYXL1
Position 2470: 1.2961793641042762e-06
Position 2654: 1.1507533430788e-06
Position 2473: 9.458897606875432e-07
Position 27467: 7.98702859999274e-07
Position 401: 5.850100047470664e-07
Position 451: 5.805610868902989e-07
Position 242: 5.803522222947106e-07
Position 313: 5.498862734259951e-07
Position 632: 5.190110372349749e-07
Position 34680: 5.150602344629266e-07
Position 37286: 5.033668557517611e-07
Position 158: 4.729044021528306e-07
Position 23393: 1.4889017938588969e-08
Position 23061: 1.047433780499282e-08
Position 22222: 5.437068520822563e-09
Position 22776: 5.220233216755773e-09
Position 20391: 4.431610087840094e-09
Position 20947: 2.20736117753414e-09
Position 21818: 1.8778984985114304e-09
Position 22524: 1.7354077342738304e-09
Position 25345: 1.5593160814228243e-09
Position 20788: 1.292578591095148e-09
Position 20856: 7.442142614384287e-10
Position 20563: 7.337717670857378e-10
Position 22902: 4.95226157456685e-10
Position 21455: 4.731484606207959e-10
Position 19526: 4.1383982244531724e-10
Position 20763: 3.985950752279281e-10
Position 21838: 2.6399820490590043e-10
Position 21325: 2.1717044072663669e-10
Position 19446: 1.9034290133029376e-10
Position 20591: 1.6447942583242906e-10
Position 20212: 1.3690548028171217e-10
Position 19546: 8.969808060613508e-11
Position 11296: 1.848801935989903e-12
Position 19043: 5.367891310922434e-14
Position 749: 3.9882894631701094e-14
