Gene = DPM2
Position 610: 8.33614431480693e-06
Position 2409: 5.0022520159318e-06
Position 17: 4.748797875129849e-06
Position 1520: 4.7123722007904545e-06
Position 2013: 3.0224953619720837e-06
Position 2578: 1.9527160728427637e-06
Position 422: 1.48062762003731e-06
Position 839: 1.4767475569147559e-06
Position 2433: 1.4546919851349373e-06
Position 713: 1.0426076890617693e-06
Position 396: 6.288017924979626e-07
Position 416: 5.397784172857103e-07
Position 1003: 4.642261881322512e-07
Position 235: 2.9034795821422454e-07
Position 700: 2.1628554048065116e-07
Position 909: 1.7183325659848161e-07
Position 2689: 8.861936578650728e-08
Position 926: 4.6958795899779795e-08
Position 1067: 4.015924620396842e-08
Position 186: 5.019273595797192e-10
Position 582: 3.2599191178218085e-10
Position 592: 1.5747838547370687e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 447: 0.784078605623685
Position 2703: 0.5909996547744174
Position 1828: 0.5327930288414825
Position 2240: 0.4487823028372935
Position 2811: 0.16818309028002487
Position 909: 0.13219830195989438
Position 960: 0.10866552961394102
Position 2278: 0.06320860495022627
Position 1842: 0.05990653809181516
Position 3193: 0.0583277703400248
Position 592: 0.05812944363304079
Position 2948: 0.05357687340375644
Position 2657: 0.031056341022335524
Position 2884: 0.03100750864800496
Position 2654: 0.020091377911254923
Position 3169: 0.019715614904177937
Position 1618: 0.018390863201487292
Position 2283: 0.012569276546240672
Position 1907: 0.010542804661864533
Position 2109: 0.00851769611223541
Position 3001: 0.008081344430236045
Position 2505: 0.006533093310634734
Position 2181: 0.006350843718760377
Position 1966: 0.005884372525841198
Position 3173: 0.00586778424364592
Position 1790: 0.005302804192664693
Position 211: 0.005144831699997903
Position 1476: 0.004660283097111533
Position 171: 0.004423970841482508
Position 558: 0.004153550410884757
Position 1742: 0.0038557751925466536
Position 1750: 0.0038488573666571593
Position 2816: 0.0036862460798995976
Position 1846: 0.003681098315347278
Position 544: 0.0035841569881890816
Position 869: 0.002962685916927392
Position 511: 0.002941322249032698
Position 2443: 0.002621496828812905
Position 1808: 0.0026112877120332244
Position 3039: 0.0025501448124738368
Position 2488: 0.002169775447359461
Position 1173: 0.0019366005386690073
Position 1007: 0.0019343122173515082
Position 1795: 0.0018660437146308282
Position 2732: 0.0016937246803190643
Position 1434: 0.0016769092790909408
Position 3358: 0.0016744331716272531
Position 1621: 0.001412212076407429
Position 1861: 0.0010218658178186312
Position 820: 0.0009484542781943384
Position 391: 0.0009207474913864458
Position 451: 0.0009085162942413409
Position 1705: 0.0007724485518526096
Position 825: 0.000767157728326249
Position 2565: 0.0007297473656513741
Position 1338: 0.0006929159194824695
Position 1459: 0.0006379635227793517
Position 2070: 0.0006289607275465529
Position 3199: 0.0005520027838562387
Position 1104: 0.0005502265236070002
Position 486: 0.0005468881832746189
Position 514: 0.0005353089406661102
Position 938: 0.0005191112851747769
Position 1216: 0.00044102862676076215
Position 729: 0.0004036895271256005
Position 1877: 0.0003948631765795915
Position 1437: 0.00036027616549337744
Position 3120: 0.00031104978070869657
Position 449: 0.0003035452214655838
Position 1353: 0.0002588740702807581
Position 3273: 0.000257693721522728
Position 973: 0.0002379187070228053
Position 1120: 0.00021889690085363577
Position 555: 0.00019485961605089015
Position 1756: 0.00019293598112777127
Position 2856: 0.0001705080388192495
Position 839: 0.00016097813396190414
Position 1655: 0.00014723317267345386
Position 2669: 0.00014394188213101737
Position 874: 0.00014375669047733526
Position 1663: 0.00013194546870336983
Position 3318: 0.00012898465615683032
Position 1553: 0.00011420641176733613
Position 922: 0.00011280673836029791
Position 1575: 0.00011123120745958978
Position 1391: 0.00010905735342613753
Position 407: 9.775829576182852e-05
Position 599: 8.93820354630652e-05
Position 1383: 8.158713293383605e-05
Position 2951: 7.198050959561484e-05
Position 1089: 6.925830158439206e-05
Position 1570: 6.599061858381894e-05
Position 1710: 5.9285533517504846e-05
Position 978: 5.6012998725109854e-05
Position 3228: 5.491665191801998e-05
Position 2022: 5.4343931649519987e-05
Position 363: 5.13297812011439e-05
Position 1127: 5.060099752558604e-05
Position 924: 4.820031332622701e-05
Position 3324: 4.491976828910732e-05
Position 801: 4.1672737237951165e-05
Position 807: 4.096383917769766e-05
Position 412: 3.739823862886674e-05
Position 461: 2.7756220993971793e-05
Position 1512: 2.1295848259512536e-05
Position 843: 1.750248746241754e-05
Position 732: 1.7184736127426265e-05
Position 1454: 1.279994860116548e-05
Position 1442: 1.1488341291283945e-05
Position 1936: 1.0158244713885633e-05
Position 516: 7.668342663062901e-06
Position 519: 7.638138825606295e-06
Position 1630: 4.6345707245484e-06
Position 1478: 4.161760194241583e-06
Position 365: 2.7534498275547564e-06
Position 2408: 1.285294007751051e-06
Position 943: 1.1354941271139274e-06
Position 608: 4.814807962215926e-07
Position 281: 4.1867470042952515e-07
Position 2308: 4.092258938818377e-07
Position 606: 3.9766059695217575e-07
Position 144: 9.466509007969389e-08
Position 220: 8.476153448395387e-08
Position 1269: 8.036196712772476e-08
Position 416: 5.443535299627049e-08
Position 1106: 4.9287521903445984e-08
Position 217: 4.339597636217463e-08
Position 180: 3.7654313629985305e-08
Position 695: 2.282742219626144e-08
Position 69: 1.7675398119774395e-08
Position 652: 1.3086795641239368e-08
Position 1191: 8.49882350531352e-09
Position 150: 7.76394636775771e-09
Position 82: 2.662920708073023e-09
Position 691: 1.8487101236218594e-09
Position 101: 4.493479815377668e-11
Position 98: 4.086811541747658e-13
