Gene = EQTN
Position 1011: 3.64228098716759e-07
Position 531: 2.453688065108003e-07
Position 239: 1.5230934362992034e-07
Position 233: 1.4686964356074433e-07
Position 117: 1.2045366840014317e-07
Position 1505: 8.005038525215232e-08
Position 284: 6.8505308792872e-08
Position 1472: 5.6613268606188775e-08
Position 384: 4.3858803489624374e-08
Position 382: 3.9841670893919385e-08
Position 1084: 3.3294238100797705e-08
Position 620: 3.158338276388103e-08
Position 588: 2.688457262232729e-08
Position 577: 2.4989458988715655e-08
Position 433: 2.274394398427271e-08
Position 1161: 6.3420739038215655e-09
Position 650: 1.4750097227621896e-09
Position 626: 1.0884206988004165e-09
Position 590: 8.709930814434987e-10
Position 661: 1.0497576858311926e-11
Position 693: 4.211823265535112e-12
Position 726: 6.215469466603846e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10776: 0.9319751590958415
Position 7407: 0.878185503022936
Position 6075: 0.8382857998195261
Position 12166: 0.8368816931462071
Position 4651: 0.779903591485395
Position 2736: 0.6253497554309204
Position 400: 0.3977728655186954
Position 5273: 0.20157434346254957
Position 5764: 0.17626611148664667
Position 430: 0.11738010975322764
Position 2598: 0.06614248975409996
Position 5212: 0.06033275074912933
Position 2643: 0.059483962142567424
Position 8581: 0.05824405722817563
Position 5159: 0.040496963877642615
Position 7773: 0.04012196011719827
Position 11401: 0.03661795963310975
Position 1877: 0.027360291151220444
Position 5256: 0.0263711361294206
Position 11000: 0.025799221683304254
Position 11003: 0.0241154821403327
Position 5125: 0.01999357075411944
Position 10304: 0.018939992326035892
Position 444: 0.015488258473867686
Position 12369: 0.01547476455409615
Position 11268: 0.014932278312205808
Position 5485: 0.014757677857050924
Position 290: 0.014441444419364576
Position 8498: 0.014305265221925781
Position 7861: 0.014109242306891269
Position 1794: 0.013882947187836532
Position 12204: 0.01124564334800602
Position 10778: 0.010866540235304591
Position 6421: 0.009544894914198365
Position 12237: 0.009214328615103882
Position 11436: 0.00898151289036672
Position 11731: 0.008299008742505736
Position 10799: 0.007428843104751363
Position 3212: 0.007330283109313383
Position 8697: 0.0069655196575374115
Position 1310: 0.006863004276701045
Position 3502: 0.006060414792475259
Position 2104: 0.005893143217159475
Position 3579: 0.0056916364603729905
Position 5345: 0.005286152652190835
Position 10107: 0.005244886722894577
Position 7352: 0.0052304796812003415
Position 5531: 0.005072588021494732
Position 7744: 0.004958581669072129
Position 11233: 0.004431363144875107
Position 11635: 0.004255502364494525
Position 8168: 0.004128081566692547
Position 713: 0.0040348901393539235
Position 5872: 0.003891322118917939
Position 9892: 0.003870110911277855
Position 1005: 0.003264368104591245
Position 12306: 0.0030121403452126323
Position 9667: 0.0029278006853702106
Position 332: 0.0026479759134503344
Position 6382: 0.0025938525905257314
Position 10727: 0.0024450921040617838
Position 689: 0.0024242795561398105
Position 7829: 0.0023857718048783862
Position 10486: 0.0022798774686690055
Position 9639: 0.0021356201547913845
Position 7171: 0.0020664004768957567
Position 5617: 0.0018663336491837278
Position 10259: 0.0017638377884797896
Position 12240: 0.0016684494037157984
Position 12106: 0.0015737676603206764
Position 7809: 0.001568784872812514
Position 9572: 0.0015617501441803955
Position 858: 0.0015430050601783936
Position 5961: 0.001524074334964813
Position 11405: 0.0015231400407011231
Position 11202: 0.0014726341249281913
Position 2656: 0.0013335233686735768
Position 4870: 0.0012877784403445137
Position 10900: 0.001271884345973456
Position 8714: 0.0012274439296961785
Position 5103: 0.0012162798482414328
Position 3652: 0.0012111250877216515
Position 10174: 0.0011872713762027024
Position 8673: 0.001184059883064888
Position 10216: 0.001171603472534111
Position 2333: 0.0011682648339738579
Position 7778: 0.0011107913900284135
Position 441: 0.0010921835146636722
Position 3814: 0.0010645657927399435
Position 11594: 0.0010626682255549637
Position 4600: 0.0010355044235656643
Position 8745: 0.0010316627554815216
Position 11097: 0.0009963889682645282
Position 249: 0.0009709969965060294
Position 8216: 0.0008386654709400913
Position 5285: 0.0008364167898913717
Position 8345: 0.0008266938275066436
Position 2229: 0.000782524244974431
Position 8790: 0.000747419804861912
Position 8387: 0.0007114384215468336
Position 11536: 0.0007097161790672765
Position 7467: 0.000614949524237725
Position 838: 0.0006024862568967186
Position 239: 0.000582395418932272
Position 2353: 0.0005747933174358716
Position 796: 0.0005746835027047616
Position 8769: 0.0005742507748956127
Position 1031: 0.0005333239324896909
Position 11125: 0.0005060863729061495
Position 1672: 0.0005054162387971105
Position 9733: 0.00046608216481034196
Position 5929: 0.0004627953046014834
Position 136: 0.00043685763134843254
Position 6998: 0.0004300664360652132
Position 11613: 0.0004207964184743809
Position 826: 0.00041103336395446535
Position 6418: 0.00040910929430597494
Position 4802: 0.0003904797789655813
Position 8406: 0.0003840859257098033
Position 7255: 0.0003766016165458055
Position 11128: 0.0003700677772851691
Position 11272: 0.000360934420692523
Position 12266: 0.00033553862460049857
Position 5390: 0.00032494513669332543
Position 7137: 0.0003079120810679265
Position 3390: 0.00028209409841400393
Position 12175: 0.0002715878113442623
Position 12249: 0.0002680973776484986
Position 2159: 0.00025492093559903006
Position 2954: 0.0002519039694930942
Position 1888: 0.00025116743536384296
Position 11638: 0.000249887132534708
Position 5636: 0.0002498395340216271
Position 894: 0.0002418755340264906
Position 7793: 0.00022505865035014907
Position 3523: 0.00022500692754235784
Position 3146: 0.00022025656411253392
Position 11660: 0.0002178838450766285
Position 11294: 0.00021270083157035795
Position 1472: 0.00021061823883146283
Position 6524: 0.00020524876748218324
Position 6248: 0.00020490435127813522
Position 6179: 0.00020159840882029084
Position 11698: 0.00019862776828114475
Position 3925: 0.0001912980713484109
Position 3982: 0.0001896803218563084
Position 7235: 0.00016690364228111424
Position 8600: 0.00016290164535944217
Position 5022: 0.00015841801566721374
Position 2951: 0.00015808720821867622
Position 7658: 0.00015664770360013504
Position 2565: 0.0001457221187463969
Position 9851: 0.00013424599641360631
Position 912: 0.00013199131600536264
Position 3655: 0.00010621854826084626
Position 11011: 0.00010188522021376417
Position 3816: 9.17486261124528e-05
Position 192: 8.544226867893736e-05
Position 1475: 8.533299963931359e-05
Position 2454: 8.28796201226784e-05
Position 11246: 7.876712210949565e-05
Position 2049: 7.548196269058187e-05
Position 3154: 7.134789443994573e-05
Position 7422: 6.979372807114699e-05
Position 1334: 6.88739512113697e-05
Position 729: 6.3185815885494e-05
Position 2974: 6.185799720493858e-05
Position 2703: 5.651753269127139e-05
Position 11369: 5.278417361906155e-05
Position 12375: 4.97159890571944e-05
Position 3587: 4.892783562501358e-05
Position 9621: 4.648344042341537e-05
Position 448: 4.3440536871676636e-05
Position 1228: 4.251527100957203e-05
Position 492: 4.232341962403908e-05
Position 6440: 4.16455085474088e-05
Position 2339: 3.9253700218090763e-05
Position 8052: 3.858082467155874e-05
Position 7986: 3.72538628938358e-05
Position 1084: 3.426798776536831e-05
Position 274: 3.3561254567521596e-05
Position 2361: 3.351286869635338e-05
Position 1798: 2.8332516285735188e-05
Position 11670: 2.800737679345723e-05
Position 4905: 2.6837397294972166e-05
Position 2668: 2.6365394057572674e-05
Position 1316: 2.4896311772651065e-05
Position 514: 2.3130047719831498e-05
Position 349: 2.264251413225597e-05
Position 252: 2.1780082096524435e-05
Position 10413: 2.1685208411687647e-05
Position 336: 2.0670345681710535e-05
Position 195: 1.965078385114897e-05
Position 2930: 1.907624654496295e-05
Position 3065: 1.859612580851584e-05
Position 7973: 1.8214451288981552e-05
Position 133: 1.6876966514644423e-05
Position 8147: 1.5368638866760695e-05
Position 9684: 1.4987687743172017e-05
Position 7201: 1.3316926912974343e-05
Position 937: 1.1701410504338294e-05
Position 2253: 1.1551839536204644e-05
Position 6857: 1.0914789382246986e-05
Position 778: 1.0709885539086485e-05
Position 7717: 9.012376473029457e-06
Position 7501: 7.918996402223215e-06
Position 588: 7.514917500685837e-06
Position 1743: 7.306618587503703e-06
Position 159: 7.064124969374016e-06
Position 9501: 6.14426722641493e-06
Position 460: 5.9533495871394934e-06
Position 7627: 5.765618002948295e-06
Position 1270: 5.669597786548488e-06
Position 4829: 5.658870907128553e-06
Position 355: 5.603538478339844e-06
Position 7523: 5.105762642064555e-06
Position 146: 2.899240098623326e-06
Position 6970: 2.3534556695915733e-06
Position 8330: 1.8865921062751968e-06
Position 4612: 1.355851131722002e-06
Position 117: 1.1642153575590188e-06
Position 7091: 9.949899978193869e-07
Position 2421: 8.750009081534067e-07
Position 342: 7.705212641273622e-07
Position 1371: 7.436688952200358e-07
Position 1408: 7.09879944838767e-07
Position 2516: 6.937866511410733e-07
Position 8421: 6.894070797620872e-07
Position 1225: 3.925021798581858e-07
Position 1551: 2.9769285441003297e-07
Position 898: 2.523636344812607e-07
Position 1057: 2.421372454723964e-07
Position 346: 2.0314392547576165e-07
Position 981: 1.8942456835473717e-07
Position 453: 1.7678824670905284e-07
Position 1477: 1.496716196747552e-07
Position 870: 1.2691669601346804e-07
Position 920: 1.1586872070751517e-07
Position 4576: 8.485385316327037e-08
Position 834: 6.323701983322667e-08
Position 840: 2.2674345876735474e-08
Position 1090: 2.0931743361260653e-08
Position 949: 1.9949748679637686e-08
Position 168: 1.8169050260883307e-08
Position 166: 1.117159882392408e-08
Position 200: 1.0770182966551554e-08
Position 923: 1.0757208544838341e-08
Position 203: 9.32470015453854e-09
Position 164: 9.231484948928313e-09
Position 757: 8.957063372340237e-09
Position 961: 6.4930422699648594e-09
Position 540: 3.01273085626532e-09
Position 564: 1.1775897189625706e-09
Position 547: 9.533005393421862e-10
Position 531: 4.129367043582271e-10
