Gene = LEMD1
Position 4717: 0.00021704494809448444
Position 943: 0.0002072655949510236
Position 936: 0.00020323325132841949
Position 990: 0.00018244192098502984
Position 423: 0.00017542565732272776
Position 348: 0.00016061476886974216
Position 932: 0.00015679172302617692
Position 1346: 0.0001371826036851217
Position 159: 9.944585789377889e-05
Position 673: 9.201649808590383e-05
Position 1344: 8.133188168052168e-05
Position 971: 7.057425528232786e-05
Position 1291: 6.737403862242382e-05
Position 2907: 5.706193209576383e-05
Position 940: 5.658735039058843e-05
Position 413: 5.104525625525035e-05
Position 793: 4.831198851858627e-05
Position 575: 4.370793494193008e-05
Position 1418: 4.1449040776645124e-05
Position 978: 3.997054148556033e-05
Position 357: 3.861656429594874e-05
Position 875: 3.851790349068763e-05
Position 1679: 3.333808168800203e-05
Position 3174: 3.0806471996403106e-05
Position 3340: 3.0360031088712277e-05
Position 3631: 3.0321637333044623e-05
Position 592: 2.8575524733238655e-05
Position 230: 2.633541971209895e-05
Position 1410: 9.34851835863006e-06
Position 642: 8.691332449458894e-06
Position 1527: 8.139888104654365e-06
Position 766: 7.169623299993006e-06
Position 1202: 6.906604009351905e-06
Position 1007: 6.846915135676161e-06
Position 1029: 6.243193513341993e-06
Position 992: 5.587201291925202e-06
Position 523: 4.6632237360636005e-06
Position 85: 2.999891978417788e-06
Position 2224: 2.762209329320659e-06
Position 877: 2.6902779588276314e-06
Position 1521: 1.959588781125245e-06
Position 346: 1.8442448673761784e-06
Position 3463: 5.627034167762297e-07
Position 4907: 3.408273791045136e-07
Position 4902: 3.218504939932437e-07
Position 4074: 2.8743221914260046e-07
Position 5122: 1.6517217055788004e-07
Position 5071: 1.2522799761458546e-07
Position 630: 9.766391614889744e-08
Position 1532: 8.771325636119268e-08
Position 1540: 8.62431328880424e-08
Position 301: 1.7170737173723163e-08
Position 627: 9.83464669632458e-09
Position 3098: 6.430637905867321e-09
Position 3062: 5.334800935786079e-09
Position 323: 2.425149821260107e-09
Position 139: 1.5631895294765273e-09
Position 214: 9.486411769769082e-10
Position 120: 8.351032650907641e-10
Position 122: 4.5760842036483005e-10
Position 144: 2.4540425086411724e-10
Position 411: 1.2613754786523085e-10
Position 532: 1.874492740199512e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1479: 0.9575423994898513
Position 2701: 0.8979986022263173
Position 16297: 0.3248118716268802
Position 3084: 0.22278736151253004
Position 11576: 0.17036849132865967
Position 15818: 0.14650016916975825
Position 19822: 0.11019396418405547
Position 14579: 0.11002114940167526
Position 2952: 0.0818975788406923
Position 132: 0.07914221218762703
Position 5757: 0.07108434762884046
Position 1147: 0.06461592259609784
Position 7824: 0.04223243683766641
Position 9565: 0.03715604808316934
Position 2711: 0.03398442785658003
Position 5710: 0.031839910804340045
Position 13621: 0.029311694475970564
Position 3272: 0.02334667166665761
Position 14416: 0.022916362128373752
Position 13288: 0.02233270628554697
Position 3020: 0.021016495073508275
Position 15503: 0.02041679750861395
Position 2174: 0.01703432120901619
Position 2143: 0.015186380062877508
Position 6197: 0.014651840692724937
Position 2322: 0.014257311630670368
Position 1234: 0.013621089153738143
Position 10095: 0.011162951805790272
Position 2096: 0.01095316659052281
Position 1770: 0.010719168984559707
Position 5270: 0.01033282387336834
Position 10501: 0.009451115578447264
Position 1813: 0.00911650461579634
Position 1207: 0.00835306330972833
Position 6074: 0.007372898930286748
Position 1903: 0.007054408916093386
Position 9072: 0.006506194753097768
Position 2786: 0.005861902053315827
Position 6899: 0.0058491252604830546
Position 8103: 0.005687891230092179
Position 1493: 0.005658383978173318
Position 1954: 0.0051802306085398445
Position 5325: 0.005123211012762504
Position 1210: 0.004549895223242068
Position 4764: 0.004523355693446025
Position 2956: 0.004489506030572001
Position 14727: 0.004364478517840262
Position 2914: 0.004145884951442861
Position 757: 0.0039960101125860355
Position 3898: 0.003993950830580675
Position 9312: 0.003766119633792565
Position 2648: 0.0037382431765861117
Position 11710: 0.0036629783537752213
Position 2987: 0.0036268016936128952
Position 597: 0.003566631278673352
Position 6152: 0.0034378374931167527
Position 3618: 0.003383827368350253
Position 9134: 0.0033785643735305152
Position 6308: 0.0033699136093044988
Position 5621: 0.00330395361541783
Position 4036: 0.003277411210904657
Position 5557: 0.0030571718230030537
Position 2931: 0.0029401281252978938
Position 3086: 0.0028713737947866857
Position 642: 0.0027570472031065033
Position 5433: 0.00270517953110763
Position 7001: 0.0026898466550575773
Position 2667: 0.002630059905897918
Position 4495: 0.002539439616801699
Position 5328: 0.0025325420269909447
Position 2212: 0.0025109803211466396
Position 13815: 0.0021744437928704723
Position 7042: 0.00215314216327016
Position 5799: 0.002078619919972753
Position 2458: 0.0020718597706078927
Position 5345: 0.0019868484537640995
Position 4781: 0.0019285563273636426
Position 5624: 0.0019261164031650114
Position 7167: 0.0018587543885786688
Position 2730: 0.0018555974799635993
Position 5933: 0.0018006740033559437
Position 6934: 0.0017875433098815743
Position 9340: 0.0017408729303433265
Position 3040: 0.0017330725726393246
Position 7637: 0.0015693483077178136
Position 2897: 0.0015565279242168537
Position 317: 0.0015027969517423943
Position 3115: 0.0014786417422046822
Position 8270: 0.001409131398035252
Position 9576: 0.0014072307407617677
Position 144: 0.0014052673088279907
Position 5778: 0.0014034031181822712
Position 6224: 0.0013908143430881436
Position 9109: 0.001348958430393198
Position 5294: 0.001344208968940571
Position 1909: 0.0013206103748091033
Position 2739: 0.0012513396031128565
Position 10195: 0.0012077002456670552
Position 9003: 0.0011851878511759137
Position 2645: 0.0011785879101380602
Position 2937: 0.0011642754449081513
Position 10218: 0.001144858319492501
Position 4632: 0.0011439587600677419
Position 8803: 0.0010931788897708418
Position 714: 0.0009704391566504686
Position 7829: 0.0009465479548649614
Position 1556: 0.0008814061647616581
Position 3228: 0.000858371730590733
Position 11214: 0.000854252277149665
Position 5584: 0.0008515115337612851
Position 2715: 0.000818720290417847
Position 519: 0.0007508524021330984
Position 3174: 0.0007432517678623536
Position 5166: 0.0007338177159033983
Position 6856: 0.0007155460757204608
Position 2412: 0.0007130109197012092
Position 8979: 0.000679342621569224
Position 192: 0.0006305514143204097
Position 1982: 0.0005711306024645219
Position 2279: 0.0005382903863035345
Position 6727: 0.0005354552052245353
Position 177: 0.0004713944282881063
Position 5972: 0.0004668556015487392
Position 10244: 0.00045599853760350484
Position 7193: 0.0004440262017993558
Position 8806: 0.00043706543492122137
Position 6527: 0.0004128946074449666
Position 1291: 0.0004079486213141992
Position 1239: 0.0003974542014130656
Position 1429: 0.0003944913672478387
Position 1443: 0.0003715750900758032
Position 3232: 0.00036993357249695406
Position 6391: 0.0003633788994380422
Position 7870: 0.0003626686622752996
Position 2968: 0.00034454114237968077
Position 1664: 0.00031492131609362525
Position 164: 0.00030778388268243144
Position 4785: 0.00030444861469485624
Position 5527: 0.0002935753812779865
Position 2293: 0.00029338406937146327
Position 1500: 0.0002843254381114748
Position 3673: 0.00027118000282888013
Position 4519: 0.0002708180327620595
Position 438: 0.0002671933675348241
Position 1929: 0.0002565884323249997
Position 2147: 0.00023507931596128073
Position 5397: 0.0002142907774294957
Position 976: 0.0001879938382929734
Position 2734: 0.00018056836748973074
Position 1775: 0.00016556714825498035
Position 1377: 0.00015986769030677906
Position 4967: 0.00015805244017853124
Position 2507: 0.00015232646870685728
Position 1702: 0.00014272053709325457
Position 530: 0.00013765379686563175
Position 7664: 0.00013260783330823838
Position 5759: 0.0001221234840304476
Position 6656: 0.00011771680209361354
Position 3289: 0.0001110504731824349
Position 1149: 0.00010960675398523054
Position 207: 0.00010772126965725919
Position 236: 0.00010761036057855108
Position 7134: 0.00010713124049568695
Position 6265: 9.464254300174023e-05
Position 2505: 8.888488596795381e-05
Position 6006: 8.13400294700941e-05
Position 6543: 7.896161611262685e-05
Position 2805: 7.520400079396595e-05
Position 6126: 7.0555220713473e-05
Position 1165: 7.023783477567546e-05
Position 6550: 6.998312777166759e-05
Position 1905: 6.801693958020641e-05
Position 5899: 6.6227546752224e-05
Position 5872: 6.420831724398918e-05
Position 221: 6.051187607096365e-05
Position 3768: 5.9804597867897156e-05
Position 1861: 5.593091943259786e-05
Position 5040: 5.2418046770778065e-05
Position 1112: 5.114514353233765e-05
Position 3127: 4.960774762136526e-05
Position 3846: 4.8293530345030905e-05
Position 1498: 4.7990055366913914e-05
Position 2042: 4.7517211506521775e-05
Position 2371: 4.573966666954833e-05
Position 3529: 4.502896989389788e-05
Position 4589: 4.4769244772531634e-05
Position 1667: 4.190015759235164e-05
Position 1053: 3.688090625379725e-05
Position 3407: 3.679064948875317e-05
Position 1996: 3.6269039985118726e-05
Position 4245: 3.6042566061605655e-05
Position 1849: 3.502531387237782e-05
Position 5014: 3.431391523827769e-05
Position 4436: 3.4283333626767e-05
Position 2428: 3.398639717911316e-05
Position 921: 3.273043672643554e-05
Position 4697: 2.9772886214367087e-05
Position 2883: 2.9320743221370722e-05
Position 479: 2.9091599073370246e-05
Position 1532: 2.8617432320447318e-05
Position 1696: 2.6653893520197055e-05
Position 4260: 2.637699691355728e-05
Position 2362: 2.5296855875447947e-05
Position 2339: 2.439392986218335e-05
Position 3707: 2.4096309286459925e-05
Position 1321: 2.377866077017404e-05
Position 1262: 2.3699131393941335e-05
Position 346: 2.3624990373794316e-05
Position 3601: 2.2025262943847692e-05
Position 3492: 2.18434103162157e-05
Position 470: 2.0182161317010576e-05
Position 668: 1.9422705259996685e-05
Position 1334: 1.8709042969579107e-05
Position 1178: 1.8468838816682258e-05
Position 1679: 1.761104064853628e-05
Position 419: 1.745028664706524e-05
Position 570: 1.1078685736139794e-05
Position 323: 9.337043875750517e-06
Position 211: 7.172316256169575e-06
Position 373: 6.601059187266039e-06
Position 399: 6.102777247443773e-06
Position 761: 5.633894151654627e-06
Position 883: 3.3026494087315116e-06
Position 785: 2.5156532255713567e-06
Position 454: 2.393043246243725e-06
Position 3997: 1.096643223826888e-06
Position 3538: 1.0154295658332833e-06
Position 1609: 9.507825044969792e-07
Position 1628: 5.669081219317392e-07
Position 1820: 2.632046633583303e-07
Position 248: 1.6384865989629414e-07
Position 1846: 1.5059217281741556e-07
Position 826: 1.4135957729077904e-07
Position 764: 2.927671386999236e-08
Position 817: 2.0187313236534173e-08
Position 1684: 1.905486233965526e-08
Position 1304: 1.8217819714616343e-08
Position 3497: 1.3330975128682887e-08
Position 1710: 9.280138274509611e-09
Position 1719: 4.650449630856486e-09
Position 252: 3.614101451428496e-09
Position 353: 1.3647140582792234e-09
Position 357: 1.2943469673969351e-09
Position 1254: 1.203114783345112e-09
Position 381: 1.0991303549610554e-09
Position 259: 3.591986711130879e-10
Position 451: 3.3329282951769237e-10
Position 378: 3.190167416187011e-10
Position 271: 6.280248129493205e-11
Position 285: 4.441847578871208e-11
Position 85: 1.373052147015537e-11
Position 456: 1.3007320546738562e-11
Position 267: 1.2096540500020911e-11
Position 293: 9.941377128432426e-12
Position 652: 2.2573837997514235e-14
Position 575: 4.9858305063752724e-15
