Gene = PCNP
Position 77: 1.312780957136462e-07
Position 258: 9.826542683027248e-08
Position 1720: 8.09520816020933e-08
Position 1238: 7.521185256402533e-08
Position 202: 7.200002397205022e-08
Position 159: 4.1077308670973546e-08
Position 64: 4.062369675641951e-08
Position 627: 2.2807752655520176e-08
Position 305: 1.5979168767720072e-08
Position 739: 1.4145818371259515e-08
Position 399: 1.3712032907493257e-08
Position 651: 1.0750350204082692e-08
Position 599: 1.5032901394303469e-09
Position 755: 4.080492713260393e-10
Position 812: 1.940201170980902e-10
Position 91: 6.792236455506089e-11
Position 1876: 1.93700599881243e-11
Position 1558: 1.8846583066544667e-11
Position 82: 1.0458669779104602e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 18531: 0.92190083070782
Position 11341: 0.9100729959895459
Position 16119: 0.7308002121122702
Position 5694: 0.4005695070853296
Position 5493: 0.32227300231827194
Position 5746: 0.24008147278531528
Position 2355: 0.10311363247066081
Position 1761: 0.09092669290324233
Position 19524: 0.08991133384536093
Position 4080: 0.07864276470969653
Position 2378: 0.07432129562775892
Position 11344: 0.0722543674991214
Position 5051: 0.06691846547284694
Position 19390: 0.06038794447413086
Position 1713: 0.04689620068592001
Position 13667: 0.044261251317371186
Position 6412: 0.03957981892529208
Position 2604: 0.037451180967636576
Position 15339: 0.03657828795140483
Position 15131: 0.031305764731094386
Position 18103: 0.022515199345393568
Position 18843: 0.02011027079777423
Position 3450: 0.019280672378611214
Position 18781: 0.019253792487720505
Position 11591: 0.019100930832202687
Position 5856: 0.017720479347596903
Position 14933: 0.017010142326221347
Position 18173: 0.014429095615676485
Position 2166: 0.014118448826075033
Position 5822: 0.014056320075771782
Position 5627: 0.014052289688241524
Position 5150: 0.011777331655998487
Position 17176: 0.011761319077055115
Position 20175: 0.010522655675774853
Position 16494: 0.010400806234913738
Position 13683: 0.009898197117004473
Position 4660: 0.00935135202473841
Position 17044: 0.00916268965739845
Position 3639: 0.008691427778012661
Position 15904: 0.00860871878070889
Position 14884: 0.008112934246315907
Position 302: 0.008058959548880128
Position 15907: 0.007522511471877909
Position 11523: 0.006947654503449949
Position 13660: 0.006691167149840221
Position 19059: 0.0057353276356914284
Position 739: 0.005416135025864361
Position 17130: 0.005165241695421792
Position 5559: 0.004677301262904203
Position 2437: 0.004257500661635602
Position 19180: 0.004206846620261784
Position 12136: 0.003761667612105328
Position 19872: 0.0036232671324763466
Position 16314: 0.0034882636171524616
Position 18870: 0.0033851589516482416
Position 19315: 0.003339166335389065
Position 1600: 0.00326876527663225
Position 5653: 0.0029675962931065944
Position 16282: 0.00290870600890158
Position 2468: 0.002854818116396494
Position 5533: 0.0027947532142267597
Position 2546: 0.0026659296612928395
Position 19221: 0.002330461603637553
Position 4851: 0.002092276955564947
Position 5732: 0.0020335164996593525
Position 651: 0.0019752746746631482
Position 18123: 0.0019431245542165102
Position 18724: 0.0019411395740723085
Position 5098: 0.0018714879200994407
Position 3610: 0.0018239965663799562
Position 18572: 0.0016916959925211388
Position 3664: 0.001574881177205713
Position 5676: 0.0015565264183151812
Position 2513: 0.0015271659298162462
Position 5093: 0.0014527951596573537
Position 11387: 0.0014229424474421905
Position 19277: 0.0013267096011846287
Position 6465: 0.001248837092203825
Position 14677: 0.0011964234821885127
Position 12548: 0.0011335125311516862
Position 15967: 0.0010457455564666471
Position 19891: 0.0010345567194314771
Position 416: 0.0010140542239699547
Position 13929: 0.0010009828963855583
Position 14962: 0.0009489541185642993
Position 3425: 0.0008956626429076729
Position 16254: 0.0008814272543503514
Position 2993: 0.0008451900988825476
Position 5074: 0.0008160552013348275
Position 19733: 0.0008036793127693886
Position 2522: 0.00079100766424535
Position 14246: 0.0007645656757897977
Position 5662: 0.0007637091983033014
Position 4040: 0.0007474200488449155
Position 1461: 0.000714764301275641
Position 2836: 0.0006735451932139043
Position 2913: 0.0006465375417101396
Position 2916: 0.0006436228244561495
Position 4120: 0.0006277918065658426
Position 761: 0.0006223306247060476
Position 11390: 0.0006074473804721772
Position 1841: 0.0006048621925946995
Position 4114: 0.0005826942460026041
Position 11117: 0.0005614312874851402
Position 13692: 0.0005602384855705301
Position 872: 0.0005556777869393316
Position 16894: 0.0005439033733737622
Position 4991: 0.000482791994868591
Position 2674: 0.0004808946793469803
Position 2558: 0.00040284898507213956
Position 17867: 0.00038047684456786766
Position 696: 0.0003601325032916594
Position 11601: 0.00035658783686564667
Position 12888: 0.00032494476444398454
Position 11625: 0.0003082527980457218
Position 17997: 0.0002927503378270628
Position 15335: 0.00028772645915977273
Position 4917: 0.0002858894122698366
Position 4014: 0.0002751416958814236
Position 14528: 0.0002510863980482982
Position 5114: 0.00023815677701691994
Position 3613: 0.00023546938758441877
Position 16474: 0.00019486851803904865
Position 661: 0.00016581808828020227
Position 818: 0.00016544923195046867
Position 1627: 0.0001601694725728153
Position 315: 0.00015657695333540133
Position 2610: 0.00014316482825316626
Position 1807: 0.00012613668083792456
Position 4021: 0.00012571182336395634
Position 2383: 0.00011694271889854023
Position 2942: 0.00011074981727539499
Position 962: 0.0001044723002779524
Position 1735: 9.898065822116443e-05
Position 3909: 9.26399407220823e-05
Position 2761: 9.129852023016786e-05
Position 860: 8.733566472079925e-05
Position 17697: 8.22768485264156e-05
Position 12338: 7.972403607089146e-05
Position 3310: 7.913188890256259e-05
Position 699: 6.278058872228089e-05
Position 621: 5.520028042028939e-05
Position 1021: 4.9233453843637626e-05
Position 11735: 4.8858693229445634e-05
Position 4003: 4.5883693772710716e-05
Position 1934: 3.316535451945993e-05
Position 1727: 2.296238543703335e-05
Position 441: 2.1405794515917195e-05
Position 486: 1.9822423935997134e-05
Position 3475: 1.8968516769846762e-05
Position 898: 1.8249061881179987e-05
Position 1108: 1.821444133542342e-05
Position 2018: 1.6898717788765786e-05
Position 11076: 1.6277867913439404e-05
Position 11799: 1.548687606116785e-05
Position 1146: 1.454441295715296e-05
Position 523: 1.3696952197859868e-05
Position 12389: 1.3267165067073583e-05
Position 2102: 1.219153649842156e-05
Position 7226: 1.2186399434364631e-05
Position 1718: 1.2177551320159963e-05
Position 7200: 1.0745379060992667e-05
Position 1894: 9.982765280562253e-06
Position 2172: 9.881303013812097e-06
Position 6598: 9.541550590777939e-06
Position 3692: 9.520388595387997e-06
Position 1555: 9.34514080840415e-06
Position 247: 7.3178118696189365e-06
Position 1959: 6.421025243017234e-06
Position 1635: 6.045370170836452e-06
Position 3007: 5.730307716961654e-06
Position 883: 5.422333412253505e-06
Position 1632: 4.674311243533628e-06
Position 4334: 4.055064437556739e-06
Position 1303: 3.993142385478331e-06
Position 4259: 3.966950471374195e-06
Position 3139: 3.739784696772437e-06
Position 582: 3.5838592017171165e-06
Position 1404: 2.9191096442270908e-06
Position 421: 2.8592326904915826e-06
Position 969: 2.85177837029845e-06
Position 1775: 2.562703529803308e-06
Position 2391: 2.2484014132890893e-06
Position 2241: 1.87886290747106e-06
Position 1044: 1.7376682240319848e-06
Position 6747: 1.6372797682328818e-06
Position 500: 1.2909560103456562e-06
Position 438: 1.2505226820736241e-06
Position 8638: 1.197506156908922e-06
Position 3241: 1.1908930157001846e-06
Position 554: 1.125276734056272e-06
Position 1669: 1.1156218944072566e-06
Position 2057: 1.0849708227705105e-06
Position 1561: 8.644941331216135e-07
Position 906: 7.782000447317284e-07
Position 1530: 7.421443822401452e-07
Position 6047: 6.681886319109454e-07
Position 435: 6.426498576397059e-07
Position 7665: 6.196259618517859e-07
Position 7357: 5.835090983087693e-07
Position 831: 5.579131188342475e-07
Position 3089: 5.360475939519322e-07
Position 7123: 5.332343151383551e-07
Position 385: 4.741008700087027e-07
Position 2918: 4.2964545571003343e-07
Position 4410: 3.852436086615179e-07
Position 456: 3.57723598201589e-07
Position 599: 3.200211641665284e-07
Position 3158: 2.6903585490327194e-07
Position 627: 2.65967076067029e-07
Position 1182: 1.7853991699332146e-07
Position 4521: 1.7836469152226287e-07
Position 4628: 1.518674389500827e-07
Position 1195: 1.455640792165233e-07
Position 489: 1.408785816473731e-07
Position 664: 1.0949016283401818e-07
Position 1066: 7.144465225104307e-08
Position 565: 5.5308126582604165e-08
Position 1027: 4.51938021927018e-08
Position 4298: 4.396037689398718e-08
Position 2475: 4.011343802705488e-08
Position 383: 3.405051968950642e-08
Position 1778: 2.8614947252494147e-08
Position 838: 5.7586085291679e-10
Position 503: 5.469923086825746e-10
Position 4169: 3.824532841857155e-10
Position 918: 4.598327177597505e-12
Position 460: 3.40997799950245e-12
