Gene = SNAPIN
Position 2816: 0.00019160807861525999
Position 2369: 0.0001886103733839516
Position 1400: 0.00018623987649351404
Position 1156: 0.00016564321342478583
Position 577: 0.00016191174070237404
Position 1579: 0.00015875857391542224
Position 2440: 0.0001229841984698266
Position 350: 0.00011384544279753888
Position 959: 0.00010884807597351495
Position 707: 0.00010337489685324048
Position 2232: 9.831519892102375e-05
Position 383: 9.638136818619575e-05
Position 1027: 9.417189349907062e-05
Position 487: 8.499742801610632e-05
Position 376: 8.134819584999129e-05
Position 203: 8.118673147330394e-05
Position 2502: 7.597687748567901e-05
Position 770: 7.491641416357225e-05
Position 524: 7.435241157569233e-05
Position 1704: 7.061169602503839e-05
Position 313: 6.438670221261686e-05
Position 1268: 6.192687736021228e-05
Position 1045: 6.173916765519798e-05
Position 1848: 5.33407086181967e-05
Position 206: 5.3026543997150586e-05
Position 3009: 5.26536213351723e-05
Position 2893: 5.2529069133492386e-05
Position 2595: 5.15457704943954e-05
Position 2556: 5.038970160484236e-05
Position 1555: 4.9233959772453896e-05
Position 530: 4.883120226495187e-05
Position 2831: 4.879804376532276e-05
Position 585: 4.6408033755945576e-05
Position 2044: 4.159050193231448e-05
Position 2456: 3.963094295307213e-05
Position 493: 3.8878741866676613e-05
Position 751: 3.857156711435425e-05
Position 2851: 3.758830311503685e-05
Position 439: 3.502568466900523e-05
Position 2581: 3.419341313416832e-05
Position 822: 3.4058229292392315e-05
Position 813: 3.3473417540788514e-05
Position 1814: 3.232975394104636e-05
Position 2326: 3.156247707865185e-05
Position 763: 2.9184769435898504e-05
Position 819: 2.782235739014982e-05
Position 2156: 2.5135489614533882e-05
Position 637: 2.3553164848362184e-05
Position 566: 2.2683466246471098e-05
Position 935: 2.1391743056568016e-05
Position 232: 2.006759910855022e-05
Position 3133: 2.0062380866776572e-05
Position 2650: 1.9260076102460778e-05
Position 1929: 1.9240636700234414e-05
Position 3130: 1.8242012098808215e-05
Position 1708: 1.7814960583081664e-05
Position 1965: 1.7684364516750316e-05
Position 2588: 1.735081749173188e-05
Position 1413: 1.7173917164845437e-05
Position 298: 1.5546523894244894e-05
Position 1217: 1.4415933582793032e-05
Position 1438: 1.232918130285625e-05
Position 2484: 1.215986537300019e-05
Position 1317: 1.1694550330470763e-05
Position 126: 8.854217910580768e-06
Position 1531: 6.483939156023261e-06
Position 1449: 5.50085094105804e-06
Position 363: 5.0515346778311e-06
Position 182: 2.9908387345584623e-06
Position 388: 2.5496769204933446e-06
Position 426: 2.255456202327634e-06
Position 756: 1.3965077766581583e-07
Position 499: 3.86440989837024e-08
Position 648: 2.418462140662072e-08
Position 294: 1.486872676480979e-08
Position 248: 3.1056615207174948e-09
Position 497: 7.581539953758134e-10
Position 243: 4.1096620226777444e-10
