Gene = MALSU1
Position 20: 6.835398325342499e-09
Position 267: 4.09088203250485e-09
Position 417: 9.993711374275133e-10
Position 1043: 7.508519095820741e-10
Position 559: 1.419005187415136e-10
Position 512: 5.204079748448454e-11
Position 293: 1.1685835182653877e-11
Position 577: 1.921049320518886e-12
Position 53: 7.925153721520161e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8775: 0.871607746286345
Position 10155: 0.49656821631139364
Position 1638: 0.3313914121068438
Position 2909: 0.20557374240110543
Position 2834: 0.1610016823623367
Position 9966: 0.1452494549132816
Position 11624: 0.11569444931751953
Position 8151: 0.10564725763639186
Position 10185: 0.08899129404198163
Position 7328: 0.07719882878206188
Position 8667: 0.05901046767195558
Position 11603: 0.04276355897134886
Position 10771: 0.037941897942404566
Position 12155: 0.037432009562814304
Position 11936: 0.03605864808063223
Position 10753: 0.03030716590507797
Position 10794: 0.024284937191561756
Position 585: 0.02398887710579488
Position 8814: 0.023907070075495498
Position 11958: 0.023029034383996772
Position 8930: 0.021486150375228493
Position 8184: 0.020316922098355127
Position 5078: 0.019293581913320864
Position 8253: 0.01893927103573402
Position 10074: 0.01850405914276935
Position 9450: 0.018367906898276817
Position 11855: 0.01828384573950187
Position 9399: 0.016598967058758775
Position 11045: 0.015830497195076863
Position 10432: 0.015744752573191002
Position 9329: 0.01543396812253932
Position 1721: 0.013768931312874199
Position 9847: 0.013479637975473592
Position 5344: 0.012636990088996792
Position 2867: 0.012157870449953789
Position 8204: 0.011974369488914775
Position 8303: 0.011327314834894289
Position 10857: 0.009713020326908291
Position 8014: 0.009636541973908027
Position 698: 0.00905150105982825
Position 5105: 0.007813042358496022
Position 5021: 0.006741911440962321
Position 9598: 0.006034414419292848
Position 2655: 0.005868719168367037
Position 10244: 0.005807058431736719
Position 10159: 0.004505300358410973
Position 6537: 0.004228780260086238
Position 5056: 0.004090250066882087
Position 5318: 0.00398987174536144
Position 11680: 0.0035810115573707965
Position 5108: 0.003446781947596802
Position 9012: 0.0032556773521305034
Position 9517: 0.002874821968054586
Position 10654: 0.0028595246355979983
Position 9535: 0.0027984730578967873
Position 8962: 0.0027939331570034052
Position 12205: 0.002745682534909849
Position 535: 0.0027301268219342995
Position 3018: 0.0027110809051091
Position 4016: 0.002617319912559068
Position 8706: 0.002477462942932423
Position 12427: 0.0024520541485652273
Position 1765: 0.0023803019141153104
Position 10490: 0.002319906655111237
Position 10374: 0.0020701089236135574
Position 7067: 0.001971610883139019
Position 9309: 0.001964668475337735
Position 8983: 0.0016325201471038646
Position 11629: 0.0015848832965234905
Position 9811: 0.0015785718035706078
Position 967: 0.0015499075589578994
Position 12473: 0.0014575381170982608
Position 2934: 0.0014507028987358155
Position 1313: 0.0014374285559390668
Position 8954: 0.0013854778447581516
Position 285: 0.0013772276150256287
Position 1497: 0.001298332048622883
Position 8855: 0.0011884382636529248
Position 12000: 0.0010872911722336694
Position 9402: 0.0010175163109601257
Position 1181: 0.0010007660137723417
Position 6440: 0.0009636257394389925
Position 6746: 0.0009318996851946889
Position 11208: 0.000839847004788897
Position 12057: 0.0008125985994580883
Position 10443: 0.000735665443725366
Position 7193: 0.0007010976757237443
Position 340: 0.0006715602284024548
Position 3054: 0.0006713885722845319
Position 10192: 0.0006695671991136195
Position 6095: 0.0005861037603334013
Position 8533: 0.0005537850102646377
Position 11536: 0.0005519172669169604
Position 7926: 0.0005461778688718287
Position 5700: 0.0005075617889022273
Position 1687: 0.0004938962096519217
Position 311: 0.0004928461078440792
Position 1731: 0.00048422496229036204
Position 6212: 0.000436516532319002
Position 9758: 0.0003905113891676168
Position 1655: 0.000381046548501991
Position 940: 0.0003646697645420116
Position 6555: 0.00034464642825278327
Position 6237: 0.0003422356347148806
Position 4175: 0.00033365422912950434
Position 2105: 0.00033331763093402147
Position 272: 0.0003174028636378554
Position 2490: 0.00029112609216973273
Position 10406: 0.00027067865555084635
Position 1484: 0.0002537955111768843
Position 2539: 0.00024972458557919044
Position 512: 0.0002397426355870614
Position 9781: 0.00023520263820909622
Position 2803: 0.0002332143938330358
Position 5929: 0.00022573277393377896
Position 5225: 0.00022514480149620072
Position 662: 0.00022275577882911195
Position 840: 0.00018095239959766408
Position 5659: 0.0001725404290344449
Position 5576: 0.00017042745789193104
Position 10774: 0.00014371989830702536
Position 1111: 0.00013846659547977485
Position 1821: 0.00012736383553863767
Position 7480: 0.0001268692887423416
Position 3945: 0.00011303420058888348
Position 6070: 0.0001108276422367941
Position 1267: 9.86962779111798e-05
Position 1978: 9.58025691391203e-05
Position 590: 9.098292504720773e-05
Position 3621: 8.142829778510566e-05
Position 5888: 7.69386839181924e-05
Position 1348: 7.567569793954457e-05
Position 1152: 7.155627806939446e-05
Position 4245: 6.979643974347536e-05
Position 5865: 6.606157399016004e-05
Position 821: 6.526874828811313e-05
Position 6046: 5.892415954254755e-05
Position 7572: 5.377027319310626e-05
Position 1405: 4.975868258436731e-05
Position 5600: 4.92976280295913e-05
Position 555: 3.1573541549381576e-05
Position 1559: 3.122697166442778e-05
Position 6076: 2.6951585703464512e-05
Position 1133: 2.4857803115194925e-05
Position 1746: 2.304449765310758e-05
Position 356: 2.2074218055320856e-05
Position 291: 2.163670831434641e-05
Position 5606: 2.1497989273926664e-05
Position 205: 1.9888085192738948e-05
Position 919: 1.8792223307756488e-05
Position 1120: 1.783024121471262e-05
Position 4348: 1.5166927379414107e-05
Position 983: 1.5119759683018732e-05
Position 3074: 1.3457369892199664e-05
Position 2740: 1.3186758697382372e-05
Position 2960: 1.3077081395303265e-05
Position 2950: 1.2140694180179889e-05
Position 2018: 1.1853365734932936e-05
Position 393: 1.170918575203575e-05
Position 2052: 9.855661772660986e-06
Position 5324: 9.842621201985683e-06
Position 143: 9.746888923022033e-06
Position 344: 9.70426660094165e-06
Position 3891: 8.635358993824921e-06
Position 1553: 8.170269198105798e-06
Position 755: 7.934642768295567e-06
Position 1193: 7.509591114717635e-06
Position 2522: 7.501327651234327e-06
Position 1692: 6.1624408653705184e-06
Position 861: 6.080476352979094e-06
Position 5026: 5.994155293891499e-06
Position 5059: 5.15812613292911e-06
Position 1081: 4.829109187715848e-06
Position 912: 4.215200732482013e-06
Position 1455: 3.6815435491131616e-06
Position 930: 3.6794778367961235e-06
Position 2533: 3.0484082471472358e-06
Position 383: 2.839174579081677e-06
Position 288: 2.751355898740356e-06
Position 2704: 2.702797931755945e-06
Position 1738: 2.4444620448386325e-06
Position 1500: 2.329981532177722e-06
Position 408: 2.2411014382699608e-06
Position 1354: 2.1975747117588655e-06
Position 3148: 2.0832610982560667e-06
Position 3238: 1.2890745575814843e-06
Position 989: 1.2027033723858096e-06
Position 780: 1.1937819178153038e-06
Position 115: 1.1639409833379199e-06
Position 1036: 1.0389966222351422e-06
Position 1140: 1.019853736177559e-06
Position 1410: 1.0163426416813202e-06
Position 537: 9.99897829314112e-07
Position 359: 7.175658816826241e-07
Position 3273: 6.251234811777103e-07
Position 903: 5.998020890193919e-07
Position 880: 5.330443918012374e-07
Position 625: 4.356130637607551e-07
Position 1159: 3.901268783667887e-07
Position 240: 3.617017501750048e-07
Position 873: 3.16937226317501e-07
Position 849: 3.0746124023011336e-07
Position 739: 2.8703095611283667e-07
Position 368: 1.8859336068084565e-07
Position 2509: 1.0272839903882833e-07
Position 2623: 1.0266540682282423e-08
Position 2294: 1.0100270285972631e-08
Position 2269: 8.640317348832166e-09
Position 3596: 7.290813827865437e-09
Position 2244: 5.802377457522222e-09
Position 770: 1.9825261000198066e-09
Position 1026: 1.2422345388326917e-09
Position 90: 7.580282371528858e-10
Position 617: 3.828885851919662e-10
Position 544: 2.9603913570486166e-10
Position 896: 2.622958481210362e-10
Position 245: 1.6350370823204443e-10
Position 994: 1.5678737280305898e-10
Position 793: 1.511508569956674e-10
Position 598: 1.420662690494389e-10
Position 604: 1.1164282055779283e-10
Position 748: 4.952216853584806e-11
Position 1043: 2.6162291048105652e-11
Position 450: 8.139778025727976e-16
