Gene = SOX30
Position 3592: 0.0007144234500039491
Position 7956: 0.0007024506144666684
Position 3212: 0.0005641126121284834
Position 1400: 0.0005135325546879732
Position 3335: 0.0005099761515968302
Position 5788: 0.0004606190369846799
Position 19669: 0.0004260426057757299
Position 1087: 0.00042353999599277736
Position 2467: 0.00042044760736836595
Position 2570: 0.0003605500403411055
Position 12757: 0.00029505878396724904
Position 573: 0.0002807156511182934
Position 1405: 0.00027200642311900217
Position 686: 0.00021769447748127971
Position 187: 0.0002089904998458832
Position 912: 0.00019965947953423405
Position 2253: 0.00017427065025098082
Position 3349: 0.00016858759978060655
Position 5915: 0.00014673287372911066
Position 2458: 0.0001348466342545325
Position 1929: 0.00012387844662318696
Position 789: 0.00011496150723647869
Position 3437: 8.272141510183299e-05
Position 6662: 7.267958827406489e-05
Position 6133: 4.478161302830032e-05
Position 5780: 3.434521653930028e-05
Position 16922: 3.336660180556933e-05
Position 3181: 2.7201806976707163e-05
Position 7565: 2.7116550000999435e-05
Position 7112: 2.5519389666214698e-05
Position 6216: 1.9180103948650027e-05
Position 5673: 1.877382374540665e-05
Position 3407: 1.0606683136031816e-05
Position 235: 9.58011039209975e-06
Position 1082: 6.947353057032607e-06
Position 5200: 4.644799737387966e-06
Position 484: 3.1256190217503188e-06
Position 817: 2.338553217273504e-06
Position 521: 1.591438007658552e-06
Position 458: 1.1119130984633943e-06
Position 63: 8.376421145912118e-07
Position 503: 6.005146414673075e-07
Position 411: 4.6588103882587115e-07
Position 7065: 3.621689669823022e-07
Position 6478: 2.9354313251258913e-07
Position 647: 1.6888303055559905e-07
Position 49: 1.4866546140201859e-07
Position 6442: 1.3731121115315947e-07
Position 184: 6.34393463160508e-08
Position 744: 4.9694037436509724e-08
Position 388: 2.0349509924202588e-08
Position 516: 1.751784361817992e-08
Position 713: 1.64103514055396e-08
Position 329: 1.7262502636755886e-10
Position 167: 5.5063147026065685e-11
Position 500: 8.107355190554798e-12
Position 383: 2.073486188961751e-12
Position 218: 8.923384937077295e-14
Position 455: 4.0828195583318865e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5603: 0.8803181836198106
Position 13399: 0.7252526013263028
Position 18471: 0.6944566870475068
Position 2953: 0.6854067413256094
Position 25698: 0.6310988366221981
Position 13697: 0.3705015593863324
Position 13931: 0.3704079504723064
Position 16803: 0.3160351403252332
Position 25957: 0.28556258068281365
Position 13403: 0.2016785239381553
Position 3523: 0.18939538280779294
Position 14111: 0.18664353319635568
Position 21821: 0.1708763378700891
Position 24901: 0.14069137597665599
Position 13225: 0.11211236393780397
Position 5683: 0.10880878715841041
Position 14089: 0.10650423861169792
Position 16542: 0.08683863711202149
Position 25991: 0.07767170800893734
Position 26273: 0.06837491048894925
Position 22397: 0.06306880674165266
Position 6382: 0.06076771245956043
Position 8673: 0.05959194438714068
Position 16873: 0.05907488349733217
Position 11724: 0.05760582156535859
Position 3281: 0.05600065115518974
Position 3945: 0.052386902448592884
Position 14037: 0.052237125552737566
Position 8626: 0.046753111383185705
Position 16525: 0.046731680130647255
Position 26013: 0.04420054383376128
Position 14007: 0.040151947095756264
Position 14040: 0.037194531890790784
Position 632: 0.03047671021760454
Position 18359: 0.025778914259218817
Position 11697: 0.025737454547978177
Position 26438: 0.024757371791604296
Position 13043: 0.021583846208331984
Position 8593: 0.020414258839109817
Position 6429: 0.0183473052094473
Position 4220: 0.016804082521108456
Position 16799: 0.016311267208839905
Position 3209: 0.016177013587872553
Position 16391: 0.014507635145379439
Position 14292: 0.014411576782833946
Position 1302: 0.011322066510444572
Position 22182: 0.011191518060992675
Position 7840: 0.011175218347331586
Position 25914: 0.011016144736943855
Position 13868: 0.010854462803012898
Position 1362: 0.009151096112013818
Position 16505: 0.009056880318159016
Position 7226: 0.008954646859888539
Position 1730: 0.008562004203815336
Position 4272: 0.008399033541379795
Position 14315: 0.00772492108704939
Position 8409: 0.007539256493615701
Position 26730: 0.006991841474833582
Position 6403: 0.006901660678663592
Position 3226: 0.006684623010172596
Position 13768: 0.006511582790012993
Position 6353: 0.00606263308972419
Position 14289: 0.005766744682510472
Position 13720: 0.005480814052287146
Position 3545: 0.005149885780010789
Position 23382: 0.004994872520896609
Position 2179: 0.004745463886517532
Position 4269: 0.004597538714102263
Position 2287: 0.004373247150398628
Position 24134: 0.00422446837085423
Position 8650: 0.004062290870086945
Position 13382: 0.004013785855964416
Position 4029: 0.004001902469263033
Position 12910: 0.0038837777935433245
Position 7446: 0.0038253418484664415
Position 15680: 0.003736613506607404
Position 1427: 0.0036559165676648703
Position 16214: 0.0035989819886722467
Position 16823: 0.002974091541390461
Position 13736: 0.002959247808974631
Position 22869: 0.0028632112617498467
Position 3005: 0.0027939232444238937
Position 3057: 0.0026769373174598296
Position 6566: 0.0026223404480167755
Position 1821: 0.00252357348939597
Position 2394: 0.0024501460716124792
Position 3044: 0.002373513633647164
Position 3211: 0.0022958741948194026
Position 15703: 0.0021984338542632023
Position 823: 0.002189367597960802
Position 18968: 0.002076258483722475
Position 20658: 0.0020236455420481873
Position 13829: 0.0019404516320186312
Position 19812: 0.0018879314892578437
Position 557: 0.0018238157751010067
Position 24273: 0.0018209174694346832
Position 3882: 0.0018167110691833365
Position 6387: 0.0018093622415412455
Position 533: 0.001805964489714084
Position 5711: 0.001785288392405435
Position 4436: 0.0017463092099788914
Position 5559: 0.0017375030175189828
Position 15792: 0.0016812908973645232
Position 647: 0.0016597705083166252
Position 19278: 0.0016512655725975701
Position 2960: 0.0014763010180164492
Position 4242: 0.0014461349317506384
Position 5867: 0.001439528377677531
Position 674: 0.0013932047408173533
Position 5021: 0.0013863124013245266
Position 18918: 0.0013020696905137762
Position 7442: 0.0013009246606202763
Position 4540: 0.0012662872152688796
Position 6592: 0.001259070687728133
Position 438: 0.0012368805722588155
Position 2876: 0.0011891693410191017
Position 1163: 0.0011749060920907054
Position 1377: 0.0010574161139373364
Position 3602: 0.0009903681109008258
Position 6563: 0.000983378320919851
Position 5652: 0.0009662117297135731
Position 2224: 0.0009032160551989885
Position 416: 0.0009013474216649559
Position 2324: 0.0008712456346491002
Position 2794: 0.0008613836214999801
Position 1786: 0.0008542049291087014
Position 2147: 0.0008541552337567124
Position 4193: 0.0008479698590344871
Position 3952: 0.0008214308733782554
Position 3310: 0.0008076842456966766
Position 1238: 0.0008063111217848141
Position 4728: 0.0007317435598370552
Position 19837: 0.0007309186223467388
Position 1185: 0.0006802107300727379
Position 19723: 0.00067986095499367
Position 435: 0.000678074683421703
Position 7873: 0.0006756329529675455
Position 1308: 0.0006743886463857111
Position 7846: 0.0006056087425951491
Position 17205: 0.000594918232753646
Position 19083: 0.0005808488887622177
Position 2797: 0.0005773852275828818
Position 7783: 0.000576918734186867
Position 8443: 0.0005575602219104002
Position 3532: 0.0005553782774571273
Position 879: 0.0005470611438329724
Position 1789: 0.0005380025105471653
Position 3549: 0.0005153381323931515
Position 18754: 0.0005094370867615987
Position 1221: 0.0004891188149183733
Position 16310: 0.0004824600872267159
Position 8698: 0.00046482193577632923
Position 5976: 0.00045959642435660405
Position 1679: 0.00043684895976333976
Position 374: 0.0004279053056987113
Position 4369: 0.0004249682233087449
Position 3099: 0.0004144410171534536
Position 1106: 0.000409406127323568
Position 6617: 0.0004035980943201184
Position 2823: 0.00038914128117432305
Position 3813: 0.00038046382191104166
Position 7467: 0.0003803139528729778
Position 2396: 0.00037920450009809765
Position 4033: 0.0003275429433585016
Position 17296: 0.00031336807272611133
Position 12602: 0.000295058783967249
Position 590: 0.0002936589777461383
Position 15314: 0.0002932379450065092
Position 19668: 0.0002871914603140213
Position 17370: 0.00028186966749606544
Position 7603: 0.000281664817854594
Position 1275: 0.00028147561496190236
Position 18702: 0.0002610219942986682
Position 5874: 0.00025925461543750553
Position 1751: 0.00025799706306478185
Position 1647: 0.0002109392168464554
Position 1169: 0.000208950880881682
Position 2150: 0.00019724138723961482
Position 8155: 0.0001949384718856012
Position 19791: 0.00018971557635776988
Position 95: 0.0001864592377528413
Position 3316: 0.0001730010944405075
Position 3570: 0.00017055053878569618
Position 1432: 0.00016945600517348454
Position 1057: 0.00016900773719135542
Position 15899: 0.00016557615557987113
Position 3167: 0.00016035812692764858
Position 19379: 0.00015420802253134625
Position 3501: 0.00013710254023337852
Position 14951: 0.0001250820600933644
Position 5822: 0.000124019594899789
Position 3996: 0.00012299325172343052
Position 706: 0.00011359441360270498
Position 14875: 0.00011189859826555466
Position 1713: 0.00010982650391577335
Position 15289: 0.00010749754937257016
Position 4751: 0.00010402256468492014
Position 1374: 9.871119892170483e-05
Position 5066: 9.266424089364719e-05
Position 15879: 9.208807561139108e-05
Position 5896: 9.190086366465574e-05
Position 1015: 9.097291966693585e-05
Position 2312: 8.579894607390395e-05
Position 15995: 8.361629266374736e-05
Position 6007: 8.274405600676123e-05
Position 15459: 8.060602445724342e-05
Position 2550: 7.702291851730224e-05
Position 4119: 5.914810179912643e-05
Position 1590: 5.8267211002762256e-05
Position 2424: 5.555317783763924e-05
Position 5981: 5.537618593419067e-05
Position 3554: 5.4274531296751774e-05
Position 2450: 5.126707006115941e-05
Position 349: 4.980549412005737e-05
Position 749: 4.537237993602569e-05
Position 480: 4.368888161248104e-05
Position 2234: 4.1284142234894625e-05
Position 2253: 4.074875915711685e-05
Position 2890: 3.7935116912404056e-05
Position 1533: 3.7142345982172536e-05
Position 2657: 3.641864017877405e-05
Position 652: 3.3894207574610764e-05
Position 14460: 3.143202035142695e-05
Position 1735: 3.112969712421971e-05
Position 347: 3.096281111899393e-05
Position 5538: 2.93908327832005e-05
Position 1957: 2.809072515686662e-05
Position 351: 2.778142181463338e-05
Position 15059: 2.7417507414771924e-05
Position 832: 2.69494463552495e-05
Position 233: 2.613449453021367e-05
Position 969: 2.5749545534504628e-05
Position 8126: 2.5297424108559265e-05
Position 5952: 2.3706216897965734e-05
Position 1685: 2.357793045201982e-05
Position 15510: 2.3310502488532732e-05
Position 7502: 2.2670282261753018e-05
Position 1655: 2.2119690901148124e-05
Position 8199: 2.105137964017177e-05
Position 890: 2.103076485775724e-05
Position 684: 2.0079462966510542e-05
Position 6107: 1.9121097514418607e-05
Position 6950: 1.8331680616963147e-05
Position 6311: 1.8055595375290873e-05
Position 1995: 1.7574610071396282e-05
Position 6484: 1.678461033266991e-05
Position 516: 1.643462616188619e-05
Position 6409: 1.4849526296719521e-05
Position 275: 1.4669954694738776e-05
Position 1575: 1.4513113063445479e-05
Position 2184: 1.4510979926136905e-05
Position 3335: 1.428602125752788e-05
Position 8814: 1.3702163273478803e-05
Position 472: 1.3287326203770542e-05
Position 1594: 1.3203805678422261e-05
Position 1473: 1.2169392739939294e-05
Position 1110: 1.1949113397638412e-05
Position 596: 1.1916377722798076e-05
Position 5931: 1.0120691882357984e-05
Position 1839: 9.413889940795467e-06
Position 942: 9.049134076006346e-06
Position 9840: 9.008568161846954e-06
Position 11198: 7.028236661515474e-06
Position 1205: 6.621018722015809e-06
Position 6924: 6.619616172071896e-06
Position 12153: 6.5205222650292585e-06
Position 484: 6.018078602469767e-06
Position 3319: 5.677708298262713e-06
Position 5904: 5.226710258020038e-06
Position 355: 5.1909359843845545e-06
Position 5404: 4.862069336248305e-06
Position 3421: 4.474893353850158e-06
Position 10131: 4.203333763525895e-06
Position 6080: 3.88674062552956e-06
Position 9974: 3.45562534787045e-06
Position 6761: 3.314162317396449e-06
Position 9534: 3.2717645088734563e-06
Position 5441: 3.119401600969815e-06
Position 9468: 3.017535164439398e-06
Position 10814: 2.771645229409401e-06
Position 6765: 2.249521465117156e-06
Position 3405: 2.1829642443374914e-06
Position 6025: 2.116734879875461e-06
Position 8764: 1.895385440815514e-06
Position 6202: 1.7773231556717568e-06
Position 5845: 1.5107843341523096e-06
Position 10834: 1.5103445178319197e-06
Position 7002: 1.4222481765970847e-06
Position 986: 4.949961013688936e-07
Position 4226: 4.761890563487687e-07
Position 728: 3.618075097767335e-07
Position 602: 2.788394305551428e-07
Position 825: 2.617353804520529e-07
Position 933: 2.269500807451116e-07
Position 6785: 2.2218433917140454e-07
Position 842: 1.916612643922974e-07
Position 288: 1.7162502194147881e-07
Position 995: 1.5376361998505122e-07
Position 512: 1.2641413337812624e-07
Position 1631: 1.1612382337231612e-07
Position 245: 8.985931418216826e-08
Position 281: 8.82647086576161e-08
Position 308: 6.126645648299466e-08
Position 849: 4.973027066483147e-08
Position 6568: 3.9893616271246846e-08
Position 896: 3.8841920016100103e-08
Position 966: 3.4566085114804884e-08
Position 1028: 3.3930350864272515e-08
Position 1434: 3.364732227110492e-08
Position 612: 3.1999463938862164e-08
Position 690: 2.6587340812324268e-08
Position 608: 2.6529023979235133e-08
Position 957: 2.1267219257324452e-08
Position 563: 9.983331541423462e-09
Position 887: 7.920342422985295e-09
Position 250: 4.980121379848374e-09
Position 205: 4.432143561548354e-09
Position 112: 2.8158243406911522e-09
Position 209: 2.32650554158274e-09
Position 446: 1.9880417810622953e-09
Position 260: 1.6882829562273695e-09
Position 362: 1.0855462576784505e-09
Position 949: 1.0680613074099879e-09
Position 6501: 5.583709072414108e-10
Position 128: 4.396508045041426e-10
Position 199: 4.106215925434807e-10
Position 567: 3.423110935742375e-10
Position 572: 3.1945423993212925e-10
Position 911: 1.9338005835557083e-10
Position 105: 1.9205922429929997e-10
Position 775: 1.8498912512711929e-10
Position 118: 1.7718197377115254e-10
Position 135: 1.148215063171237e-10
Position 139: 6.053771774789764e-11
Position 785: 5.555844772379909e-11
Position 801: 5.073776183613853e-11
Position 125: 8.718550346011245e-12
Position 213: 3.808750232532732e-12
