Gene = GSTK1
Position 115: 1.7801109974281544e-05
Position 170: 1.767578188968631e-05
Position 2168: 1.663134468943705e-05
Position 504: 1.4439339477879096e-05
Position 442: 1.2479397755839718e-05
Position 369: 1.1038690241333145e-05
Position 877: 5.762701030558113e-06
Position 1281: 3.5198888431110196e-06
Position 297: 3.414680647958725e-06
Position 317: 3.2057102647117195e-06
Position 1266: 2.793676280097451e-06
Position 1638: 2.5631065679017346e-06
Position 1904: 2.523313517004246e-06
Position 3173: 2.312863189536459e-06
Position 1725: 1.6182565253373196e-06
Position 1552: 9.845481093305567e-07
Position 1858: 4.6645629537591615e-07
Position 1628: 4.6135613139173674e-07
Position 1860: 1.4500441359194345e-07
Position 2665: 1.0472397922992529e-07
Position 2525: 3.6323279380901406e-08
Position 1616: 3.467749984258662e-08
Position 1910: 1.3501740830862399e-08
Position 2129: 1.2437734210572852e-08
Position 1981: 1.1272605947711139e-08
Position 2533: 9.875789616614711e-09
Position 2274: 5.329120412882614e-09
Position 759: 5.246597881792845e-09
Position 2158: 3.6666703705031726e-09
Position 2060: 1.2909775167781054e-09
Position 229: 9.346393606131913e-10
Position 2715: 1.900380012874886e-11
Position 648: 3.4365976774633023e-12
Position 1985: 8.793013716243173e-13
Position 2012: 7.281434866769755e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1548: 0.9939593170429668
Position 4647: 0.8998658006788022
Position 642: 0.8737600433273434
Position 1817: 0.8392419905350961
Position 5344: 0.7685274948443384
Position 4173: 0.6398348170562107
Position 1767: 0.11532359230407548
Position 1104: 0.113496279729105
Position 5548: 0.09693335046877316
Position 3882: 0.04049107830256597
Position 1723: 0.0358517964987403
Position 1993: 0.03248806045181455
Position 4000: 0.03140838969313519
Position 4201: 0.03053250793374187
Position 1137: 0.023535737807964415
Position 5143: 0.019086326321105976
Position 3654: 0.015698463104983355
Position 3243: 0.01388738625772911
Position 4455: 0.013509688013095156
Position 3904: 0.011592300905316301
Position 3263: 0.01029101129367981
Position 3556: 0.00984958510626316
Position 2208: 0.009441931463303419
Position 3803: 0.008926203166950555
Position 3928: 0.008759510704115772
Position 1081: 0.008559975782278567
Position 1205: 0.008542296593346838
Position 3428: 0.008287544822385603
Position 5239: 0.008245742490379399
Position 5498: 0.008173562688461361
Position 3564: 0.007420104950352296
Position 5213: 0.0069287819441358495
Position 807: 0.006759668203128698
Position 5299: 0.0061766929374735
Position 356: 0.006011953290845547
Position 5467: 0.00566905121401415
Position 1358: 0.005250530715055986
Position 1954: 0.004588076526336046
Position 887: 0.004488128981320864
Position 3401: 0.0042138807738558385
Position 4141: 0.0038069682113422766
Position 5374: 0.003324189601127552
Position 5093: 0.0031512537379986263
Position 4564: 0.0031348625075523617
Position 398: 0.0029141317546457976
Position 1065: 0.002576600825099445
Position 4180: 0.0025592939491446056
Position 5073: 0.002554306529762092
Position 4812: 0.0024482468203455596
Position 3573: 0.0023447971437913257
Position 2608: 0.002207988540991256
Position 564: 0.002160952214673968
Position 3520: 0.001998392421505836
Position 3239: 0.0019579111837666006
Position 3087: 0.0018380097141725328
Position 1552: 0.0017778486774107617
Position 4408: 0.0016645777238174038
Position 1502: 0.0016102830937491383
Position 5003: 0.0009943801941144732
Position 2046: 0.0009821514269637867
Position 4530: 0.0008740368868536638
Position 4039: 0.0008433353840799901
Position 2632: 0.0008286873520299993
Position 5347: 0.0007987591853486651
Position 5618: 0.0007858793856764292
Position 3470: 0.0006477687981987144
Position 3916: 0.0006405831993705741
Position 1233: 0.0006011047583449152
Position 5259: 0.0005602252774275156
Position 5432: 0.0005594221402374061
Position 5176: 0.0005329471900622921
Position 3692: 0.000521904438573685
Position 2102: 0.00046297755506123574
Position 428: 0.00046295622099748257
Position 3658: 0.00045724610309017666
Position 1163: 0.00043921223436278875
Position 5608: 0.0004120629742787501
Position 4207: 0.0003836976320106016
Position 5435: 0.0003739991899298161
Position 5218: 0.0003726941983930253
Position 1824: 0.0003405049507308415
Position 5574: 0.0003351032542294322
Position 315: 0.00032908589692001673
Position 4318: 0.00032726559937831714
Position 3047: 0.00032375144745053924
Position 5664: 0.00031634818648623123
Position 3001: 0.00031469738613956115
Position 3299: 0.0003086856743897134
Position 972: 0.00030350072126170385
Position 2282: 0.0002916537060956233
Position 1510: 0.0002884048137297974
Position 4967: 0.0002830599831501869
Position 2772: 0.00028083062937803827
Position 854: 0.0002713766686372101
Position 5500: 0.00026309163247455273
Position 1711: 0.0002597636818113605
Position 2798: 0.00024956509394766024
Position 5556: 0.0002322593991487325
Position 1184: 0.00020566687489671632
Position 5244: 0.00020385148268465593
Position 3403: 0.0001976764514287535
Position 4902: 0.0001954329003885961
Position 3527: 0.00018108030395874388
Position 5165: 0.00018050850147756367
Position 3480: 0.00017871118348768115
Position 1477: 0.00017315436311192168
Position 2158: 0.00017263333475116206
Position 5522: 0.00016484800615667512
Position 1303: 0.00016365780765346719
Position 2109: 0.00015791623317772883
Position 936: 0.00014266893252151344
Position 4510: 0.0001382105896774946
Position 3720: 0.00013596967295924112
Position 2865: 0.00012727681188423492
Position 1474: 0.00011911384992628264
Position 3454: 0.00011660090422476634
Position 4396: 0.00011302539308833078
Position 5352: 0.00010189960786342044
Position 660: 0.00010108583319551941
Position 927: 0.00010048537644284342
Position 4801: 9.963836499041853e-05
Position 4013: 9.818013072057573e-05
Position 1841: 9.645344055048987e-05
Position 4034: 9.085307216170678e-05
Position 3818: 8.977231462497808e-05
Position 1042: 8.36773906384089e-05
Position 2248: 8.33443097134373e-05
Position 1278: 7.753802067345674e-05
Position 1257: 7.393925869474564e-05
Position 4227: 6.833811695150657e-05
Position 336: 6.747547641638838e-05
Position 5387: 6.723648630398102e-05
Position 5222: 6.617691112523612e-05
Position 2168: 6.584319402410135e-05
Position 811: 6.581480108302807e-05
Position 5314: 6.460120178385921e-05
Position 3545: 6.172960689707809e-05
Position 2272: 6.0052131108675776e-05
Position 1281: 5.563982104438662e-05
Position 252: 5.0309698108434615e-05
Position 4383: 4.9125892340713e-05
Position 464: 4.7960232077633696e-05
Position 2035: 4.383819754198901e-05
Position 867: 4.345830719728833e-05
Position 1112: 4.271854366193508e-05
Position 930: 4.169229939630626e-05
Position 533: 3.9784595957937646e-05
Position 1507: 3.905104523367552e-05
Position 2310: 3.665823422095878e-05
Position 2851: 3.622102620455489e-05
Position 3052: 3.448623158192729e-05
Position 376: 3.393589536134991e-05
Position 3494: 3.290466163177418e-05
Position 1119: 3.270288620356016e-05
Position 442: 3.0555627619803135e-05
Position 5161: 3.03914988429625e-05
Position 3486: 3.027867087790267e-05
Position 4089: 3.0054088704869585e-05
Position 1599: 2.935722111265301e-05
Position 1977: 2.5710626895124658e-05
Position 5349: 2.551039603474475e-05
Position 1329: 2.5382472669583194e-05
Position 4185: 2.431689067177116e-05
Position 3026: 2.2833752971881708e-05
Position 3320: 2.265911411289947e-05
Position 2327: 1.84071477446439e-05
Position 2150: 1.7417582093215042e-05
Position 2023: 1.6980144948932736e-05
Position 2210: 1.661484525204548e-05
Position 2237: 1.6487220105811388e-05
Position 1973: 1.520914716924063e-05
Position 2060: 1.4046496249741131e-05
Position 2235: 1.3436289148815283e-05
Position 2453: 1.2953382181590236e-05
Position 410: 1.2872780277259395e-05
Position 4722: 1.2840347503865065e-05
Position 684: 1.0950244547352183e-05
Position 2933: 1.0841930926406906e-05
Position 706: 8.328375800903594e-06
Position 221: 7.5034974544128435e-06
Position 2543: 6.566005619437567e-06
Position 1381: 6.324213679993983e-06
Position 288: 6.013968294429455e-06
Position 317: 5.842130685077118e-06
Position 1364: 5.014167112500778e-06
Position 985: 4.8910654207426065e-06
Position 1592: 4.837023441772083e-06
Position 1648: 4.823675715618335e-06
Position 3634: 3.1795178525894208e-06
Position 904: 3.1354383804062713e-06
Position 260: 2.4851631254969664e-06
Position 1614: 2.236240911082472e-06
Position 2012: 2.1802506245045146e-06
Position 1448: 1.681614421693877e-06
Position 759: 1.6177267316203524e-06
Position 768: 1.5592741979605357e-06
Position 2119: 1.508911179066799e-06
Position 2256: 1.3843939317206117e-06
Position 1481: 1.002123612920865e-06
Position 2054: 9.347005806061409e-07
Position 1442: 8.202581720715907e-07
Position 1398: 5.653934873016871e-07
Position 492: 5.243392911033486e-07
Position 402: 5.151050466918461e-07
Position 2085: 5.112104995137244e-07
Position 3091: 4.997893017941859e-07
Position 2216: 4.892562576559206e-07
Position 2824: 4.368547217379677e-07
Position 223: 3.6341062466880703e-07
Position 1889: 3.1000983305080364e-07
Position 815: 2.545772432243347e-07
Position 1403: 2.5315539002094784e-07
Position 898: 2.444759916539665e-07
Position 782: 2.442883715152889e-07
Position 1923: 2.311192745284668e-07
Position 1926: 2.0629418623541898e-07
Position 378: 1.9306909779804676e-07
Position 472: 1.285737440807225e-07
Position 772: 8.954026328122989e-08
Position 484: 6.85278297894383e-08
Position 268: 6.64885096181987e-08
Position 1239: 4.92301652086367e-08
Position 747: 4.336643661821668e-08
Position 1253: 4.305194574952666e-08
Position 695: 3.9412562688034384e-08
Position 265: 3.5809719940106497e-08
Position 467: 3.4083800561329083e-08
Position 1843: 3.3663560572771304e-08
Position 208: 3.270375078895571e-08
Position 274: 3.128161905522658e-08
Position 1266: 3.0153006406019057e-08
Position 495: 3.014698291628542e-08
Position 770: 2.145710321658052e-08
Position 2285: 2.064679743760235e-08
Position 1933: 1.8785436249827887e-08
Position 2068: 1.608164626202702e-08
Position 1171: 1.3364420405252008e-08
Position 97: 1.115403300519004e-08
Position 1858: 8.68101134152076e-09
Position 2223: 7.0109516761884424e-09
Position 2220: 5.078620155586942e-09
Position 2423: 4.805060475914454e-09
Position 2258: 4.614197853573079e-09
Position 2367: 4.291173232207757e-09
Position 2127: 3.4961696733060845e-09
Position 1835: 2.6734448725097597e-09
Position 2378: 1.2473030028037936e-09
Position 272: 1.1692912158527022e-09
Position 499: 9.562552848815028e-10
Position 142: 9.171420307344272e-10
Position 2392: 8.871251191435562e-10
Position 1904: 6.966167801875915e-10
Position 170: 5.77148805272946e-10
Position 185: 5.576579818982756e-10
Position 722: 3.654961891835167e-10
Position 2508: 2.94280611771744e-10
Position 192: 1.8897377347381668e-10
Position 728: 1.6511346777050884e-10
Position 718: 8.591933867605537e-11
Position 504: 8.065977989233513e-11
Position 502: 2.259602494428482e-11
Position 181: 2.031765025091583e-11
Position 197: 8.456476676097677e-12
Position 199: 4.690030710718337e-12
Position 911: 3.952511248254967e-12
Position 203: 2.2518232693772546e-12
Position 155: 2.676439324621299e-15
