Gene = LSM5
Position 3806: 0.05529937272582018
Position 885: 0.0544521477776612
Position 4992: 0.03976423748604656
Position 3788: 0.03750968813868719
Position 4374: 0.026663116609484158
Position 1094: 0.024243694399325565
Position 2787: 0.021613069042347624
Position 2444: 0.02128239110701444
Position 3357: 0.02123624753915775
Position 3272: 0.01915996098759815
Position 3948: 0.01652944318346569
Position 4340: 0.013112146924140563
Position 3767: 0.01136510954737943
Position 1765: 0.009346147801448176
Position 3513: 0.009313876335998988
Position 3181: 0.008263069006574128
Position 4664: 0.007363885773079765
Position 3968: 0.007273255263189255
Position 3308: 0.007237378221197531
Position 2878: 0.007199358754191699
Position 3409: 0.006236761101979452
Position 3823: 0.006205358343880509
Position 1269: 0.005598337671384346
Position 631: 0.00420248286404025
Position 4937: 0.0038886725454551066
Position 3770: 0.003813598076011459
Position 3254: 0.003808358526680284
Position 4692: 0.003756227451909644
Position 4479: 0.0031223564937525286
Position 2993: 0.002528356098576913
Position 614: 0.002348886874928426
Position 4718: 0.002269064334390141
Position 2841: 0.0021372288927520512
Position 1303: 0.0021291730280366666
Position 1151: 0.0021128454958259852
Position 4577: 0.001962014796253792
Position 287: 0.0018396387227048098
Position 2585: 0.0016242421577515233
Position 4528: 0.0015707961447578244
Position 313: 0.001341528090235052
Position 4103: 0.001271917849882519
Position 2698: 0.0012647445622053185
Position 2554: 0.0011521922902421391
Position 175: 0.0010725062812440413
Position 1075: 0.0010485332130586937
Position 3976: 0.0010215288662284439
Position 1280: 0.001009062228080508
Position 2457: 0.0009054655906931095
Position 2674: 0.0008588416702748408
Position 250: 0.0008535670705466969
Position 2410: 0.0008393416387547062
Position 863: 0.0007934864699585601
Position 577: 0.0007742761631530631
Position 2117: 0.0007439777598918912
Position 691: 0.0006568726747969313
Position 1562: 0.0006411396658975022
Position 1838: 0.0005985713562091036
Position 898: 0.0005759764269139863
Position 4481: 0.0005485966243037714
Position 2796: 0.0005025671864955035
Position 434: 0.0004452170803148571
Position 3277: 0.00044424468849907573
Position 1395: 0.0004364154402463084
Position 4419: 0.00039300342796970346
Position 205: 0.0003664115264915548
Position 4200: 0.00035805793451647647
Position 247: 0.0003400706124967574
Position 2957: 0.00032588181838670094
Position 4220: 0.0002891418289900196
Position 2919: 0.0002743660254008134
Position 1305: 0.0002459006089431101
Position 1648: 0.0002450368025331751
Position 947: 0.00023801385326146238
Position 1842: 0.00022135466838261748
Position 3694: 0.00021219177768048108
Position 914: 0.00019010465675343464
Position 840: 0.00017824525837369776
Position 2505: 0.00016630991448183006
Position 2852: 0.0001386624801407658
Position 2677: 0.0001130991285049248
Position 171: 9.451184859491e-05
Position 1427: 9.2103719678781e-05
Position 3852: 8.849003638446058e-05
Position 1184: 6.350845977902863e-05
Position 235: 6.342339998247225e-05
Position 2291: 6.04046047059226e-05
Position 1319: 4.8273095937324854e-05
Position 2282: 3.542006841383128e-05
Position 1328: 3.3562602775379674e-05
Position 329: 3.336283593048908e-05
Position 2703: 3.222059128973342e-05
Position 552: 3.056328254777184e-05
Position 2953: 2.6063089799376635e-05
Position 469: 2.3902884978435974e-05
Position 2217: 1.952686083781496e-05
Position 523: 1.7703464296841452e-05
Position 393: 1.7376009878774882e-05
Position 187: 1.579849388651707e-05
Position 555: 1.5205274143433698e-05
Position 228: 1.3969800028707803e-05
Position 292: 1.3416085049741768e-05
Position 439: 1.3012496441949515e-05
Position 1945: 1.2553779911135707e-05
Position 1907: 1.0220295772150804e-05
Position 826: 1.0133823372346011e-05
Position 1170: 9.930136530661148e-06
Position 639: 9.886062055834224e-06
Position 341: 8.474001742116399e-06
Position 385: 8.44108699294709e-06
Position 1530: 6.397035744236787e-06
Position 723: 5.52131967640565e-06
Position 1580: 5.094605034948057e-06
Position 1911: 4.977413454876196e-06
Position 955: 4.909493219563667e-06
Position 933: 4.552566134075437e-06
Position 828: 4.469617312921235e-06
Position 669: 4.2363753821425765e-06
Position 1444: 4.2320597431357e-06
Position 1199: 3.852172513676042e-06
Position 1345: 3.504419018051203e-06
Position 2326: 3.181538131873155e-06
Position 730: 2.8438011676383853e-06
Position 643: 2.5596194750683853e-06
Position 696: 2.354983332816578e-06
Position 1120: 1.9388797258083848e-06
Position 1973: 9.92705749239424e-07
Position 372: 8.346021477386442e-07
Position 713: 8.324918326707042e-07
Position 413: 6.918073850359605e-07
Position 757: 6.4760835765845e-07
Position 653: 6.286023322274385e-07
Position 702: 5.077389149832507e-07
Position 1005: 3.726322447981376e-07
Position 1001: 3.565003843026605e-07
Position 732: 1.9998531459681153e-07
Position 497: 1.7727915711870518e-07
Position 1101: 1.4508543729323087e-07
Position 666: 1.2939914950372432e-07
Position 508: 1.1912762058725749e-07
Position 1122: 9.987046762776553e-08
Position 1211: 8.791200217866786e-08
Position 1231: 3.676997293874573e-08
Position 443: 2.6932843036985373e-08
Position 1360: 1.5359368256409738e-08
Position 397: 5.858491130689131e-09
Position 648: 5.503720662487598e-09
Position 1223: 3.533603893868678e-09
Position 651: 3.4661164530133194e-09
Position 741: 2.925040579228138e-09
Position 1606: 1.0697881874120913e-09
Position 123: 3.135065408482366e-11
Position 400: 1.1768242608432793e-11
Position 98: 1.0296106080317477e-11
Position 144: 6.049728517912507e-12
Position 85: 2.143119867993285e-12
Position 129: 7.925899498186214e-15
Position 158: 4.172105490560034e-15
Position 120: 1.2816599859434172e-16
Position 133: 4.504865902288644e-19
