Gene = LSM8
Position 4176: 0.0001326104944309581
Position 25: 0.0001014846429343627
Position 1441: 8.114314946818126e-05
Position 451: 6.387193142112889e-05
Position 748: 5.1832712021600725e-05
Position 1084: 4.955842911473935e-05
Position 737: 4.613033358346487e-05
Position 1377: 3.93257167119326e-05
Position 119: 3.34358447339864e-05
Position 2006: 1.928749541578313e-05
Position 197: 1.8346957512848032e-05
Position 1486: 1.7057682678587925e-05
Position 693: 9.349222445383824e-06
Position 20: 8.036475850354675e-06
Position 138: 6.778214177808564e-06
Position 1840: 6.04323208421445e-06
Position 535: 4.339606941619858e-06
Position 637: 3.6686003809526427e-06
Position 1701: 3.5242688723953425e-06
Position 1092: 3.3175063144450208e-06
Position 1766: 3.23137251620773e-06
Position 1361: 2.9261974649413502e-06
Position 846: 2.6014266115845386e-06
Position 1902: 2.026923750451527e-06
Position 4336: 1.901164800720688e-06
Position 724: 1.286187783229008e-06
Position 449: 5.940973697275466e-07
Position 363: 5.038418311718039e-07
Position 648: 4.910662554634519e-07
Position 619: 3.7795238320538133e-07
Position 1723: 2.6961373661026425e-07
Position 591: 2.2576796364219683e-07
Position 715: 2.1605130475641688e-07
Position 824: 1.509574870577657e-07
Position 1716: 1.3571691527194086e-07
Position 1660: 1.1054565260654062e-07
Position 529: 5.368549322802198e-08
Position 539: 3.9850561445452304e-08
Position 150: 3.9655379366852397e-08
Position 787: 3.6370556176426235e-08
Position 37: 2.986939290948948e-08
Position 803: 2.753513885317602e-08
Position 576: 2.5544472268772413e-08
Position 659: 2.2480785699951005e-08
Position 683: 1.3154675915066789e-08
Position 766: 1.0190250360810955e-08
Position 1429: 1.0163923961055847e-08
Position 956: 6.772505452709773e-09
Position 1667: 2.698897109007422e-09
Position 1906: 2.670417581694996e-09
Position 721: 1.8944133610910595e-09
Position 527: 1.5620445328433904e-09
Position 914: 1.2769254514670481e-10
Position 789: 8.065258171834755e-11
Position 472: 8.465373660958526e-13
Position 164: 5.891600454527987e-14
Position 555: 2.1004029647428775e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4245: 0.9259724762754994
Position 7879: 0.3711549918080081
Position 3206: 0.25857580716694245
Position 1566: 0.25675305667683557
Position 7847: 0.2262029511634095
Position 1614: 0.19451136851907846
Position 8357: 0.10787966217809362
Position 7605: 0.07393456623263828
Position 3921: 0.0726579589036566
Position 1594: 0.054974690887913034
Position 936: 0.047444744187403284
Position 4880: 0.04422153926351875
Position 7884: 0.03621742422495152
Position 2088: 0.02754585772496339
Position 3133: 0.02517217280088635
Position 6716: 0.01720099672709024
Position 8670: 0.01635191366178992
Position 8190: 0.015174240461485477
Position 1645: 0.012485494587150245
Position 6364: 0.011324621531642211
Position 3375: 0.011164486086071703
Position 4199: 0.010139458087968463
Position 3139: 0.009432932500756962
Position 1247: 0.00871643832468341
Position 3934: 0.008630371938155806
Position 7491: 0.007981918702274444
Position 6547: 0.007527213856213331
Position 4139: 0.005283599714944212
Position 1022: 0.004910473322460651
Position 1272: 0.00489723651368164
Position 8011: 0.004823538824180181
Position 1621: 0.004740375189064142
Position 1524: 0.004448692834105048
Position 2111: 0.004273528270721242
Position 2907: 0.004242126988430707
Position 6429: 0.004153652442646171
Position 7196: 0.004100829587694049
Position 3209: 0.004045368183981645
Position 7523: 0.0038808946263419685
Position 7769: 0.0037671648768807997
Position 4636: 0.0037049642634551373
Position 1700: 0.003478283214148125
Position 4917: 0.0034729243719908713
Position 1489: 0.003447361366820865
Position 8629: 0.0034144006367671067
Position 7157: 0.003114481002488035
Position 683: 0.003111925621309704
Position 3977: 0.0030354095223370154
Position 8253: 0.002978315842191545
Position 2420: 0.0027970242926322816
Position 2448: 0.0025388143496530517
Position 1568: 0.0024177742862796516
Position 737: 0.0022203649887300807
Position 8725: 0.002188920824580421
Position 7370: 0.0021419043703957774
Position 4570: 0.0021414025734241395
Position 4899: 0.001992544076535163
Position 8225: 0.001922908399581436
Position 4559: 0.0018393267978554248
Position 6593: 0.0018140075903477666
Position 6785: 0.0017652664701287926
Position 6692: 0.00168271095151418
Position 5907: 0.0016533098184756377
Position 7962: 0.0016219990183825963
Position 4728: 0.0014658545160021418
Position 7328: 0.0014647286630081137
Position 4535: 0.0014211324533779076
Position 6464: 0.0014128334018395172
Position 3391: 0.001404141412938747
Position 6744: 0.0013991335560258904
Position 2605: 0.0013899268707600694
Position 6634: 0.0013785966149400368
Position 7706: 0.0013469080845167985
Position 3993: 0.001317286134884112
Position 6193: 0.0013074242241291596
Position 4694: 0.0012310834209777563
Position 3951: 0.0012242395703031027
Position 3973: 0.0011785821607084664
Position 7288: 0.001154729500577208
Position 5674: 0.0010557758668876384
Position 6802: 0.000961265591455508
Position 3097: 0.000943878013818432
Position 4984: 0.0009437520223099848
Position 700: 0.0009274102581402714
Position 809: 0.0008617656090916097
Position 4931: 0.0008257846188348941
Position 547: 0.0008220389661228178
Position 803: 0.0008120536760589558
Position 6323: 0.0008074374411546841
Position 914: 0.0007813109181101029
Position 4295: 0.0007595099918430854
Position 6467: 0.0007081875219363326
Position 4471: 0.0006982983079079967
Position 3621: 0.000689713868281328
Position 1425: 0.0006842039955789841
Position 3850: 0.0006449591347309241
Position 2537: 0.000597593198735268
Position 6818: 0.0005502854246137932
Position 2946: 0.0005186533755366714
Position 1962: 0.0005018641226147783
Position 138: 0.0004933217242486881
Position 3396: 0.0004857716027221791
Position 3274: 0.0004809327828167217
Position 4269: 0.0004708296201300183
Position 101: 0.0004667937772574691
Position 6055: 0.0004611618711853733
Position 3715: 0.0004543001174674995
Position 6772: 0.0004427355188099825
Position 5758: 0.00043543745080075924
Position 527: 0.00042502269814125894
Position 939: 0.00035369662853903573
Position 4061: 0.0003515504621070174
Position 576: 0.0003034083340446632
Position 2478: 0.00030174161859388484
Position 655: 0.00029254989006072724
Position 6113: 0.0002888802267438518
Position 6138: 0.0002700554334455654
Position 3601: 0.00026875487756896905
Position 8303: 0.00024366392384561804
Position 3259: 0.00023372258923570985
Position 5800: 0.0002307572672226786
Position 2178: 0.00023073341758704434
Position 6959: 0.0002294286340549641
Position 8269: 0.0002227104856931969
Position 2737: 0.00022010677986267668
Position 1790: 0.0002184895469378732
Position 1749: 0.0002163156349499113
Position 5580: 0.00020502710402014776
Position 4046: 0.00020367529746351186
Position 7944: 0.00019376104478722634
Position 777: 0.00017583671571834078
Position 630: 0.0001731866753708155
Position 4827: 0.0001612649249262908
Position 7814: 0.00016041792149206166
Position 2568: 0.0001593620476524463
Position 7555: 0.00015096943568382228
Position 7223: 0.00013161605417531875
Position 7685: 0.00012537989898945062
Position 7245: 0.00011832186929426723
Position 1364: 0.00011642652750654069
Position 1067: 0.00010073189313489972
Position 555: 8.966885828240174e-05
Position 1855: 7.987046903920421e-05
Position 361: 7.879706220009766e-05
Position 2379: 7.125980631683133e-05
Position 5969: 6.581916348415014e-05
Position 1466: 5.953814031953049e-05
Position 999: 5.861579984205776e-05
Position 6573: 5.5816991000871136e-05
Position 6384: 4.99063987301339e-05
Position 6206: 4.8446554796999035e-05
Position 1441: 4.8372122253756804e-05
Position 2758: 4.569916309855474e-05
Position 829: 4.211046711846216e-05
Position 2610: 4.138573633088322e-05
Position 625: 3.907712942170106e-05
Position 5487: 3.8123595127164435e-05
Position 1087: 3.639530084364003e-05
Position 952: 3.552518080318505e-05
Position 5715: 3.510231867379326e-05
Position 766: 3.475649746275102e-05
Position 406: 2.4163259736996216e-05
Position 2821: 2.3665028267380442e-05
Position 956: 2.3464382622805968e-05
Position 2025: 2.149886449713525e-05
Position 4583: 2.089851811546099e-05
Position 3507: 1.426897416691878e-05
Position 535: 1.377215002288716e-05
Position 338: 1.2129583697964986e-05
Position 1891: 9.613909646935965e-06
Position 2645: 9.388143054613766e-06
Position 1252: 9.121498381480546e-06
Position 2949: 7.785218256941889e-06
Position 2232: 6.335587608599837e-06
Position 2215: 6.230962105763312e-06
Position 1084: 5.547912422421944e-06
Position 787: 4.835432019599969e-06
Position 4323: 4.415247220436738e-06
Position 383: 4.073096812797356e-06
Position 1032: 1.9867066372200704e-06
Position 363: 1.8683221187173219e-06
Position 4116: 1.8495871565340708e-06
Position 741: 1.2336513061289795e-06
Position 1106: 1.2053809195641062e-06
Position 190: 9.087165359575209e-07
Position 1361: 8.744331831923055e-07
Position 1376: 8.409041377376487e-07
Position 1141: 7.94785563404335e-07
Position 744: 6.85417290590097e-07
Position 1221: 6.596191374963802e-07
Position 834: 5.252543374045865e-07
Position 343: 4.078425091540468e-07
Position 1284: 3.5179252857090795e-07
Position 1498: 3.3061795064111427e-07
Position 1769: 2.872817970730419e-07
Position 449: 1.6158407740567792e-07
Position 1870: 1.1084119348547751e-07
Position 1384: 6.466145163956952e-08
Position 1397: 5.96245699239466e-08
Position 3311: 5.711059616921726e-08
Position 1753: 4.603363391351611e-08
Position 637: 4.092403963622656e-08
Position 293: 1.6461016202060007e-08
Position 335: 1.5948812165871003e-08
Position 748: 1.47131589798305e-08
Position 301: 1.3850800298805778e-08
Position 209: 2.546787696054791e-09
Position 1329: 1.074618981533248e-09
Position 1389: 1.01691443140827e-09
Position 1197: 9.093692639075486e-10
Position 233: 6.983222578372603e-10
Position 253: 6.730075344031636e-14
Position 269: 1.0262750813634188e-14
Position 267: 7.195498561278345e-16
