Gene = CH17-140K24.8
Position 299: 3.3184297012860794e-06
Position 799: 3.2995585942920947e-06
Position 716: 2.8217070477634946e-06
Position 999: 2.321541831259216e-06
Position 884: 2.273058934869331e-06
Position 58: 1.7792521836853527e-06
Position 458: 1.6114209175162036e-06
Position 1172: 1.3218575811989506e-06
Position 856: 1.23991186397368e-06
Position 2704: 1.017028894870964e-06
Position 2934: 1.0037192222241242e-06
Position 2860: 9.089780048858115e-07
Position 1381: 5.69767560451818e-07
Position 334: 2.8506293991050076e-07
Position 103: 9.674374896542043e-08
Position 188: 3.038744053098873e-08
Position 418: 2.3666375106285908e-08
Position 332: 2.0164609543713913e-08
Position 266: 1.9407391101416504e-08
Position 478: 7.856102540694613e-09
Position 867: 6.806531879174279e-09
Position 420: 4.711011348459617e-09
Position 236: 4.251313699505173e-09
Position 815: 3.735533047132448e-09
Position 498: 2.899638459641051e-09
Position 575: 8.92030309470459e-10
Position 690: 5.656956274792763e-10
Position 310: 3.7520005014426916e-10
Position 500: 1.2266654882652685e-10
Position 600: 1.5552115281966393e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10670: 0.7218643698752978
Position 2333: 0.5708195546620466
Position 17552: 0.3107740941531628
Position 10911: 0.14759663839222062
Position 1683: 0.14291376570097988
Position 18090: 0.1355696561933132
Position 10962: 0.09009703045951627
Position 15189: 0.0862087775101907
Position 10932: 0.08585807199705597
Position 3220: 0.08206110116693169
Position 4412: 0.07585012063223864
Position 14325: 0.04817966340895539
Position 2374: 0.035568555083325154
Position 7588: 0.03104755600344359
Position 10695: 0.02878598812748897
Position 8529: 0.026314551503328617
Position 8667: 0.02297639372498032
Position 10839: 0.022315630149030756
Position 9009: 0.022169689299925244
Position 10733: 0.020976526320721067
Position 13382: 0.02081864420999284
Position 12240: 0.020073698026053976
Position 12732: 0.019042263197190382
Position 12364: 0.017724968904760257
Position 454: 0.01731853405814087
Position 15940: 0.01634313206927307
Position 12664: 0.01614250815548724
Position 12785: 0.01605519910387508
Position 16615: 0.015876347058394333
Position 11500: 0.015166602055065304
Position 4965: 0.01511029981830919
Position 11844: 0.014680519479826949
Position 12398: 0.01404432195932277
Position 9046: 0.011631648029082578
Position 1615: 0.010889915672685034
Position 12288: 0.010637547903892515
Position 1831: 0.007444251939752495
Position 12036: 0.007358745135170498
Position 12471: 0.007267878348372864
Position 1948: 0.006405152760677107
Position 12215: 0.006292241125347794
Position 8582: 0.005773496799022065
Position 7609: 0.005384441600602141
Position 2402: 0.005247552143336134
Position 2173: 0.005186326511421372
Position 10499: 0.004587628714326753
Position 3216: 0.00455678300269238
Position 12194: 0.004516928472702559
Position 1736: 0.004466927888050533
Position 1118: 0.003928328909496896
Position 15381: 0.0035436769691661015
Position 1548: 0.003079678277968975
Position 8461: 0.00296745119388156
Position 6225: 0.00275214125556806
Position 8375: 0.002367660391478194
Position 1343: 0.0023399199462943833
Position 2660: 0.0023210028401611646
Position 3008: 0.002230574821202527
Position 7295: 0.002209731321093526
Position 536: 0.0020636453880850227
Position 4245: 0.0018896030561499433
Position 11419: 0.0017437976750487943
Position 2179: 0.0016676314113992152
Position 7584: 0.0015962102705424125
Position 10113: 0.0015183178295669897
Position 2320: 0.0015087027278626684
Position 4912: 0.0013779126907708344
Position 13222: 0.0012436833043582935
Position 4414: 0.0012343636210363459
Position 1761: 0.0012336742875917908
Position 2459: 0.0011453265994294947
Position 9385: 0.0011192269823438882
Position 10406: 0.0011091278516199036
Position 6004: 0.0010311385357190729
Position 12880: 0.0010205029365008347
Position 6120: 0.0009812122865246237
Position 8886: 0.0009654469102903232
Position 2682: 0.0009331286415310221
Position 2158: 0.0007604012272662592
Position 10341: 0.0007501014582428177
Position 4000: 0.0007393020423530733
Position 404: 0.0007307731783096628
Position 1406: 0.000681923668591137
Position 11886: 0.0006438451602766344
Position 2277: 0.0005731593171760509
Position 1927: 0.0005379344449522772
Position 826: 0.0005264322115878413
Position 1136: 0.0005259700347201164
Position 2973: 0.00047583153338027914
Position 3479: 0.00045607320702955467
Position 5685: 0.00043884112330430983
Position 2137: 0.0004074811636450611
Position 9634: 0.00040154109331833906
Position 4614: 0.00038626874333137795
Position 3503: 0.0003747611680351654
Position 6974: 0.00035329113682801516
Position 5244: 0.00032014730656350696
Position 5176: 0.0003162962427251702
Position 478: 0.0003063201618792959
Position 1422: 0.00029208294009875637
Position 1588: 0.00029144964174775514
Position 3296: 0.0002825657307191541
Position 773: 0.0002782514400136322
Position 563: 0.00026892033436203515
Position 1169: 0.0002596324082503816
Position 5268: 0.00025739275769845753
Position 278: 0.00025036867045435815
Position 1100: 0.00023841657319128928
Position 4073: 0.00023464885512156322
Position 2049: 0.0002338412228902647
Position 2624: 0.00022979382870033554
Position 4843: 0.00022195815308042823
Position 5982: 0.00021821533458345172
Position 1093: 0.00020702770939968698
Position 1527: 0.00019805786702247632
Position 3386: 0.00019731519520389953
Position 6898: 0.00018928407133908352
Position 7803: 0.00018656614954155908
Position 1708: 0.00017881833908784455
Position 3856: 0.0001752197445424036
Position 2068: 0.00017455736608526262
Position 865: 0.000170054417872654
Position 2352: 0.00015538001822548394
Position 1142: 0.00014356337603491727
Position 8943: 0.00013721831715277666
Position 1327: 0.00012964587070765242
Position 323: 0.00011607459145350084
Position 6433: 0.00011348706482508843
Position 1292: 0.00010252846935973783
Position 566: 9.997583254250105e-05
Position 6500: 9.09065026837318e-05
Position 3819: 8.943730246086571e-05
Position 1855: 8.553162971384902e-05
Position 5976: 8.540993343903704e-05
Position 2977: 8.302402358724198e-05
Position 5328: 8.203891197241367e-05
Position 1897: 7.670114759542465e-05
Position 1758: 7.457540495707648e-05
Position 2642: 7.382467488924628e-05
Position 3822: 7.304106137282607e-05
Position 3670: 7.099168108526527e-05
Position 352: 7.026160700068391e-05
Position 3867: 6.823644315574928e-05
Position 1365: 6.57082379209612e-05
Position 989: 6.090978904900781e-05
Position 4181: 5.883493024489072e-05
Position 4591: 5.6005974392661185e-05
Position 776: 5.5806630070859e-05
Position 1355: 5.368951644545754e-05
Position 2874: 5.3107639778143134e-05
Position 1519: 5.1313962522533785e-05
Position 7069: 4.436119566491923e-05
Position 745: 4.116409678936976e-05
Position 1876: 3.2199078472858455e-05
Position 687: 3.081401898733988e-05
Position 397: 2.9298331607313467e-05
Position 1172: 2.8301002132644348e-05
Position 1562: 2.7170193783884778e-05
Position 2016: 2.6296795635753082e-05
Position 2574: 2.4947525984200636e-05
Position 3589: 2.2731421430723296e-05
Position 929: 2.0697150101175764e-05
Position 290: 1.772193903043005e-05
Position 600: 1.6858038703907856e-05
Position 2286: 1.4591511797101952e-05
Position 799: 1.2653942636387382e-05
Position 1064: 1.2464731065581532e-05
Position 992: 9.421253646230598e-06
Position 3092: 8.643222054754706e-06
Position 1765: 8.095992349042191e-06
Position 433: 8.081052741809902e-06
Position 897: 7.550612130811454e-06
Position 1957: 7.507995171029511e-06
Position 1435: 4.7870689951964445e-06
Position 2280: 4.339640990230416e-06
Position 332: 4.278387286179517e-06
Position 2437: 3.961099517425346e-06
Position 541: 3.2878218313091126e-06
Position 1195: 3.1087917040827837e-06
Position 690: 3.0638284004685764e-06
Position 947: 2.8712431650533583e-06
Position 506: 2.1801882447134843e-06
Position 1247: 8.933349146213683e-07
Position 1554: 8.485046796986598e-07
Position 1371: 3.762329775591493e-07
Position 759: 2.94392056646241e-07
Position 630: 2.879424006837927e-07
Position 726: 2.558904441807658e-07
Position 651: 2.5123509268175776e-07
Position 722: 2.2087401199392914e-07
Position 493: 1.8104833308029262e-07
Position 304: 1.7815537374016145e-07
Position 624: 1.7618044250862975e-07
Position 710: 1.2462432313218148e-07
Position 1072: 9.578382220549445e-08
Position 867: 9.039393923669186e-08
Position 307: 5.949183053079617e-08
Position 1034: 1.1526781418896256e-08
Position 856: 5.807036634802498e-09
Position 410: 5.3483529614226845e-09
Position 1044: 4.0915687907152634e-09
Position 242: 3.916875739533242e-09
Position 749: 3.804961516012912e-09
Position 934: 3.280197147483671e-09
Position 696: 3.255794899037535e-09
Position 884: 2.810146622059301e-09
Position 282: 2.284623662636908e-09
Position 877: 2.234467775076541e-09
Position 728: 1.6773848306949937e-09
Position 1566: 9.153585126555243e-10
Position 608: 8.828736603229824e-10
Position 598: 1.908130638063421e-10
Position 415: 8.340969697980052e-12
Position 212: 7.905815061933387e-12
Position 734: 5.997003197385939e-12
Position 115: 5.411329043542592e-12
Position 117: 4.5065245573693435e-12
Position 244: 2.6929942730810127e-12
Position 251: 2.1015694570295577e-12
Position 128: 1.017578655808335e-12
Position 168: 5.790351858151462e-13
Position 144: 5.339476153926542e-13
Position 581: 3.850192800085094e-13
Position 173: 1.700795553589859e-13
Position 139: 6.257785903895907e-14
Position 146: 1.2421252079027263e-14
