Gene = FCGR2C
Position 17953: 0.01132381797694348
Position 16677: 0.011310352948863261
Position 8977: 0.011289321911510839
Position 6595: 0.010680671277874178
Position 2245: 0.009906739007439167
Position 17165: 0.009157185436541322
Position 10412: 0.009065380442157862
Position 2854: 0.009042062964003313
Position 1091: 0.008957176922318198
Position 13780: 0.008761887933875277
Position 1040: 0.008728692336726254
Position 15287: 0.00864157979258709
Position 18227: 0.008470548156333097
Position 17571: 0.008372716057417033
Position 1465: 0.008240554688649067
Position 683: 0.008207839913849739
Position 1529: 0.00786039249146877
Position 14087: 0.007474518507080519
Position 7587: 0.007411677854989272
Position 937: 0.007390981517953869
Position 2688: 0.00720258431212733
Position 723: 0.0067640125719655
Position 2404: 0.006686174915605477
Position 13692: 0.006608674116885811
Position 17681: 0.006467192999034558
Position 10568: 0.006059123763521739
Position 13327: 0.00590886611234842
Position 17501: 0.005729074526403502
Position 6710: 0.0057199841954850145
Position 13396: 0.0056857778520107505
Position 12085: 0.005366588228391537
Position 17002: 0.005074270501602745
Position 6029: 0.0044739072008184695
Position 15319: 0.004094095656403034
Position 2087: 0.003973723151043371
Position 312: 0.003846137818387571
Position 3834: 0.0037263740601706863
Position 11050: 0.0036191334007825517
Position 17104: 0.0035592246054246893
Position 2728: 0.003517102589678615
Position 2139: 0.0032121703539215634
Position 6572: 0.00312691190543146
Position 710: 0.002969491811856282
Position 1071: 0.0028466975533313205
Position 9968: 0.002823322768460832
Position 2631: 0.002780396389697613
Position 7794: 0.0025206134870446348
Position 6929: 0.0024715451529278573
Position 7714: 0.002281968658806523
Position 15810: 0.00221313252816585
Position 484: 0.0021993816834832
Position 8633: 0.002164320493605299
Position 11463: 0.0020996977795886412
Position 2823: 0.002098160214294361
Position 10582: 0.0020179222827791023
Position 5427: 0.0017512226393384173
Position 13111: 0.0017447952673628395
Position 1035: 0.0016502116247796266
Position 12142: 0.0016316567082234731
Position 2736: 0.001623398694191886
Position 8947: 0.0015765020772139156
Position 2676: 0.0014304284836236655
Position 3174: 0.0013764443547315422
Position 6934: 0.0013563411535543921
Position 5385: 0.0013496407409213976
Position 10995: 0.0013156849905797611
Position 10252: 0.0013062367028677951
Position 1224: 0.0013015884039643327
Position 435: 0.0012356067660364944
Position 12399: 0.0012246592710242967
Position 2653: 0.0012119699672809377
Position 1545: 0.0011001349115349088
Position 12774: 0.001076131284310066
Position 4274: 0.0010240390853017498
Position 13433: 0.0010197190188831844
Position 13851: 0.0009529709258631425
Position 5309: 0.0009441325852253086
Position 9913: 0.0009306993587665098
Position 5456: 0.0009050213230361447
Position 11359: 0.0008841029157426621
Position 4310: 0.0008141966729662818
Position 8542: 0.0008122265874467441
Position 3975: 0.0007629558419467378
Position 386: 0.0007431143827855995
Position 817: 0.0006875895220900722
Position 10004: 0.0006745315290183236
Position 1795: 0.0006682391318660199
Position 12320: 0.0006254542432433648
Position 12867: 0.0005951848463571857
Position 12734: 0.0005827694454984396
Position 1130: 0.000576912561588873
Position 1020: 0.0005589616315589887
Position 559: 0.0005535424069711839
Position 4212: 0.0005328118025486781
Position 11820: 0.0005234756965327037
Position 3690: 0.0004902633204381024
Position 12034: 0.00044112457988288063
Position 370: 0.0004313560660914785
Position 8235: 0.0004171309408103606
Position 11031: 0.0004085249265572398
Position 2768: 0.0004043176178703003
Position 326: 0.0003985629940827636
Position 989: 0.00036933065925668013
Position 689: 0.0003650297109947848
Position 9873: 0.0003167492329278736
Position 522: 0.00028904751778788284
Position 880: 0.0002777086355547636
Position 1183: 0.0002722195029649461
Position 3041: 0.00026564468926190926
Position 1679: 0.0002460996767297284
Position 1076: 0.00023864776108931753
Position 14004: 0.0002244876245964929
Position 3840: 0.00022171378015996724
Position 754: 0.00019276509260050353
Position 948: 0.0001907457822724878
Position 2605: 0.00018829891033743303
Position 404: 0.00016288386299031498
Position 2022: 0.00015941150873068142
Position 4183: 0.00014922177723368003
Position 972: 0.0001487413465323355
Position 11740: 0.00013893749327483623
Position 303: 0.00013742710581064166
Position 727: 0.00013715684709053708
Position 1838: 0.0001351815201624768
Position 984: 0.00013268909363153809
Position 479: 0.00011725814619211528
Position 1551: 0.00011401634966767914
Position 3950: 0.00011341191427649436
Position 8647: 0.00011189227696906328
Position 295: 9.535954235393082e-05
Position 11824: 9.510847113659611e-05
Position 1380: 9.163630056685755e-05
Position 600: 7.013857994468228e-05
Position 2660: 6.557603144427494e-05
Position 571: 6.436317728996168e-05
Position 639: 6.231941861870423e-05
Position 1096: 5.856456677857647e-05
Position 606: 5.640218411479101e-05
Position 636: 5.5562727441673116e-05
Position 5247: 5.4983061469823154e-05
Position 9211: 5.027036291129207e-05
Position 819: 4.764569000617699e-05
Position 1566: 4.674647571058812e-05
Position 1287: 4.5913495667058246e-05
Position 761: 4.151099684307108e-05
Position 1779: 3.95903380582886e-05
Position 393: 3.6278384080282614e-05
Position 322: 3.5852426937422605e-05
Position 730: 3.3832062631488345e-05
Position 1770: 2.647023285362279e-05
Position 8773: 2.426877582316698e-05
Position 575: 2.2664198194647074e-05
Position 10866: 2.239608332451079e-05
Position 274: 2.092037310948591e-05
Position 9820: 1.9611364559528415e-05
Position 791: 1.7546906774042332e-05
Position 1190: 1.1684949384007145e-05
Position 10885: 1.1597167191040788e-05
Position 892: 1.0375066781614455e-05
Position 3212: 9.108308850104738e-06
Position 194: 8.955106962795275e-06
Position 317: 8.027277016232936e-06
Position 9437: 7.305766504024525e-06
Position 2709: 6.966694544534021e-06
Position 2463: 6.7418155795065234e-06
Position 524: 5.879318884466975e-06
Position 2549: 5.6311427312467435e-06
Position 4772: 5.109498797082313e-06
Position 4877: 4.928877220376632e-06
Position 489: 4.751827020384877e-06
Position 1186: 4.268106128809063e-06
Position 4226: 4.267835464440912e-06
Position 280: 4.180545317693478e-06
Position 388: 4.080840704638091e-06
Position 884: 3.913077613970356e-06
Position 1244: 3.1236042671471626e-06
Position 3256: 3.0949853849385294e-06
Position 584: 3.023306323534235e-06
Position 578: 2.6907437062222257e-06
Position 3276: 2.5851410040855034e-06
Position 864: 2.2927854472664377e-06
Position 1003: 2.290934274389952e-06
Position 621: 1.7213622898046212e-06
Position 91: 1.1736734377600492e-06
Position 2693: 1.0750400255214272e-06
Position 735: 1.0500713100366981e-06
Position 2832: 9.980020254445458e-07
Position 610: 9.7096150411412e-07
Position 2961: 9.631749352480457e-07
Position 2230: 8.960429685512689e-07
Position 1389: 8.897969213975377e-07
Position 1000: 7.935281899075651e-07
Position 3030: 7.932851226823828e-07
Position 2225: 7.724968224150234e-07
Position 1292: 5.503700126138327e-07
Position 2554: 5.23027667212741e-07
Position 888: 5.066223672195798e-07
Position 912: 3.960271196134857e-07
Position 614: 2.3264883582677337e-07
Position 166: 2.1522753093494733e-07
Position 336: 1.7635029345598371e-07
Position 136: 1.5940011724171926e-07
Position 798: 1.3193805053313222e-07
Position 138: 6.960222506345542e-08
Position 3605: 4.539067926417684e-08
Position 227: 2.7548418391244036e-08
Position 771: 2.301497871344489e-08
Position 157: 1.5238458766683876e-08
Position 218: 2.9330421984315943e-09
Position 3654: 1.8383551615018852e-09
Position 81: 1.6570166429151665e-09
Position 95: 8.034808894624301e-10
Position 253: 4.910753408369351e-10
Position 230: 1.7141720287414414e-10
Position 214: 1.1545339518218282e-10
Position 234: 9.588440821870922e-11
Position 236: 4.9324755892947794e-11
Position 886: 3.0528357909470535e-11
Position 238: 7.165906880528311e-12
