Gene = ALG1L2
Position 14418: 0.0017250821296362362
Position 15266: 0.0016260138958828101
Position 7: 0.0016011411993920718
Position 7240: 0.0014190213732078825
Position 2738: 0.001386943735650186
Position 15805: 0.0013517801698195618
Position 11987: 0.001319258583496059
Position 12862: 0.001318468847215006
Position 3477: 0.0013115888171224737
Position 15597: 0.001255236740176978
Position 7194: 0.0011322950086133387
Position 2055: 0.0011311815161129078
Position 7622: 0.0010281962826301076
Position 10682: 0.0009455617456591627
Position 114: 0.0009301618145711025
Position 9139: 0.0009174242164067091
Position 10423: 0.0008988746121733205
Position 3967: 0.0008665018795070104
Position 4345: 0.0008508962815808478
Position 13160: 0.0008462644365622533
Position 9529: 0.000831467998718955
Position 14545: 0.0007714410660864863
Position 10500: 0.0007557036999097785
Position 15855: 0.0007461483122542198
Position 4232: 0.0007427348276673005
Position 4333: 0.00071188016851603
Position 14924: 0.0006665285279599125
Position 15446: 0.0006556711779384435
Position 10518: 0.0006045895195244428
Position 6945: 0.0005892631320470135
Position 13016: 0.0005338934115382704
Position 13896: 0.0004857235811923686
Position 16186: 0.0004805662998619383
Position 107: 0.00044912759111838467
Position 16265: 0.0004433171030876973
Position 13478: 0.0004381660304542714
Position 15611: 0.00035419013819116467
Position 15525: 0.00034756697639275576
Position 13053: 0.0003293594806436132
Position 16338: 0.0002968002089315826
Position 12741: 0.0002804414011065545
Position 16196: 0.00025588831641693466
Position 16213: 0.0002486774950481688
Position 10987: 0.00021781915043341947
Position 2264: 0.00020115209482416752
Position 16146: 0.00019229509670072936
Position 11141: 0.0001913183401271353
Position 15958: 0.00019109786278599387
Position 16272: 0.00016218612689983283
Position 15849: 0.00015300066129705345
Position 16315: 0.00014902053385931722
Position 14219: 0.00014022044217245196
Position 9674: 8.575154683486417e-05
Position 10075: 7.805828876045534e-05
Position 28: 7.03283654502656e-05
Position 1384: 5.673827629982e-05
Position 1400: 5.597757297238252e-05
Position 16258: 5.59638272725076e-05
Position 2576: 5.5667938033546015e-05
Position 16188: 4.115551928163685e-05
Position 15455: 3.9446823131678745e-05
Position 15929: 3.905137358862672e-05
Position 2075: 3.490446150429538e-05
Position 5666: 3.356458320170598e-05
Position 1339: 3.310027786077207e-05
Position 1171: 3.280364837221266e-05
Position 695: 2.9241259081895843e-05
Position 1055: 2.8686115962759715e-05
Position 3223: 2.7188255480802876e-05
Position 255: 2.4608508960782044e-05
Position 2354: 2.3601784571979094e-05
Position 608: 2.3107037247112368e-05
Position 634: 2.299900923621823e-05
Position 227: 2.0706628138709423e-05
Position 1472: 1.509595468911329e-05
Position 1096: 1.015861061042694e-05
Position 3828: 8.867687770322372e-06
Position 221: 2.297742453206905e-06
Position 955: 8.369992961341185e-07
Position 1302: 5.855012523321349e-07
Position 2021: 5.779487305656252e-07
Position 45: 5.163058083719211e-07
Position 2125: 4.039059220103496e-07
Position 15428: 3.178983090256193e-07
Position 427: 3.177515338110475e-07
Position 366: 3.122964985744523e-07
Position 356: 3.026547166435122e-07
Position 162: 1.6950223993163703e-07
Position 1555: 1.630335538410048e-07
Position 1289: 1.6219670779442363e-07
Position 401: 1.6128022236156e-07
Position 2399: 1.365146978970495e-07
Position 218: 1.3469031035549955e-07
Position 856: 3.080814957255927e-08
Position 743: 2.8467095811657076e-08
Position 414: 2.6671232228596298e-08
Position 320: 2.1458962826680636e-08
Position 403: 2.1220417283956984e-08
Position 147: 7.351171427008313e-09
Position 60: 6.202050933908653e-09
Position 770: 5.72552071861087e-09
Position 688: 4.139854264264929e-09
Position 265: 2.7322570750289874e-09
Position 504: 2.666252291106112e-09
Position 310: 7.981733091815432e-10
Position 722: 7.602470189631678e-10
Position 502: 5.133388995692315e-10
Position 412: 1.9191313247083044e-10
Position 122: 1.6234946283503434e-11
Position 417: 2.8723805989580685e-12
Position 471: 7.408695088118805e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9429: 0.9775874016281748
Position 15343: 0.9758388298763252
Position 16092: 0.8991503458007963
Position 12571: 0.718717462169249
Position 10269: 0.6325991229723588
Position 16401: 0.5457622505512881
Position 11269: 0.5285144178975915
Position 10248: 0.31147171117361144
Position 12076: 0.16661167022761905
Position 14217: 0.15362378874460808
Position 5184: 0.15350157773192563
Position 7116: 0.15054547968705848
Position 14180: 0.12365806823265116
Position 11937: 0.11424533509615814
Position 14214: 0.10343333405534963
Position 16391: 0.09604589673576597
Position 16432: 0.0926820648500542
Position 15639: 0.09134919365215324
Position 3949: 0.0904967142165469
Position 4045: 0.08696026329900554
Position 5968: 0.077384519365926
Position 6224: 0.06080453897016463
Position 10574: 0.0597223353060569
Position 8880: 0.0570253241557027
Position 8910: 0.05014567515790175
Position 9611: 0.0483399176668359
Position 3883: 0.04468552227558941
Position 10604: 0.04381712285656082
Position 5512: 0.037750340855071306
Position 15504: 0.03525405626047944
Position 10468: 0.030876460560268968
Position 9820: 0.030865686265632387
Position 15172: 0.030792695631873097
Position 6260: 0.029044868512640307
Position 3724: 0.02784780283783023
Position 10951: 0.027796000823958753
Position 9861: 0.02324145900770298
Position 5559: 0.021012692134381818
Position 15597: 0.01780992213299888
Position 12264: 0.01734163916009827
Position 3152: 0.0165791120975338
Position 14257: 0.01497380726054528
Position 6355: 0.01432814706733928
Position 2670: 0.014109499452082412
Position 14042: 0.01331398949678961
Position 5435: 0.013230262028924609
Position 6949: 0.013027886400873993
Position 10500: 0.012809238954175996
Position 5055: 0.012175218810660016
Position 14894: 0.011467165089134885
Position 3920: 0.010907874452249802
Position 12615: 0.010808832763708198
Position 2147: 0.010472610805194158
Position 15828: 0.010116691472284167
Position 7077: 0.009403365979830653
Position 5415: 0.009197493969847452
Position 10274: 0.00842013746204092
Position 12577: 0.008329539706444903
Position 12332: 0.008192233947957813
Position 15080: 0.007938662213242685
Position 11298: 0.007891514041224327
Position 6302: 0.007603610958934724
Position 3617: 0.007403243313522317
Position 10015: 0.007342834020443984
Position 4829: 0.0072708665215927525
Position 9683: 0.0066616354702526
Position 6822: 0.005712750443733514
Position 4919: 0.00543958966884134
Position 11940: 0.005166612030846046
Position 12618: 0.004646859437477627
Position 7341: 0.004283398442535246
Position 5389: 0.004129120970171191
Position 6771: 0.004083881104197487
Position 7961: 0.004035267684797019
Position 9729: 0.003971673036312677
Position 1076: 0.0032814124413943478
Position 14666: 0.0031512613259894254
Position 1171: 0.003142334586823503
Position 15508: 0.0030724931070921866
Position 6688: 0.0030667180198741435
Position 12861: 0.003056242545460393
Position 12398: 0.002989392524545245
Position 13700: 0.00292343865073313
Position 3818: 0.002918641221850061
Position 9770: 0.002861220268727947
Position 5138: 0.002813053060463558
Position 16048: 0.002748239443888456
Position 14182: 0.002652611840179336
Position 4369: 0.0026217644092158834
Position 12550: 0.0024393323639352866
Position 535: 0.002416829705696735
Position 15189: 0.0024102876879116505
Position 6907: 0.002168996198517993
Position 6340: 0.002053396983397898
Position 6631: 0.0018821118108692106
Position 4366: 0.0018423033551417444
Position 3832: 0.0018352864472402214
Position 11828: 0.0016546197838878704
Position 15310: 0.0016054963608490328
Position 9872: 0.0014704523923590057
Position 3311: 0.001400067508753102
Position 10816: 0.001350935232436715
Position 12768: 0.0013435899075503902
Position 7074: 0.0013251068726481351
Position 3314: 0.001294638359244237
Position 5992: 0.0012878026494522355
Position 15600: 0.0012859422040484227
Position 962: 0.0012834792401623992
Position 10084: 0.0012738551645477885
Position 5091: 0.0012176102118564669
Position 3590: 0.0011341825544239732
Position 16022: 0.0010786880291607456
Position 4221: 0.0010537912462614569
Position 11978: 0.0010533298133099452
Position 7139: 0.0010516710301358998
Position 825: 0.0010429232580795517
Position 7522: 0.0010281962826301084
Position 3659: 0.0010119520652003284
Position 7273: 0.0009784599763415069
Position 6850: 0.0009754024527395177
Position 3148: 0.0009270185526063579
Position 9831: 0.0009195022909127609
Position 2632: 0.0009182615306618632
Position 11170: 0.0008963561968477597
Position 16365: 0.0008584317217273855
Position 4388: 0.0008456531655532303
Position 15997: 0.0008307461811514713
Position 6173: 0.0008230631838895297
Position 2008: 0.0008175126935342672
Position 10880: 0.0008081795610634636
Position 10689: 0.0008012451186992947
Position 14440: 0.0007714410660864864
Position 11954: 0.0007701843648319389
Position 10295: 0.0007583195861009433
Position 14279: 0.0007494141545574557
Position 11271: 0.0007300873850071999
Position 1143: 0.0007282691929841787
Position 9935: 0.0006971903301867253
Position 1963: 0.0006680186624463461
Position 12599: 0.0006625421118078941
Position 10769: 0.0006396660500848776
Position 12795: 0.0006272022442796409
Position 6773: 0.0005913572955079248
Position 9272: 0.0005884155715672069
Position 10157: 0.0005689980607863297
Position 7927: 0.0005627294923697794
Position 9470: 0.0005178257741994096
Position 12989: 0.00047922031174821577
Position 1845: 0.00046852630613583877
Position 10853: 0.00045884547829018316
Position 9719: 0.00045520068244676675
Position 2109: 0.000453008962067429
Position 6607: 0.0004430698711666405
Position 13381: 0.0004381660304542714
Position 7854: 0.0004288523924664766
Position 12226: 0.00041263115027773633
Position 9451: 0.000407418673332086
Position 11774: 0.00038944353169183266
Position 16437: 0.0003839993491849592
Position 4953: 0.00038115490312612584
Position 551: 0.0003712173740318415
Position 13103: 0.0003670441248140374
Position 11245: 0.00035994098552643677
Position 1118: 0.00033653186890334093
Position 5258: 0.0003163067802114682
Position 10132: 0.00031579246377452244
Position 3339: 0.00031476591165164025
Position 16052: 0.00029618890993422423
Position 4445: 0.0002922294081902086
Position 10547: 0.0002779076190441629
Position 1936: 0.0002474342714791433
Position 6797: 0.00024594200038774395
Position 4501: 0.00024592823359222387
Position 1933: 0.00024167821177169033
Position 16177: 0.00023649582644475676
Position 4417: 0.00022036395656994527
Position 4352: 0.00021844266121820696
Position 15979: 0.0002037623059272481
Position 14366: 0.00020292510156919225
Position 16139: 0.00018921465003275337
Position 531: 0.00018076521307219766
Position 5206: 0.00016633252027922865
Position 11777: 0.00015397072706674992
Position 10610: 0.0001430367059757626
Position 273: 0.00013694126701251772
Position 5059: 0.00013394320938046406
Position 10541: 0.00011268088856418699
Position 760: 0.00011159342813132167
Position 4950: 0.00010825812552494308
Position 5242: 0.00010754485164629137
Position 10858: 0.00010083001615102536
Position 4925: 9.996609851092398e-05
Position 4977: 9.832880237376432e-05
Position 688: 9.356455095546013e-05
Position 10187: 8.784937736128207e-05
Position 691: 8.654279043949451e-05
Position 181: 7.664754018939372e-05
Position 15244: 7.630208616392863e-05
Position 3449: 7.277902172482318e-05
Position 863: 7.037240791476876e-05
Position 3747: 6.884085957573418e-05
Position 10576: 6.646795750668439e-05
Position 11085: 6.577157262788313e-05
Position 243: 5.8597610494032356e-05
Position 299: 5.6314152216940824e-05
Position 4055: 5.459503005345705e-05
Position 846: 5.422358477815242e-05
Position 10289: 5.296386290740118e-05
Position 4395: 5.146559852393043e-05
Position 1025: 4.351436553875493e-05
Position 13624: 3.843912162963941e-05
Position 3365: 3.670122008227678e-05
Position 2080: 3.495801652568926e-05
Position 3683: 3.3662854569884655e-05
Position 1205: 3.360282254975135e-05
Position 3642: 3.2751692100530456e-05
Position 3669: 2.8704930187965297e-05
Position 1366: 2.640836668539993e-05
Position 5225: 2.4433460010238185e-05
Position 3476: 2.4362500969665367e-05
Position 1265: 2.4292663265394007e-05
Position 2118: 2.2376428068130785e-05
Position 3675: 2.208714056604473e-05
Position 3960: 2.1305883332957236e-05
Position 13792: 1.9202098412479456e-05
Position 3229: 1.8699681642314382e-05
Position 2381: 1.8436659357072574e-05
Position 2260: 1.7989533632093514e-05
Position 4851: 1.773506092898623e-05
Position 601: 1.7713202357847443e-05
Position 9167: 1.4746213050481138e-05
Position 717: 1.3998170282923349e-05
Position 4604: 1.3859037721672845e-05
Position 943: 1.2445325607877314e-05
Position 2206: 1.2350371829761688e-05
Position 743: 1.0762779328335802e-05
Position 2026: 1.0245834604133194e-05
Position 2156: 9.944292282316334e-06
Position 784: 9.825844573831478e-06
Position 2976: 9.709831640131475e-06
Position 800: 9.595722954665397e-06
Position 10202: 9.191707691028873e-06
Position 201: 8.313222616150513e-06
Position 4052: 8.094251556240842e-06
Position 1082: 5.216336205633745e-06
Position 1112: 4.8966952206944595e-06
Position 3104: 4.181239815336008e-06
Position 2503: 4.011292454908573e-06
Position 3316: 3.892366402130887e-06
Position 2446: 3.851908999664435e-06
Position 1890: 3.3879879757817654e-06
Position 7053: 3.1768526836075306e-06
Position 2164: 2.370956293335534e-06
Position 770: 2.291134992595712e-06
Position 110: 2.1378204483891284e-06
Position 11454: 2.002911679391313e-06
Position 2389: 1.9205181904671253e-06
Position 11441: 1.9069426636441313e-06
Position 2487: 1.6863025777124136e-06
Position 88: 1.6799146887911386e-06
Position 1867: 1.6754735862023564e-06
Position 323: 1.3811142328839913e-06
Position 625: 1.275807198794479e-06
Position 5216: 1.2750602489551439e-06
Position 2500: 9.082499652567542e-07
Position 162: 8.797114301083494e-07
Position 537: 7.272559424071765e-07
Position 128: 7.261711741519287e-07
Position 4290: 6.768049037014685e-07
Position 306: 6.705439562239682e-07
Position 2514: 1.4330719512776073e-07
Position 2533: 1.2560050733758363e-07
Position 12809: 9.895884785295954e-08
Position 3246: 9.449101372829845e-08
Position 12847: 9.013610448675902e-08
Position 12827: 9.009532611883718e-08
Position 417: 5.775338594476614e-08
Position 2349: 5.694076524249068e-08
Position 2326: 5.4449267610049476e-08
Position 1326: 4.776889480058193e-08
Position 1383: 4.530493418149008e-08
Position 938: 4.206256776318822e-08
Position 2610: 3.8396283868149104e-08
Position 1338: 3.780669352107459e-08
Position 804: 3.246893156612336e-08
Position 10507: 3.231722875885355e-08
Position 977: 3.173722364287445e-08
Position 213: 2.812522291060144e-08
Position 159: 2.7023539670516254e-08
Position 97: 2.3225491481029818e-08
Position 94: 1.4731387705700222e-08
Position 2235: 1.2448803061205288e-08
Position 2037: 1.0620296729503195e-08
Position 1096: 1.0413143969408508e-08
Position 981: 8.274301367772092e-09
Position 1301: 7.436098895694874e-09
Position 292: 6.8825830057305656e-09
Position 1269: 1.2487868955948387e-09
Position 144: 4.991901823287407e-10
Position 868: 1.325100815903901e-10
Position 637: 8.365922946126159e-11
Position 693: 7.581636721103114e-11
Position 777: 5.763887370739468e-11
Position 130: 5.4897612442243756e-11
Position 425: 5.380850728897708e-11
Position 330: 3.7306363144034484e-11
Position 280: 3.3970838755316336e-11
Position 310: 3.319671151766485e-11
Position 147: 2.915985191723167e-11
Position 210: 2.8983969255318838e-11
Position 245: 2.2856769372616937e-11
Position 282: 1.183395881213709e-11
Position 137: 9.539860882618429e-12
Position 99: 9.263818491553015e-12
Position 353: 7.778771187590062e-12
Position 608: 3.1561809647586843e-12
Position 558: 2.799580192679334e-12
Position 649: 1.8674673085156523e-12
Position 695: 1.8132093658894242e-12
Position 634: 1.4108692521158519e-12
Position 73: 5.48937490396003e-13
Position 118: 5.459885511672852e-13
Position 192: 5.138649646958212e-13
