Gene = RP11-544M22.13
Position 1451: 5.03053324657036e-06
Position 588: 3.863465994807185e-06
Position 1087: 3.039580874966237e-06
Position 698: 1.5852452773489656e-06
Position 222: 1.3714116710972256e-06
Position 1353: 1.1086347751720393e-06
Position 760: 9.536631097024827e-07
Position 298: 4.827599412290558e-07
Position 1044: 1.6305553452936667e-07
Position 169: 3.7438961918671334e-08
Position 728: 1.8909859475541856e-08
Position 152: 8.952418681257168e-09
Position 253: 8.270190055487188e-09
Position 119: 5.256155010666997e-09
Position 1275: 1.3313735844861382e-12
Position 773: 2.554836802820719e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 270: 0.835746213719094
Position 17831: 0.626947799240948
Position 788: 0.5982376677624082
Position 22149: 0.3465275203515128
Position 868: 0.3189554482189259
Position 18009: 0.29504940399213697
Position 1117: 0.24514214628006234
Position 21185: 0.11498598068475925
Position 309: 0.09167294660833397
Position 19357: 0.049361052847000465
Position 18103: 0.04616955522825218
Position 18170: 0.04237361384767966
Position 975: 0.039457076819677986
Position 14767: 0.03169276682664795
Position 6025: 0.020889031746698452
Position 249: 0.017591417680238558
Position 18199: 0.016843253724001313
Position 17000: 0.015807793983149996
Position 13596: 0.014584283821746096
Position 9436: 0.013230325214151796
Position 1424: 0.011340209614732633
Position 13925: 0.009927748795948937
Position 16116: 0.008089681887742423
Position 232: 0.006646275773968537
Position 1561: 0.0061252923017850154
Position 14167: 0.0041745549913341
Position 14219: 0.0040259391367492205
Position 804: 0.003962427958220094
Position 4923: 0.00368561872869282
Position 7852: 0.0034121851445266587
Position 915: 0.003036976358527361
Position 13965: 0.0030300940937650843
Position 7033: 0.0029300813464875042
Position 2904: 0.0027166006385189686
Position 13165: 0.0024699402012329143
Position 8890: 0.0024331468968725473
Position 4521: 0.002417343250114779
Position 1370: 0.0024159938373884454
Position 936: 0.0022353889171111588
Position 6281: 0.002114698839753978
Position 1886: 0.0020687687150672115
Position 2652: 0.001840318169260263
Position 7255: 0.0014357869242244575
Position 894: 0.0013830459149002685
Position 1626: 0.0013656783605658568
Position 13200: 0.0012837083509124158
Position 3177: 0.00119788216146342
Position 1403: 0.0010344867862730398
Position 5698: 0.0008969283342023101
Position 5285: 0.0008476796274970545
Position 689: 0.000726429509950691
Position 199: 0.0006936776817774516
Position 810: 0.000692244439847664
Position 4011: 0.000660541710179963
Position 540: 0.0006013610708518997
Position 795: 0.0005887691429654525
Position 4500: 0.0005731587603325398
Position 4337: 0.0005671758745536307
Position 9280: 0.0005405842088839448
Position 4147: 0.0005262193150582199
Position 4370: 0.0005230020520332672
Position 9207: 0.000510592224149005
Position 3529: 0.00049666036453976
Position 2879: 0.0004819913596184368
Position 588: 0.00047650329551125644
Position 9247: 0.0004688137975908595
Position 9552: 0.0004391501075513874
Position 1448: 0.00042002165842955233
Position 1338: 0.0003625615642968025
Position 3784: 0.0003523423097866506
Position 9397: 0.0003200201416268647
Position 2772: 0.00029495776750476324
Position 3065: 0.0002865590064173901
Position 524: 0.00022459258105711323
Position 5788: 0.0002192589010632817
Position 4660: 0.00019967898682429132
Position 4711: 0.0001852053933276366
Position 2259: 0.00018099601349397276
Position 3972: 0.00016691529450161993
Position 8612: 0.00016145131780194178
Position 2669: 0.00016039191595861027
Position 1816: 0.00014145086586599674
Position 1270: 0.00013440190087217948
Position 1651: 0.00013305304236964387
Position 1630: 0.00012710331112037262
Position 8318: 0.00011931895201989526
Position 3150: 0.00011530922909832087
Position 6609: 0.0001077088348679135
Position 7057: 0.00010486624662427842
Position 7416: 0.00010333534908171214
Position 824: 0.00010193723608671735
Position 6459: 0.0001006119842865117
Position 7192: 9.948906805734165e-05
Position 7316: 9.914155431580753e-05
Position 6050: 8.830501254992113e-05
Position 6193: 7.824972801562721e-05
Position 2267: 7.332522991846115e-05
Position 5785: 7.044701810766856e-05
Position 6047: 6.425067078433167e-05
Position 5993: 5.416719096759581e-05
Position 1382: 5.291978988418676e-05
Position 6178: 5.279979047439912e-05
Position 472: 4.930347654012397e-05
Position 3483: 4.792473599345773e-05
Position 2048: 4.4382726525529485e-05
Position 4686: 4.0142673506701076e-05
Position 3732: 3.993317659558678e-05
Position 1882: 3.336548706116102e-05
Position 3509: 2.9898327252308718e-05
Position 3588: 2.8165754373339168e-05
Position 2231: 2.5964180260134155e-05
Position 531: 2.5341521018033435e-05
Position 3924: 2.5204614894969375e-05
Position 2760: 2.32863328064752e-05
Position 3549: 2.1728653895119915e-05
Position 2707: 2.0851053422257e-05
Position 1633: 1.6970000569488496e-05
Position 2712: 1.6429891258000888e-05
Position 3089: 1.4457396170874452e-05
Position 1091: 1.2820966479803551e-05
Position 2051: 1.2801671182194128e-05
Position 3358: 1.2605763389952569e-05
Position 1857: 1.2159552986628803e-05
Position 3518: 1.1977807838935937e-05
Position 1980: 1.152979492667204e-05
Position 933: 1.1354743169019401e-05
Position 187: 1.1196544243769452e-05
Position 2603: 1.1169190156119762e-05
Position 1906: 1.0558324196900026e-05
Position 1227: 1.0494316942467933e-05
Position 2841: 1.0151329863945906e-05
Position 900: 1.0128531854953269e-05
Position 904: 9.860843144535803e-06
Position 942: 9.07792708199859e-06
Position 1656: 8.832871019470674e-06
Position 2168: 7.529309948431978e-06
Position 1451: 7.410148945552452e-06
Position 996: 7.228260071892695e-06
Position 353: 7.079298649921177e-06
Position 544: 6.632450563365422e-06
Position 984: 6.363155564179078e-06
Position 399: 4.38697684400804e-06
Position 147: 3.996683145038565e-06
Position 360: 3.4835913431276996e-06
Position 882: 2.7850709291925007e-06
Position 375: 2.6547838466311328e-06
Position 753: 2.6273976766557535e-06
Position 1005: 2.0205011301289722e-06
Position 694: 1.954253313324253e-06
Position 520: 1.8687157048319172e-06
Position 350: 1.7092434374450442e-06
Position 876: 1.662836730065159e-06
Position 1636: 1.2914669075867664e-06
Position 715: 1.0662389229506674e-06
Position 204: 1.0606750981220847e-06
Position 597: 9.404652851999224e-07
Position 594: 9.165919181097985e-07
Position 160: 7.280039990624612e-07
Position 662: 4.885502264683008e-07
Position 1738: 4.5799145449482407e-07
Position 1016: 2.77308559431947e-07
Position 601: 2.266623039787239e-07
Position 1314: 1.600567012577424e-07
Position 1485: 1.435961048777635e-07
Position 884: 1.4224662784734615e-07
Position 1353: 1.3167053398752963e-07
Position 129: 9.897401485427302e-08
Position 487: 9.723029167035172e-08
Position 949: 8.192958544333365e-08
Position 1287: 4.785751127511265e-08
Position 1144: 4.145556251400083e-08
Position 142: 3.641287374633354e-08
Position 604: 3.4425218881457156e-08
Position 623: 1.899089107028354e-08
Position 431: 1.5523369672878217e-08
Position 1500: 6.429070185940643e-09
Position 610: 4.486420236590708e-09
Position 628: 4.214465361353736e-09
Position 419: 3.743017247388844e-09
Position 1505: 3.4612804056930007e-09
Position 116: 3.459523004211129e-09
Position 1137: 2.7786352128154943e-09
Position 442: 2.428875607672191e-09
Position 617: 2.3135240573269865e-09
Position 615: 1.8028120002593217e-09
Position 125: 3.3670363986344155e-10
Position 1054: 4.444383394513248e-11
Position 445: 1.2386456881834773e-12
Position 433: 9.171919944020556e-13
Position 406: 2.156034324174623e-13
Position 408: 1.2694893473865816e-14
