Gene = SHISA4
Position 3169: 0.042293734075569286
Position 3117: 0.01844462631557277
Position 1179: 0.01419883702232223
Position 1671: 0.011697846761794601
Position 453: 0.010150871802025351
Position 2632: 0.007884261219048063
Position 958: 0.0070003665631295005
Position 2697: 0.006720975987916075
Position 3029: 0.0061649218468990425
Position 2975: 0.006121352924359735
Position 2833: 0.004572560629857051
Position 1279: 0.004317188237654969
Position 1752: 0.003877054089809761
Position 2958: 0.003785558813630196
Position 2801: 0.0036852525936154064
Position 2758: 0.0036710200419144885
Position 2713: 0.003551899029047289
Position 2048: 0.0034659189489394493
Position 1490: 0.003228570647295628
Position 3573: 0.003174764539670996
Position 3229: 0.002977493811636777
Position 163: 0.002847495971956162
Position 1645: 0.0028290286456663983
Position 2727: 0.0021471274979349693
Position 214: 0.0020908401795798866
Position 1860: 0.001680887396058262
Position 220: 0.0013326757868468361
Position 2388: 0.0012942999577896705
Position 2722: 0.001234357197222047
Position 1718: 0.0012098810211518555
Position 474: 0.0011630003974082012
Position 1496: 0.0010609465959899598
Position 1462: 0.0010132379978522173
Position 3422: 0.0010084241975091125
Position 1857: 0.001006546014646879
Position 1020: 0.0009573110620879865
Position 1145: 0.0009119877791382905
Position 1774: 0.0008230909778219777
Position 2989: 0.0008179078887202091
Position 3133: 0.0008102938118053501
Position 2423: 0.0007153476094456551
Position 2502: 0.0006942685655993631
Position 2845: 0.0006644179840743057
Position 1618: 0.0005340859161148523
Position 2006: 0.000518688919412087
Position 1554: 0.0005159971063641799
Position 2554: 0.00045465815677180223
Position 1392: 0.0004502178816509292
Position 2237: 0.0004446949813518955
Position 1594: 0.0004422269982798936
Position 278: 0.00042284529276550117
Position 854: 0.0003891970074330055
Position 2860: 0.0003643823454494036
Position 2652: 0.00030675134746410763
Position 3438: 0.00030504457635457797
Position 1762: 0.00023181334931390347
Position 1439: 0.00022209690859842292
Position 1674: 0.00020468491655716484
Position 1351: 0.0001906456255840802
Position 2310: 0.00018750413896137148
Position 499: 0.00016590431398201454
Position 2551: 0.00015483186363615805
Position 908: 0.0001527409573172169
Position 1584: 0.00015219953164968787
Position 502: 0.00014887207093020432
Position 1629: 0.0001427926438249576
Position 2635: 0.0001408927997011199
Position 1759: 0.00012456836263988235
Position 1709: 0.00012058456951828512
Position 1295: 0.00011909100276267785
Position 631: 0.00011399280628331034
Position 2109: 0.00011033687934046373
Position 427: 9.900974188125019e-05
Position 151: 9.345769328222877e-05
Position 1221: 9.172460716429102e-05
Position 2076: 8.681932860778525e-05
Position 3378: 7.727358869832365e-05
Position 3247: 7.525347436607366e-05
Position 960: 7.279815612255822e-05
Position 2529: 6.679434262490045e-05
Position 3287: 6.47894303940311e-05
Position 2019: 6.393710351034605e-05
Position 2460: 6.103151039173099e-05
Position 256: 5.7324009113708054e-05
Position 165: 5.19827981671908e-05
Position 168: 5.184984409499743e-05
Position 1451: 5.020853193992596e-05
Position 1579: 5.012538562930293e-05
Position 133: 4.5886777060160054e-05
Position 1976: 4.205288265392148e-05
Position 2184: 3.864014849923859e-05
Position 606: 3.841714831240998e-05
Position 1414: 3.544376098839565e-05
Position 648: 3.5152145332843706e-05
Position 1684: 3.2572377225165085e-05
Position 1973: 3.0272235195526453e-05
Position 557: 2.8636733917362022e-05
Position 2125: 2.7704053572095193e-05
Position 2331: 2.706190784543282e-05
Position 1866: 2.5937893880128532e-05
Position 1558: 2.5501123525667805e-05
Position 807: 2.5118395337817732e-05
Position 2372: 2.3636728669901722e-05
Position 3254: 2.2898811803046582e-05
Position 1879: 2.0160524545503777e-05
Position 3518: 1.9470447228729868e-05
Position 3405: 1.7938571089051988e-05
Position 1226: 1.749410817915307e-05
Position 3139: 1.717596281598381e-05
Position 1119: 1.700051251720538e-05
Position 750: 1.6140136123475594e-05
Position 1093: 1.369400710506908e-05
Position 3580: 1.122654664741701e-05
Position 1202: 8.802080955498954e-06
Position 1567: 7.937471822624145e-06
Position 115: 7.0014987807941205e-06
Position 3445: 6.009767413549506e-06
Position 881: 5.908679367945197e-06
Position 1398: 4.480051327201549e-06
Position 1680: 3.307975527992366e-06
Position 1240: 3.117629048686058e-06
Position 3146: 2.9847311292191157e-06
Position 3187: 2.8315080412896655e-06
Position 1158: 1.7367893040911636e-06
Position 1314: 1.6278845293736658e-06
Position 888: 1.4713086313409611e-06
Position 885: 1.1222554839598323e-06
Position 3515: 1.1094950567202965e-06
Position 1253: 1.0924665266782327e-06
Position 678: 9.666862556982783e-07
Position 879: 8.954060728041889e-07
Position 1028: 8.632227740922555e-07
Position 618: 7.831011087637938e-07
Position 598: 7.155891923138215e-07
Position 1194: 6.942963232738724e-07
Position 521: 6.512852423453547e-07
Position 386: 5.808077187064282e-07
Position 175: 4.651197367438033e-07
Position 409: 4.1764196711872253e-07
Position 180: 3.2426661623836554e-07
Position 668: 2.878249110926303e-07
Position 364: 2.46382184473376e-07
Position 509: 1.7399780047113768e-07
Position 613: 1.6544775371219178e-07
Position 177: 1.3523371137771144e-07
Position 1237: 1.3473176191174925e-07
Position 405: 1.3057001983976016e-07
Position 186: 1.2549897773039394e-07
Position 511: 1.0741684112849869e-07
Position 539: 1.0248773183523138e-07
Position 1056: 9.421323460950302e-08
Position 563: 9.281689187182468e-08
Position 414: 7.532372367122064e-08
Position 641: 4.474072693849826e-08
Position 1562: 4.3570923414559417e-08
Position 569: 2.880964205139885e-08
Position 515: 1.8718953974211912e-08
Position 1889: 1.6318576705380113e-08
Position 2147: 8.87581975245866e-09
Position 1505: 8.849703893082163e-09
Position 575: 4.7287061794225666e-09
Position 891: 3.13519951886826e-09
Position 573: 2.6548563295166706e-09
Position 377: 1.3787110039565118e-09
Position 1107: 1.3126317711222253e-09
Position 389: 6.467586626168578e-10
Position 1037: 6.119009468388148e-10
Position 1257: 3.3120394786272233e-10
Position 375: 2.590731885783865e-10
Position 1098: 1.5355502720349792e-10
Position 1062: 1.425411258003463e-10
Position 1190: 8.838294007576707e-11
