Gene = RSG1
Position 5066: 3.436659459098119e-05
Position 4365: 3.27435489338463e-05
Position 4193: 3.212661074671113e-05
Position 2012: 3.1509077480580335e-05
Position 3456: 3.145156751345743e-05
Position 313: 3.0042500519456124e-05
Position 1060: 2.584704268358154e-05
Position 479: 2.337495295012751e-05
Position 3265: 2.3292351411509395e-05
Position 512: 2.26834589887919e-05
Position 1560: 2.2371790614626037e-05
Position 660: 2.092874238495081e-05
Position 611: 2.0276436890832384e-05
Position 4527: 1.9772546555550963e-05
Position 5184: 1.9519082285768803e-05
Position 1047: 1.9162520796826492e-05
Position 657: 1.8935090509722303e-05
Position 3319: 1.8813483077151703e-05
Position 85: 1.616506365550808e-05
Position 3168: 1.5801088693689474e-05
Position 4840: 1.5598323809718445e-05
Position 470: 1.4962019891342393e-05
Position 1215: 1.4629956665993926e-05
Position 740: 1.270401888624604e-05
Position 4277: 1.1499956578747756e-05
Position 4305: 1.0312756007740487e-05
Position 3605: 8.273405630694307e-06
Position 3670: 7.356482131500846e-06
Position 4051: 6.445977311662631e-06
Position 3070: 5.890929884634931e-06
Position 4757: 5.818036032078473e-06
Position 5362: 5.301073772263975e-06
Position 4344: 4.88860167592851e-06
Position 4677: 4.302856772344474e-06
Position 4251: 3.1620891242637776e-06
Position 485: 2.7339368576711524e-06
Position 4190: 2.645209296835094e-06
Position 3260: 2.024850167987974e-06
Position 3097: 1.786739149181332e-06
Position 3770: 1.711973339021863e-06
Position 4333: 1.7094827113508713e-06
Position 123: 1.4908833001380136e-06
Position 192: 1.4326230456740552e-06
Position 117: 1.4062076835531513e-06
Position 585: 1.153235545692663e-06
Position 683: 1.0062295669580304e-06
Position 147: 9.824710349266327e-07
Position 265: 8.498306144000017e-07
Position 1063: 6.216791980001071e-07
Position 336: 5.418350607958221e-07
Position 267: 5.227814594512019e-07
Position 3610: 5.103961721976567e-07
Position 1732: 4.709589189171904e-07
Position 269: 4.073496399188508e-07
Position 1589: 3.6428848354420913e-07
Position 613: 3.5844780920281524e-07
Position 488: 3.4573857234192823e-07
Position 536: 2.810196369490482e-07
Position 897: 2.551945315636176e-07
Position 2980: 2.1376671748913274e-07
Position 320: 2.0408065355380197e-07
Position 1718: 1.6781425464923034e-07
Position 1057: 1.479448790734909e-07
Position 667: 1.1501961845722566e-07
Position 3073: 1.1280954574212604e-07
Position 3125: 1.1210024041345637e-07
Position 3008: 1.1150162310023496e-07
Position 587: 1.0319806839673089e-07
Position 150: 8.722662999533309e-08
Position 3022: 7.85989895421213e-08
Position 3122: 7.577242168977332e-08
Position 315: 7.340947015443713e-08
Position 199: 4.0118254157031124e-08
Position 327: 3.5970674584232274e-08
Position 3993: 2.525046971785769e-08
Position 127: 2.424538012049611e-08
Position 3586: 2.3916087576657637e-08
Position 620: 1.7632259627372295e-08
Position 278: 1.3801638635827201e-08
Position 618: 1.2644944347161587e-08
Position 2097: 1.2276927184012165e-08
Position 197: 8.953017565343081e-09
Position 582: 8.276543717938987e-09
Position 3793: 8.171090104617257e-09
Position 3781: 8.075323198824118e-09
Position 629: 8.043760205927984e-09
Position 1839: 6.917655881565883e-09
Position 4808: 6.5509953476712785e-09
Position 806: 4.491242929959223e-09
Position 156: 3.6909257159865843e-09
Position 162: 2.6258490457317457e-09
Position 325: 1.6280650403496362e-09
Position 624: 1.2795100399402094e-09
Position 633: 1.2127816023385392e-09
Position 154: 1.1901629694728905e-09
Position 159: 1.0953481980848928e-10
Position 136: 7.68595184382521e-11
Position 4375: 7.088102578209974e-12
