Gene = INSL6
Position 568: 1.1661513527070663e-05
Position 275: 1.0210736023663484e-05
Position 2025: 9.856132374938863e-06
Position 292: 9.762509214272893e-06
Position 1491: 8.916089684467281e-06
Position 1568: 8.743863800976647e-06
Position 2845: 8.21981725942166e-06
Position 1195: 7.985059437408312e-06
Position 445: 7.301721738573789e-06
Position 1266: 6.935199871287352e-06
Position 302: 6.687276644702587e-06
Position 787: 5.528154352491372e-06
Position 233: 4.493653735166129e-06
Position 2807: 3.4589935691476418e-06
Position 2803: 2.884286270586703e-06
Position 586: 2.8122157196045426e-06
Position 655: 2.7513002851025315e-06
Position 340: 2.4798104021892867e-06
Position 342: 2.388433066433481e-06
Position 739: 1.8900889435838367e-06
Position 821: 1.1418805265230802e-06
Position 845: 9.729036168862252e-07
Position 1047: 8.433475724522643e-07
Position 3142: 8.374968056875633e-07
Position 943: 6.044776555717854e-07
Position 285: 4.247905368749067e-07
Position 310: 2.2580181313669146e-07
Position 221: 2.010028844094332e-07
Position 790: 1.5252651383683926e-07
Position 373: 1.4531000114365096e-07
Position 1704: 1.2533985839640565e-07
Position 997: 7.280724995833223e-08
Position 189: 6.781234944539702e-08
Position 354: 5.599301035173733e-08
Position 774: 1.7310450091724224e-08
Position 217: 1.234154940581874e-08
Position 983: 1.0721399788067186e-08
Position 432: 9.584545622224105e-09
Position 905: 9.56230945383132e-09
Position 148: 8.736523149393659e-09
Position 1029: 7.950061844009114e-09
Position 183: 7.677361188707005e-09
Position 169: 6.800644738958758e-09
Position 145: 5.742500200788395e-09
Position 1202: 5.6127540655572686e-09
Position 1142: 5.37886654404686e-09
Position 1054: 5.356002978173068e-09
Position 909: 2.2620499248919595e-09
Position 154: 1.633252173730472e-09
Position 802: 1.3747520069816695e-09
Position 849: 3.9731445711313885e-10
Position 136: 2.4912396019264413e-10
Position 945: 2.471720515363749e-10
Position 158: 1.9362206745276918e-10
Position 1365: 3.266933489874504e-11
