Gene = TWISTNB
Position 1584: 5.900926865470693e-08
Position 648: 5.6158866860844114e-08
Position 343: 2.886412716250836e-08
Position 247: 2.2006569124476413e-08
Position 143: 2.4693965532430566e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4166: 0.9079426897400488
Position 8806: 0.8961539879237735
Position 12621: 0.5127474967492371
Position 7076: 0.5115266379874995
Position 12899: 0.22612723482178335
Position 7444: 0.2251734977058672
Position 2795: 0.1808013173917728
Position 2636: 0.16311439578542766
Position 13207: 0.11826718019095628
Position 8354: 0.11763851091613324
Position 13037: 0.09955857897748041
Position 8506: 0.08865677184322837
Position 10359: 0.08717045682515577
Position 8435: 0.0586887031841009
Position 7472: 0.057106998226213415
Position 267: 0.056129975861009665
Position 2737: 0.0548395424398339
Position 8718: 0.051590545246456114
Position 1147: 0.0492112251303203
Position 11027: 0.04169944864898443
Position 198: 0.036494848957040533
Position 4174: 0.03597219112295238
Position 13277: 0.03527986383348995
Position 7756: 0.034188823945493586
Position 3675: 0.03175447549770247
Position 9448: 0.026862349360487675
Position 11159: 0.02249736565195173
Position 4635: 0.022394551019765334
Position 12850: 0.022387316476924882
Position 7368: 0.02227141894299108
Position 434: 0.01894199995592365
Position 7903: 0.018796803838610057
Position 13234: 0.01664642103001534
Position 11225: 0.014923911626807665
Position 12425: 0.014843077906347564
Position 9102: 0.01464697531298311
Position 9311: 0.013517510176387361
Position 722: 0.012365489151423407
Position 234: 0.012119545258964188
Position 11252: 0.011383311686440361
Position 12754: 0.011238692521885783
Position 7635: 0.01115359758297982
Position 9418: 0.01115004915507462
Position 523: 0.010529981179655404
Position 1401: 0.010493190245168243
Position 9135: 0.010378057179164428
Position 1494: 0.010239270250008183
Position 7122: 0.010145022949166676
Position 2502: 0.009588510641183184
Position 4441: 0.009284899011435033
Position 8192: 0.008004224728618139
Position 7502: 0.007959065388135324
Position 12592: 0.0077144208428405765
Position 3891: 0.007398536158071841
Position 7029: 0.006255323831136774
Position 3525: 0.00614835187253798
Position 7311: 0.005859869220476305
Position 12380: 0.005786117093384897
Position 2534: 0.005396208544031662
Position 2553: 0.005384884226191496
Position 748: 0.005186909084896025
Position 4710: 0.005140132607841903
Position 8054: 0.0050320878937354175
Position 4858: 0.004958013763813149
Position 914: 0.004787613866486053
Position 9261: 0.004588311744011479
Position 8832: 0.004516150906491151
Position 457: 0.004467610987084743
Position 13466: 0.004402869327575014
Position 158: 0.004328686908659468
Position 1577: 0.004173900910880491
Position 11278: 0.004118737511202826
Position 2801: 0.004112264521490143
Position 13215: 0.003990136915717621
Position 11382: 0.003954495479191623
Position 917: 0.0038045476684463696
Position 12903: 0.0036900092888643406
Position 398: 0.0035957294064248102
Position 3478: 0.0035775463499106504
Position 8849: 0.0035636557491608954
Position 11010: 0.0032195812287235566
Position 11207: 0.0032042943063642043
Position 4240: 0.0032027951334184517
Position 11408: 0.0030711308198010188
Position 10014: 0.002961610270428051
Position 8689: 0.0029453762027172006
Position 8262: 0.002845717366738245
Position 13254: 0.002596277186733293
Position 10640: 0.0025020636287726838
Position 4599: 0.002465938019466548
Position 2051: 0.002415402403111235
Position 12577: 0.0023185574788130974
Position 9577: 0.0022160828356468424
Position 7137: 0.002215402341024155
Position 2070: 0.0021856710410048676
Position 6570: 0.0021260591348278494
Position 9632: 0.002086925187708939
Position 9819: 0.0019988513857573413
Position 10394: 0.0018971989766692712
Position 6495: 0.0018000400003928203
Position 11463: 0.0017686225887120482
Position 4204: 0.001701700987926088
Position 10172: 0.0015540539361933471
Position 1126: 0.0015371515761666292
Position 478: 0.0014996684490067307
Position 6515: 0.0014119676885852445
Position 3794: 0.0013677633967187075
Position 1335: 0.0012946591358471145
Position 13148: 0.001236867779478694
Position 1552: 0.0011511342368554283
Position 3505: 0.0011476661375963396
Position 1232: 0.0011170886631149245
Position 4546: 0.0010720105351762353
Position 5838: 0.0010476158215921602
Position 6723: 0.001032838491295662
Position 8174: 0.001024460327712861
Position 11990: 0.001007765188053475
Position 1091: 0.001002901171523935
Position 7091: 0.0009680084608654973
Position 7048: 0.0009047927016488792
Position 9734: 0.0008904995210125482
Position 395: 0.0008662467760055836
Position 799: 0.0008602100546102534
Position 4294: 0.0008518041697999808
Position 2448: 0.0008359989033268998
Position 10644: 0.0007914073234341382
Position 12128: 0.0007764576891748925
Position 3811: 0.0007500453242349303
Position 9963: 0.0007299335705466871
Position 1760: 0.000710757817958523
Position 11530: 0.0007085244846854349
Position 8226: 0.000699069714412809
Position 10191: 0.0006667356221572599
Position 2481: 0.000665400168964994
Position 1594: 0.0006585336207519117
Position 7775: 0.0006584707055125953
Position 4471: 0.0006561470032428006
Position 3414: 0.0006511631834124036
Position 1625: 0.0006459724956270847
Position 5787: 0.0006014426844576691
Position 4861: 0.0005912182932039115
Position 4264: 0.0005819401550272321
Position 11929: 0.0005810510986573573
Position 6422: 0.0005583810219056641
Position 751: 0.0005222454664479795
Position 12717: 0.0005141240702589313
Position 10391: 0.0005123066964637703
Position 6801: 0.0005046680353886416
Position 4780: 0.000498189149884781
Position 8200: 0.0004470833906067945
Position 10175: 0.00044223514727251625
Position 10438: 0.0004254589088969087
Position 1757: 0.0004209184762304642
Position 13542: 0.0004204695209723691
Position 4549: 0.00040802791708124215
Position 2581: 0.0003963772640816376
Position 499: 0.0003764496144897509
Position 11543: 0.00035900493434650165
Position 1108: 0.00035645753153652526
Position 13007: 0.0003475961371955448
Position 1782: 0.0003210504364100981
Position 10097: 0.0003025412081811972
Position 4747: 0.00029774011692256284
Position 4089: 0.00028328563689864427
Position 3992: 0.0002791091575335934
Position 2817: 0.0002719306238905599
Position 10400: 0.00026667313518353585
Position 10441: 0.00026626862874363263
Position 10792: 0.00025879345235062045
Position 9741: 0.0002567989913907069
Position 5896: 0.0002549868063057821
Position 1574: 0.00024928501290224174
Position 4666: 0.000247887934723224
Position 11495: 0.00023617877702185964
Position 10372: 0.00023063255412361959
Position 2663: 0.0002259503856537259
Position 1163: 0.00021188266461748387
Position 4927: 0.00020433877987192673
Position 9079: 0.00018708610832981714
Position 10382: 0.00018490803013471892
Position 12328: 0.00017415899338785355
Position 9480: 0.0001728694105124976
Position 2506: 0.0001610021088467361
Position 588: 0.00015082411398791837
Position 6804: 0.00013595467094752592
Position 9226: 0.00013507441444702287
Position 9162: 0.00013442673611956826
Position 1601: 0.00012321689681840512
Position 483: 0.00011373586894318506
Position 4819: 0.00011190101168399248
Position 888: 0.00011064884608724761
Position 1466: 0.00010225070477017117
Position 509: 0.00010221507038259927
Position 11624: 0.00010081250439081538
Position 1186: 9.329082168097532e-05
Position 1690: 9.09038786992202e-05
Position 1889: 8.877538486598252e-05
Position 4331: 8.674898563330001e-05
Position 4377: 8.65722607007798e-05
Position 2601: 8.639310066300352e-05
Position 4769: 8.326121772107995e-05
Position 2270: 7.403374990636787e-05
Position 733: 7.367474576915842e-05
Position 1450: 7.294369500007623e-05
Position 4987: 6.873505720207793e-05
Position 292: 6.412021361472396e-05
Position 7820: 6.202567126613421e-05
Position 4946: 5.476163418579546e-05
Position 1836: 5.103305496036854e-05
Position 9946: 4.656903348588484e-05
Position 1990: 3.781962835649252e-05
Position 2026: 3.294821063815501e-05
Position 417: 2.9982690717121186e-05
Position 6069: 2.8721168033230794e-05
Position 5738: 2.846791409807031e-05
Position 1205: 2.5962101322615696e-05
Position 366: 2.5082464343425365e-05
Position 1196: 2.17062225450558e-05
Position 527: 2.155322945003292e-05
Position 5194: 1.8486765317786502e-05
Position 601: 1.7811189764801355e-05
Position 322: 1.7362122976358955e-05
Position 1554: 1.4637227828970801e-05
Position 160: 1.3208800141694222e-05
Position 607: 1.2800089098989892e-05
Position 5227: 1.1840133491729825e-05
Position 459: 5.158301553803564e-06
Position 436: 3.688063970239599e-06
Position 893: 3.424282239032718e-06
Position 402: 3.305308281228007e-06
Position 927: 2.2456644661624825e-06
Position 936: 1.789858744644409e-06
Position 3970: 1.6085889946116423e-06
Position 441: 1.3767308129785183e-06
Position 324: 1.085830689466556e-06
Position 1017: 7.611472120483348e-07
Position 2107: 5.946590413563341e-07
Position 755: 5.257811827817534e-07
Position 549: 5.059499041689059e-07
Position 4760: 4.469336863789958e-07
Position 371: 4.4405881061915387e-07
Position 1025: 4.149143582043131e-07
Position 1583: 3.8643495732715693e-07
Position 1952: 3.7080374129036684e-07
Position 1851: 3.519642055665212e-07
Position 1001: 3.18040887985688e-07
Position 1110: 2.8515525097377334e-07
Position 770: 2.8461075414542337e-07
Position 529: 2.682337646427327e-07
Position 959: 2.500576824431574e-07
Position 1241: 2.3335220719233232e-07
Position 634: 1.7961283914368668e-07
Position 1413: 1.5427955839586338e-07
Position 554: 1.3501887400809117e-07
Position 1468: 1.3340919958096122e-07
Position 637: 1.292957214763063e-07
Position 374: 1.1745209956969603e-07
Position 628: 1.1033993074450227e-07
Position 1620: 9.032035328407321e-08
Position 543: 8.55860949991357e-08
Position 131: 5.607379183929554e-08
Position 4717: 4.648434134821078e-08
Position 287: 3.164642346262811e-08
Position 1351: 2.005450646766953e-08
Position 1426: 1.6187325917272065e-08
Position 1345: 1.3825808603356942e-08
Position 613: 1.2922325763522693e-08
Position 532: 1.2008297891170298e-08
Position 1418: 1.1956130611225572e-08
Position 730: 8.242236610782729e-09
Position 304: 7.3044554470249e-09
Position 764: 3.892707928293048e-09
Position 575: 3.742909396982333e-09
Position 643: 3.479603299112231e-09
Position 570: 2.8538160055196136e-09
Position 136: 2.3368019060196003e-09
Position 566: 1.4032865571750814e-09
Position 104: 6.830702101720927e-12
Position 89: 7.361349117156703e-14
Position 91: 6.1731960952907356e-15
