Gene = DFFA
Position 950: 1.0661458709891843e-07
Position 1148: 9.172123932675443e-08
Position 202: 8.81593491665531e-08
Position 624: 8.764681965150112e-08
Position 195: 8.48616603026219e-08
Position 109: 8.462980534731054e-08
Position 854: 6.569769988446091e-08
Position 576: 5.473264315002595e-08
Position 1006: 5.469089038625481e-08
Position 424: 5.339652116548165e-08
Position 673: 3.8895926094365005e-08
Position 691: 3.502722356990515e-08
Position 3656: 2.9533881400732773e-08
Position 3699: 2.908698549881934e-08
Position 3546: 2.884707522407729e-08
Position 1230: 2.6584238960968515e-08
Position 1299: 2.543916255333631e-08
Position 226: 2.4181646848931814e-08
Position 1275: 2.127299934962412e-08
Position 272: 2.055814487382308e-08
Position 377: 2.041446124790596e-08
Position 1063: 1.7574093763465854e-08
Position 870: 1.7280796625326635e-08
Position 342: 1.587747024360451e-08
Position 867: 1.294296321550681e-08
Position 557: 1.122808728958481e-08
Position 198: 6.998821429179889e-09
Position 1304: 4.671610355750289e-09
Position 285: 1.2967317876265897e-09
Position 666: 9.41853938622756e-10
Position 3519: 8.88949920283234e-10
Position 287: 8.56604163525414e-10
Position 253: 7.285064910856832e-10
Position 428: 4.2913524426484565e-10
Position 238: 2.4905883921469103e-10
Position 698: 3.154814176097056e-11
Position 681: 1.6197192636267137e-11
