Gene = BLVRA
Position 3652: 5.08419618066089e-05
Position 8163: 4.6079790566137216e-05
Position 9679: 4.2822953542504956e-05
Position 550: 4.263862436642307e-05
Position 8712: 4.022605974880627e-05
Position 1355: 3.92310396304405e-05
Position 4142: 3.865208522721966e-05
Position 4408: 3.8019710618242726e-05
Position 8546: 3.75728965495985e-05
Position 11692: 3.5893866970833805e-05
Position 1430: 3.3802610072942244e-05
Position 860: 3.3232971876645e-05
Position 2992: 3.255958416469899e-05
Position 3494: 3.230785685749951e-05
Position 1002: 3.0532745158438946e-05
Position 402: 2.79690499252621e-05
Position 8075: 2.7870786905499772e-05
Position 9334: 2.6615386648042005e-05
Position 10276: 2.52869589365216e-05
Position 8360: 2.4211189616661906e-05
Position 5671: 2.304781130484079e-05
Position 2820: 2.2365386957328397e-05
Position 10790: 2.17561324347512e-05
Position 5313: 2.175148604274547e-05
Position 964: 2.1489412680411037e-05
Position 2299: 2.015225048926411e-05
Position 1543: 1.9836188659546713e-05
Position 3958: 1.919000557403375e-05
Position 180: 1.9175212165127377e-05
Position 2931: 1.8276542026344438e-05
Position 2963: 1.6669357347769657e-05
Position 2863: 1.4888638953238853e-05
Position 974: 1.4860463320180624e-05
Position 119: 1.448479057216121e-05
Position 4094: 1.3997192917087095e-05
Position 2353: 1.3861927220051952e-05
Position 5368: 1.3487056304554607e-05
Position 9505: 1.3218646657023247e-05
Position 1269: 1.2903901529401423e-05
Position 3563: 1.1638094026465978e-05
Position 156: 1.1528897885047395e-05
Position 2690: 1.1076197794113736e-05
Position 9089: 1.0148037704155267e-05
Position 6753: 9.921997035929187e-06
Position 2572: 9.384903786340813e-06
Position 1019: 7.88614060657363e-06
Position 416: 6.59386323046337e-06
Position 4422: 5.737519499834484e-06
Position 3879: 5.67416436257988e-06
Position 916: 5.3221710723745585e-06
Position 7359: 5.313087681143849e-06
Position 6617: 4.3492136653231995e-06
Position 6756: 4.1766133830251254e-06
Position 4249: 4.013397414109326e-06
Position 2781: 3.27860002521088e-06
Position 2479: 3.1346319343942613e-06
Position 1064: 2.6844373585289203e-06
Position 2797: 2.619436532051633e-06
Position 2542: 2.404871559963269e-06
Position 2458: 2.340359808516255e-06
Position 2367: 2.2475557064207093e-06
Position 336: 2.178504973785253e-06
Position 1168: 2.102753851355236e-06
Position 2056: 1.7271664515400272e-06
Position 1887: 1.6429872146411461e-06
Position 347: 1.5952771843804313e-06
Position 957: 1.565921177411068e-06
Position 1087: 1.5469836076860432e-06
Position 371: 1.4938175027000462e-06
Position 2133: 1.0852678712102232e-06
Position 2270: 9.745619261024282e-07
Position 2757: 6.382683086134755e-07
Position 1933: 5.862822814466047e-07
Position 1894: 4.257607535569206e-07
Position 2207: 3.966588613521371e-07
Position 1998: 3.9368893363624305e-07
Position 1475: 3.834193784183942e-07
Position 2466: 3.307488849140332e-07
Position 182: 3.0271882061105466e-07
Position 159: 3.020757848140859e-07
Position 2515: 2.676623361168296e-07
Position 236: 2.6678360180353987e-07
Position 1458: 2.3635277284692746e-07
Position 774: 1.938926606320432e-07
Position 1547: 1.698054055083981e-07
Position 706: 2.6559989230071285e-08
Position 619: 1.5089035413502915e-08
Position 1412: 1.5050857674733314e-08
Position 727: 1.4510803109098644e-08
Position 649: 1.3745806107565514e-08
Position 631: 1.0595454452945825e-08
Position 1061: 1.0459284392515652e-08
Position 1338: 9.309788014444968e-09
Position 378: 8.838940003903493e-09
Position 520: 8.294861158452036e-09
Position 453: 7.487451953464357e-09
Position 148: 7.3288723140166595e-09
Position 719: 6.694096618208052e-09
Position 532: 5.878969903947555e-09
Position 908: 5.071618998777857e-09
Position 444: 4.587080003759855e-09
Position 462: 2.4104458376954837e-09
Position 373: 2.2357159185718924e-09
Position 127: 1.142531120681088e-09
Position 419: 5.608745659033436e-10
Position 894: 3.440627126005939e-10
Position 712: 2.9665015407575054e-10
Position 656: 2.899832585846147e-10
Position 193: 2.778862888494097e-10
Position 319: 2.610624456809577e-10
Position 902: 2.4819968598822753e-10
Position 301: 1.2768754620219866e-10
Position 240: 9.466948088042018e-11
Position 121: 9.780471807584964e-12
Position 142: 6.247027880231778e-12
