Gene = FANCD2OS
Position 360: 1.523466858453234e-07
Position 903: 1.065317981435396e-07
Position 363: 9.625187406680275e-08
Position 789: 6.648350562573552e-08
Position 1195: 3.4633275703888755e-08
Position 921: 3.04463505205308e-08
Position 1237: 5.7495849100105756e-09
Position 792: 8.602796557956623e-10
Position 1077: 8.591272635753284e-10
Position 1049: 2.1330311337810445e-12
Position 298: 7.353486127644521e-13
Position 455: 4.549109044683055e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 3448: 0.7661369671511553
Position 13860: 0.6502966772958483
Position 16551: 0.6148950672979611
Position 13340: 0.5700642286450722
Position 22991: 0.44310848949586484
Position 13084: 0.16615529827187545
Position 19845: 0.15290420034369648
Position 17899: 0.12322806707620887
Position 22352: 0.09860333639851059
Position 16766: 0.08954990939261646
Position 13437: 0.07561566007865081
Position 11970: 0.07358335525144749
Position 4663: 0.0720989535912676
Position 4114: 0.04871551416667318
Position 20990: 0.0461986107022683
Position 9840: 0.041390466758677906
Position 10733: 0.0340776364353196
Position 13748: 0.03352588211632191
Position 1329: 0.03253584697991648
Position 12635: 0.026555509214988057
Position 13309: 0.02399528611275308
Position 18057: 0.023549535355017134
Position 14314: 0.01765102195121996
Position 12254: 0.017315957797148118
Position 4117: 0.014053138395222549
Position 17214: 0.01344943136934456
Position 14491: 0.010287616164983998
Position 19396: 0.009974910453654664
Position 8801: 0.00900542576195303
Position 8058: 0.008969517146966524
Position 3064: 0.008852282143922885
Position 20686: 0.007745953849018412
Position 1668: 0.007043322645357089
Position 18867: 0.006911704196485242
Position 9134: 0.006561604076970761
Position 1693: 0.006406813476243759
Position 3978: 0.006365735229318988
Position 1604: 0.0061291266308461205
Position 9409: 0.005694126149410372
Position 13486: 0.005383306515773679
Position 4659: 0.00399701181048375
Position 21227: 0.003969663984087552
Position 1935: 0.003559546508867949
Position 4639: 0.003217010273486982
Position 3848: 0.0029513176416056898
Position 10466: 0.002384288282736072
Position 16856: 0.0022703852414899003
Position 10769: 0.002064865780788389
Position 8781: 0.00202331381064053
Position 617: 0.0019945639022157188
Position 1577: 0.0017391918851275808
Position 16762: 0.0017183851448990027
Position 1354: 0.0017126366973185454
Position 4160: 0.0016415825227016744
Position 1898: 0.0015067415566857136
Position 543: 0.00139385788510303
Position 1726: 0.0013554858130417169
Position 4528: 0.001155115040859918
Position 3463: 0.0010530145091504103
Position 1170: 0.0009837291455546354
Position 4047: 0.0009607548747983869
Position 620: 0.0009500854722083121
Position 9358: 0.0008189644318049344
Position 4481: 0.0007902462201388739
Position 4093: 0.000789336497285106
Position 3918: 0.000786452437823752
Position 1563: 0.0007746079202308568
Position 3770: 0.0007029304648724902
Position 3812: 0.0006638803154371808
Position 3080: 0.0006608121181357203
Position 17232: 0.0006345135666685587
Position 14925: 0.0006168375932324958
Position 3851: 0.0006122492807088276
Position 14720: 0.0005572169902778536
Position 3113: 0.0005348404657870201
Position 14623: 0.0004991289661101519
Position 14750: 0.0004983731985594908
Position 9094: 0.00047293579445716185
Position 529: 0.0004546298169468363
Position 8975: 0.0004468601757127628
Position 1014: 0.000425569089554663
Position 1650: 0.0004121671976439562
Position 3879: 0.0003929180398338549
Position 1481: 0.00036929204921464295
Position 5391: 0.00036668567821182974
Position 142: 0.0003517400220780433
Position 483: 0.00034711553140303974
Position 4396: 0.0003393394039710117
Position 1484: 0.000320053187715648
Position 12039: 0.0002641671946387159
Position 8078: 0.00020895860827069193
Position 4856: 0.00017790981381972138
Position 1916: 0.00016918084927631258
Position 679: 0.0001590359835209821
Position 1510: 0.00014871944734201845
Position 1980: 0.0001320540866496787
Position 4054: 0.00012906134315593276
Position 1335: 0.00012847650575103752
Position 7018: 0.000128296746504657
Position 2927: 0.00012651000136538844
Position 569: 0.00012293957980983504
Position 295: 0.00011656427900183191
Position 4370: 0.00011022396331141149
Position 1285: 8.598764167658795e-05
Position 1790: 8.322685677859138e-05
Position 1389: 8.159427533885109e-05
Position 7169: 7.7134074326014e-05
Position 10261: 7.539338558223513e-05
Position 286: 5.3953744431149574e-05
Position 2032: 5.365544008169288e-05
Position 1729: 5.290929800233981e-05
Position 5138: 5.064266008911222e-05
Position 1279: 4.523308027346057e-05
Position 79: 3.503280063847646e-05
Position 8054: 3.39250135042716e-05
Position 2855: 2.9996587909557848e-05
Position 1536: 2.75253822982891e-05
Position 6714: 2.7205100693151518e-05
Position 1855: 2.6920334447685444e-05
Position 289: 2.6782384888418905e-05
Position 4906: 2.6290968137465375e-05
Position 7189: 2.6014902502865588e-05
Position 1174: 2.27998961395643e-05
Position 2283: 2.2692484674469716e-05
Position 4719: 2.2622525859593088e-05
Position 9987: 2.2101829867465088e-05
Position 5415: 2.085844930633744e-05
Position 3130: 2.0741826969353537e-05
Position 4831: 2.026361688293357e-05
Position 4609: 1.9760660542782476e-05
Position 5141: 1.944756290451142e-05
Position 5554: 1.825258135472686e-05
Position 1824: 1.7970488057656954e-05
Position 171: 1.6705460732259717e-05
Position 2233: 1.6291731809902685e-05
Position 587: 1.581156546275894e-05
Position 2777: 1.5638065483214393e-05
Position 2254: 1.5011382574744373e-05
Position 3746: 1.496762491317103e-05
Position 3820: 1.461736433330293e-05
Position 8476: 1.4425611659653543e-05
Position 1811: 1.4090560868257264e-05
Position 6976: 1.3963505557743013e-05
Position 7048: 1.3638565076028193e-05
Position 8500: 1.3381775455224767e-05
Position 2156: 1.2999361456478591e-05
Position 2831: 1.2867164713579294e-05
Position 1195: 1.2348049325296497e-05
Position 1902: 1.1563328927055377e-05
Position 6189: 1.125234983387343e-05
Position 7874: 1.122161840573277e-05
Position 2810: 1.027839485810803e-05
Position 1969: 9.855209867634521e-06
Position 8295: 9.642675749405405e-06
Position 3688: 9.554493162323055e-06
Position 2817: 9.501061413819384e-06
Position 1087: 8.935527934307422e-06
Position 2483: 8.85434703791819e-06
Position 4992: 8.8287402006596e-06
Position 5557: 8.766118575696456e-06
Position 1442: 8.6555903230639e-06
Position 148: 8.515049194833854e-06
Position 2648: 8.48877156812792e-06
Position 3781: 8.411742831480402e-06
Position 2645: 8.260594262634963e-06
Position 324: 7.709734788793985e-06
Position 502: 7.3830833315473886e-06
Position 1486: 6.902657906515075e-06
Position 1057: 6.346896604950064e-06
Position 2053: 6.145399005240513e-06
Position 7078: 5.924271400115452e-06
Position 2128: 5.8856814488050174e-06
Position 6582: 5.7321762205349365e-06
Position 3888: 5.526623983193271e-06
Position 5046: 5.444253197197767e-06
Position 1966: 5.370135736729528e-06
Position 3408: 5.097299831940329e-06
Position 117: 4.9706187787484074e-06
Position 422: 4.965706603491917e-06
Position 6167: 4.7958402154234095e-06
Position 6417: 4.108233539086619e-06
Position 798: 3.610572314740213e-06
Position 342: 3.5211664262504336e-06
Position 6145: 3.1159831676501807e-06
Position 5278: 2.9600021155425646e-06
Position 3546: 2.8597783590047007e-06
Position 3894: 2.7577693933041207e-06
Position 3416: 2.599059791775301e-06
Position 4997: 2.5933809935722224e-06
Position 216: 2.3877244752116193e-06
Position 3598: 2.3347222379135407e-06
Position 2507: 2.089608517289403e-06
Position 3364: 2.0034108055549907e-06
Position 2324: 1.5549940369856777e-06
Position 3345: 1.3615274458063692e-06
Position 4201: 1.3335556816608812e-06
Position 2858: 8.761311291286567e-07
Position 2592: 6.768174275133951e-07
Position 370: 2.718465182832717e-07
Position 3471: 2.0529165847586333e-07
Position 696: 5.087120227533449e-08
Position 1401: 4.443521801830851e-08
Position 1060: 2.5165381664504917e-08
Position 897: 2.2126539153395244e-08
Position 1360: 2.2063044906097803e-08
Position 176: 1.5231701772195112e-08
Position 1723: 1.5175902889252006e-08
Position 430: 1.1345106354725618e-08
Position 1218: 9.208184693087566e-09
Position 1753: 7.435398792005285e-09
Position 321: 6.518306322274004e-09
Position 87: 4.511885803013122e-09
Position 936: 4.484074147305169e-09
Position 1207: 4.446616145945491e-09
Position 1134: 3.0110804799634402e-09
Position 635: 1.998017945239631e-09
Position 438: 1.7476384779702731e-09
Position 333: 1.7473628141948533e-09
Position 782: 1.4201212105888069e-09
Position 1237: 9.202685183072512e-10
Position 424: 8.695089171777516e-10
Position 444: 7.911976413852957e-10
Position 313: 6.874326281617153e-10
Position 808: 5.870641941711727e-10
Position 90: 5.404980056377197e-10
Position 349: 4.2923631346758033e-10
Position 1093: 1.0842453931450888e-10
Position 690: 9.132601295497528e-12
Position 550: 6.1836977639648164e-12
Position 814: 2.178510198593019e-12
Position 855: 2.0696201001619403e-12
Position 868: 1.5564794097029699e-12
Position 861: 1.4408630051394978e-12
Position 833: 1.1923592082379987e-12
Position 712: 9.30222299851154e-13
Position 717: 8.107266800979734e-13
Position 255: 4.835558295039778e-13
Position 97: 3.2467642804695527e-13
Position 630: 1.6326693431574697e-13
Position 447: 9.02201597272633e-14
