Gene = TROVE2
Position 22908: 1.8027364809853013e-05
Position 265: 1.747802346352928e-05
Position 2905: 1.3248283317306569e-05
Position 23675: 1.0237389918696691e-05
Position 2504: 9.986170275242366e-06
Position 2082: 9.054631609951439e-06
Position 3699: 7.902273971668438e-06
Position 1275: 7.804192853465956e-06
Position 2348: 6.3297256937244805e-06
Position 10502: 5.21027822493127e-06
Position 3555: 5.20599699970645e-06
Position 22952: 4.444087583466888e-06
Position 22957: 4.193577942289411e-06
Position 1467: 3.529114341632601e-06
Position 454: 3.490279998181018e-06
Position 22873: 3.4754762887833746e-06
Position 22899: 3.2512346045554694e-06
Position 23048: 2.7759484197130704e-06
Position 24594: 2.2930662708347217e-06
Position 23218: 2.0849384235317926e-06
Position 22967: 1.9575302510956614e-06
Position 23008: 1.4387309859665134e-06
Position 69: 1.3560243324656968e-06
Position 23150: 9.238031034221206e-07
Position 23683: 8.299824353418483e-07
Position 23742: 7.123160667034763e-07
Position 22913: 6.75347637536009e-07
Position 286: 6.363940493533642e-07
Position 237: 4.6261299373680684e-07
Position 22830: 4.0772174744573673e-07
Position 22888: 3.8518345704107104e-07
Position 243: 2.779822740414229e-07
Position 861: 2.670912599672688e-07
Position 874: 2.664768617408555e-07
Position 249: 2.418955370030775e-07
Position 879: 2.2219998774425852e-07
Position 283: 2.0388816863086284e-07
Position 996: 1.993693120292314e-07
Position 728: 1.722279068251865e-07
Position 255: 1.3691164822879416e-07
Position 748: 7.205737168042333e-08
Position 905: 4.6048379317816637e-08
Position 925: 4.1048774701817864e-08
Position 1112: 3.7777637894350454e-08
Position 432: 3.129571942533886e-08
Position 194: 2.6590235378751653e-08
Position 24606: 2.2298058754059012e-08
Position 845: 2.2230511314197202e-08
Position 423: 1.163878628847506e-08
Position 1143: 9.466399277517094e-09
Position 22926: 8.93031232579729e-09
Position 495: 4.376943897116511e-09
Position 620: 2.9877855991620056e-09
Position 24948: 1.7391563168569012e-09
Position 512: 1.4302640711845833e-09
Position 646: 3.275300285009615e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 22763: 0.9949596504819401
Position 21941: 0.9823131240626547
Position 23139: 0.9474002279813847
Position 17490: 0.844329839060353
Position 17078: 0.8363305421958693
Position 21770: 0.8154332006434953
Position 9611: 0.7510465594312675
Position 25156: 0.7078264038822346
Position 24161: 0.4691300782488343
Position 10134: 0.36428596478593894
Position 639: 0.2906005283495506
Position 24164: 0.28825312539511067
Position 10022: 0.27308204504712835
Position 24701: 0.1912506651930599
Position 6779: 0.17607536502018617
Position 16397: 0.16298635368040754
Position 583: 0.09565040846711838
Position 9935: 0.0812105514841782
Position 25220: 0.06829256937728723
Position 24463: 0.06535324613841116
Position 22170: 0.05864554334850384
Position 18755: 0.05179282420428159
Position 451: 0.04866583275653341
Position 24191: 0.0444424731194308
Position 6819: 0.04416704222738555
Position 17527: 0.04308695396241083
Position 6733: 0.03797455302336637
Position 24352: 0.03669418079094839
Position 24427: 0.031631765195585235
Position 9659: 0.02965497486428636
Position 13627: 0.02871737483000978
Position 3787: 0.028463152615485585
Position 24866: 0.024510754115915502
Position 23856: 0.02289902147091303
Position 24394: 0.01757727752774937
Position 9583: 0.017275944657922777
Position 17733: 0.015419417029061279
Position 9451: 0.014530088981123455
Position 23776: 0.013276050571714682
Position 14176: 0.011316106367432225
Position 1142: 0.01124782923996876
Position 17755: 0.008668895636446919
Position 23695: 0.007710093946517882
Position 6730: 0.007354210914935606
Position 10840: 0.0073149340055132656
Position 21945: 0.007077733772756979
Position 24652: 0.006065418929817132
Position 23991: 0.005715644180303455
Position 23881: 0.005234819210161574
Position 25013: 0.005192399943854894
Position 294: 0.005098890079914527
Position 6704: 0.005013918823097123
Position 5631: 0.004974050820483291
Position 25172: 0.003938260445845632
Position 5038: 0.0035850142697225118
Position 21975: 0.0033333557012540775
Position 3094: 0.003037839258466062
Position 23149: 0.002645444724565401
Position 4968: 0.002361970113225219
Position 601: 0.0023012332780733102
Position 24441: 0.0021455292024671353
Position 3275: 0.0020138112518779724
Position 23818: 0.001957224521457049
Position 22694: 0.001858302427259613
Position 24914: 0.0017950382233585657
Position 23098: 0.0017549336547711342
Position 3920: 0.001707929199160432
Position 6630: 0.0016200647481553491
Position 23564: 0.0015108702901263523
Position 23714: 0.0014683570623693731
Position 22568: 0.0014156831491386906
Position 22200: 0.0014052790175270707
Position 22779: 0.0013510263118924474
Position 23519: 0.0013153540841663765
Position 18494: 0.001307883339185249
Position 269: 0.0012572091900425418
Position 23367: 0.0012554712788167834
Position 3618: 0.0011783574905424787
Position 3291: 0.0011053150851155287
Position 24132: 0.001088692847224788
Position 23146: 0.0010778377521418743
Position 24127: 0.0009591117405157102
Position 17966: 0.0009238028539786303
Position 23187: 0.0009138573303225424
Position 23363: 0.0008696185959764006
Position 25298: 0.0008511968059763963
Position 24498: 0.0007704722101236177
Position 23837: 0.0006943450994511681
Position 23437: 0.0006843212169888137
Position 5564: 0.000638041145037848
Position 23545: 0.0005900260466465824
Position 25316: 0.0005680639280960687
Position 25319: 0.0005458157555641827
Position 8177: 0.00054414463793289
Position 24468: 0.0005365828452684956
Position 24620: 0.0005196698556711242
Position 24233: 0.0005176148417655884
Position 22797: 0.0004598308533040884
Position 229: 0.0004560027977142422
Position 3162: 0.0004471057760991005
Position 24001: 0.00043682555602280593
Position 23461: 0.0004147839990115043
Position 5295: 0.0004126409772074309
Position 24707: 0.0003819037781340595
Position 25226: 0.0003793602379862605
Position 3724: 0.00037389531804052416
Position 24144: 0.00036528677292680875
Position 5016: 0.00036123688349425434
Position 3242: 0.0003477663319861652
Position 1057: 0.00031408917635299214
Position 24091: 0.00030463068438615416
Position 740: 0.0002904375387149895
Position 23612: 0.0002813453002821279
Position 23033: 0.0002741392546294077
Position 24170: 0.00026674391237138304
Position 3721: 0.00026638865779601877
Position 3125: 0.0002536198134931205
Position 707: 0.00023583402647557033
Position 23008: 0.00022743971340515368
Position 24289: 0.00022099197225164388
Position 423: 0.0002164890626694499
Position 1164: 0.00021145634850025893
Position 1181: 0.00020790460076850454
Position 3102: 0.00020031284465215843
Position 1090: 0.00019907575978454225
Position 24217: 0.00018639954703375587
Position 25060: 0.00018452411590963195
Position 8216: 0.0001770943764672231
Position 12007: 0.00016635098534826173
Position 3245: 0.0001623183156390636
Position 23925: 0.00016162902971631726
Position 23943: 0.00015832633286649316
Position 23190: 0.00014687006471681202
Position 23088: 0.00013353655655539077
Position 709: 0.00013244888021613234
Position 24580: 0.0001279480012119727
Position 25098: 0.00011697576652501841
Position 22405: 0.00011094870626873365
Position 24375: 0.00010416571319055723
Position 24630: 9.745877606363173e-05
Position 24594: 9.243336671976873e-05
Position 821: 8.81360331152851e-05
Position 1108: 8.501138146214893e-05
Position 24273: 8.197091860038565e-05
Position 24434: 8.105292644076938e-05
Position 775: 8.099734370589327e-05
Position 759: 7.413894159222136e-05
Position 22633: 6.1014653066320717e-05
Position 304: 5.737251246676045e-05
Position 3512: 5.520222691235167e-05
Position 24265: 4.657354940393657e-05
Position 24505: 4.519220013900936e-05
Position 24603: 3.94251813945124e-05
Position 23904: 3.796237310133489e-05
Position 25371: 3.769161377460011e-05
Position 22830: 3.556250410854779e-05
Position 1338: 3.209588158709642e-05
Position 11965: 3.1332118618076066e-05
Position 23678: 3.1275371974122864e-05
Position 23720: 3.122749428727272e-05
Position 23702: 2.9551467595341376e-05
Position 2764: 2.7130836791890164e-05
Position 23698: 2.6756655959992707e-05
Position 23742: 2.605119183046857e-05
Position 23235: 2.4058367377450393e-05
Position 23800: 2.2487114450055417e-05
Position 23910: 2.223911342552032e-05
Position 1813: 1.9188581632812686e-05
Position 23675: 1.7820374578621368e-05
Position 23248: 1.3475946544132325e-05
Position 535: 1.294987072885533e-05
Position 1590: 1.155571071894412e-05
Position 23736: 1.1164371287599961e-05
Position 561: 1.1047160373652098e-05
Position 3469: 1.0600214359084223e-05
Position 22856: 9.110127983213497e-06
Position 2226: 7.913461815419948e-06
Position 2786: 7.203785618696194e-06
Position 22462: 6.6962349242675815e-06
Position 3411: 5.029813236622527e-06
Position 402: 4.972972347589547e-06
Position 24310: 4.6034882939749915e-06
Position 2314: 4.183271346201506e-06
Position 10388: 3.5802133722160377e-06
Position 1946: 3.2941496496183768e-06
Position 1975: 2.9920779229345576e-06
Position 2677: 2.9373381190682994e-06
Position 22313: 2.782482025510896e-06
Position 22611: 2.7226697248311833e-06
Position 22543: 2.6656244888039463e-06
Position 459: 2.2253756170025875e-06
Position 333: 1.8136958790829426e-06
Position 2223: 1.761153754433112e-06
Position 10311: 1.6300648527152347e-06
Position 2007: 1.5004776299271806e-06
Position 1376: 1.4607972012666608e-06
Position 737: 1.3583235549841412e-06
Position 2331: 1.238414250992691e-06
Position 2186: 1.1885271535678558e-06
Position 22429: 1.1197647036230082e-06
Position 1371: 1.0474074514929657e-06
Position 3140: 9.64935209556294e-07
Position 3147: 8.594831387587736e-07
Position 3069: 7.589174889582542e-07
Position 1828: 7.148732820283323e-07
Position 1747: 7.123209308570238e-07
Position 974: 6.619624587963074e-07
Position 546: 6.207227040823268e-07
Position 1769: 6.023060064884688e-07
Position 1075: 3.686144738674517e-07
Position 1160: 3.674297252084926e-07
Position 22971: 2.532556908495031e-07
Position 22289: 2.447153516250719e-07
Position 348: 1.9600920758114325e-07
Position 23273: 1.7449166525859e-07
Position 180: 1.0409762141256116e-07
Position 755: 8.014055640697186e-08
Position 800: 6.85255335909179e-08
Position 177: 6.521044843167816e-08
Position 188: 4.502688646059746e-08
Position 2448: 3.10676483517345e-08
Position 3224: 3.0200390731346045e-08
Position 354: 2.5475456087547858e-08
Position 23399: 2.5350344993190516e-08
Position 651: 2.2857383380845988e-08
Position 1776: 2.254098923246155e-08
Position 1458: 2.052402604928092e-08
Position 1722: 1.848353123683536e-08
Position 971: 1.710048868750555e-08
Position 1686: 1.6084999876688823e-08
Position 1254: 1.3251841489949699e-08
Position 653: 1.048663222171962e-08
Position 826: 6.71011493817553e-09
Position 23044: 4.055350434622711e-09
Position 777: 3.1721211731071754e-09
Position 165: 2.535119302402786e-09
Position 23277: 2.3055105717652337e-09
Position 860: 9.297955250809342e-10
Position 182: 8.743986181418561e-10
Position 796: 4.2421739661386984e-10
Position 791: 3.242055465567684e-10
Position 1016: 2.5706058053589324e-10
Position 984: 1.9084379141192776e-10
Position 1008: 1.8107581947200007e-10
Position 1028: 1.4166997670681076e-10
Position 1071: 1.0560616679751495e-10
Position 1001: 9.221829210419822e-11
Position 994: 5.5263477674786054e-11
Position 1036: 5.4543442004861595e-11
Position 372: 3.447055095461888e-11
Position 384: 2.3279720498900253e-11
Position 787: 1.3916764990195941e-11
Position 793: 1.1099559847398343e-11
Position 359: 2.655589650969094e-12
Position 22218: 3.562348197670561e-14
