Gene = ICMT
Position 3741: 0.025205593717214
Position 6200: 0.024929071303226663
Position 1203: 0.024831310998408906
Position 4192: 0.024829903918296346
Position 8413: 0.023559658159000175
Position 745: 0.02174968022358464
Position 11498: 0.020478737346053388
Position 13015: 0.017294633392559215
Position 1487: 0.01700177006205785
Position 10996: 0.015073737869100736
Position 1452: 0.014516322424074723
Position 523: 0.013762445423872385
Position 1257: 0.01171009935059123
Position 1304: 0.009950110975358781
Position 8753: 0.00886352019105165
Position 11393: 0.008127618962360255
Position 12308: 0.008077629805550714
Position 11874: 0.007820433966194928
Position 1461: 0.006418618862612865
Position 12258: 0.005565711502360158
Position 3260: 0.005023978141456237
Position 2551: 0.004863304224785576
Position 6196: 0.004681936947199279
Position 1218: 0.004437559852271434
Position 8091: 0.004242610186503113
Position 1154: 0.004185858652535107
Position 3465: 0.0038912359309316285
Position 2581: 0.0036783038338260928
Position 10839: 0.003463652533726664
Position 4283: 0.002944518724323464
Position 8944: 0.0027404636921966054
Position 14462: 0.0026524751484675144
Position 6914: 0.002337618166474796
Position 2753: 0.0023179300190984678
Position 3907: 0.001982941797382117
Position 593: 0.0016790330828195454
Position 2346: 0.0016388293842875671
Position 352: 0.0015340816953354258
Position 3522: 0.0014775328755562843
Position 4906: 0.0013978107195918538
Position 969: 0.0013819644449126931
Position 2398: 0.0013143455997358215
Position 900: 0.0012343306696845822
Position 3936: 0.0011276688586264625
Position 5128: 0.0011085856787112069
Position 6795: 0.001102753620267174
Position 826: 0.0010654441426685786
Position 6489: 0.0010509494177238343
Position 4220: 0.0009877300229660833
Position 9790: 0.0009818083529904305
Position 4400: 0.0009583726854730829
Position 9057: 0.0009357943378068088
Position 4155: 0.0008877664455144201
Position 4112: 0.0008372501124034484
Position 1157: 0.0008079258766906783
Position 4084: 0.0007864776800105579
Position 4430: 0.0006808545376784331
Position 4772: 0.0006428125891552025
Position 1439: 0.0005902073010504456
Position 5941: 0.0005636589268317272
Position 1799: 0.0004997640284254797
Position 3126: 0.0004970116010915722
Position 2182: 0.0004920620310175139
Position 7941: 0.00048626916877097067
Position 2680: 0.00045783443380229276
Position 5357: 0.0004545030063382888
Position 1267: 0.000452207847539625
Position 6769: 0.0004417729082902713
Position 492: 0.0004107131909594561
Position 2436: 0.0004021954573087257
Position 1504: 0.0003986794312104725
Position 6464: 0.0003541448717089938
Position 4796: 0.0003452444112147288
Position 1086: 0.00034009667979209806
Position 1261: 0.00032954988440773644
Position 423: 0.00030664593360676094
Position 1700: 0.0002953398470424724
Position 5046: 0.0002915328091761939
Position 6250: 0.00025102193022747825
Position 1335: 0.0002457779995695702
Position 5524: 0.00023889925111761316
Position 793: 0.00023505448949236448
Position 9711: 0.00022080590799010308
Position 4544: 0.00021156635384705818
Position 8008: 0.00018627401505266235
Position 5078: 0.00017585079532611366
Position 4621: 0.0001687345076525487
Position 565: 0.00015822474415316926
Position 4145: 0.0001579201390782355
Position 4912: 0.00013487977625711826
Position 718: 0.00013306782913805434
Position 7076: 0.00012954297925771486
Position 1316: 0.00012813073540535538
Position 813: 0.00012625617976342514
Position 6910: 0.00012527264162682524
Position 2045: 0.00012386503069492918
Position 7131: 0.00012031533399892149
Position 5361: 0.00011767816888211824
Position 6679: 9.94979709548775e-05
Position 709: 9.839884035640286e-05
Position 6214: 9.077952805330088e-05
Position 4406: 8.81703266719917e-05
Position 614: 8.538541711938588e-05
Position 1681: 7.742422890997554e-05
Position 1807: 7.559236384586326e-05
Position 2349: 6.62790493920361e-05
Position 5216: 6.023583815752549e-05
Position 1525: 5.687272858500213e-05
Position 7073: 5.280918022469314e-05
Position 4712: 4.472756243508359e-05
Position 652: 4.058347008254842e-05
Position 722: 3.549122713905938e-05
Position 2009: 3.4428338401664454e-05
Position 4325: 3.215657058592813e-05
Position 3709: 2.6059935063535562e-05
Position 663: 2.5020099287589524e-05
Position 347: 2.4612964906126392e-05
Position 1760: 2.1548479591035157e-05
Position 539: 2.0526146355193287e-05
Position 2466: 1.9694738106421718e-05
Position 432: 1.793870354613847e-05
Position 1021: 1.1276130113255331e-05
Position 1027: 1.0020473419288598e-05
Position 784: 9.550305424780634e-06
Position 530: 9.202337153644188e-06
Position 402: 7.693920475921227e-06
Position 498: 7.364152232846327e-06
Position 1184: 6.168962755652397e-06
Position 2519: 6.013716376976671e-06
Position 797: 5.490648620288054e-06
Position 927: 3.889488387551321e-06
Position 624: 3.56568899492894e-06
Position 3756: 3.044802564097786e-06
Position 437: 2.543078065702735e-06
Position 359: 2.3144600890755113e-06
Position 440: 1.9627373106979893e-06
Position 908: 1.8582068172376742e-06
Position 603: 1.6972532745091891e-06
Position 145: 1.6329543115866131e-06
Position 1356: 1.4443612253392476e-06
Position 405: 9.830260107595777e-07
Position 905: 8.407824038852941e-07
Position 754: 6.943369624309783e-07
Position 758: 5.171949043551792e-07
Position 600: 4.1457313026205453e-07
Position 223: 1.633407546960185e-07
Position 1042: 7.46973909215623e-08
Position 457: 2.3325266545763813e-08
Position 1031: 2.2140295982643263e-08
Position 1348: 1.4571970600023843e-08
Position 461: 1.4328226125351854e-09
Position 500: 1.2672469100816382e-09
Position 78: 2.924475391357485e-10
Position 229: 2.666774430962114e-10
Position 667: 7.27313496489828e-11
Position 362: 6.203862610138593e-11
Position 670: 5.897635836612375e-11
Position 465: 5.041992456617069e-12
Position 473: 1.9226260991614363e-13
