Gene = MLLT11
Position 882: 6.995031918913846e-06
Position 842: 6.513707018069038e-06
Position 1191: 4.365547269582415e-06
Position 4468: 4.145392326311947e-06
Position 1382: 3.611395457936059e-06
Position 209: 3.4439611344297026e-06
Position 1973: 3.062491504881378e-06
Position 615: 2.960795100288362e-06
Position 156: 1.1010823989071859e-06
Position 194: 9.211923716140949e-07
Position 182: 6.280973001087678e-07
Position 139: 3.300066620115212e-07
Position 955: 1.8115012698994195e-07
Position 1005: 1.3519447220556063e-07
Position 420: 2.9812590360980353e-11
Position 397: 2.4886661405254353e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 432: 0.8051861768415058
Position 2612: 0.7130172873260565
Position 4347: 0.2992569084151589
Position 8108: 0.2845155981307688
Position 10128: 0.14624084340044405
Position 1533: 0.1234681840907655
Position 2722: 0.08355757722636216
Position 9342: 0.07867627776582806
Position 3203: 0.0677505581305794
Position 7732: 0.06527958113915118
Position 678: 0.06270476061907913
Position 681: 0.058879706716060194
Position 9460: 0.04098421509988785
Position 1507: 0.040343774364710525
Position 8104: 0.027331781460361453
Position 8441: 0.025845959638824956
Position 5464: 0.02575467243281552
Position 2451: 0.02573881361221845
Position 4306: 0.02260176775082456
Position 7689: 0.02222177438880293
Position 763: 0.020041724887871665
Position 1076: 0.0156241887257406
Position 2095: 0.01119355810141064
Position 6308: 0.010762712940634233
Position 5712: 0.008887977963180848
Position 1610: 0.00865320587883824
Position 5148: 0.008305766625089634
Position 9376: 0.007214882087039526
Position 3128: 0.0066992399961036024
Position 10281: 0.006359139154684992
Position 4625: 0.005752756901834253
Position 9513: 0.005093313141113253
Position 2370: 0.004936053056773374
Position 2629: 0.004563266726193256
Position 8128: 0.004038413699465577
Position 3113: 0.003966125631593261
Position 8268: 0.003885832068476159
Position 4649: 0.0036004932541672213
Position 2540: 0.0035588941727212713
Position 6447: 0.00306237140368496
Position 7570: 0.002935827473555909
Position 4186: 0.00283786615325288
Position 6283: 0.002729409705448399
Position 1689: 0.002439227827606008
Position 10155: 0.002264909312284098
Position 2706: 0.0022317501550672657
Position 10392: 0.0022169163006213696
Position 3183: 0.0021267375410356703
Position 2732: 0.002098120173107594
Position 1741: 0.002071897641026168
Position 6825: 0.0018860783419609405
Position 2859: 0.0017200267189877451
Position 3072: 0.0016800583527644714
Position 269: 0.0015517138223334645
Position 9572: 0.0015445929407701031
Position 6781: 0.00154077467737045
Position 5438: 0.0014133773754427745
Position 924: 0.0013045449603299034
Position 1556: 0.0012586965300095416
Position 8178: 0.00125623706685322
Position 6193: 0.0010813949318497316
Position 5688: 0.0010612072963533704
Position 5176: 0.0009767919785188608
Position 4866: 0.0009600489346445289
Position 7607: 0.0009395192762918432
Position 6951: 0.000928683280113952
Position 7735: 0.0009269261432792029
Position 4033: 0.0009268569849511086
Position 5850: 0.0009246728888593956
Position 2137: 0.0008503341232739519
Position 819: 0.0007824087716358881
Position 10723: 0.0007170003333419577
Position 8918: 0.0007083088513445119
Position 7648: 0.0007057043372164388
Position 2615: 0.0006543026890792974
Position 3568: 0.0006271081868223206
Position 1298: 0.0005985465937665718
Position 2998: 0.0005701727501603804
Position 849: 0.000568629841093085
Position 8481: 0.0004757053786858092
Position 2943: 0.0004625588383446792
Position 2969: 0.0004601018433893831
Position 8421: 0.00045571543855992035
Position 3303: 0.0004433950263273256
Position 7417: 0.00043205418452428097
Position 7148: 0.0004216134010105798
Position 8591: 0.00041448146406336685
Position 770: 0.0004085357883587991
Position 2879: 0.00039773689681017873
Position 1376: 0.0003941644101582353
Position 1621: 0.0003853266909447437
Position 4223: 0.0003637851292995124
Position 531: 0.0003407941935197858
Position 866: 0.0003366160282427445
Position 1792: 0.0003267582427594395
Position 4700: 0.00032543175430157546
Position 266: 0.0003105274289364923
Position 4923: 0.00031036714713557817
Position 4786: 0.0002941123864812358
Position 3367: 0.000275967023187099
Position 6742: 0.0002706308736778945
Position 2567: 0.0002574977274217894
Position 444: 0.00024719281897104205
Position 4313: 0.00024242564242941733
Position 322: 0.00023700821779014728
Position 839: 0.00022801300721455277
Position 4815: 0.0002266436557623582
Position 6998: 0.00020402481215386534
Position 4437: 0.00020227558698829214
Position 834: 0.00018411551633371303
Position 1260: 0.0001827072191922827
Position 1116: 0.0001796939666252768
Position 4238: 0.0001707734538775134
Position 5510: 0.00016773406057931032
Position 6358: 0.00014462254015469166
Position 3431: 0.00014157665510062818
Position 3615: 0.00012920119068713466
Position 4397: 0.00012095303654904557
Position 809: 0.00011497911744100077
Position 5382: 0.00010847828240704161
Position 5281: 9.802283119048031e-05
Position 5598: 9.701963678950053e-05
Position 4202: 8.658544971876776e-05
Position 1165: 7.970761566553204e-05
Position 1100: 7.68420363552161e-05
Position 3709: 7.532407242677904e-05
Position 1113: 7.109785491179003e-05
Position 4417: 6.715848142551287e-05
Position 832: 5.89973273336177e-05
Position 1198: 5.464087033986417e-05
Position 610: 5.372961923010141e-05
Position 793: 5.119081187528554e-05
Position 4264: 5.048983872489857e-05
Position 2890: 4.881396479767557e-05
Position 2455: 4.2868188218705416e-05
Position 3704: 4.236587229949903e-05
Position 685: 3.856667291915789e-05
Position 1626: 2.7857002390770288e-05
Position 1416: 2.6719916972117743e-05
Position 2402: 2.153759261934787e-05
Position 273: 1.0697366218531414e-05
Position 241: 7.749855527340221e-06
Position 539: 6.079404602453546e-06
Position 1206: 5.920604604140124e-06
Position 100: 5.780455119787169e-06
Position 880: 4.028632824557946e-06
Position 1181: 3.5749210452188355e-06
Position 1168: 3.125679483552578e-06
Position 934: 2.1696520684307467e-06
Position 1238: 1.8145593422993256e-06
Position 712: 1.7601259385744425e-06
Position 507: 1.3874267092106228e-06
Position 732: 1.344696130093471e-06
Position 247: 1.2969897634944528e-06
Position 803: 6.84628865768212e-07
Position 727: 6.021783229258015e-07
Position 1542: 5.632480565408105e-07
Position 1811: 4.2474225262332614e-07
Position 605: 4.195903084554381e-07
Position 556: 3.345801944175279e-07
Position 1419: 3.271953058471529e-07
Position 462: 3.111102127633182e-07
Position 514: 2.7309834546376775e-07
Position 249: 2.0547737435326564e-07
Position 223: 2.051989053155848e-07
Position 688: 2.0085307648504449e-07
Position 903: 1.9015630085090106e-07
Position 446: 1.751547795554378e-07
Position 950: 1.649205960624827e-07
Position 567: 1.6009597344186402e-07
Position 215: 1.278046858986079e-07
Position 104: 9.056070582481873e-08
Position 633: 8.74844105585782e-08
Position 2375: 7.538745218102368e-08
Position 117: 5.424753114858366e-08
Position 333: 5.0401349825807166e-08
Position 583: 4.6234419110932325e-08
Position 690: 4.141632725476731e-08
Position 410: 3.4390520359139434e-08
Position 796: 3.264949874749287e-08
Position 144: 3.188676439935652e-08
Position 456: 2.9041636960902573e-08
Position 775: 2.727465016213722e-08
Position 327: 2.657277306703256e-08
Position 357: 2.3880623323319976e-08
Position 637: 2.1987479792375705e-08
Position 646: 2.143376211142897e-08
Position 107: 1.844011744170164e-08
Position 642: 1.757794671976406e-08
Position 650: 1.7068214745220612e-08
Position 378: 1.4462755643794393e-08
Position 385: 1.0390386672677725e-08
Position 114: 7.763958258985832e-09
Position 381: 4.389262435568112e-09
Position 504: 4.194511294031525e-09
Position 615: 2.9977864741845285e-09
Position 569: 2.483346026054558e-09
Position 397: 2.447118799784852e-09
Position 188: 2.3666261473620074e-09
Position 359: 1.9776688722964234e-09
Position 362: 1.8229704290687586e-09
Position 146: 1.5458365221259926e-09
Position 174: 1.366606331127776e-09
Position 126: 1.3221898146099685e-09
Position 576: 9.013403280706996e-10
Position 579: 8.550134807642012e-10
Position 375: 4.822632900865973e-10
Position 391: 4.801006368464142e-10
Position 163: 3.7788829793083593e-10
Position 148: 2.885173922589252e-10
Position 120: 7.272235772348192e-11
Position 182: 3.117915706116763e-11
Position 1178: 2.94961759892549e-11
Position 153: 2.444320803671814e-11
Position 178: 3.5933536048250014e-12
Position 335: 2.6389774747441983e-12
Position 366: 6.117795857568938e-13
Position 343: 2.9078798984545393e-13
Position 364: 1.1925244517363569e-13
Position 588: 5.881832503706894e-14
Position 404: 5.0672416679940306e-14
Position 383: 4.497467951041751e-14
Position 372: 3.213076986342048e-14
Position 352: 2.337319343717483e-14
Position 402: 1.887516721682365e-15
