Gene = SAXO1
Position 3505: 0.0010830407529779777
Position 3995: 0.0010763507689421311
Position 8697: 0.0010350385872727687
Position 8864: 0.0009263807398667493
Position 11452: 0.0008936769037217893
Position 6206: 0.0008910803183078172
Position 11107: 0.000874460895920627
Position 8098: 0.0008587646909271489
Position 10942: 0.0008360613585434457
Position 599: 0.0008308652702444942
Position 405: 0.0008280417139286517
Position 833: 0.0007863289446418479
Position 5057: 0.0007702142392284076
Position 4436: 0.0007561035730419802
Position 4327: 0.0007146251685202918
Position 9512: 0.0006909324984781453
Position 7636: 0.0006866689840355515
Position 962: 0.0006758931742020975
Position 4815: 0.0006682738874301133
Position 10381: 0.000636656225946769
Position 1375: 0.0006282364267113721
Position 4250: 0.0006210859379802554
Position 2956: 0.0006191518949928544
Position 222: 0.0006189242227262734
Position 3097: 0.0005699187615646487
Position 164: 0.0005635686953134059
Position 4756: 0.0005517626389719276
Position 5755: 0.0005444097529418526
Position 9869: 0.0005411385628705811
Position 4379: 0.0005168224735857999
Position 9724: 0.0005131161510266274
Position 5175: 0.0005044789889465061
Position 3156: 0.0004677860015899812
Position 9572: 0.0003987732232763156
Position 719: 0.00039449831851877203
Position 3062: 0.00036063847154695533
Position 5535: 0.00030043071740420914
Position 1434: 0.0002983958865581194
Position 5784: 0.0002922333022540447
Position 2649: 0.0002914519913417522
Position 447: 0.00029010267565496745
Position 3725: 0.00028242586051986505
Position 6056: 0.0002788102246632482
Position 2646: 0.00025400635335433834
Position 1960: 0.00025255871117167673
Position 8033: 0.0002460919824164076
Position 3685: 0.00023635649532830256
Position 4462: 0.00023139478934541856
Position 5101: 0.00020215716230421858
Position 4072: 0.00019470357229476408
Position 5493: 0.0001873924068520711
Position 5470: 0.00018149212080342057
Position 7467: 0.00017710678907220163
Position 2503: 0.00017694566638344554
Position 7577: 0.000176404496960379
Position 9697: 0.00017286924781588858
Position 2385: 0.00017109312669543977
Position 7248: 0.0001370886110786485
Position 3576: 0.00013654368198445685
Position 1654: 0.00013083311591406506
Position 492: 0.00012119684533988015
Position 1222: 0.000112663431813286
Position 207: 0.00011239114320077286
Position 549: 0.00010005939414974917
Position 5024: 9.995928162077294e-05
Position 2150: 9.643543149407504e-05
Position 5152: 9.325406864624174e-05
Position 1319: 8.866498343920231e-05
Position 6478: 8.593129724616521e-05
Position 8237: 8.372180288341213e-05
Position 466: 8.323070437185591e-05
Position 604: 8.174581450874171e-05
Position 5292: 7.460812459497109e-05
Position 1845: 7.040563972691158e-05
Position 5705: 7.032751705149533e-05
Position 578: 6.985144064783061e-05
Position 2088: 6.962023923497742e-05
Position 1282: 6.146098353301356e-05
Position 1459: 5.917951607628435e-05
Position 1243: 5.498096415726903e-05
Position 1480: 5.1540305703946354e-05
Position 6635: 5.094090815954008e-05
Position 3201: 5.026578298700268e-05
Position 1630: 4.566785222356004e-05
Position 1634: 4.1973754458063406e-05
Position 4082: 4.076149168195305e-05
Position 669: 3.410457111896956e-05
Position 203: 3.182855682273811e-05
Position 541: 3.047826621379969e-05
Position 1820: 2.73970193722301e-05
Position 261: 2.572819324353232e-05
Position 739: 2.173457845874783e-05
Position 7432: 2.0649155820254474e-05
Position 4839: 2.0522029656406397e-05
Position 2005: 2.027602720165922e-05
Position 235: 1.9818097833908966e-05
Position 1385: 1.8917162671209387e-05
Position 1872: 1.757694753156484e-05
Position 2583: 1.0934332926087842e-05
Position 2153: 1.0893434856513642e-05
Position 3837: 1.077801389715448e-05
Position 1279: 1.0767892540005031e-05
Position 1793: 1.052912982737249e-05
Position 1790: 1.039399230325537e-05
Position 2675: 1.0244612351973634e-05
Position 744: 8.940474740250403e-06
Position 2173: 8.695285480436427e-06
Position 1297: 8.027034844088828e-06
Position 916: 7.060260533537183e-06
Position 1604: 6.804262780798326e-06
Position 285: 5.995014617763487e-06
Position 157: 5.953059242339555e-06
Position 134: 5.7038508938603316e-06
Position 269: 5.557257617707307e-06
Position 114: 4.6376781586814366e-06
Position 251: 4.183753021092783e-06
Position 783: 1.2751085625740112e-06
Position 675: 1.0288580616082146e-06
Position 649: 7.071078183308075e-07
Position 393: 6.580117779775464e-07
Position 1886: 5.246489725702158e-07
Position 103: 5.18427534002581e-07
Position 177: 4.578968259868963e-07
Position 873: 4.4747674972153225e-07
Position 640: 3.275418314180555e-07
Position 1041: 2.741653918296263e-07
Position 1404: 2.557327529106994e-07
Position 1122: 2.3708548961250637e-07
Position 608: 1.6232038321756843e-07
Position 792: 1.5419993999028756e-07
Position 721: 9.787780245527148e-08
Position 225: 9.28197320570806e-08
Position 383: 8.71527326994974e-08
Position 723: 7.516313915818856e-08
Position 121: 7.498109008225284e-08
Position 6323: 7.432596818653946e-08
Position 365: 6.458086303206396e-08
Position 291: 5.795896006735132e-08
Position 697: 5.1759719195818375e-08
Position 741: 4.742576275813422e-08
Position 322: 3.3252406502329716e-08
Position 336: 2.3291214483151896e-08
Position 750: 1.8789709254113806e-08
Position 552: 1.8673121299929887e-08
Position 878: 1.4343316198538391e-08
Position 186: 1.415321403778733e-08
Position 106: 7.392698118495441e-09
Position 619: 5.906322769389131e-09
Position 92: 3.953828430838063e-09
Position 342: 3.3987154743158594e-09
Position 912: 3.242278101572922e-09
Position 757: 3.0082213699877076e-09
Position 964: 2.992075349745943e-09
Position 614: 2.5887996255792604e-09
Position 1176: 2.4470856082992416e-09
Position 1030: 2.3253372892474144e-09
Position 1169: 2.101441535205928e-09
Position 378: 8.439761487206876e-10
Position 622: 5.68948565454404e-10
Position 1027: 5.257490764761269e-10
Position 1020: 4.982813867548415e-10
Position 626: 3.841885233783721e-10
Position 374: 5.676391352611807e-11
