Gene = FNDC7
Position 601: 2.3740278104176697e-08
Position 1710: 2.1670114812673044e-08
Position 1459: 1.6853636146269653e-08
Position 145: 5.822902173144411e-09
Position 450: 4.719979610378942e-09
Position 1446: 2.742923051818673e-09
Position 385: 2.1974829658665056e-09
Position 148: 1.2813340675224231e-09
Position 443: 1.263364889661153e-09
Position 292: 1.0080047242944628e-09
Position 389: 6.857893354535311e-10
Position 1642: 4.866118058220571e-10
Position 1448: 4.553788796517814e-10
Position 969: 8.933393543717962e-12
Position 609: 5.328433471277086e-12
