Gene = HMMR
Position 635: 5.80554823250825e-09
Position 105: 2.1574207207639874e-09
Position 137: 9.023604540233942e-10
Position 343: 2.448094640497607e-11
Position 384: 6.197794679892051e-12
Position 558: 1.230921346832507e-14
Position 432: 5.2341138732648994e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 22717: 0.9932480268434736
Position 3305: 0.9741263136658355
Position 29839: 0.8660212972591546
Position 18133: 0.8167533617259664
Position 22469: 0.725301797861949
Position 22091: 0.7232000915456825
Position 30561: 0.6445871170582468
Position 10634: 0.6269337686916628
Position 12628: 0.5975665755624052
Position 12828: 0.5965864439142651
Position 10795: 0.5145760627774352
Position 10812: 0.42077873070770827
Position 4172: 0.41206653010712996
Position 9090: 0.3534095001879815
Position 9108: 0.28692706947363933
Position 15372: 0.2854312884849034
Position 13506: 0.2719541493711328
Position 22563: 0.2588047167919006
Position 14907: 0.24410151902018454
Position 7150: 0.2416785488241807
Position 10595: 0.19506259071154464
Position 23518: 0.18888489549288956
Position 14852: 0.1868763249620583
Position 4122: 0.17023455742790863
Position 18194: 0.16398782361671368
Position 28985: 0.1435313796945409
Position 30447: 0.14335274776436957
Position 25431: 0.1392847486989501
Position 24639: 0.10922852157190074
Position 30854: 0.09903315587282678
Position 7913: 0.07187348281629932
Position 12639: 0.06101379714670996
Position 28820: 0.05974360644122957
Position 18449: 0.05333343326586661
Position 14666: 0.05239013203683076
Position 30528: 0.050816059865634734
Position 13480: 0.04402501558519456
Position 1337: 0.04257965924831592
Position 10592: 0.042092282744200446
Position 12795: 0.03952943626025312
Position 15024: 0.036225712475543306
Position 13509: 0.03460091574570478
Position 22152: 0.034130473096410374
Position 7282: 0.027570095769796483
Position 6997: 0.02621049171982394
Position 7041: 0.02559887690867871
Position 12188: 0.02143289018365122
Position 7153: 0.02048987325303301
Position 12839: 0.020214824169273515
Position 1298: 0.017818738163640293
Position 30348: 0.017367974600457314
Position 4223: 0.01571546856857549
Position 7873: 0.015438657723945919
Position 7130: 0.015085541722192132
Position 18083: 0.014523632718524934
Position 9369: 0.014073468093802837
Position 17834: 0.0133013223629893
Position 19274: 0.012778947948179601
Position 6598: 0.01261245266055443
Position 19510: 0.011995157811844437
Position 7024: 0.010766404569025464
Position 3323: 0.010634374396795807
Position 14544: 0.010295275843185847
Position 31156: 0.010219583312697006
Position 24591: 0.010055409157250355
Position 4424: 0.010035951951179655
Position 30058: 0.00986894142756562
Position 3765: 0.009485065267231824
Position 15457: 0.008656960719593607
Position 8000: 0.008521628154057772
Position 4450: 0.008458858371025543
Position 14812: 0.008279309056849149
Position 11064: 0.008246153591203705
Position 13554: 0.00820146879230467
Position 11517: 0.008189986470057238
Position 11543: 0.008142215618113244
Position 12403: 0.008110424771775362
Position 18313: 0.007809701111446356
Position 30211: 0.007482591008466629
Position 25507: 0.006625350995745526
Position 13595: 0.00657400287087762
Position 10655: 0.006462205087742265
Position 12072: 0.006403519596144352
Position 9057: 0.006304893645803199
Position 24466: 0.005784558542748365
Position 1236: 0.005713504838549328
Position 11038: 0.005465373097002242
Position 12229: 0.00537829487266078
Position 11970: 0.005334557976017258
Position 12809: 0.005182505488375694
Position 25404: 0.005158351614531349
Position 9739: 0.004970000893375717
Position 12597: 0.004814871579122213
Position 419: 0.004537413119659239
Position 9790: 0.00449330753634811
Position 31080: 0.004436682995766606
Position 25368: 0.004217766087015571
Position 30121: 0.004171571281794139
Position 13280: 0.004052058221031755
Position 23444: 0.0038626395473314733
Position 19183: 0.0036684395935826066
Position 28248: 0.0031426066595048167
Position 3794: 0.003070479828875007
Position 824: 0.003062603972714045
Position 30322: 0.0030122588439178135
Position 6316: 0.0026441719154725956
Position 3547: 0.0025477509014159776
Position 30118: 0.0024983764010156288
Position 4202: 0.0024970531590831338
Position 3661: 0.002376225151401157
Position 31293: 0.0023428945048005216
Position 29469: 0.002339063302616562
Position 12672: 0.002283908664847249
Position 9123: 0.002283257707663914
Position 22882: 0.002258104562283107
Position 3347: 0.002245244702803177
Position 13929: 0.0021228173995242205
Position 19238: 0.002084433064623986
Position 25310: 0.001995941590506476
Position 14697: 0.0019820232634035614
Position 24746: 0.0019289458050138978
Position 23632: 0.0018357804657293802
Position 16604: 0.001689490009536103
Position 29515: 0.0016870660595209677
Position 31237: 0.0016772590862569397
Position 22934: 0.0016733978343054714
Position 31138: 0.0016553329753022116
Position 6095: 0.0016208803919972093
Position 30473: 0.00153586677070973
Position 25349: 0.0015274168483600124
Position 3834: 0.0015051007732502157
Position 6687: 0.0014619638457888731
Position 2899: 0.0014432211594674282
Position 15338: 0.0014115637959861227
Position 6980: 0.0013596595595343145
Position 10741: 0.001302133758786199
Position 14005: 0.00128486312553589
Position 23543: 0.0012484604032004848
Position 1275: 0.0012421377778365336
Position 3739: 0.001220597082737765
Position 2943: 0.0012118143433847521
Position 29324: 0.0012082813127266422
Position 13574: 0.0012082242848763989
Position 23008: 0.0012045160729431505
Position 3506: 0.0011788165428099028
Position 4227: 0.0011565231543432834
Position 25021: 0.0011518233058861866
Position 2028: 0.0010679708669989727
Position 30921: 0.0010647212571908114
Position 7325: 0.0010599982118542923
Position 14950: 0.0010469070448797444
Position 3629: 0.0009633469965961174
Position 13339: 0.0009465490827774274
Position 11519: 0.0008900380778748588
Position 31333: 0.0008503431832300977
Position 24415: 0.0008300616030815627
Position 24977: 0.000827216518993399
Position 7320: 0.0008263057320393034
Position 10658: 0.0008262031817265606
Position 13977: 0.0008244162135180722
Position 6289: 0.000823920839561317
Position 6271: 0.0008055875460856253
Position 4551: 0.0007757751486889263
Position 28440: 0.000755969309338952
Position 29667: 0.000753591237296719
Position 7334: 0.0007278251249028983
Position 307: 0.000694510283553523
Position 30411: 0.0006696303789132277
Position 3595: 0.0006686482185023023
Position 23576: 0.0006620679170789632
Position 12084: 0.0006610529147558439
Position 157: 0.00066079726184121
Position 6544: 0.0006592812777501991
Position 26161: 0.0006554571723136314
Position 3952: 0.0006489173666803877
Position 3257: 0.0006375704857275818
Position 337: 0.0006368602700640904
Position 24237: 0.000622909780528617
Position 6921: 0.0005837782594805417
Position 26872: 0.0005661418380327144
Position 11903: 0.0005618470400526938
Position 802: 0.0005582706952581889
Position 9335: 0.0005276972586758609
Position 23528: 0.000515906753713157
Position 10518: 0.0005029785221130567
Position 1543: 0.0004999848995742708
Position 5820: 0.0004888960246629213
Position 644: 0.0004880789913072874
Position 249: 0.00047862663394300086
Position 769: 0.00047838042143924297
Position 30235: 0.0004725272144561633
Position 27278: 0.0004655528315073548
Position 5987: 0.00043037371384468297
Position 22857: 0.0003875548564972358
Position 22722: 0.0003783273139113313
Position 3828: 0.0003675093264876182
Position 28014: 0.0003672959884189283
Position 1928: 0.0003560385140312074
Position 996: 0.0003353693695483115
Position 73: 0.00032032483996893835
Position 12547: 0.00031685507393542544
Position 5849: 0.00031282415316214146
Position 1454: 0.0003114305995495341
Position 6733: 0.0003110868915404224
Position 3775: 0.0003059750840486465
Position 9823: 0.00030236549050562545
Position 9704: 0.00030174947631770395
Position 365: 0.00030001557572740747
Position 10492: 0.0002967197097333772
Position 9128: 0.0002924304986030591
Position 355: 0.00029077663917085423
Position 6622: 0.00029060493854822
Position 4512: 0.0002890678393913676
Position 18698: 0.0002851093011960298
Position 25122: 0.00028443429861520745
Position 13522: 0.00027472853979055483
Position 6859: 0.0002611689633351233
Position 23788: 0.0002596026183806734
Position 11590: 0.00025568822605989233
Position 20247: 0.0002543976603748439
Position 1204: 0.0002526522791045001
Position 2827: 0.00024761616926632723
Position 9717: 0.00024645092731352854
Position 27642: 0.0002462318423427718
Position 94: 0.00024164393094326263
Position 23205: 0.0002357446705253195
Position 7299: 0.00023433711275134463
Position 23845: 0.0002277229340992395
Position 11646: 0.00022156472869929242
Position 11104: 0.00021790403997053428
Position 30744: 0.00021711354961309254
Position 18840: 0.00020844206836407236
Position 24347: 0.00020244955070023102
Position 2698: 0.00019616868072125766
Position 26707: 0.0001916569357118225
Position 840: 0.00017922297410982943
Position 1776: 0.00017468568475172182
Position 26252: 0.00017260468846226357
Position 13577: 0.00016697699258185739
Position 8951: 0.0001631743124294398
Position 4394: 0.00015440690540099883
Position 11013: 0.0001526654946749816
Position 21410: 0.00015082096856702148
Position 6244: 0.0001506302481420161
Position 3487: 0.00015044984054115993
Position 443: 0.00014291480347906977
Position 7220: 0.00014020699755817732
Position 4599: 0.00013550660780231672
Position 2665: 0.00013405765813210706
Position 30354: 0.0001340282231663111
Position 19826: 0.0001328539024238292
Position 28108: 0.0001317019918113521
Position 3143: 0.00012747350415411512
Position 9589: 0.00011956147361230206
Position 10415: 0.00011618471713584635
Position 25693: 0.00011266695519458916
Position 2543: 0.00011244583770597612
Position 269: 0.00010879030148112348
Position 4030: 0.00010368966270453708
Position 12201: 0.00010343453553054646
Position 26583: 0.0001034098750951176
Position 25741: 9.927624652468125e-05
Position 11937: 9.86112602869194e-05
Position 1162: 9.65467113774646e-05
Position 28714: 9.56842040795213e-05
Position 2843: 9.5507961336184e-05
Position 285: 9.493085826897815e-05
Position 23488: 9.197632510867794e-05
Position 2982: 9.172849924165565e-05
Position 3350: 8.594710599434452e-05
Position 3510: 8.594502008672658e-05
Position 900: 8.444260583525223e-05
Position 24817: 8.238430025005946e-05
Position 25606: 8.186870009143648e-05
Position 935: 8.018505901799529e-05
Position 1982: 7.973918839898646e-05
Position 6342: 7.64899637491992e-05
Position 2462: 7.456537912649046e-05
Position 649: 7.231258283054019e-05
Position 11763: 7.108579799390305e-05
Position 2520: 7.074538968193841e-05
Position 3084: 6.759262820958606e-05
Position 4327: 6.660246450802636e-05
Position 2338: 6.462581690316107e-05
Position 7361: 6.115277963282709e-05
Position 14033: 6.087879076058841e-05
Position 13221: 6.050969332987727e-05
Position 1130: 6.0199451318305005e-05
Position 22911: 5.919391800034857e-05
Position 1114: 5.8896569935246424e-05
Position 27324: 5.6402265457237456e-05
Position 3671: 5.4540313527565925e-05
Position 7824: 5.388384453455586e-05
Position 2569: 5.386972559656319e-05
Position 5968: 5.280298409896765e-05
Position 27229: 5.2125458327671964e-05
Position 3999: 4.9136695933017335e-05
Position 10190: 4.851544013324325e-05
Position 12057: 4.8434805304297894e-05
Position 23237: 4.8327583399542515e-05
Position 1303: 4.817648455788436e-05
Position 27192: 4.7384736338574836e-05
Position 24933: 4.518500004724074e-05
Position 951: 4.2496793187984594e-05
Position 6559: 4.1465171053555154e-05
Position 11709: 4.1397166104616203e-05
Position 5033: 4.0728625185694664e-05
Position 384: 3.7966876357758594e-05
Position 11834: 3.79025215649513e-05
Position 1120: 3.717480263579527e-05
Position 1498: 3.56901651982411e-05
Position 3857: 3.5446174312203546e-05
Position 21704: 3.384280290808679e-05
Position 2500: 3.3783604897876626e-05
Position 23468: 3.360413389106327e-05
Position 3478: 3.065325918032905e-05
Position 7635: 2.840952268205602e-05
Position 25775: 2.7299892677935827e-05
Position 6124: 2.6481008842947973e-05
Position 1168: 2.5201523144715906e-05
Position 23551: 2.37872358813785e-05
Position 1860: 2.3658713447768202e-05
Position 3376: 2.3377496151250743e-05
Position 22746: 2.3281483523346737e-05
Position 121: 2.204859365703073e-05
Position 1140: 2.088622122104434e-05
Position 1463: 1.9859020415227486e-05
Position 865: 1.9621470469108994e-05
Position 24534: 1.94664404748313e-05
Position 105: 1.9031728069083515e-05
Position 23093: 1.898914760787681e-05
Position 1216: 1.853180471552839e-05
Position 392: 1.5410755088352084e-05
Position 3023: 1.5222322690577358e-05
Position 1349: 1.4593992408812565e-05
Position 22945: 1.4480496835918522e-05
Position 4035: 1.3885263979692169e-05
Position 3559: 1.3726388941627586e-05
Position 272: 1.3689352125408542e-05
Position 3554: 1.2826728857722373e-05
Position 13528: 1.2821332158564157e-05
Position 1656: 1.2431823656909173e-05
Position 1373: 1.2253372944232873e-05
Position 23581: 1.199517267500249e-05
Position 23212: 1.1486851471110982e-05
Position 3913: 1.1281891734106128e-05
Position 711: 1.0446740556053275e-05
Position 4879: 1.0302515966561694e-05
Position 18727: 1.0237058681120874e-05
Position 23540: 9.79018797490502e-06
Position 111: 9.7573466149985e-06
Position 20277: 9.593776535132911e-06
Position 3118: 9.50811104952032e-06
Position 6803: 9.366482128521522e-06
Position 5095: 8.727798705127621e-06
Position 2615: 8.39458441549312e-06
Position 24387: 7.980809117908278e-06
Position 22958: 7.979356564366541e-06
Position 3680: 7.97818738215165e-06
Position 23279: 7.8198602363549e-06
Position 6107: 7.5118873257304224e-06
Position 11973: 7.488099835031281e-06
Position 3997: 7.420041574544097e-06
Position 1550: 7.318583612515866e-06
Position 264: 7.17560602203097e-06
Position 3199: 7.140065597249302e-06
Position 4804: 7.0133989288579884e-06
Position 5061: 6.510439482606536e-06
Position 679: 6.230890202049228e-06
Position 5075: 5.940406493788904e-06
Position 3196: 5.754910051685409e-06
Position 652: 5.081657560211295e-06
Position 5872: 4.88797089779369e-06
Position 604: 4.858718189836588e-06
Position 742: 4.125419707945273e-06
Position 3365: 3.7963087262491493e-06
Position 4402: 3.6185280085201927e-06
Position 463: 3.492704035474364e-06
Position 1013: 3.352355689289627e-06
Position 374: 3.1608727189100327e-06
Position 22743: 2.657623312125193e-06
Position 23103: 2.5034182698004416e-06
Position 3274: 2.0034369481632e-06
Position 3744: 1.5176518277631294e-06
Position 4252: 1.0613181985846925e-06
Position 12021: 7.271863338406609e-07
Position 11178: 3.9535133280766436e-07
Position 4828: 2.3360723965883557e-07
Position 808: 1.4034651364212044e-07
Position 3993: 1.2762191676126754e-07
Position 3959: 1.1231578510862362e-07
Position 4274: 1.1131047049714598e-07
Position 723: 1.0944735576058154e-07
Position 607: 8.87787332569963e-08
Position 513: 8.392466118270729e-08
Position 24680: 8.365550804601614e-08
Position 905: 5.5063479929981764e-08
Position 4616: 5.320874647431205e-08
Position 4621: 5.2738139468962445e-08
Position 466: 4.865010692463018e-08
Position 130: 4.6154296841374495e-08
Position 4605: 4.160946848878254e-08
Position 558: 3.436548280600984e-08
Position 102: 2.8652520087046543e-08
Position 497: 2.4552624841161418e-08
Position 912: 2.0944110032934203e-08
Position 646: 1.9553314080458946e-08
Position 1088: 1.7540111774982835e-08
Position 611: 1.3135435325243267e-08
Position 2743: 1.1303273596634182e-08
Position 77: 1.0970694061040172e-08
Position 23653: 9.807455684701362e-09
Position 197: 8.465804379918803e-09
Position 275: 7.384352242872429e-09
Position 922: 5.857066489730836e-09
Position 616: 4.188682192941288e-09
Position 1143: 3.3704717252609796e-09
Position 1017: 2.8166495096381787e-09
Position 1502: 2.6258958071100476e-09
Position 1611: 1.440297844082551e-09
Position 1599: 1.1495626789491016e-09
Position 625: 1.053094018587803e-09
Position 1136: 6.937738204024093e-10
Position 1307: 6.931976538008466e-10
Position 1342: 6.68627870856946e-10
Position 1092: 4.3241040132135023e-10
Position 4565: 3.908941323073466e-10
Position 536: 2.419278785533387e-10
Position 1222: 2.3557819471387316e-10
Position 1351: 1.1998808886865328e-10
Position 454: 1.1103188291678907e-10
Position 487: 7.707021302079551e-11
Position 519: 4.42108482703194e-11
Position 221: 1.2045317026106921e-11
Position 473: 1.0646155523130975e-11
Position 205: 1.0161672782672107e-12
Position 207: 6.815400082915354e-14
