Gene = LACTBL1
Position 2396: 0.0007245912183564271
Position 823: 0.0007226408057392233
Position 3545: 0.000705294112994983
Position 730: 0.000685152095612849
Position 1445: 0.0006397836146545258
Position 4034: 0.0006363681422886729
Position 8395: 0.0006324959370238775
Position 8313: 0.0006209086711639117
Position 8594: 0.0006118442754976037
Position 9443: 0.0006110683642498935
Position 931: 0.0006017103913008707
Position 2837: 0.0005494624710899058
Position 763: 0.0005399777418572331
Position 4723: 0.000529983778093151
Position 3549: 0.0005262230487688203
Position 1939: 0.0005223642173485349
Position 1264: 0.0005146498472082383
Position 8571: 0.0004926728951029152
Position 6987: 0.00046794429581258626
Position 9277: 0.00045295036603099624
Position 10598: 0.0004511038509232946
Position 2136: 0.00044162392221673514
Position 10308: 0.0004387409010876255
Position 1464: 0.00042631766482796764
Position 1724: 0.00041202289230482807
Position 869: 0.0004006179588962541
Position 1135: 0.00039334004202244493
Position 5247: 0.00038018328763861304
Position 535: 0.00037888693652721737
Position 2141: 0.00036545769432879007
Position 3500: 0.00035899880417893115
Position 7258: 0.0003530714067263868
Position 777: 0.0003450034819753484
Position 5902: 0.00031851765543085655
Position 508: 0.0003162887603803786
Position 11377: 0.0002989110061321361
Position 7556: 0.0002747373346007938
Position 10756: 0.00027137423244524524
Position 10969: 0.00026926412039562334
Position 10141: 0.00025864457210032267
Position 3468: 0.000250693067501462
Position 3864: 0.0002486321151933417
Position 8384: 0.0002436333860927452
Position 6804: 0.0002406826613704287
Position 10495: 0.0002261936155525939
Position 9653: 0.00022226017464909413
Position 957: 0.00021804644281358642
Position 405: 0.00021453437815834134
Position 1045: 0.00021305868420665793
Position 597: 0.00020766418026614864
Position 438: 0.00020336788695604334
Position 2393: 0.00018474349527311228
Position 10645: 0.00017976182071540486
Position 7973: 0.0001793409509403623
Position 12163: 0.00017214592272470213
Position 1319: 0.0001705964365806272
Position 189: 0.0001704945613490503
Position 3680: 0.00016635007015086754
Position 3326: 0.00016029188155126505
Position 8330: 0.00015743593889238676
Position 5712: 0.00015336213649486095
Position 10117: 0.00014889614651293208
Position 319: 0.0001409450055147221
Position 292: 0.0001394602481408403
Position 9985: 0.00013920849624450866
Position 548: 0.00013844379379289104
Position 9964: 0.00013657632840780568
Position 3892: 0.0001363902944612882
Position 11575: 0.00013310974396423304
Position 2559: 0.00013294192401975863
Position 11980: 0.00012832833819583167
Position 6091: 0.00012812213101581616
Position 6855: 0.0001240641369287197
Position 3886: 0.00012188018149521272
Position 1967: 0.00011860874716950877
Position 1820: 0.00011647958306098833
Position 2180: 0.00011549751833418395
Position 11545: 0.00011431440593780991
Position 8616: 0.00011393247169791382
Position 9667: 0.00011161227461977011
Position 1317: 0.00010608482704887925
Position 10501: 0.00010376357764089855
Position 5757: 0.00010019621676130616
Position 8697: 9.696667717553751e-05
Position 5259: 9.60365437544364e-05
Position 11261: 9.594731486824675e-05
Position 891: 9.181190162171286e-05
Position 2138: 9.06959942129142e-05
Position 199: 9.032012822903332e-05
Position 944: 8.962445332492783e-05
Position 386: 8.960348943293598e-05
Position 8029: 8.517197130555004e-05
Position 6011: 8.50988637866841e-05
Position 451: 7.873792711698796e-05
Position 5662: 7.689137434238059e-05
Position 745: 7.378627536776084e-05
Position 7958: 7.294607809778372e-05
Position 698: 7.126137797855363e-05
Position 9006: 6.782168108327631e-05
Position 11202: 6.771091701103018e-05
Position 1313: 6.648199231943874e-05
Position 1458: 6.329705826556722e-05
Position 3646: 6.326479827535745e-05
Position 1651: 6.0540997198805375e-05
Position 4131: 5.913232903501252e-05
Position 9138: 5.548741686556392e-05
Position 10087: 5.3505310747293284e-05
Position 12053: 5.186676930926826e-05
Position 9832: 5.0734677605253916e-05
Position 9740: 4.8444069266112484e-05
Position 2778: 4.793265569919774e-05
Position 2296: 4.678969697749882e-05
Position 1270: 4.597522022831028e-05
Position 3137: 4.424831352666266e-05
Position 7844: 4.39562345257508e-05
Position 1919: 4.291419638768027e-05
Position 1549: 3.806308801902859e-05
Position 519: 3.774779319625596e-05
Position 1506: 3.7026433134224756e-05
Position 2890: 3.5933963401589e-05
Position 428: 3.565654844550649e-05
Position 5732: 3.494932359224465e-05
Position 4264: 3.486408151796303e-05
Position 1545: 3.445393453704799e-05
Position 468: 3.287234191297142e-05
Position 1633: 3.2440026829333664e-05
Position 1655: 3.221574682657218e-05
Position 8107: 3.203651356897187e-05
Position 1203: 3.166646549034692e-05
Position 1371: 2.9182950988339484e-05
Position 184: 2.852874345935829e-05
Position 2653: 2.6969828489181856e-05
Position 2886: 2.6146944462369806e-05
Position 1551: 2.599824869959979e-05
Position 2433: 2.5068145930559186e-05
Position 1849: 2.2781302790941555e-05
Position 2649: 2.2516424321025645e-05
Position 300: 2.2116222500835142e-05
Position 2035: 2.136112192576241e-05
Position 1383: 2.1130458102086527e-05
Position 9889: 2.038909782979314e-05
Position 2555: 1.9935957054786595e-05
Position 1402: 1.8336364811558104e-05
Position 8916: 1.781173537666749e-05
Position 465: 1.6948014648803527e-05
Position 459: 1.645747227489222e-05
Position 1152: 1.6137462256902618e-05
Position 5049: 1.4801554743676513e-05
Position 1291: 1.4137069006864429e-05
Position 150: 1.392899241087101e-05
Position 2219: 1.3742633140004038e-05
Position 329: 1.3347183997886945e-05
Position 1689: 1.2903588996652734e-05
Position 136: 1.2113536794693027e-05
Position 1001: 1.158325256141714e-05
Position 1287: 9.417015630230803e-06
Position 1471: 9.096537586112347e-06
Position 10412: 8.752719219017225e-06
Position 6247: 8.519013846778232e-06
Position 576: 8.348471822791317e-06
Position 996: 7.391690817579727e-06
Position 5396: 7.1918035530823985e-06
Position 783: 6.9367488509399634e-06
Position 1824: 6.003667026208039e-06
Position 1629: 5.980777197618935e-06
Position 1156: 5.963652977779329e-06
Position 263: 5.621230467996869e-06
Position 1175: 5.223720183257607e-06
Position 964: 4.485066489005812e-06
Position 393: 4.046418367905491e-06
Position 10370: 3.9648839747320444e-06
Position 10436: 3.894528985125156e-06
Position 1184: 3.0686521220069246e-06
Position 1676: 3.021943692421892e-06
Position 5118: 2.9292736107608387e-06
Position 1903: 2.63699431213859e-06
Position 1852: 2.1979634926296187e-06
Position 973: 2.0693077245345526e-06
Position 10001: 2.00299989925873e-06
Position 156: 1.989398186874384e-06
Position 1069: 1.9239137753215155e-06
Position 1281: 1.4992179382298255e-06
Position 1782: 1.465542932606841e-06
Position 1974: 1.2357069077360905e-06
Position 3509: 1.076449346302572e-06
Position 10149: 1.0752799289550364e-06
Position 9967: 9.939552159708838e-07
Position 1779: 9.821495619753804e-07
Position 990: 9.620683427181594e-07
Position 333: 8.98841239783006e-07
Position 579: 8.086850851126943e-07
Position 5065: 7.507061895802741e-07
Position 1738: 7.209466722868708e-07
Position 6727: 6.526197428030107e-07
Position 2437: 4.464400585761009e-07
Position 6156: 4.1720572564228086e-07
Position 522: 3.5069973916462296e-07
Position 10474: 3.2415764285114496e-07
Position 6831: 3.048703381777352e-07
Position 2286: 2.980292449845552e-07
Position 162: 2.975776078202019e-07
Position 5546: 2.876259384218579e-07
Position 10324: 2.775316466189835e-07
Position 165: 2.56109962297566e-07
Position 1170: 1.1489327425948498e-07
Position 2439: 1.0252778923546746e-07
Position 9695: 6.783274124318085e-08
Position 1086: 6.553643592770622e-08
Position 9600: 3.4245875811341855e-08
Position 2479: 1.7982894087785084e-08
Position 335: 1.5391549415966672e-08
Position 684: 9.560761933776897e-09
Position 3428: 7.074394939101649e-09
Position 484: 5.825707456646589e-09
Position 2569: 5.2510602315791985e-09
Position 2231: 4.850202085288962e-09
Position 626: 4.255962188399605e-09
Position 1485: 4.193025070805185e-09
Position 787: 3.9873309296029015e-09
Position 2450: 3.759666237197911e-09
Position 621: 3.630883441892606e-09
Position 141: 3.3155289375004627e-09
Position 2521: 3.1192086564530473e-09
Position 1477: 3.061975807101724e-09
Position 1057: 2.414563408954489e-09
Position 476: 1.978264942378552e-09
Position 2527: 1.1943611528345994e-09
Position 2589: 1.0554236031328756e-09
Position 631: 7.694669047631548e-10
Position 1108: 4.879039705753731e-10
Position 2481: 3.9855693921638134e-10
Position 2247: 3.448025631348783e-10
Position 2485: 2.2956595642224945e-10
Position 638: 1.0656041055100324e-10
Position 110: 2.6404816954839548e-12
Position 84: 9.157664718422893e-16
