Gene = HYI
Position 2029: 0.013415398297143348
Position 984: 0.011957338504072051
Position 2914: 0.011362994466342213
Position 2680: 0.010958980054129085
Position 2289: 0.0097636115513786
Position 1276: 0.008567384062065832
Position 1554: 0.008352046841935717
Position 2917: 0.007870124390558446
Position 2887: 0.006491929747600336
Position 942: 0.006058633285995764
Position 1978: 0.005976418368515306
Position 2972: 0.00594411747259616
Position 1501: 0.0055079696445818945
Position 2723: 0.005502440790416923
Position 2818: 0.004811021482976012
Position 2397: 0.0046554229883978915
Position 2256: 0.0027204811219726874
Position 2464: 0.002679829654079972
Position 2158: 0.002611011223411937
Position 1999: 0.0024748586680439287
Position 1911: 0.002313350951671162
Position 1942: 0.0021395904196355327
Position 1283: 0.001941568263135299
Position 1784: 0.0019356643329840487
Position 887: 0.0017527230267040104
Position 1067: 0.0017422779969770198
Position 1008: 0.0017361242720602085
Position 2784: 0.001655059224762049
Position 2109: 0.001349070954808468
Position 1945: 0.0010995799993339665
Position 1894: 0.0009421834715346186
Position 1525: 0.0008366208084579727
Position 2921: 0.0007492442580318819
Position 541: 0.000637294969308661
Position 1876: 0.0006028041113653366
Position 1860: 0.0005990743755136808
Position 898: 0.0005307637169397286
Position 1215: 0.0004860636468950285
Position 1513: 0.0004730408629055968
Position 2050: 0.0004490284510624915
Position 1378: 0.0003988007341009251
Position 2053: 0.0003930412130838448
Position 1132: 0.0003877798399272054
Position 1030: 0.00034466086748290083
Position 2651: 0.00031092775995404757
Position 2311: 0.00030787604532488285
Position 2147: 0.0002702314607678448
Position 1600: 0.00026434590488542297
Position 660: 0.0002415541710967341
Position 2407: 0.00024031257983341234
Position 193: 0.00023986561016700288
Position 834: 0.00023897960605341435
Position 2161: 0.00022336262512059844
Position 1224: 0.00021123873363199382
Position 847: 0.0002099872024862029
Position 2737: 0.00019606324429807608
Position 958: 0.00019476996005495032
Position 2534: 0.00018472783463125005
Position 281: 0.00016971172139878485
Position 1094: 0.0001674299822629259
Position 1147: 0.00016700952835123397
Position 1700: 0.00015553676310379232
Position 2940: 0.00014553787823115707
Position 1487: 0.0001147153532888917
Position 98: 0.00010771639913050939
Position 914: 9.735301271143817e-05
Position 843: 9.542650816372467e-05
Position 2686: 9.021196368386512e-05
Position 1390: 8.979675925449745e-05
Position 869: 7.928590183353668e-05
Position 1840: 7.194529123116763e-05
Position 2490: 7.095603887374024e-05
Position 2872: 6.436675164348354e-05
Position 537: 5.916515865919106e-05
Position 2477: 5.892243923052925e-05
Position 902: 5.772411081278197e-05
Position 2625: 4.8647544339005826e-05
Position 2216: 4.496244781661554e-05
Position 2487: 4.437545177450661e-05
Position 2927: 4.207972319484951e-05
Position 1851: 3.9605215775849185e-05
Position 1152: 3.882557179382096e-05
Position 2739: 3.5103055594953316e-05
Position 944: 3.028272186438065e-05
Position 1604: 2.858720742576931e-05
Position 1012: 2.7398812965026052e-05
Position 603: 2.6947786069069545e-05
Position 500: 2.4584554668226287e-05
Position 2689: 2.438362255321507e-05
Position 962: 2.4274499010697653e-05
Position 1589: 2.3846440431827675e-05
Position 474: 2.2439507980973647e-05
Position 987: 2.2305470793703844e-05
Position 1393: 2.0812951367059622e-05
Position 1293: 2.048205538369509e-05
Position 243: 2.0097350971067256e-05
Position 1400: 1.8644516535630084e-05
Position 882: 1.6514435011863982e-05
Position 2540: 1.605372407266863e-05
Position 1183: 1.4946800154137293e-05
Position 2752: 1.3827695991235986e-05
Position 1570: 1.3259452467746833e-05
Position 1354: 1.2866678297001603e-05
Position 677: 1.2211128711172509e-05
Position 2471: 1.204455493196434e-05
Position 1348: 1.2030899073946052e-05
Position 1837: 1.1823814551837872e-05
Position 2500: 1.1579977646184288e-05
Position 948: 1.132439133440165e-05
Position 2748: 1.103062410950191e-05
Position 1692: 1.076278087366309e-05
Position 1751: 1.0301277319834816e-05
Position 1625: 9.216142081401025e-06
Position 1111: 9.154881525662676e-06
Position 1719: 8.747157057283714e-06
Position 1230: 7.662462142036115e-06
Position 829: 6.586866688091368e-06
Position 324: 6.5472091823272235e-06
Position 2066: 6.200749813964499e-06
Position 1049: 5.802155831057413e-06
Position 1653: 5.47866863699035e-06
Position 587: 4.69198832406361e-06
Position 1716: 4.3219101087537415e-06
Position 1793: 3.958519226675489e-06
Position 2482: 3.7491559600548e-06
Position 1419: 3.593695749923331e-06
Position 1474: 3.2975849665888504e-06
Position 1645: 3.284622984262628e-06
Position 1244: 3.267061498025358e-06
Position 1617: 3.21743396098811e-06
Position 1233: 2.8718953486504354e-06
Position 568: 2.822888024109357e-06
Position 1767: 2.3267260078819833e-06
Position 919: 2.1668389003883907e-06
Position 1044: 2.1066574191334957e-06
Position 684: 2.024039081560332e-06
Position 692: 1.979227815606749e-06
Position 104: 1.850400067862799e-06
Position 695: 1.8386189441848147e-06
Position 2196: 1.7597267110379556e-06
Position 1302: 1.6278407653809976e-06
Position 1345: 1.5965239940866753e-06
Position 1412: 1.5633525734159609e-06
Position 851: 1.5131460886856758e-06
Position 1077: 1.2637744872098801e-06
Position 1359: 1.1360701787308626e-06
Position 505: 1.0695752654094863e-06
Position 502: 9.624799970043655e-07
Position 1165: 8.710085455167362e-07
Position 1736: 7.433089721871353e-07
Position 2572: 6.769183282818115e-07
Position 554: 6.301996201008608e-07
Position 294: 6.086774144570611e-07
Position 556: 5.036352562926703e-07
Position 333: 4.7066062962691456e-07
Position 2498: 4.6477274111537324e-07
Position 358: 4.5712720908500775e-07
Position 2346: 3.621893138864396e-07
Position 2165: 2.5173161442254405e-07
Position 303: 2.0256934504746566e-07
Position 1759: 1.7101663265949423e-07
Position 1046: 3.9434614985473115e-08
Position 1318: 3.174787672150522e-08
Position 565: 2.9717377447047795e-08
Position 2348: 2.8764162356791547e-08
Position 854: 2.3671575316213826e-08
Position 449: 1.2171304953445976e-08
Position 462: 1.157156263764016e-08
Position 108: 9.677454657226609e-09
Position 1168: 6.543542302534384e-09
Position 355: 4.505469822634684e-09
Position 113: 2.676289872113632e-09
Position 111: 1.0186061852718657e-09
Position 669: 4.736138116537007e-10
Position 664: 1.8051761904921114e-10
Position 454: 1.4108355658433034e-10
Position 701: 1.573219678114058e-11
Position 413: 3.773541498297949e-12
Position 911: 2.140254978223945e-12
Position 422: 1.439290135607832e-12
Position 1017: 7.999823659371327e-13
