Gene = MTURN
Position 1493: 2.164036512691314e-05
Position 1317: 1.708021465428813e-05
Position 591: 1.138221038728981e-05
Position 1508: 9.13756587682311e-06
Position 863: 8.247127070708293e-06
Position 1594: 8.134725344504099e-06
Position 527: 7.331754223666306e-06
Position 852: 4.71046682825214e-06
Position 1298: 4.429750373658706e-06
Position 1410: 3.208334155293134e-06
Position 1540: 2.4416615076717074e-06
Position 1283: 2.0537422240280933e-06
Position 493: 3.046094363175604e-07
Position 62: 2.1283880408909558e-07
Position 529: 1.7485097148019495e-07
Position 154: 1.1977953848839424e-07
Position 197: 4.190945932927132e-08
Position 936: 1.8735440206834358e-08
Position 1285: 1.559874037121918e-08
Position 1036: 1.4500947388271757e-08
Position 545: 7.996788046752393e-09
Position 788: 4.83315882690201e-09
Position 741: 5.62503840754121e-10
Position 624: 4.3461081967927343e-10
Position 854: 1.3631069926878668e-11
Position 351: 1.2073074247907945e-11
Position 746: 2.114145729099436e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 22627: 0.9933369956340993
Position 11408: 0.9469046455546647
Position 19978: 0.9400123395460726
Position 6696: 0.5093405737121951
Position 26904: 0.41031749158722364
Position 24462: 0.39968472943289307
Position 6990: 0.39345566874232385
Position 1676: 0.38936503758047525
Position 4750: 0.35624549974590236
Position 2447: 0.337645464026916
Position 25939: 0.27518975509094706
Position 26548: 0.2566384973639716
Position 6740: 0.25373802691294606
Position 16226: 0.25144647238491524
Position 9304: 0.1918139683382391
Position 2128: 0.186566304945745
Position 4981: 0.1711552798720557
Position 22996: 0.13692302381013688
Position 11797: 0.1315015602519173
Position 27460: 0.12701636327550356
Position 20314: 0.12543501836759835
Position 2789: 0.12347922756806126
Position 7367: 0.11891708472420806
Position 4590: 0.10663660002005175
Position 27494: 0.10555610356176502
Position 27822: 0.09103303970419846
Position 26072: 0.07394581682669164
Position 24527: 0.07375970763149174
Position 2519: 0.07190791917682107
Position 21043: 0.07009272446012527
Position 26327: 0.06888889817922778
Position 7268: 0.06616007501929443
Position 9580: 0.06586355440107193
Position 24175: 0.06098274725269379
Position 24564: 0.059323099661699255
Position 20267: 0.05630379895150075
Position 11366: 0.04831860592268663
Position 2415: 0.04719096026256824
Position 5317: 0.046084885456936286
Position 17479: 0.04137923209759382
Position 4546: 0.04022290071003123
Position 26714: 0.0379397027006456
Position 20235: 0.036166824813908434
Position 1353: 0.03348604084113159
Position 6924: 0.03292735896685444
Position 757: 0.02872947211011377
Position 8222: 0.02787691316904887
Position 20950: 0.027479650991020198
Position 7490: 0.026297452972500947
Position 2646: 0.025979380387749714
Position 2807: 0.024966884214141588
Position 27701: 0.02348090829936439
Position 21140: 0.023382888113132612
Position 25160: 0.02212561284558473
Position 25448: 0.022006073097444772
Position 2391: 0.02105763945888709
Position 1079: 0.018132947081697562
Position 27363: 0.016818357211500344
Position 24856: 0.014662530663710455
Position 25299: 0.014653861614005188
Position 25139: 0.013704690789990141
Position 10310: 0.01297984864182977
Position 20205: 0.01295086842595912
Position 7432: 0.012783135926676665
Position 26608: 0.01260988207374257
Position 2739: 0.011954590340843443
Position 9130: 0.010417139152419303
Position 22812: 0.009604912574242886
Position 2488: 0.00934852914180092
Position 22249: 0.008318588671911075
Position 25521: 0.008138129738642802
Position 2262: 0.0077241200751350355
Position 23027: 0.007533066105545859
Position 2229: 0.007480282175718303
Position 25610: 0.0071526666492442844
Position 2744: 0.006858169784975014
Position 25837: 0.006791557886447559
Position 23066: 0.006744571863478838
Position 22649: 0.0063410326519606815
Position 1992: 0.006162064050194064
Position 24902: 0.006158776245812928
Position 2368: 0.006038314305960338
Position 26848: 0.00595085019285742
Position 11622: 0.005831769200261823
Position 26394: 0.0058186410701514465
Position 2773: 0.004970976991504972
Position 26618: 0.004670352570831812
Position 1064: 0.0043701408412342635
Position 26264: 0.0038405982869015344
Position 26187: 0.0036130716673249833
Position 23086: 0.0035740060249558015
Position 4711: 0.0033415621815741665
Position 3515: 0.0032204924541999374
Position 23091: 0.003166446329214906
Position 26141: 0.0030573006907324025
Position 5135: 0.0030329417333155133
Position 1581: 0.0029622160333431778
Position 8314: 0.0028930963226709203
Position 4859: 0.002861232863228308
Position 903: 0.002843566470014221
Position 23108: 0.0028060636222838205
Position 2879: 0.002624160923178223
Position 3568: 0.0024047927554978962
Position 2100: 0.002287450232900493
Position 14322: 0.002239582355826601
Position 8362: 0.0021897117125838045
Position 5789: 0.002148836031676209
Position 2532: 0.002134132773378715
Position 14234: 0.0021191391204762404
Position 23488: 0.0019204047503046306
Position 3489: 0.0017841388701536733
Position 17143: 0.0017061312100262107
Position 27761: 0.0016960231118187358
Position 2379: 0.0016830452878000336
Position 24003: 0.0015924805092410862
Position 14475: 0.00144858119211345
Position 17396: 0.0013266625845636075
Position 933: 0.0013165170394165216
Position 23923: 0.00122980881578921
Position 1882: 0.0011593468423649347
Position 24097: 0.0011061338285155973
Position 22947: 0.001097226954476331
Position 23548: 0.0009859918130034483
Position 2660: 0.0009859640756997047
Position 24125: 0.0009593062842455427
Position 1036: 0.0009114575805658709
Position 2130: 0.0008019716468184931
Position 2546: 0.000744308854876456
Position 2166: 0.0007357408177144526
Position 22975: 0.000730132610656181
Position 2026: 0.0006217671971511906
Position 3332: 0.0005879350767281318
Position 1308: 0.0005776298658427819
Position 2107: 0.000574539171515363
Position 2616: 0.0005530164756035169
Position 1548: 0.0005247380121541624
Position 1373: 0.000495588825670292
Position 977: 0.00045715744767015586
Position 4648: 0.00044751183642782375
Position 1587: 0.0004423148660616575
Position 1737: 0.0004199335791591347
Position 872: 0.00035581874906345724
Position 1636: 0.0003254325492564147
Position 24725: 0.00032298558665660765
Position 3350: 0.00032130416112995206
Position 22854: 0.0003162595816161795
Position 3328: 0.00030279603706835347
Position 1691: 0.0002921799110258581
Position 2304: 0.00027175754153117127
Position 1336: 0.00026779508114396414
Position 1715: 0.00022995210119168202
Position 2815: 0.00022003734193307828
Position 1384: 0.00020959469587500832
Position 2669: 0.00020028855177834235
Position 7881: 0.00017387486552463072
Position 906: 0.00016027846595332258
Position 1917: 0.00013390512732350734
Position 1893: 0.00012816234953398425
Position 12105: 0.00012406394000121532
Position 1921: 0.00012101892898775555
Position 2855: 0.00011444575061004084
Position 338: 0.0001068349630518894
Position 341: 0.00010223771148352546
Position 951: 0.00010122026452134944
Position 1463: 9.146104468889305e-05
Position 12064: 8.988835057629417e-05
Position 2056: 7.094771154873817e-05
Position 2082: 5.897153485356506e-05
Position 1538: 4.935374873687629e-05
Position 1850: 4.835485228479579e-05
Position 640: 4.4384341322065156e-05
Position 12289: 4.164253831527427e-05
Position 1820: 4.0520037466757864e-05
Position 1853: 4.031897675287585e-05
Position 911: 3.972966981488603e-05
Position 2180: 3.66710419841647e-05
Position 5055: 3.1857344683254225e-05
Position 1858: 2.895182074509799e-05
Position 1267: 2.8941063887429116e-05
Position 1896: 2.743869360632857e-05
Position 3616: 2.5711682244061418e-05
Position 2550: 2.5412615716259296e-05
Position 3495: 2.4858512418025005e-05
Position 2014: 1.6683365480157067e-05
Position 835: 1.6546857638940894e-05
Position 2007: 1.3154673292465724e-05
Position 22838: 9.429061974937168e-06
Position 589: 8.840938627870097e-06
Position 1971: 7.705539055167606e-06
Position 7341: 6.2332444092301096e-06
Position 2283: 5.014236592144476e-06
Position 1386: 4.7825700790070585e-06
Position 386: 4.272361343772453e-06
Position 3407: 3.926566398794693e-06
Position 700: 3.868221606061081e-06
Position 12879: 3.070631515039083e-06
Position 738: 2.6914663869302885e-06
Position 404: 2.6059260228836426e-06
Position 1313: 1.1484055433399151e-06
Position 22825: 1.089756416460813e-06
Position 401: 1.0188653116330129e-06
Position 12394: 9.88664831119139e-07
Position 1685: 9.354748591655514e-07
Position 415: 9.153306631020243e-07
Position 1276: 8.945745852153199e-07
Position 1898: 8.48857077973379e-07
Position 359: 7.956422144468001e-07
Position 1278: 5.00233081241344e-07
Position 1008: 4.5511576752542424e-07
Position 710: 2.278846027195722e-07
Position 559: 1.7859863597128969e-07
Position 2830: 5.8504156950272396e-08
Position 273: 5.442720283969132e-09
Position 197: 5.213777562451771e-09
Position 721: 4.4741147914820045e-09
Position 591: 4.010735144993168e-09
Position 2213: 3.2689381081520224e-09
Position 270: 2.028989151683167e-09
Position 502: 5.507088138717904e-10
Position 505: 3.267395890381056e-10
Position 493: 2.396519970628735e-10
Position 228: 2.3053380868290052e-10
Position 517: 9.660246683601871e-11
Position 282: 8.403738452254823e-11
Position 203: 7.084739796947878e-11
Position 225: 6.465767209344442e-11
Position 1516: 5.5177324113464484e-11
Position 237: 4.404963494707021e-11
Position 309: 3.030107952313517e-11
Position 212: 2.383942178924057e-11
Position 527: 2.3530873180805453e-11
Position 102: 2.2060815058697664e-12
Position 291: 1.316362626638129e-12
Position 243: 3.524177016430555e-13
Position 285: 1.7224990264290723e-13
Position 132: 6.809206692064268e-14
Position 248: 1.417490940964663e-14
Position 126: 1.2307748673233512e-14
Position 115: 9.3265252505137e-15
Position 919: 6.7517382111486555e-15
Position 129: 4.629516042147158e-15
