Gene = SMKR1
Position 292: 0.00015747643911450909
Position 583: 0.00015060039064412447
Position 857: 0.0001499315123117695
Position 2773: 0.00014684739305975008
Position 669: 0.00013921078518548406
Position 4934: 0.00013771770236545677
Position 2424: 0.00011420396444052578
Position 3187: 0.0001055106920536478
Position 2948: 9.448573183340692e-05
Position 1626: 8.11374239903216e-05
Position 648: 8.016756094614798e-05
Position 4719: 7.870338528122204e-05
Position 272: 7.50269436293787e-05
Position 563: 7.24296739441991e-05
Position 3526: 7.207355166338906e-05
Position 1530: 6.770881293625234e-05
Position 596: 6.725216272401848e-05
Position 893: 6.659823572360378e-05
Position 1987: 6.473251617434813e-05
Position 369: 6.00660091518831e-05
Position 2444: 4.0641478727413186e-05
Position 2376: 3.009208525920487e-05
Position 1757: 2.5322233524827567e-05
Position 1764: 2.1750301461569876e-05
Position 1533: 1.9223349854831475e-05
Position 1915: 1.7384634504702067e-05
Position 745: 1.7357836797816264e-05
Position 2196: 1.6319186039114707e-05
Position 873: 1.612138045525101e-05
Position 524: 1.5628527877045295e-05
Position 814: 1.4404939055273147e-05
Position 1117: 1.2991209837495717e-05
Position 2193: 6.239548041394809e-06
Position 251: 5.3671795118792184e-06
Position 1419: 5.336086136047912e-06
Position 1467: 4.890737740605086e-06
Position 2217: 4.308504556689912e-06
Position 225: 3.0334502331912732e-06
Position 1233: 2.37117052740945e-06
Position 618: 2.1511653719768104e-06
Position 222: 1.8740802557440918e-06
Position 170: 1.7061448829231448e-06
Position 2038: 1.3409799660436947e-06
Position 961: 1.0848938913714902e-06
Position 404: 1.001955366283966e-06
Position 476: 7.949456989509422e-07
Position 689: 7.900300575163996e-07
Position 947: 6.588865459092656e-07
Position 418: 5.75122762317842e-07
Position 1585: 5.340632926546183e-07
Position 382: 5.059017518593278e-07
Position 1120: 4.374470954926551e-07
Position 656: 4.034921515045496e-07
Position 527: 2.4974407206147825e-07
Position 698: 1.9494099368904044e-07
Position 935: 9.173914848490147e-08
Position 920: 7.922191725246579e-08
Position 886: 7.583166640306811e-08
Position 235: 3.8498727702205985e-08
Position 232: 2.9599071851360295e-08
Position 1311: 1.32522770306675e-08
Position 622: 4.562223877367596e-09
Position 432: 2.603032260844623e-09
Position 416: 2.2135177549507067e-09
Position 580: 1.5920747184495616e-09
Position 682: 1.3465957350121174e-09
Position 539: 1.2087174727603516e-09
Position 398: 1.0996731802231687e-09
Position 752: 6.695935214390189e-10
Position 174: 2.2130193111603105e-11
Position 193: 1.834781076421796e-11
Position 108: 1.514055338855302e-11
Position 338: 4.5586068650891205e-12
