Gene = OSTN
Position 13772: 0.04502866662888231
Position 24495: 0.044038831685752886
Position 9727: 0.04029889964678841
Position 22900: 0.0312989826973214
Position 3315: 0.031070782618081685
Position 19040: 0.030988973169097333
Position 8429: 0.0304527369372961
Position 8454: 0.025167363178764442
Position 8912: 0.019713822702627302
Position 7600: 0.018620400905062336
Position 6676: 0.0181582542771867
Position 6389: 0.017437606725786217
Position 16403: 0.017132734997888446
Position 3020: 0.016617396334327794
Position 6951: 0.015301372782858567
Position 19165: 0.014889802848190617
Position 20343: 0.014872625344261595
Position 362: 0.014702292351075948
Position 16523: 0.014606488393077745
Position 20760: 0.013770264352495676
Position 20405: 0.013538168911169235
Position 20022: 0.012926720916461031
Position 7800: 0.012721557683975336
Position 7859: 0.011576199778159811
Position 3190: 0.01122580344352097
Position 3097: 0.011132568333935592
Position 10938: 0.011088191781170893
Position 20087: 0.01060343843714261
Position 5075: 0.010043080137700179
Position 6656: 0.009878079774682939
Position 8311: 0.009800075459609488
Position 17673: 0.009683225935132711
Position 3385: 0.008871467423837223
Position 8084: 0.008188667377126055
Position 7700: 0.007768364739673248
Position 8508: 0.007750963569441046
Position 3113: 0.00737101794330418
Position 18583: 0.005911988364071245
Position 2856: 0.005783559475909711
Position 6779: 0.005600128912745474
Position 4080: 0.005576623030661539
Position 9370: 0.005485579064755975
Position 19549: 0.005407758779252367
Position 6235: 0.005252191972585439
Position 5427: 0.005214217638831746
Position 8714: 0.005152466776962041
Position 2895: 0.00488886518334077
Position 7662: 0.004317973120351454
Position 1372: 0.004162609080591564
Position 5020: 0.0041511849724798705
Position 8029: 0.0037567987053093942
Position 4991: 0.0034237462763230197
Position 16238: 0.0032334984661647943
Position 20112: 0.003164605059576963
Position 3460: 0.003039980890376844
Position 17795: 0.003003791165842324
Position 9983: 0.0027968514702476233
Position 6256: 0.0027606717260776014
Position 10964: 0.002750324420740116
Position 12812: 0.002725762174756225
Position 4120: 0.002624334448941675
Position 7309: 0.0025337257251525956
Position 4096: 0.0024205778275018046
Position 6541: 0.002365603749883113
Position 4205: 0.002299486988194137
Position 20924: 0.0022532102216998333
Position 1059: 0.0022323562016798005
Position 16769: 0.0022309545149158676
Position 1410: 0.0022065493638129445
Position 16918: 0.0021502127488276725
Position 5840: 0.0020654472200507075
Position 5314: 0.002061333363811977
Position 848: 0.0020210588110167347
Position 9943: 0.0019314586924904953
Position 14950: 0.0018158416499737548
Position 5243: 0.001783866291595552
Position 6289: 0.0017778985426216384
Position 10548: 0.0017582109847160533
Position 10760: 0.0017447696315279727
Position 9553: 0.001742690613660426
Position 9459: 0.0017331657351779496
Position 7489: 0.0017204942300762494
Position 6660: 0.0016707417276145328
Position 18390: 0.0016623482954677875
Position 12897: 0.0016446559645063028
Position 2573: 0.0015207731045815938
Position 13353: 0.001509319866009696
Position 17261: 0.001486642264354183
Position 10551: 0.0014780346542483628
Position 15872: 0.0014275243237080303
Position 1357: 0.001396995796931073
Position 2548: 0.0013372518534567291
Position 1579: 0.00129741344192119
Position 13141: 0.001293815987179461
Position 10248: 0.001267417407709121
Position 12063: 0.0011724098886769217
Position 16075: 0.0011407939477429004
Position 3463: 0.0011196421953689152
Position 5042: 0.0011134731849487167
Position 12914: 0.0010867958356180487
Position 14577: 0.0010850358210239988
Position 3516: 0.0010830543189870511
Position 10527: 0.001064287004684198
Position 15835: 0.0010617363373486503
Position 10877: 0.0010192934148527376
Position 358: 0.0010173937862368357
Position 17283: 0.000977395910423883
Position 8015: 0.000952501351114096
Position 12378: 0.0009471680981627113
Position 18957: 0.0009079964010547781
Position 16020: 0.0008889644434482073
Position 7932: 0.0008749269759474469
Position 12026: 0.0008681917120977886
Position 9330: 0.0008593711159689696
Position 12763: 0.000856413339389579
Position 2628: 0.0008420041556945861
Position 15974: 0.0007855048248384539
Position 7157: 0.0007730003533842029
Position 14376: 0.0006850020945689177
Position 3124: 0.0006746088759201851
Position 9405: 0.0006723385302976535
Position 522: 0.0006628500267634891
Position 6927: 0.0006624210962017112
Position 4179: 0.0006516328605032923
Position 7816: 0.0006375669017851688
Position 3088: 0.0006102001811921295
Position 9887: 0.0006022099240957492
Position 14342: 0.0005994243857076283
Position 8520: 0.0005977082625617594
Position 519: 0.0005973112989550883
Position 14773: 0.0005779652328511642
Position 9734: 0.0005580838476312108
Position 2593: 0.0005578083308331038
Position 3001: 0.0005523665408564619
Position 9694: 0.0005510156713203863
Position 8036: 0.000528032686125386
Position 5976: 0.0005228943189848959
Position 10589: 0.0005103916691942767
Position 13926: 0.0005091387714389112
Position 11596: 0.0004546266045674475
Position 2674: 0.000454251956240239
Position 13007: 0.0003768120463276031
Position 2365: 0.0003469355458587427
Position 7290: 0.0003443866764739108
Position 8556: 0.0003235219789905559
Position 798: 0.0002937228786495172
Position 1425: 0.0002917239150501058
Position 6634: 0.000290530050974507
Position 6624: 0.0002774384966239997
Position 1181: 0.00027470309052237584
Position 6409: 0.0002720934788415948
Position 1549: 0.0002668361476601392
Position 16072: 0.0002538153706565517
Position 3037: 0.0002507302676524535
Position 16450: 0.0002484351871975561
Position 11496: 0.00023374435938717044
Position 6781: 0.00023127608150264007
Position 8720: 0.00022939874749624035
Position 3254: 0.0002289401258686805
Position 5763: 0.00021400874647605405
Position 8891: 0.00021133016278271252
Position 548: 0.0002044431483380031
Position 6603: 0.00019882275381694352
Position 2705: 0.00019853444420655245
Position 2414: 0.00018479148679721488
Position 8457: 0.00018294625719325342
Position 10533: 0.00018134369021005967
Position 3070: 0.00017874788537373804
Position 1680: 0.0001735608389890319
Position 13745: 0.00016268249969970743
Position 674: 0.00016006161157753912
Position 15684: 0.00015693471622486483
Position 382: 0.00015560814079845694
Position 1247: 0.00015005957096261589
Position 3398: 0.00014933462819709695
Position 2935: 0.00014052273178103374
Position 10707: 0.00013892635186511725
Position 3146: 0.00013824644246631764
Position 4044: 0.0001362594454292282
Position 2412: 0.00012871016096669676
Position 5053: 0.00011874593347389184
Position 4184: 0.00011766757415900586
Position 2148: 0.00011723425262948298
Position 4143: 0.00011706627156825982
Position 3129: 0.0001144751264003692
Position 11359: 0.00010884114863532742
Position 2905: 0.00010309460894132636
Position 3276: 0.00010037712240314353
Position 3423: 9.897118296355792e-05
Position 9697: 9.465399283937541e-05
Position 8663: 8.606405365595714e-05
Position 5132: 8.527997185574865e-05
Position 2596: 8.496287256638535e-05
Position 4814: 8.132736533492777e-05
Position 2214: 8.131621134743659e-05
Position 11053: 6.643184298267047e-05
Position 432: 6.147273689374779e-05
Position 11350: 5.521692386135255e-05
Position 1634: 5.446222537442576e-05
Position 3493: 5.3856824842951016e-05
Position 12881: 5.222305951897717e-05
Position 12944: 4.730147530791121e-05
Position 2231: 4.704424658678586e-05
Position 1596: 4.578695511870043e-05
Position 9050: 4.555585545418339e-05
Position 12735: 4.552880165700301e-05
Position 3589: 4.5242758609605016e-05
Position 3544: 4.0332124390379744e-05
Position 6863: 3.371090081649892e-05
Position 599: 3.0012985572072833e-05
Position 2333: 2.7421848070834794e-05
Position 1643: 2.71721593811214e-05
Position 11909: 2.705438334771989e-05
Position 574: 2.6741144155852376e-05
Position 1656: 1.9761505980220703e-05
Position 9518: 1.373023651917236e-05
Position 7160: 1.3193521620894917e-05
Position 9165: 1.310808606989612e-05
Position 7602: 1.153690219630837e-05
Position 3771: 8.679056108818339e-06
Position 6517: 6.81744036030772e-06
Position 3848: 6.532200414225507e-06
Position 6583: 5.620306363178027e-06
Position 2450: 4.214147008499576e-06
Position 6856: 4.173252960991371e-06
Position 6968: 3.9875701965372955e-06
Position 3323: 3.634280063326085e-06
Position 7104: 3.333443230326634e-06
Position 2248: 3.009217279315726e-06
Position 1009: 2.3601240430304798e-06
Position 4538: 2.338134117753976e-06
Position 500: 2.2136984406258086e-06
Position 2963: 2.138655278387488e-06
Position 2462: 1.8725777005094205e-06
Position 6569: 1.74252736102991e-06
Position 2200: 1.718654930559947e-06
Position 1281: 1.715729406850209e-06
Position 2940: 1.3063340942408524e-06
Position 2524: 1.2027411062932034e-06
Position 4618: 1.1319773411041253e-06
Position 3681: 9.941853528831409e-07
Position 2069: 9.878639511273566e-07
Position 252: 9.810591747261166e-07
Position 613: 9.68050541689529e-07
Position 4514: 9.110320885492475e-07
Position 10944: 8.57178476258198e-07
Position 2038: 8.253788704277237e-07
Position 6788: 7.974753543614429e-07
Position 2114: 6.950489122362293e-07
Position 3912: 5.875928509661149e-07
Position 1253: 5.854231852696997e-07
Position 971: 5.232706926440849e-07
Position 1699: 4.691163642184065e-07
Position 524: 4.5744347656480883e-07
Position 364: 4.265462069328439e-07
Position 1659: 3.9203341923999653e-07
Position 1090: 3.770336860325161e-07
Position 2088: 3.4572269600882326e-07
Position 2408: 3.420898834076239e-07
Position 1035: 2.8113143993445533e-07
Position 528: 2.6018049119600525e-07
Position 1153: 2.1733367713396927e-07
Position 2373: 1.655474913541434e-07
Position 3586: 1.6474883799082895e-07
Position 1500: 9.50767490016805e-08
Position 3232: 9.369644813220201e-08
Position 456: 1.963112032173086e-08
Position 2271: 1.738838842530096e-08
Position 2266: 1.6739362073884224e-08
Position 6738: 1.5837089153609177e-08
Position 2157: 1.3502550649701047e-08
Position 825: 9.79929054527064e-09
Position 820: 6.2566091449402666e-09
Position 952: 5.583162016190753e-09
Position 1216: 4.469889467713963e-09
Position 853: 3.5477094968434893e-09
Position 726: 2.4325471701418406e-09
Position 850: 2.040569027907231e-09
Position 408: 1.544090958331241e-09
Position 980: 1.0182112438142263e-09
Position 987: 8.299047922950332e-10
Position 480: 6.552373752903094e-10
Position 3273: 3.31070229845046e-10
Position 926: 3.226974761755171e-10
Position 176: 9.107944024628223e-11
Position 676: 4.119713651658257e-11
Position 394: 1.1528835088748042e-11
Position 468: 1.1481324603839815e-11
Position 439: 4.100868088898202e-12
Position 1291: 1.1585457666626365e-12
Position 465: 1.1098931976326582e-12
Position 746: 8.748418916056344e-13
Position 389: 7.491013464821449e-13
Position 757: 2.772992434652155e-13
Position 680: 4.402478724821582e-14
Position 620: 4.028620244301138e-14
Position 822: 3.182321040108201e-14
Position 692: 2.5461735076187337e-14
Position 728: 1.764860302236927e-14
Position 683: 1.657638180810093e-14
Position 703: 8.936786924654723e-15
Position 99: 2.69315480435935e-17
Position 122: 2.553113327820739e-17
Position 115: 1.5991016882886795e-17
Position 84: 6.28095608721912e-18
