Gene = EPDR1
Position 2341: 0.0008626640884997922
Position 9132: 0.0008523998275305093
Position 2469: 0.0008463339058976829
Position 4140: 0.0008389692156564566
Position 9957: 0.0008028248299799905
Position 4126: 0.0007552245948426051
Position 772: 0.0007486824009202069
Position 1455: 0.0007039877573968832
Position 4665: 0.0006688648028098009
Position 3603: 0.0006499571972553459
Position 2869: 0.0006233770606023386
Position 3576: 0.0006205129183041223
Position 841: 0.0006093133225803956
Position 2197: 0.0005910982704873165
Position 6852: 0.0005907866081626233
Position 4607: 0.0005772126072281187
Position 1044: 0.0005511206951785769
Position 11508: 0.0005171354289747376
Position 11158: 0.0005056127708717907
Position 2136: 0.0004949280218592153
Position 4006: 0.00048032780948268055
Position 1369: 0.0004607970012091205
Position 3443: 0.0004481588941941442
Position 7869: 0.0004237812392627153
Position 8056: 0.00040738321737616686
Position 5111: 0.0003990986163242854
Position 3339: 0.0003520733441027298
Position 890: 0.0002945548106671313
Position 770: 0.0002805057331245283
Position 945: 0.00027277250176652466
Position 2344: 0.0002664943825183059
Position 2164: 0.0002645905236033379
Position 1003: 0.00025884516582423564
Position 3173: 0.000255455015797973
Position 4385: 0.00024946210095155044
Position 1184: 0.00024700485578513774
Position 8479: 0.00023439954845749507
Position 7197: 0.000218510929251635
Position 1438: 0.00021735611343839546
Position 1806: 0.00020187867551718755
Position 2462: 0.0001992046411277969
Position 2425: 0.00019651742774434038
Position 3329: 0.00018700179183152177
Position 3108: 0.0001868303445266423
Position 5772: 0.00017751258403136022
Position 1777: 0.0001729771009852441
Position 8371: 0.0001619609714291021
Position 6525: 0.0001612501569306847
Position 911: 0.00015239901443801353
Position 5916: 0.00014402959906508313
Position 1008: 0.00013069394751292793
Position 1084: 0.00012027676198846683
Position 5787: 0.00011360556113522113
Position 1171: 0.00010962866299110803
Position 516: 8.910615127702756e-05
Position 4439: 7.760123336607687e-05
Position 534: 7.339439288758132e-05
Position 546: 6.905858296458035e-05
Position 7070: 6.644430849671608e-05
Position 6330: 6.217599854299816e-05
Position 1709: 6.16934097656581e-05
Position 473: 5.752660588605321e-05
Position 4429: 5.660787958644058e-05
Position 1395: 5.4478522475038815e-05
Position 2054: 4.7322039064284805e-05
Position 866: 4.626591315356272e-05
Position 2006: 4.3619431128806656e-05
Position 6000: 3.9385782647320606e-05
Position 1527: 3.8138970328357526e-05
Position 3459: 3.5782813947994593e-05
Position 554: 3.4392273106403085e-05
Position 972: 3.343721058561061e-05
Position 519: 3.181309213020072e-05
Position 3401: 3.0717476267226074e-05
Position 566: 2.745615380974883e-05
Position 787: 2.208856127905202e-05
Position 1258: 2.0765524902186852e-05
Position 1981: 1.437026785765376e-05
Position 1727: 1.092913037503844e-05
Position 1721: 1.0632640043530592e-05
Position 2692: 1.0578233302483877e-05
Position 2011: 8.621517095749733e-06
Position 4411: 8.61855320317881e-06
Position 385: 8.480561999520426e-06
Position 822: 7.174674980524137e-06
Position 1811: 6.406231470772258e-06
Position 5562: 6.1068116999200666e-06
Position 2815: 6.0675853485370264e-06
Position 368: 4.473794959351519e-06
Position 600: 3.26796265791055e-06
Position 551: 2.4588819342614005e-06
Position 876: 1.6782464301970903e-06
Position 329: 1.0278250882370867e-06
Position 2077: 7.06458711651668e-07
Position 1118: 6.76294897297527e-07
Position 880: 6.486242940503284e-07
Position 4009: 6.401632968941781e-07
Position 5226: 5.137339388008142e-07
Position 896: 4.290106743450954e-07
Position 284: 3.8287331109004355e-07
Position 225: 3.033178470376745e-07
Position 784: 2.535664302990558e-07
Position 923: 2.3855922339834644e-07
Position 1139: 1.5872643963084906e-07
Position 170: 1.4440193927839375e-07
Position 993: 1.4414631916767472e-07
Position 714: 1.4339873003849426e-07
Position 623: 1.1400148663819179e-07
Position 1055: 9.119117611416095e-08
Position 1377: 3.999088730607228e-08
Position 266: 3.9806782505428e-08
Position 707: 3.9138070755792284e-08
Position 645: 3.124992710133974e-08
Position 929: 2.464394988735352e-08
Position 899: 2.0297964535592153e-08
Position 716: 1.7594601940986237e-08
Position 679: 1.529032382014353e-08
Position 231: 1.4380742628236487e-08
Position 1059: 1.341057964824584e-08
Position 1067: 1.0484341259507257e-08
Position 249: 6.077415973347354e-09
Position 701: 5.575682375218542e-09
Position 490: 5.3087219358461295e-09
Position 525: 4.219876266931885e-09
Position 621: 3.948455463176998e-09
Position 653: 2.8533496451851328e-09
Position 627: 2.7762523731753245e-09
Position 149: 2.266538077434028e-09
Position 1149: 2.037985795840329e-09
Position 647: 1.0179437915440505e-09
Position 233: 6.5742687055728e-10
Position 243: 5.500492733817317e-10
Position 143: 3.1153086275702464e-10
Position 293: 2.569917712466674e-10
Position 253: 1.120213283975599e-10
Position 139: 4.7921067180961524e-11
Position 676: 3.2335448998347886e-11
Position 295: 3.04857155056636e-11
Position 305: 6.205203656164826e-12
